DATES,STX
26/11/2014,520.49
25/11/2014,521.54
24/11/2014,517.46
21/11/2014,515.24
20/11/2014,519.82
19/11/2014,519.36
18/11/2014,521.23
17/11/2014,517.19
14/11/2014,524.91
13/11/2014,525.42
12/11/2014,527.28
11/11/2014,529.76
10/11/2014,532.15
07/11/2014,536.62
06/11/2014,527.27
05/11/2014,518.78
04/11/2014,517.62
03/11/2014,519.53
31/10/2014,520.31
30/10/2014,518.32
29/10/2014,512.29
28/10/2014,508.02
27/10/2014,510.14
24/10/2014,511.42
23/10/2014,509.76
22/10/2014,513.57
21/10/2014,513.93
20/10/2014,516.50
17/10/2014,518.29
16/10/2014,516.16
15/10/2014,525.95
14/10/2014,529.56
13/10/2014,532.69
10/10/2014,532.04
09/10/2014,531.87
08/10/2014,529.83
07/10/2014,533.49
06/10/2014,530.18
03/10/2014,536.27
02/10/2014,538.30
01/10/2014,538.00
30/09/2014,539.96
29/09/2014,543.59
26/09/2014,544.71
25/09/2014,543.48
24/09/2014,544.46
23/09/2014,544.25
19/09/2014,547.28
18/09/2014,546.26
17/09/2014,550.72
16/09/2014,552.93
15/09/2014,555.45
12/09/2014,551.94
11/09/2014,555.18
10/09/2014,551.43
09/09/2014,549.02
08/09/2014,555.34
05/09/2014,556.69
04/09/2014,559.96
03/09/2014,560.00
02/09/2014,553.62
01/09/2014,546.80
29/08/2014,549.39
28/08/2014,554.01
27/08/2014,556.84
26/08/2014,552.36
25/08/2014,550.63
22/08/2014,553.79
21/08/2014,542.76
20/08/2014,546.63
19/08/2014,545.42
18/08/2014,542.50
15/08/2014,540.62
14/08/2014,538.35
13/08/2014,538.22
12/08/2014,540.31
11/08/2014,539.55
08/08/2014,542.55
07/08/2014,540.11
06/08/2014,539.86
05/08/2014,542.14
04/08/2014,543.22
01/08/2014,544.19
31/07/2014,540.73
30/07/2014,540.16
29/07/2014,545.61
28/07/2014,547.87
25/07/2014,544.99
24/07/2014,540.12
23/07/2014,539.07
22/07/2014,536.86
21/07/2014,534.57
18/07/2014,539.54
17/07/2014,531.06
16/07/2014,530.84
15/07/2014,523.99
14/07/2014,524.33
11/07/2014,539.64
10/07/2014,546.33
09/07/2014,546.79
08/07/2014,550.97
07/07/2014,551.08
04/07/2014,564.67
03/07/2014,561.64
02/07/2014,561.52
01/07/2014,564.38
30/06/2014,551.41
27/06/2014,521.18
26/06/2014,525.03
25/06/2014,550.50
24/06/2014,552.42
23/06/2014,554.31
20/06/2014,538.90
19/06/2014,559.74
18/06/2014,557.36
17/06/2014,564.71
16/06/2014,568.24
13/06/2014,571.82
12/06/2014,574.93
11/06/2014,577.08
10/06/2014,581.48
09/06/2014,583.56
06/06/2014,584.74
05/06/2014,589.27
04/06/2014,594.65
03/06/2014,596.70
02/06/2014,602.56
30/05/2014,605.22
29/05/2014,596.78
28/05/2014,593.82
27/05/2014,595.62
26/05/2014,593.03
23/05/2014,590.99
22/05/2014,594.43
21/05/2014,594.61
20/05/2014,592.52
19/05/2014,592.94
16/05/2014,590.86
15/05/2014,591.58
14/05/2014,594.31
13/05/2014,599.76
12/05/2014,599.76
09/05/2014,604.11
08/05/2014,600.62
07/05/2014,603.00
30/04/2014,601.98
29/04/2014,602.91
28/04/2014,602.46
25/04/2014,603.74
24/04/2014,605.56
23/04/2014,600.68
22/04/2014,602.47
17/04/2014,600.01
16/04/2014,599.27
15/04/2014,595.21
14/04/2014,598.18
11/04/2014,600.37
10/04/2014,604.23
09/04/2014,600.75
08/04/2014,608.73
07/04/2014,616.01
04/04/2014,617.61
03/04/2014,622.85
02/04/2014,617.48
01/04/2014,601.09
31/03/2014,600.32
28/03/2014,600.00
27/03/2014,599.94
26/03/2014,601.16
25/03/2014,599.00
24/03/2014,596.24
21/03/2014,592.20
20/03/2014,584.19
19/03/2014,593.10
18/03/2014,605.38
17/03/2014,607.84
14/03/2014,601.62
13/03/2014,617.95
12/03/2014,615.44
11/03/2014,617.77
10/03/2014,606.97
07/03/2014,608.65
06/03/2014,605.94
05/03/2014,597.06
04/03/2014,590.10
28/02/2014,594.42
27/02/2014,596.20
26/02/2014,594.30
25/02/2014,594.10
24/02/2014,588.14
21/02/2014,585.92
20/02/2014,580.60
19/02/2014,574.54
18/02/2014,574.57
17/02/2014,576.67
14/02/2014,576.58
13/02/2014,574.02
12/02/2014,578.67
11/02/2014,578.83
10/02/2014,575.80
07/02/2014,561.01
06/02/2014,560.77
05/02/2014,558.52
04/02/2014,556.77
03/02/2014,549.67
31/01/2014,546.83
30/01/2014,544.69
29/01/2014,550.90
28/01/2014,549.16
27/01/2014,546.67
24/01/2014,543.42
23/01/2014,538.73
22/01/2014,531.12
21/01/2014,532.11
20/01/2014,534.69
17/01/2014,536.53
16/01/2014,537.79
15/01/2014,529.68
14/01/2014,525.69
13/01/2014,525.73
10/01/2014,523.87
09/01/2014,522.87
08/01/2014,520.38
07/01/2014,510.31
06/01/2014,498.51
03/01/2014,493.55
02/01/2014,493.68
30/12/2013,491.52
27/12/2013,491.39
20/12/2013,485.50
19/12/2013,483.93
18/12/2013,475.76
17/12/2013,477.48
16/12/2013,475.47
13/12/2013,481.09
12/12/2013,478.96
11/12/2013,480.26
10/12/2013,474.37
09/12/2013,474.53
06/12/2013,473.62
05/12/2013,472.91
04/12/2013,471.81
03/12/2013,467.79
02/12/2013,466.68
29/11/2013,468.47
28/11/2013,463.37
27/11/2013,462.63
26/11/2013,463.53
25/11/2013,464.14
22/11/2013,464.22
21/11/2013,460.89
20/11/2013,461.31
19/11/2013,460.98
18/11/2013,461.34
15/11/2013,462.89
14/11/2013,463.19
13/11/2013,463.00
12/11/2013,462.93
11/11/2013,464.77
08/11/2013,463.50
07/11/2013,463.90
06/11/2013,460.00
05/11/2013,457.11
04/11/2013,457.44
01/11/2013,454.06
31/10/2013,455.86
30/10/2013,460.20
29/10/2013,455.95
28/10/2013,457.59
25/10/2013,458.94
24/10/2013,456.05
23/10/2013,456.95
22/10/2013,458.77
21/10/2013,451.02
18/10/2013,454.98
17/10/2013,453.47
16/10/2013,451.64
15/10/2013,451.90
14/10/2013,453.43
11/10/2013,454.47
10/10/2013,454.45
09/10/2013,449.56
08/10/2013,452.27
07/10/2013,456.23
04/10/2013,454.57
03/10/2013,456.90
02/10/2013,455.05
01/10/2013,455.09
30/09/2013,456.20
27/09/2013,459.31
26/09/2013,458.83
25/09/2013,461.06
24/09/2013,462.03
23/09/2013,462.37
20/09/2013,464.31
19/09/2013,460.54
18/09/2013,457.45
17/09/2013,459.35
16/09/2013,454.31
13/09/2013,449.87
12/09/2013,451.72
11/09/2013,450.38
10/09/2013,450.00
09/09/2013,450.80
05/09/2013,450.51
04/09/2013,448.92
03/09/2013,443.78
02/09/2013,445.06
30/08/2013,444.17
29/08/2013,445.27
28/08/2013,443.11
27/08/2013,447.08
26/08/2013,449.22
23/08/2013,450.73
22/08/2013,450.93
21/08/2013,448.01
20/08/2013,449.85
19/08/2013,450.85
16/08/2013,448.59
15/08/2013,449.03
14/08/2013,446.23
13/08/2013,445.22
12/08/2013,443.88
09/08/2013,445.61
08/08/2013,446.26
07/08/2013,448.31
06/08/2013,453.32
05/08/2013,452.24
02/08/2013,456.41
01/08/2013,459.85
31/07/2013,462.04
30/07/2013,457.16
29/07/2013,450.54
26/07/2013,450.70
25/07/2013,456.18
24/07/2013,452.34
23/07/2013,451.14
22/07/2013,449.18
19/07/2013,444.20
18/07/2013,443.83
17/07/2013,442.68
16/07/2013,440.97
15/07/2013,440.44
12/07/2013,440.22
11/07/2013,438.97
10/07/2013,438.69
09/07/2013,436.82
08/07/2013,441.31
05/07/2013,440.25
04/07/2013,440.08
03/07/2013,437.40
02/07/2013,437.70
01/07/2013,441.99
28/06/2013,443.77
27/06/2013,443.10
26/06/2013,443.29
25/06/2013,439.17
24/06/2013,440.40
21/06/2013,438.60
20/06/2013,436.66
19/06/2013,441.14
18/06/2013,435.08
17/06/2013,438.76
14/06/2013,441.85
13/06/2013,443.52
12/06/2013,444.46
11/06/2013,448.23
10/06/2013,443.96
07/06/2013,442.14
06/06/2013,436.24
05/06/2013,436.47
04/06/2013,430.10
03/06/2013,426.32
31/05/2013,430.15
30/05/2013,429.85
29/05/2013,421.95
28/05/2013,418.68
27/05/2013,417.64
23/05/2013,415.42
22/05/2013,414.48
21/05/2013,412.31
20/05/2013,413.57
17/05/2013,407.90
16/05/2013,412.72
15/05/2013,412.07
14/05/2013,406.47
13/05/2013,407.21
10/05/2013,408.55
09/05/2013,409.54
08/05/2013,408.29
07/05/2013,406.91
30/04/2013,400.19
29/04/2013,398.41
26/04/2013,396.71
25/04/2013,397.25
24/04/2013,395.46
23/04/2013,387.01
22/04/2013,386.63
19/04/2013,385.18
18/04/2013,383.78
17/04/2013,383.20
16/04/2013,385.92
15/04/2013,384.09
12/04/2013,383.85
11/04/2013,386.68
10/04/2013,387.89
09/04/2013,382.87
08/04/2013,384.25
05/04/2013,381.12
04/04/2013,382.77
03/04/2013,382.13
02/04/2013,383.48
28/03/2013,384.29
27/03/2013,381.31
26/03/2013,381.67
25/03/2013,381.53
22/03/2013,380.91
21/03/2013,379.41
20/03/2013,377.15
19/03/2013,375.15
18/03/2013,375.18
15/03/2013,379.54
14/03/2013,377.96
13/03/2013,382.44
12/03/2013,388.18
11/03/2013,382.16
08/03/2013,389.87
07/03/2013,386.00
06/03/2013,384.65
05/03/2013,382.69
04/03/2013,378.94
01/03/2013,382.84
28/02/2013,382.04
27/02/2013,373.37
26/02/2013,366.52
25/02/2013,383.38
22/02/2013,387.67
21/02/2013,387.17
20/02/2013,382.70
19/02/2013,393.29
18/02/2013,401.77
15/02/2013,408.42
14/02/2013,410.25
13/02/2013,412.63
12/02/2013,411.96
11/02/2013,401.56
08/02/2013,398.72
07/02/2013,397.01
06/02/2013,390.43
05/02/2013,388.67
04/02/2013,388.34
01/02/2013,397.16
31/01/2013,399.59
30/01/2013,397.12
29/01/2013,388.57
28/01/2013,391.82
25/01/2013,384.61
24/01/2013,378.32
23/01/2013,370.11
22/01/2013,368.13
21/01/2013,362.80
18/01/2013,363.23
17/01/2013,363.16
16/01/2013,360.88
15/01/2013,360.38
14/01/2013,364.80
11/01/2013,365.26
10/01/2013,361.65
09/01/2013,360.27
08/01/2013,354.13
07/01/2013,352.54
04/01/2013,350.47
03/01/2013,347.21
02/01/2013,343.72
28/12/2012,345.46
27/12/2012,341.28
21/12/2012,331.60
20/12/2012,330.99
19/12/2012,327.37
18/12/2012,326.34
17/12/2012,327.44
14/12/2012,327.44
13/12/2012,331.06
12/12/2012,331.03
11/12/2012,331.28
10/12/2012,329.85
07/12/2012,329.74
06/12/2012,330.99
05/12/2012,331.04
04/12/2012,328.92
03/12/2012,329.13
30/11/2012,327.57
29/11/2012,326.78
28/11/2012,324.28
27/11/2012,326.86
26/11/2012,324.36
23/11/2012,325.92
22/11/2012,326.91
21/11/2012,323.81
20/11/2012,323.08
19/11/2012,325.91
16/11/2012,330.10
15/11/2012,329.51
14/11/2012,328.01
13/11/2012,327.70
12/11/2012,329.47
09/11/2012,331.48
08/11/2012,333.28
07/11/2012,332.43
06/11/2012,334.32
05/11/2012,332.41
02/11/2012,330.80
01/11/2012,329.23
31/10/2012,329.70
30/10/2012,320.33
29/10/2012,330.41
26/10/2012,327.65
25/10/2012,321.48
24/10/2012,324.34
23/10/2012,319.68
22/10/2012,321.23
19/10/2012,324.55
18/10/2012,326.69
17/10/2012,326.48
16/10/2012,326.45
15/10/2012,326.46
12/10/2012,324.16
11/10/2012,322.05
10/10/2012,318.51
09/10/2012,319.93
08/10/2012,318.54
05/10/2012,319.04
04/10/2012,318.44
03/10/2012,323.96
02/10/2012,329.41
01/10/2012,325.77
28/09/2012,323.97
27/09/2012,321.27
26/09/2012,318.38
25/09/2012,318.45
24/09/2012,316.98
21/09/2012,320.15
20/09/2012,317.40
19/09/2012,320.45
18/09/2012,320.61
17/09/2012,318.93
14/09/2012,318.68
13/09/2012,320.59
12/09/2012,321.15
11/09/2012,320.67
10/09/2012,320.04
05/09/2012,319.51
04/09/2012,321.01
03/09/2012,319.83
31/08/2012,322.38
30/08/2012,321.05
29/08/2012,323.16
28/08/2012,323.30
27/08/2012,323.06
24/08/2012,324.89
23/08/2012,323.22
22/08/2012,322.65
21/08/2012,321.85
20/08/2012,321.48
17/08/2012,320.94
16/08/2012,319.09
15/08/2012,318.39
14/08/2012,316.35
13/08/2012,314.39
10/08/2012,313.44
09/08/2012,313.94
08/08/2012,315.31
07/08/2012,315.02
06/08/2012,314.09
03/08/2012,312.90
02/08/2012,314.48
01/08/2012,313.02
31/07/2012,313.58
30/07/2012,309.76
27/07/2012,308.62
26/07/2012,308.08
25/07/2012,303.49
24/07/2012,302.21
23/07/2012,299.26
20/07/2012,301.31
19/07/2012,301.20
18/07/2012,299.43
17/07/2012,297.31
16/07/2012,296.20
13/07/2012,291.62
12/07/2012,295.19
11/07/2012,293.55
10/07/2012,290.95
09/07/2012,291.17
06/07/2012,289.02
05/07/2012,290.16
04/07/2012,293.81
03/07/2012,295.74
02/07/2012,296.59
29/06/2012,292.99
28/06/2012,291.91
27/06/2012,292.19
26/06/2012,292.53
25/06/2012,292.25
22/06/2012,291.37
21/06/2012,289.59
20/06/2012,287.65
19/06/2012,290.36
18/06/2012,290.83
15/06/2012,288.50
14/06/2012,289.71
13/06/2012,289.87
12/06/2012,290.78
11/06/2012,293.25
08/06/2012,291.73
07/06/2012,291.67
06/06/2012,297.13
05/06/2012,294.43
04/06/2012,294.94
01/06/2012,288.20
31/05/2012,293.96
30/05/2012,299.17
29/05/2012,298.86
28/05/2012,299.65
23/05/2012,301.34
22/05/2012,301.92
21/05/2012,305.03
18/05/2012,303.25
17/05/2012,304.54
16/05/2012,305.38
15/05/2012,307.23
14/05/2012,306.89
11/05/2012,306.31
10/05/2012,303.62
09/05/2012,300.27
08/05/2012,299.06
07/05/2012,301.24
04/05/2012,302.69
03/05/2012,303.32
02/05/2012,301.70
27/04/2012,301.76
26/04/2012,300.06
25/04/2012,302.11
24/04/2012,301.38
23/04/2012,302.46
20/04/2012,303.16
19/04/2012,304.59
18/04/2012,303.43
17/04/2012,303.44
12/04/2012,303.59
11/04/2012,301.51
10/04/2012,302.02
05/04/2012,306.15
04/04/2012,308.63
03/04/2012,309.37
02/04/2012,311.36
30/03/2012,308.91
29/03/2012,309.49
28/03/2012,308.75
27/03/2012,308.97
26/03/2012,310.65
23/03/2012,309.82
22/03/2012,307.89
21/03/2012,309.83
20/03/2012,308.95
19/03/2012,308.79
16/03/2012,311.27
15/03/2012,314.11
14/03/2012,311.00
13/03/2012,309.83
12/03/2012,310.17
09/03/2012,309.27
08/03/2012,311.15
07/03/2012,312.09
06/03/2012,312.01
05/03/2012,312.99
02/03/2012,313.38
01/03/2012,313.53
29/02/2012,313.48
28/02/2012,308.94
27/02/2012,305.98
24/02/2012,305.81
23/02/2012,306.25
22/02/2012,306.41
21/02/2012,309.26
20/02/2012,310.59
17/02/2012,309.33
16/02/2012,307.22
15/02/2012,310.18
14/02/2012,305.23
13/02/2012,308.82
10/02/2012,308.49
09/02/2012,308.52
08/02/2012,312.76
07/02/2012,312.59
06/02/2012,318.28
03/02/2012,317.73
02/02/2012,317.10
01/02/2012,321.49
31/01/2012,322.88
30/01/2012,318.57
27/01/2012,320.65
26/01/2012,318.28
25/01/2012,315.86
24/01/2012,313.47
23/01/2012,316.11
20/01/2012,313.01
19/01/2012,314.88
18/01/2012,316.57
17/01/2012,314.81
16/01/2012,313.17
13/01/2012,314.52
12/01/2012,313.79
11/01/2012,314.75
10/01/2012,314.85
09/01/2012,313.65
06/01/2012,314.38
05/01/2012,315.33
04/01/2012,320.62
03/01/2012,318.03
30/12/2011,322.11
29/12/2011,320.46
28/12/2011,324.84
27/12/2011,322.35
23/12/2011,317.51
22/12/2011,314.75
21/12/2011,306.72
20/12/2011,301.88
19/12/2011,301.89
16/12/2011,301.42
15/12/2011,302.64
14/12/2011,302.06
13/12/2011,301.01
12/12/2011,302.82
09/12/2011,302.91
08/12/2011,302.72
07/12/2011,302.59
06/12/2011,305.44
05/12/2011,306.70
02/12/2011,310.85
01/12/2011,311.05
30/11/2011,308.85
29/11/2011,309.68
28/11/2011,310.42
25/11/2011,313.10
24/11/2011,317.86
23/11/2011,319.88
22/11/2011,322.19
21/11/2011,322.16
18/11/2011,322.80
17/11/2011,327.34
16/11/2011,332.68
15/11/2011,334.04
14/11/2011,332.70
11/11/2011,333.86
10/11/2011,334.47
09/11/2011,336.40
08/11/2011,338.04
07/11/2011,338.06
04/11/2011,339.86
03/11/2011,338.28
02/11/2011,336.91
01/11/2011,340.23
31/10/2011,341.63
28/10/2011,343.68
27/10/2011,343.68
26/10/2011,342.59
25/10/2011,344.12
24/10/2011,344.37
21/10/2011,343.52
20/10/2011,341.94
19/10/2011,344.27
18/10/2011,339.49
17/10/2011,342.12
14/10/2011,337.82
13/10/2011,336.68
12/10/2011,336.79
11/10/2011,336.93
10/10/2011,337.10
07/10/2011,336.08
06/10/2011,333.11
05/10/2011,333.10
04/10/2011,330.82
03/10/2011,339.79
30/09/2011,347.01
29/09/2011,353.77
28/09/2011,350.98
27/09/2011,348.36
26/09/2011,348.05
21/09/2011,354.31
20/09/2011,360.12
19/09/2011,359.16
16/09/2011,362.97
15/09/2011,365.46
14/09/2011,365.50
13/09/2011,363.04
12/09/2011,366.23
09/09/2011,370.73
08/09/2011,371.66
07/09/2011,370.67
02/09/2011,376.12
01/09/2011,377.55
31/08/2011,378.15
30/08/2011,376.41
29/08/2011,372.83
26/08/2011,373.45
25/08/2011,374.60
24/08/2011,371.29
23/08/2011,371.65
22/08/2011,367.06
19/08/2011,367.71
18/08/2011,375.01
17/08/2011,376.19
16/08/2011,379.35
