country,quarter,debt_gdp,fisc_bal,res_gdp,ca_gdp,infl_yoy,reer
colombia,2014Q3,49.3017740054636,-3.4769556903438,12.987008085721468,-5.491899500640615,3.4215861978368505,139.71
colombia,2014Q4,50.6273784948813,-2.78709919084866,13.788017551848409,-5.78536780786334,3.9443345180563303,127.46666666666668
colombia,2015Q1,51.952982984299,-2.0972426913535203,14.700442367377661,-6.078836115086065,4.46708283827581,118.71999999999998
colombia,2015Q2,53.2785874737167,-1.40738619185838,15.749265794576763,-6.37230442230879,4.98983115849529,118.96333333333332
colombia,2015Q3,56.68573083341415,-1.8162552487910277,15.89089550521433,-5.892215986110562,5.620738430440653,104.7
colombia,2015Q4,60.0928741931116,-2.225124305723675,16.035172977828587,-5.412127549912335,6.251645702386015,103.80666666666667
colombia,2016Q1,63.50001755280905,-2.6339933626563226,16.18217316272811,-4.932039113714108,6.882552974331377,101.89999999999999
colombia,2016Q2,66.9071609125065,-3.04286241958897,16.33197386599634,-4.45195067751588,7.51346024627674,109.99333333333334
colombia,2016Q3,66.86218264618353,-2.831707838663543,16.004144322069035,-4.134523485924087,6.71367349894508,112.64333333333333
colombia,2016Q4,66.81720437986056,-2.6205532577381154,15.692385049283603,-3.817096294332295,5.91388675161342,112.03000000000002
colombia,2017Q1,66.77222611353757,-2.4093986768126876,15.395542665205074,-3.4996691027405027,5.1141000042817595,117.48333333333333
colombia,2017Q2,66.7272478472146,-2.19824409588726,15.112571581399225,-3.18224191114871,4.3143132569501,116.65666666666668
colombia,2017Q3,67.95807844743734,-2.3019847586112228,14.906371868525612,-3.437027295081455,4.045877275038997,111.52333333333333
colombia,2017Q4,69.1889090476601,-2.405725421335185,14.70729948159898,-3.6918126790142,3.777441293127895,111.21333333333332
colombia,2018Q1,70.41973964788285,-2.5094660840591474,14.51499116291325,-3.946598062946945,3.5090053112167925,114.43333333333334
colombia,2018Q2,71.6505702481056,-2.61320674678311,14.329107927879202,-4.20138344687969,3.24056932930569,118.53333333333335
colombia,2018Q3,71.91389733034974,-2.5194016692507875,14.809269347667982,-4.297106378324915,3.3111818288328827,117.23666666666666
colombia,2018Q4,72.17722441259389,-2.425596591718465,15.297588841905338,-4.392829309770139,3.3817943283600753,110.73
