country,quarter,EMBI_bps,embi_source,JLoss,GaR,prob_neg,ES,ER,mean,std,iqr_05_95,skew,kurt,n_train,JLoss_x_GaR,debt_gdp,fisc_bal,res_gdp,ca_gdp,infl_yoy,reer,VIX,g_GDP,profit_margin,UST10Y_log,US_HY_spread_log,OnOffRun_spread_log,X_control_idx,X_control_idx_ncomp,debt_gdp_log,X_dom_idx,X_global_idx
colombia,2021Q4,319.3135322580645,BCRP_real,2.772166694559804,0.0247367367596538,0.0,0.0195376340076592,0.1123195847009596,0.0762541764651906,0.0118500929350985,0.0748264149742478,-0.5107667236984259,2.0960144323916063,936,0.0685743577772054,75.34356079506945,-6.47661762889339,17.273420191530747,-5.83785574410244,6.836144464305541,93.67666666666666,-0.334213041190885,1.81915318185994,,0.9295571808098492,,-0.0663690126697267,0.1440581230907002,3,4.322058464155655,1.0459553729482092,-0.30689050183805355
colombia,2022Q1,363.5388548387097,BCRP_real,6.417522743575663,0.0121661035931957,0.0,0.0020240957801202,0.1033225062058772,0.0605629100244333,0.0129050471696148,0.0768508527860538,-0.2213571778848244,1.9090980684936856,951,0.078076246510031,72.80236039074887,-5.88795407061428,16.83096303075811,-5.93919886885206,8.50668790946107,94.53666666666668,0.0632364858695086,1.10450636365191,,1.082187819931383,,-0.0728204638793443,0.3190097920709566,3,4.287748377626875,0.9935348817123373,-0.01825275274973376
colombia,2022Q2,373.0639838709677,BCRP_real,11.370938965268564,-0.0012543714410257,0.0516585550859344,-0.0145885284718844,0.1167720335891162,0.0772383825514912,0.016146713671833,0.1101428310695802,-0.465718806752428,2.103820919099072,966,-0.0142633810956792,70.2611599864283,-5.29929051233517,16.405856765594006,-6.04054199360168,10.1772313546166,97.49,1.03306093064262,2.10408620362792,,1.3692958630919083,,-0.0692584597477831,0.6869181938319876,3,4.2522191566135525,0.9392517420535679,0.5607514197211975
mexico,2007Q4,159.07055813953488,BCRP_real,2.183124036161076,-0.0013624422678715,0.0784475004570907,-0.0049558468476145,0.0354585638787293,0.0164444960464295,0.0099174312916528,0.0344294695574942,-0.0207472880568919,1.2867304246495443,165,-0.002974380462872,,,,,,,0.364281999486561,0.0179516503373484,,1.6613874430644424,,-0.2061774066646915,0.8269733790232414,2,,,0.8269733790232414
mexico,2008Q1,190.02139344262287,BCRP_real,2.19756139280954,-0.0096315272445748,0.1388246858336889,-0.0125794833726696,0.0425067603064555,0.0123193089244121,0.0095247488708943,0.0464893769826058,0.2492260650293246,1.3270412478331275,175,-0.0211658724264708,,,,,,,0.768237519655498,-0.310236553057394,0.2091065919958055,1.5401405449442342,,-0.3784058460241801,0.0932829026721084,3,,-0.10074578446920232,0.19029724624276378
mexico,2008Q2,162.491140625,BCRP_real,2.199623872330745,-0.003077234810452,0.0883384576546876,-0.0057203335945523,0.0251009063843951,0.0128552974594732,0.0070871507467194,0.0275135550225726,-0.1072660952449633,1.339777106144472,185,-0.0067687591498373,,,,,,,0.552621389919024,0.0600621323902741,10.917337566614153,1.5854653530431908,,-0.364021071138336,0.2519126005434268,3,,0.12883086091552493,0.3134534703573778
mexico,2008Q3,213.26521875000003,BCRP_real,6.713574587507296,-0.0133327630776962,0.2961425169942264,-0.0143649993356836,0.0230177656870596,0.0034580075180981,0.0070922336859924,0.0348654173163535,0.0763842092758757,1.4721975602307542,195,-0.0895104993796767,,,,,,,2.5581111749378,-0.232469247516792,-2.640831381082535,1.581488439527145,,-0.3356650752142703,0.1931722192269763,3,,-0.1618463715750192,0.3706815146279741
mexico,2008Q4,451.95401612903214,BCRP_real,15.079111336737142,-0.0361780974327025,0.6793014959392334,-0.0487798807196026,0.0274583354642069,-0.0060945488816042,0.0096957714601769,0.0569266359615042,0.2879901333780441,2.240428369597009,206,-0.5455335591390451,,,,,,,2.63734360815421,-0.622770054878278,-44.54260864853859,1.4433071550387766,,-1.0727322974290805,-1.4181436354372607,3,,-1.0601898499256475,-1.5971205281930674
mexico,2009Q1,435.0390327868852,BCRP_real,9.7621286918657,-0.0867846978575719,1.0,-0.0894175700969744,-0.009507944183256,-0.0442744092286123,0.0205756117121596,0.0689804867369672,-0.2930442972607385,1.7218771087747098,217,-0.8472033889702983,,,,,,,3.17508504014759,-2.09636144720235,-15.52508202008903,1.3180769500099287,,-0.9816514743479056,-1.237281267838445,3,,-0.4380752880982326,-1.6368842577085512
mexico,2009Q2,312.58803174603173,BCRP_real,5.613305300829216,-0.0671747338705032,0.9640908199964188,-0.0765749438790786,0.0039742867939502,-0.034239175180905,0.0172740169236374,0.0620413544772478,-0.3161739608617213,1.7668568232243125,228,-0.3770722897170875,,,,,,,0.864355553393445,-2.90725237023165,-10.538549691438677,1.4634391008438934,,-0.6598075739928725,-0.5161158810403602,3,,-0.3311676796587497,-0.6085899817311654
mexico,2009Q3,245.95925,BCRP_real,3.856772186637121,-0.0513893223656351,0.9323463390603574,-0.0583748243169072,0.0029907496568445,-0.0236848449211551,0.013820296644809,0.0526644581755829,-0.1751583331166595,1.49637045844435,239,-0.1981969091899104,,,,,,,0.768237519655498,-1.86568131291223,2.1662871837615967,1.5080279165206243,,-0.5972803551293554,-0.2704697001766019,3,,-0.05878526309693149,-0.3763119187164372
mexico,2009Q4,212.33262903225807,BCRP_real,3.05367725170596,-0.0369325192634681,0.6995226310900071,-0.0388514152119682,0.0183648250708708,-0.0072245281537593,0.0123770309540906,0.0506904083059764,-0.126268139022767,1.4900324619200591,251,-0.1127799939230446,41.3273940627237,-4.054894902602079,10.760747637856584,-0.545256859704961,4.72704153454515,122.30333333333331,0.257772826966134,-0.962205274507207,9.814768806099892,1.4960524513218334,,-0.4762528226232063,-0.0026513845162015,4,3.72152557458136,0.11681342194601686,-0.12211619097841997
mexico,2010Q1,188.0463442622951,BCRP_real,2.2243911208217773,-0.0041742765315046,0.0824062375339438,-0.0042396157389439,0.0422971377045951,0.0210744110587659,0.009358714937217,0.0417113389850616,-0.091564316255274,1.323891848695219,263,-0.0092852236525335,41.3273940627237,-3.93029876371136,10.837377446331672,-0.4424246791779475,4.441884380673445,127.78000000000002,-0.273474143288191,0.554207609315988,-0.7476439327001572,1.5513571833246549,,-0.3860989243431428,0.0992574181834068,4,3.72152557458136,0.003588217451908071,0.1949266189149057
mexico,2010Q2,193.55561904761905,BCRP_real,2.75127574187279,0.0034814302672436,0.0283183308259205,-0.0005328250920781,0.0575014139854702,0.0262174373047932,0.0218565984975134,0.053694400211534,-0.0842405392228493,0.8973113901964984,276,0.009578374641289,41.3273940627237,-3.80570262482064,10.908392659594716,-0.339592498650934,4.15672722680174,130.44333333333336,1.92814838624991,1.18012702359589,11.101419031620026,1.5024093396755769,,-0.3188029985454527,0.1913984189886351,4,3.72152557458136,0.1306058421533585,0.25219099582391186
mexico,2010Q3,192.462609375,BCRP_real,2.213446712990578,0.0067710426246379,0.0,0.0016824386024793,0.05332934216519,0.0267244650026825,0.0135502297128288,0.0419208865498267,-0.1096425957343201,1.3763766464783322,289,0.0149873420410238,41.3273940627237,-3.7088574001007126,11.24153939448704,-0.4691675270679399,3.96938998161566,127.21333333333332,0.520149081223771,0.602305904221838,-9.339643329381945,1.330922035098563,,-0.2596778730128791,-0.0207292547772173,4,3.72152557458136,-0.08851487610823564,0.04705636655380094
mexico,2010Q4,170.44290322580645,BCRP_real,2.160596182744253,0.0029054778847211,0.0,0.0001915206009811,0.0480285055260537,0.0245085644817766,0.0113694454257977,0.0424683135176902,-0.089728580219235,1.4607044918839636,302,0.0062775644267762,41.3273940627237,-3.612012175380785,11.557048724724586,-0.5987425554849459,3.78205273642958,130.82333333333335,-0.25269186572323,0.336359272678597,-317.2582415416837,1.3554193705016715,,-0.2481657195954341,-1.6335421967329875,4,3.72152557458136,-3.3892897191568276,0.12220532569085285
mexico,2011Q1,156.98106451612904,BCRP_real,2.1641028666278737,-0.0086485822095712,0.0953304271511435,-0.0137721770619023,0.0476236062868122,0.0201593710906794,0.0125707794722599,0.0506038643885523,-0.0598097855558198,1.559448215475902,315,-0.0187164215519998,41.3273940627237,-3.5151669506608574,11.8562851655877,-0.728317583901952,3.5947154912435,133.75666666666666,-0.25399075807104,0.370108502258907,-6.877399653196335,1.4945699785755024,,-0.2589734143346897,0.1559576869871676,4,3.72152557458136,-0.062120523733958544,0.3740358977082938
mexico,2011Q2,163.1151746031746,BCRP_real,2.161882977279429,-0.0073400067119063,0.1114489615389921,-0.0096295044288838,0.0462302334532771,0.0183724423322089,0.0111822570210882,0.0481337768308036,-0.1604531279972572,1.619033033425881,328,-0.0158682355635869,41.3273940627237,-3.41832172594093,12.140476016870362,-0.857892612318958,3.40737824605742,133.75,-0.412455624503871,0.0843748358299819,-2.883380964398384,1.4354246035105904,,-0.2498705778622153,0.1290238989523359,4,3.72152557458136,-0.01930610301630957,0.27735390092098156
mexico,2011Q3,199.655671875,BCRP_real,5.81870008292078,-0.0230403714864993,0.2597699553530118,-0.0250301876820888,0.0417487060900592,0.0105820716030695,0.0193501614104207,0.0628511217563475,0.2005252774155473,1.2500197158598323,341,-0.134065011479019,41.3273940627237,-3.477847900877342,12.437905286318918,-0.9958816211157084,3.583411137218788,127.52,3.021815743106,0.369042433811816,,1.2279486967191036,,-0.1913572555557563,0.0423195247589484,3,3.72152557458136,0.1284342513277275,-0.0007378385254411188
mexico,2011Q4,226.3939508196721,BCRP_real,3.0750252847829835,0.0023603652486576,0.0320311800024208,-0.0009236083914807,0.0525287086426139,0.026038214291647,0.0115980607065197,0.044329972655111,0.0077590586082032,1.473959107094243,354,0.0072581828209451,41.3273940627237,-3.537374075813755,12.732209941867108,-1.133870629912459,3.7594440283801545,118.43333333333334,0.481182310789469,0.40519373695165,,1.1140660325699498,,-0.1254386989113021,-0.0076814916115883,3,3.72152557458136,0.1284342513277275,-0.07573936308124633
mexico,2012Q1,208.4575483870968,BCRP_real,2.212327447419169,0.0198126312444528,0.0,0.0153866616671083,0.0618901909687186,0.0371407876871742,0.0096704687756212,0.0370073132190847,0.0927622352093168,1.4614509138894092,369,0.0438320279076975,41.3273940627237,-3.5969002507501675,13.023438964219393,-1.2718596387092096,3.935476919541522,125.52333333333333,-0.544942643980499,0.655686482854203,,1.1118575154181305,,-0.098174925320081,0.0311418776169069,3,3.72152557458136,0.1284342513277275,-0.01750430923850335
mexico,2012Q2,207.18779365079368,BCRP_real,6.427127811850439,0.0175807620119677,0.0,0.0135754725735567,0.0589256869418709,0.0345409442234455,0.0104271123353759,0.0372969116871643,0.0747064367129355,1.3772611930153893,383,0.1129938044806413,41.3273940627237,-3.65642642568658,13.311640315655264,-1.40984864750596,4.11150981070289,120.09,-0.339717653026506,0.450179101054454,,1.038784875038435,,-0.0569258922141058,-0.0025453140043628,3,3.72152557458136,0.1284342513277275,-0.06803509667040808
mexico,2012Q3,173.94458730158732,BCRP_real,2.381824318526268,0.0122259186864464,0.0,0.0089831441196765,0.0537243854070765,0.0283684281947109,0.0119110481429494,0.0369906649606452,0.0386194487173536,1.1807429437694985,397,0.0291199904437027,41.3273940627237,-3.543205379374335,13.380296285583327,-1.6558788861241274,4.0352300323951775,124.82333333333334,-0.515068119980867,0.0927782068156048,,0.9712598019955756,,-0.0448861362275025,-0.0736093888580643,3,3.72152557458136,0.1284342513277275,-0.17463120895096035
mexico,2012Q4,161.3044426229508,BCRP_real,2.1626844307035995,0.0100678379883075,0.0,0.0042491665555851,0.0522075737375031,0.0274447231083977,0.0125013327031964,0.0385434823369666,0.1071299667515532,1.1780193123468286,411,0.0217735564681588,41.3273940627237,-3.42998433306209,13.447029501349643,-1.901909124742295,3.9589502540874646,127.56,-0.217621772332358,0.151149760356791,,0.9958591783015855,,-0.031236935565726,-0.0201022436152497,3,3.72152557458136,0.1284342513277275,-0.0943704910867384
mexico,2013Q1,167.06676666666667,BCRP_real,2.257900406183242,-0.0060160678396153,0.247271252102744,-0.0116862423883077,0.0373452042613404,0.0113933581367447,0.0153795621992531,0.0420065644685095,-0.0393559694553581,0.9346735698123614,425,-0.0135836820186933,41.3273940627237,-3.316763286749845,13.511919619470692,-2.1479393633604627,3.882670475779753,131.86666666666667,-0.908632501367324,-0.560054732342426,,1.0821440959608024,,-0.0611540265652253,0.0484504773008,3,3.72152557458136,0.1284342513277275,0.008458590287336282
