country,quarter,EMBI_bps,embi_source,JLoss,GaR,prob_neg,ES,ER,mean,std,iqr_05_95,skew,kurt,n_train,JLoss_x_GaR,VIX_cboe,profit_margin,UST10Y_log,US_HY_spread_log,OnOffRun_spread_log,X_control_idx,X_control_idx_ncomp,X_dom_idx,X_global_idx
chile,2009Q2,240.12698412698413,Bloomberg,2.2082035330950225,-0.0311169274222469,0.3459903356534873,-0.0384714219729653,0.0372499808509526,0.0027889333105181,0.0156207514696856,0.0607265955094125,-0.2564487228237338,1.7920068042956034,228,-0.068712509072867,33.01571428571428,22.26528326670329,1.4634391008438934,,-0.6598075739928725,-0.3901691057193428,3,0.3124458652162736,-0.741476591187151
chile,2009Q3,146.875,Bloomberg,2.16229138951526,-0.0139581844964943,0.2378588248002269,-0.0228695150688578,0.0392889148853155,0.011805549041079,0.014471748274893,0.0511387293437677,-0.1533031090813637,1.4292433840541496,239,-0.030181662150035,25.48625,22.59950013955434,1.5080279165206243,,-0.5972803551293554,-0.2168807134944268,3,0.320946143307248,-0.4857941418952642
chile,2009Q4,126.16129032258064,Bloomberg,2.1702746578183523,-0.0021987879427769,0.0625949119275099,-0.0079192121575832,0.0522880444373295,0.0243824681939083,0.0136757449735142,0.049304124540675,-0.1811965276041015,1.4285181953150965,251,-0.0047719737501252,23.071875,25.421149969100952,1.4960524513218334,,-0.4762528226232063,-0.0022169789289656,3,0.3927103484531265,-0.1996806426200117
chile,2010Q1,123.0327868852459,Bloomberg,2.3169176725892995,0.010179137189629,0.0,0.0032724035135044,0.0638902507465084,0.0323281723461982,0.0130895164171332,0.0446475862087591,-0.217552943098909,1.430701414738246,263,0.0235842228463624,20.149672131147543,27.031133890151978,1.5513571833246549,,-0.3860989243431428,0.2444751623109275,3,0.43365774567514,0.1498838706288212
chile,2010Q2,135.44444444444446,Bloomberg,2.169136984661016,0.0163505589525328,0.0,0.007671749882675,0.0720788189627463,0.0397516420546566,0.0219233174323965,0.0547066631406032,-0.0793876910382914,1.063602488801756,276,0.0354666021438191,26.391428571428573,27.246750116348267,1.5024093396755769,,-0.3188029985454527,0.292471829327633,3,0.4391416037100744,0.2191369421364122
chile,2010Q3,134.671875,Bloomberg,2.285920980976908,0.0323667619529441,0.0,0.0285415279726777,0.0814693266687347,0.0549281371697468,0.0136050888584813,0.0441454445542255,-0.1190760125300856,1.3935317609204383,289,0.07398786023452,24.28359375,27.82920002937317,1.330922035098563,,-0.2596778730128791,0.1560110933416496,3,0.4539552969642209,0.0070389915303639
chile,2010Q4,123.88524590163935,Bloomberg,2.1661098080724583,0.0380844331215329,0.0,0.0352217534510218,0.0822724353514682,0.0596456523605365,0.011010314309257,0.0414378894509496,-0.0939699002914383,1.5020151822786685,302,0.082495064119432,19.3184375,15.748783628145851,1.3554193705016715,,-0.2481657195954341,0.1080463801253955,3,0.1467089931219704,0.088715073627108
chile,2011Q1,114.85483870967742,Bloomberg,2.264334099701384,0.04956299309793,0.0,0.046332123773524,0.0940870612267394,0.0694108336707613,0.0105349599554416,0.0389343635226449,-0.0093979572130494,1.477720376103261,315,0.1122271753549072,18.61483870967741,27.885600328445435,1.4945699785755024,,-0.2589734143346897,0.3894625340682294,3,0.455389749457414,0.3564989263736373
chile,2011Q2,128.03174603174602,Bloomberg,2.18545575773892,0.0401139239013516,0.0,0.0378380248851183,0.0841114855597409,0.0587310109564185,0.010664275696021,0.0387247856908796,-0.07532901007815,1.3667603952697265,328,0.0876672059557097,17.482380952380954,29.640883604685467,1.4354246035105904,,-0.2498705778622153,0.336201508610946,3,0.5000326062024906,0.2542859598151738
chile,2011Q3,149.890625,Bloomberg,3.730659926186796,-0.0111892402330401,0.1167289663152237,-0.0128351695424704,0.0588653530599611,0.0265958753997666,0.0206376887734699,0.0689450887841993,0.1492405908721272,1.3287876542253667,341,-0.0417432501418797,30.58359375,,1.2279486967191036,,-0.1913572555557563,-0.0358395208496375,2,,-0.0358395208496375
chile,2011Q4,162.26666666666668,Bloomberg,3.234992530117794,0.0270758917861035,0.0,0.0242149353291164,0.076668009558947,0.0501783576572074,0.0124642182945615,0.0444923633636321,0.0237271543322237,1.4181781505788806,354,0.0875903076743225,29.93952380952381,,1.1140660325699498,,-0.1254386989113021,-0.1080768006624656,2,,-0.1080768006624656
chile,2012Q1,157.24193548387098,Bloomberg,2.18086135935126,0.0346229434600109,0.0,0.0303022521553896,0.0815285906278448,0.0552835495979265,0.0118732622040828,0.0419914040406581,0.0192627833190547,1.3210351856278728,369,0.0755078395389411,18.20403225806452,,1.1118575154181305,,-0.098174925320081,-0.0425850404141188,2,,-0.0425850404141188
chile,2012Q2,167.88888888888889,Bloomberg,2.193231241728929,0.039409959456036,0.0,0.0349905487396645,0.0850499912922895,0.0591059927343196,0.0118059527801395,0.0406704264173767,-0.0230337525095451,1.301779596416076,383,0.0864351543142485,20.035714285714285,,1.038784875038435,,-0.0569258922141058,-0.0916325216852709,2,,-0.0916325216852709
chile,2012Q3,149.22222222222223,Bloomberg,2.355032474641536,0.0447256866695611,0.0,0.0412755623389077,0.0891296283585671,0.0627361506461593,0.0115464780446222,0.0386565823479305,0.0216713062887761,1.2270949404739433,397,0.1053304445574584,16.19174603174603,,0.9712598019955756,,-0.0448861362275025,-0.2040866206567154,2,,-0.2040866206567154
chile,2012Q4,128.41666666666666,Bloomberg,2.187071766164481,0.0352485723659916,0.0,0.0302057107849401,0.0797633443171359,0.054602363330093,0.0131935361595231,0.0414114534085478,0.0670831273080325,1.1564081786614706,411,0.0770911574192657,16.765,,0.9958591783015855,,-0.031236935565726,-0.1166924995304412,2,,-0.1166924995304412
chile,2013Q1,130.58333333333334,Bloomberg,2.1827216675739423,0.0335571759942064,0.0,0.0267875763982303,0.0745143775569878,0.0483729455376615,0.0137418963295615,0.0380740968855572,0.0144354342941124,0.9656628180738756,425,0.0732459751451464,13.527,,1.0821440959608024,,-0.0611540265652253,-0.0104063238731664,2,,-0.0104063238731664
chile,2013Q2,152.125,Bloomberg,2.2160434851742847,0.008462350249388,0.0,0.0057118596624325,0.061141103116206,0.0355151593665967,0.0181133737463801,0.052521785518912,-0.1212838956685471,1.08886613527983,439,0.0187529361394192,14.83703125,,1.0940184196578822,,-0.0662466310531004,0.0017093918823749,2,,0.0017093918823749
chile,2013Q3,171.09375,Bloomberg,2.270644182677536,0.016509008632967,0.0,0.0126810053711172,0.064176739325633,0.036538258339544,0.014964316208391,0.0450927630610079,0.0731994608206623,1.0878400118680112,453,0.0374860844142197,14.2796875,,1.310104897241458,,-0.1577362548366065,0.2252379480711123,2,,0.2252379480711123
chile,2013Q4,161.59016393442624,Bloomberg,2.3803771944931205,0.0202240284579115,0.0,0.0162179857986589,0.0640418334915396,0.0369630925781199,0.0133786954403167,0.0419344629800554,0.0222880608207477,1.1352224855510709,467,0.0481408161219924,14.2328125,,1.320206252895385,,-0.1694308020593107,0.2165922778964533,2,,0.2165922778964533
chile,2014Q1,154.37704918032787,Bloomberg,2.367825562755581,0.0101022990171407,0.0,0.0061890128656981,0.0573613764298829,0.0313450021350475,0.0136261082202609,0.0465955927999121,-0.03972415339085,1.2016554812438898,481,0.0239204818553863,14.828852459016392,,1.325856709528352,,-0.1509639651322601,0.2761338892592706,2,,0.2761338892592706
chile,2014Q2,132.0,Bloomberg,2.1679805104925607,0.0149777522053044,0.0,0.0048266753683434,0.0592693778779671,0.0305115890203424,0.0136936192429477,0.0421023620232844,-0.0080283342946089,1.0560832357564431,495,0.0324714748720869,12.738253968253968,,1.2867370798968054,,-0.1168209964596294,0.2809219903340386,2,,0.2809219903340386
chile,2014Q3,126.734375,Bloomberg,1.6370404685394342,0.0068333151340892,0.0312608317605316,-0.0022830381730134,0.055770885316164,0.0251158628515837,0.0132228429087207,0.0427167812117472,-0.0254875224149514,1.2312481730630098,509,0.0111864134087869,13.07265625,,1.2526290309547077,,-0.1026523837352352,0.2449377305395911,2,,0.2449377305395911
chile,2014Q4,157.98360655737704,Bloomberg,2.230517534742554,0.0023324927536601,0.0440603329517152,-0.0074849462319716,0.0549052417922718,0.0243407689215142,0.0133857936544181,0.047522975712118,0.0112832995544333,1.3185605072562114,523,0.0052026659866987,16.07234375,,1.1866133191583028,,-0.0939952460876965,0.1269823881524198,2,,0.1269823881524198
chile,2015Q1,169.78688524590163,Bloomberg,2.190495349610646,0.0129937696587297,0.0,0.0041266438035046,0.0597895656256267,0.0313234632585775,0.0123325590797305,0.0415069569183541,0.0616866305362893,1.243525524195677,537,0.0284627920113593,16.564754098360655,,1.0881755007160565,,-0.0868212362462733,-0.0636669747134399,2,,-0.0636669747134399
chile,2015Q2,149.015625,Bloomberg,2.220226193595428,0.0084649408023873,0.0,0.0020636089515906,0.058325006839822,0.0282495519087843,0.0127331263060382,0.0436796630208844,0.0712403444210728,1.2875841331048357,551,0.0187940832966949,13.740158730158733,,1.151955563742037,,-0.1050758397777041,0.0248328942033551,2,,0.0248328942033551
chile,2015Q3,192.265625,Bloomberg,2.2170877077098274,0.0012262140234312,0.0456277837281247,-0.0057851844709605,0.0605788898466041,0.0278365795494656,0.0139365087790164,0.0524339179127532,0.0554322825582958,1.3094517317823289,565,0.0027186240383707,19.3071875,,1.1703513858230865,,-0.0846323893227754,0.1165384724186558,2,,0.1165384724186558
chile,2015Q4,231.24193548387098,Bloomberg,2.1747549727524995,0.0052725095485839,0.0365872808298583,-0.0045549338685592,0.0553587986066057,0.0256631421043921,0.0126759409454984,0.0453649837100414,0.0892008723402432,1.2586791820164778,579,0.0114664163596678,17.03328125,,1.1601725889828929,,-0.0947077849939548,0.0689786197537783,2,,0.0689786197537783
chile,2016Q1,254.47540983606558,Bloomberg,2.3180959494711715,0.0142687885460545,0.0,0.0104724080335886,0.0612894090957211,0.03387406198654,0.0115218780711629,0.0404850268909118,0.0855729710736071,1.258506304994691,593,0.0330764209324695,20.48622950819672,,1.0696167157612828,,-0.0910319677097433,-0.1139318650468922,2,,-0.1139318650468922
chile,2016Q2,202.703125,Bloomberg,2.230694356239048,0.0031018874746595,0.0305416980844511,-0.0008834133600716,0.0512114082498454,0.0228866433045234,0.0114462836168598,0.0400907592611905,0.0412107394538389,1.2256979457751114,607,0.0069193628834115,15.6759375,,1.0116577282462065,,-0.0631028972532469,-0.1651613186913788,2,,-0.1651613186913788
chile,2016Q3,172.171875,Bloomberg,2.18925142783362,0.0099070095443408,0.0,0.0053799787650822,0.0546269890395652,0.0275295456185053,0.0105919923258918,0.0367805380969974,0.0780376008998046,1.2777784318026588,621,0.0216889347905093,13.23390625,,0.9417147842143136,,-0.0463679469118103,-0.2706652895575301,2,,-0.2706652895575301
chile,2016Q4,171.0,Bloomberg,2.1879438565711147,-0.0007020875539855,0.0576311491881546,-0.0047448832399768,0.0457227996160146,0.0187437072340861,0.0107644469066595,0.0380669271199289,0.0317238309327646,1.2803514729953371,636,-0.0015361281505176,14.097936507936508,,1.1438050453448958,,-0.0811975997114431,0.0689865600337581,2,,0.0689865600337581
chile,2017Q1,137.90322580645162,Bloomberg,2.16220338054752,-0.0091111141300206,0.1905877150320634,-0.0125566938868654,0.0360543698369293,0.010279645427508,0.0101196868591142,0.0365322834569777,0.0396025333818796,1.3513497753265042,651,-0.0197000817724848,11.691935483870967,,1.2373919816132806,,-0.0776512199349575,0.2769277545741408,2,,0.2769277545741408
chile,2017Q2,133.52380952380952,Bloomberg,2.1611664786793754,-3.619287553350767e-05,0.0505963963111803,-0.0020024500581988,0.0427786893865574,0.0177816393798581,0.0094434410937402,0.0349863016916573,0.1229081319459518,1.2899611671040323,666,-7.821882937003169e-05,11.426349206349206,,1.1820192941100636,,-0.0587462361680017,0.207962377691933,2,,0.207962377691933
chile,2017Q3,127.39682539682539,Bloomberg,2.160302271070221,0.0098673262921702,0.0,0.0094637657772341,0.049468145163785,0.0257703464011545,0.008330871931634,0.0317796559867999,0.0788847598497347,1.4610737608463884,681,0.0213164073983661,10.944285714285714,,1.1760141497364371,,-0.0456384627298356,0.2289478392413341,2,,0.2289478392413341
chile,2017Q4,121.6774193548387,Bloomberg,2.5172646982966045,0.015777675686309,0.0,0.0121854141792705,0.0572984349963351,0.0328463473773117,0.0094028301586688,0.0348138812101686,0.0228422062685862,1.3645716263750685,696,0.0397165860263183,10.307936507936509,,1.2153433972885996,,-0.026676887500256,0.3613087662251286,2,,0.3613087662251286
chile,2018Q1,116.88333333333334,Bloomberg,2.179750597325117,0.0223408283579838,0.0,0.0179596695345045,0.0717302397970477,0.04193685195343,0.0106846965300857,0.0427301388532101,0.0071897274783808,1.3958668028845742,711,0.048697433958053,17.354754098360658,,1.3240264841612597,,-0.0197310945034736,0.6100704569391451,2,,0.6100704569391451
chile,2018Q2,133.921875,Bloomberg,2.161952957855014,0.0295834326155222,0.0,0.024984479682596,0.0754625055911041,0.0481567424068208,0.0102628928536808,0.0398633399535262,-0.005584045489565,1.3955210692514544,726,0.0639579896466327,15.3375,,1.3662510798688705,,-0.0031377239314521,0.7424858121710523,2,,0.7424858121710523
chile,2018Q3,136.68253968253967,Bloomberg,2.1705827482143225,0.0088034890227209,0.0,0.0022642446379333,0.0506501655872782,0.0270805796155192,0.0100379401627572,0.0360378225307861,0.0183112957072536,1.3660917868770532,741,0.0191087013968121,12.856825396825396,,1.367062999192003,,0.0021469040303558,0.7578145069854852,2,,0.7578145069854852
chile,2018Q4,144.27868852459017,Bloomberg,2.160302790549685,0.0170278400704886,0.0,0.0139488308127506,0.0694824902844358,0.0358302159475726,0.011444119261597,0.0448193267079534,0.074686346476097,1.3793848217475226,756,0.0367852904213102,21.0536507936508,,1.396528696437895,,0.0028385970670328,0.8221907201055463,2,,0.8221907201055463
chile,2019Q1,139.01639344262296,Bloomberg,2.1638365043509125,0.0034101096595817,0.0267049146343603,-0.0002495782166984,0.0463434518278352,0.0209319110323659,0.0086312336614258,0.0346930997332759,0.067747211375607,1.4563047690898656,771,0.0073789197652425,16.468688524590164,,1.2955352847255657,,0.0063437565346719,0.6166678739783068,2,,0.6166678739783068
chile,2019Q2,132.25396825396825,Bloomberg,2.166560541794892,0.0031784104848002,0.0342620878118878,-0.0018705605076816,0.0471480528057258,0.020643171541454,0.0088306832392534,0.0356207324039063,0.0944957405396222,1.3956252622132543,786,0.0068862187419952,15.183015873015872,,1.2056380836449971,,-0.0126913063942683,0.3766934366747251,2,,0.3766934366747251
chile,2019Q3,132.171875,Bloomberg,2.164255680298851,0.0112797621149238,0.0,0.0066689906219045,0.0596786631475262,0.032054544319852,0.0103741502518506,0.0410695735186161,0.0235198966469182,1.3453636058819212,801,0.0244122892296436,15.96015625,,1.0288937074889963,,-0.0096227137732474,0.0091247478119913,2,,0.0091247478119913
chile,2019Q4,141.43548387096774,Bloomberg,4.895139152852462,-0.0428311991006517,0.7168737970728035,-0.0488360859602138,0.0158904993973049,-0.009627800835498,0.0118309962765486,0.0493715640939538,0.0699966715313724,1.3606519643329753,816,-0.2096646796812193,13.98578125,,1.026735077137072,,-0.0192206318240188,-0.0201682751039825,2,,-0.0201682751039825
chile,2020Q1,195.58064516129033,Bloomberg,8.400269608230213,-0.0717162495555024,0.4741272012818577,-0.0753359889295875,0.0424136424609144,-0.0045466747000429,0.0270283948946297,0.1102448773048798,-0.0128525356825327,1.346317330629668,831,-0.6024358315573404,31.22451612903226,,0.8607780219438964,,-0.0398110775762607,-0.4257248451580214,2,,-0.4257248451580214
chile,2020Q2,255.87301587301587,Bloomberg,3.23630532195007,-0.1499515196422965,1.0,-0.1554481489486901,-0.0598691924236329,-0.102503451957015,0.0172916581136287,0.0823347980191521,0.4139948205776035,1.450216083720417,846,-0.4852889010528646,34.493650793650794,,0.5233186880134572,,-0.043683229443741,-1.1525764458353265,2,,-1.1525764458353265
chile,2020Q3,182.5,Bloomberg,2.501270546018441,-0.0930266538824673,0.9442318268335964,-0.0998880689985053,0.0192651332642833,-0.0487481301574466,0.0200906972206863,0.0946585636266125,0.3996231975541738,1.5171277995202443,861,-0.2326848293508674,25.80890625,,0.5011540040692596,,-0.0054853279870465,-1.1013316428503028,2,,-1.1013316428503028
chile,2020Q4,156.61290322580646,Bloomberg,2.364649028036863,-0.0202620413647642,0.1875092790221274,-0.0357306379112779,0.0565630745503179,0.0123820273781206,0.0142268283436775,0.0667049927242407,0.2196106875375258,1.403384516564302,876,-0.0479126164192323,25.62171875,,0.6230015711931856,,-0.0071237021043871,-0.8467015971034151,2,,-0.8467015971034151
chile,2021Q1,135.01639344262296,Bloomberg,2.25859599069473,-0.0123255248449377,0.1138210838937385,-0.0230614702677595,0.0579079775396035,0.016021404249695,0.0134594373164195,0.0580357864235684,0.2226174592027453,1.3388648069155358,891,-0.0278383809979845,23.20245901639344,,0.8483979576343862,,-0.0569867795824865,-0.496238850633484,2,,-0.496238850633484
chile,2021Q2,132.20634920634922,Bloomberg,2.8496608128236933,0.0806173597532562,0.0,0.0565885502495652,0.1321610337501692,0.1179645502071816,0.0052856887024168,0.0497444830660163,-0.2945501568639412,3.180106668009372,906,0.2297321309221641,18.0,,0.9519594711536096,,-0.0977799459173772,-0.3812486392834333,2,,-0.3812486392834333
chile,2021Q3,141.265625,Bloomberg,3.0874376877112257,0.0240626666161143,0.0,0.0149360229601589,0.1259553088184179,0.096484354681248,0.0125735290178813,0.0986308912383269,-0.6989304851622696,2.5207891021549576,921,0.074291983777422,18.28734375,,0.8436528324799343,,-0.0561967440396722,-0.5042854463597604,2,,-0.5042854463597604
chile,2021Q4,155.1290322580645,Bloomberg,11.687060491128085,0.0094493235787549,0.0,0.007827782037746,0.1008406630497725,0.0698137769089052,0.0139465587744645,0.0838624131022007,-0.7022170413812879,2.001271329087635,936,0.1104348162651514,19.27515625,,0.9295571808098492,,-0.0663690126697267,-0.3479798670804366,2,,-0.3479798670804366
china,2010Q1,78.54098360655738,Bloomberg,2.192607257162203,0.1058871352800067,0.0,0.0984748308395064,0.1466125593913873,0.1234371114554932,0.0104931244615853,0.0362476477863227,-0.1581959425462702,1.3068574011152445,263,0.2321689012550586,20.149672131147543,26.578608353932697,1.5513571833246549,,-0.3860989243431428,0.2406387383064403,3,0.4221484736616784,0.1498838706288212
china,2010Q2,49.73015873015873,Bloomberg,2.4869583928791807,0.0783590801241439,0.0,0.0706713346704921,0.1342061610839235,0.1017932571741935,0.0219947759297377,0.0548158852863528,-0.0918859754682129,1.0174539682099468,276,0.1948757719730318,26.391428571428573,40.85268338521322,1.5024093396755769,,-0.3188029985454527,0.4078203010011303,3,0.7851870187305664,0.2191369421364122
china,2010Q3,82.546875,Bloomberg,2.2028420016517907,0.0866294815768139,0.0,0.0791488052990043,0.1336783289921849,0.1054708153473737,0.0144467840332073,0.0445369292738413,-0.0964485569510253,1.3514935243103503,289,0.1908310605987256,24.28359375,25.932408491770428,1.330922035098563,,-0.2596778730128791,0.1399304614127564,3,0.4057134011775414,0.0070389915303639
china,2010Q4,99.21311475409836,Bloomberg,2.3999327077196817,0.0854747866952358,0.0,0.0835213610622245,0.1313303219306318,0.1059066099496253,0.0119105674058155,0.043445901850315,-0.0782175433138925,1.3539646833134946,302,0.2051337362752594,19.3184375,31.486191908518474,1.3554193705016715,,-0.2481657195954341,0.2414650848456972,3,0.5469651072828757,0.088715073627108
china,2011Q1,138.98387096774192,Bloomberg,2.185414783275412,0.0898522816556055,0.0,0.0877253154419083,0.1332366044678348,0.1088727291815379,0.011637100465547,0.0394968043433403,-0.0179156246795999,1.3929788389341788,315,0.1963645046411863,18.61483870967741,27.63084983825684,1.4945699785755024,,-0.2589734143346897,0.3873028086660352,3,0.4489105732508309,0.3564989263736373
china,2011Q2,162.34920634920636,Bloomberg,2.182254431247682,0.087987572122356,0.0,0.0858065391008761,0.1325373015308942,0.1071521792837218,0.011270089925031,0.0391367400101749,-0.0547156797172169,1.35591165456378,328,0.1920112691587364,17.482380952380954,29.084041754404705,1.4354246035105904,,-0.2498705778622153,0.3314807110644294,3,0.4858702135629403,0.2542859598151738
china,2011Q3,199.65625,Bloomberg,2.2769642996706905,0.0531444087812765,0.0,0.0512692462837306,0.1166788557400649,0.08547127919151,0.0196427859710038,0.0634360222160395,0.2456026644883385,1.2582257728254935,341,0.1210079215220721,30.58359375,,1.2279486967191036,,-0.1913572555557563,-0.0358395208496375,2,,-0.0358395208496375
china,2011Q4,270.98333333333335,Bloomberg,2.18450838401338,0.0591948131839211,0.0,0.0562820445340866,0.117195839322084,0.0881264876393873,0.0143230144991962,0.0527247234327016,-0.0593361113482759,1.3471516858077184,354,0.1293115656903814,29.93952380952381,,1.1140660325699498,,-0.1254386989113021,-0.1080768006624656,2,,-0.1080768006624656
china,2012Q1,270.258064516129,Bloomberg,1.8334257751798333,0.061957647907578,0.0,0.0584776766432713,0.1144209511611253,0.0862454824739568,0.0152830487312439,0.0477959760613711,0.0587734074285169,1.187769897904917,369,0.1135947486432703,18.20403225806452,,1.1118575154181305,,-0.098174925320081,-0.0425850404141188,2,,-0.0425850404141188
china,2012Q2,259.41269841269843,Bloomberg,2.1286014233539383,0.0648791959987757,0.0,0.0618010493671089,0.1113715569700621,0.084798550172927,0.0161909548824948,0.0456723049263758,0.0224767707742946,1.080580154033029,383,0.1381019489490531,20.035714285714285,,1.038784875038435,,-0.0569258922141058,-0.0916325216852709,2,,-0.0916325216852709
china,2012Q3,184.8095238095238,Bloomberg,1.507538181511791,0.0620502255136649,0.0,0.0605565889899972,0.1101482637179177,0.0826924468452198,0.0166633145447564,0.0457665060968884,-0.0241482778228368,1.0325408900849775,397,0.0935430841332669,16.19174603174603,,0.9712598019955756,,-0.0448861362275025,-0.2040866206567154,2,,-0.2040866206567154
china,2012Q4,156.0,Bloomberg,2.1978614220120227,0.0685101771834033,0.0,0.0616889364372005,0.1137767726761388,0.08684391788653,0.0155554469525299,0.0432714275070328,0.0520589018910674,0.9988816990535933,411,0.1505758754466104,16.765,,0.9958591783015855,,-0.031236935565726,-0.1166924995304412,2,,-0.1166924995304412
china,2013Q1,145.34426229508196,Bloomberg,3.1136681294026025,0.0688507017058402,0.0,0.0611374825542146,0.112104070669432,0.085051759434666,0.0159980534508025,0.0423956764774446,-0.0304264073232389,0.9057973608894414,425,0.21437823558848,13.527,,1.0821440959608024,,-0.0611540265652253,-0.0104063238731664,2,,-0.0104063238731664
china,2013Q2,165.734375,Bloomberg,2.3726113663369057,0.0629789982337579,0.0,0.0589481560512764,0.1105198369470766,0.0814777036031025,0.0164526266235084,0.0447673387812531,0.0520030913797238,0.95404539928638,439,0.1494246870499259,14.83703125,,1.0940184196578822,,-0.0662466310531004,0.0017093918823749,2,,0.0017093918823749
china,2013Q3,172.4375,Bloomberg,2.876478493443086,0.0684723516513828,0.0,0.0649325097449521,0.1146448952746632,0.085275490251479,0.0149858381986177,0.0423699545309601,0.1230452888192416,1.026875920600757,453,0.1969592469206748,14.2796875,,1.310104897241458,,-0.1577362548366065,0.2252379480711123,2,,0.2252379480711123
china,2013Q4,162.2295081967213,Bloomberg,2.276102764025876,0.0700619217001316,0.0,0.0659837945004652,0.1129860413085757,0.084367723891318,0.013555352125166,0.0403186135785932,0.057589335770895,1.1058150796816748,467,0.159468133634634,14.2328125,,1.320206252895385,,-0.1694308020593107,0.2165922778964533,2,,0.2165922778964533
china,2014Q1,162.63934426229508,Bloomberg,2.247741351790893,0.0643613101746946,0.0,0.0598961014621811,0.1090981273520236,0.0809054275775507,0.0133479744481292,0.0431275280777935,0.0234633715781573,1.1540754562185636,481,0.1446675783351009,14.828852459016392,,1.325856709528352,,-0.1509639651322601,0.2761338892592706,2,,0.2761338892592706
china,2014Q2,141.36507936507937,Bloomberg,1.6879998115356365,0.0660545937019772,0.0,0.0556923435689544,0.1107190655123625,0.0821173221080315,0.0137824977624447,0.0427065546776238,-0.0207339194651216,1.0558277277333998,495,0.1115001417200005,12.738253968253968,,1.2867370798968054,,-0.1168209964596294,0.2809219903340386,2,,0.2809219903340386
china,2014Q3,131.828125,Bloomberg,2.180977363585287,0.0601742425961482,0.0,0.0510512876978689,0.1084187779407403,0.077295708762428,0.0131607890536534,0.0413479779301433,-0.0136303498946667,1.2221407449014212,509,0.1312386609730887,13.07265625,,1.2526290309547077,,-0.1026523837352352,0.2449377305395911,2,,0.2449377305395911
china,2014Q4,140.52459016393442,Bloomberg,3.8162069917205903,0.0551456073345627,0.0,0.0467350085896688,0.1072563732956429,0.075976353944806,0.0132687353207607,0.046216685941801,0.0403924943445456,1.3148587288112668,523,0.2104470522728364,16.07234375,,1.1866133191583028,,-0.0939952460876965,0.1269823881524198,2,,0.1269823881524198
colombia,2007Q4,181.0,Bloomberg,2.2157107381355914,,,,,,,,,,165,,22.02984375,14.990728791270936,1.6613874430644424,,-0.2061774066646915,0.607001746939897,3,0.1274290660893314,0.8467880873651796
colombia,2008Q1,250.9016393442623,Bloomberg,3.228571474958053,,,,,,,,,,175,,26.120163934426227,12.43895707811628,1.5401405449442342,,-0.3784058460241801,0.1180826286005607,3,0.0625287844205371,0.1458595506905725
colombia,2008Q2,192.203125,Bloomberg,2.5555927021382296,,,,,,,,,,185,,20.67296875,11.842171600886754,1.5854653530431908,,-0.364021071138336,0.2019004363730208,3,0.047350488741352,0.2791754101888553
colombia,2008Q3,237.0,Bloomberg,4.223156588188127,,,,,,,,,,195,,25.09296875,12.817471367972235,1.581488439527145,,-0.3356650752142703,0.2531999704670714,3,0.0721556973221405,0.3437221070395368
colombia,2008Q4,540.0483870967741,Bloomberg,9.115831090873511,-0.0550725623225558,0.9600128330591446,-0.0591759809973106,0.0065024762874591,-0.0199263276962336,0.0099871990808171,0.0507282983402892,0.3060132295572215,1.9226983634815893,206,-0.5020321758740233,58.5878125,8.419914313725062,1.4433071550387766,,-1.0727322974290805,-1.2447033714877158,3,-0.0396892181160052,-1.8472104481735712
colombia,2009Q1,487.8524590163934,Bloomberg,4.853970913230647,-0.0482447119540579,0.7168562192364202,-0.0513748669277193,0.0207421916206608,-0.0112064344188372,0.0186390514594846,0.0637939956717226,-0.2740664277612362,1.6732436167517388,217,-0.2341784285421879,45.0,11.191428456987651,1.3180769500099287,,-0.9816514743479056,-1.242253569521134,3,0.0307998650647234,-1.8787802868140628
colombia,2009Q2,345.6031746031746,Bloomberg,2.3932573850856,-0.0164109728841465,0.191996189111278,-0.0221599860105551,0.0435720908615703,0.0133859620363798,0.014004872394912,0.0540891569622845,-0.2056864512533523,1.6980534077845435,228,-0.0392756820514231,33.01571428571428,11.849028519221717,1.4634391008438934,,-0.6598075739928725,-0.4784760995830605,3,0.0475248836251204,-0.741476591187151
colombia,2009Q3,269.71875,Bloomberg,2.2135187013851065,-0.0184765623728362,0.2446811997427573,-0.0234380409862083,0.0329593064310536,0.008725962818753,0.0125071380329217,0.050925631268622,-0.1642343263569087,1.4949630241400649,239,-0.0408982163495813,25.48625,13.153685637882775,1.5080279165206243,,-0.5972803551293554,-0.2969605025797122,3,0.0807067760513919,-0.4857941418952642
colombia,2009Q4,214.30645161290323,Bloomberg,2.1869545975032523,0.0078314719057776,0.0,0.0039395283143329,0.0575518598591147,0.0332875546903579,0.0122204970624956,0.0459671995265408,-0.0931651206757881,1.3934749009325271,251,0.0171270734895578,23.071875,7.839814390454974,1.4960524513218334,,-0.4762528226232063,-0.1512681427779322,3,-0.0544431430937733,-0.1996806426200117
colombia,2010Q1,210.19672131147541,Bloomberg,2.1995507199109885,0.020196419847283,0.0,0.0170315383535566,0.0684659228794122,0.0431108717872568,0.0106769597929029,0.0415702125787006,-0.1592256668372098,1.38102278719627,263,0.0444230498147159,20.149672131147543,12.308971405029297,1.5513571833246549,,-0.3860989243431428,0.1196635151544758,3,0.0592228042057852,0.1498838706288212
