country,quarter,EMBI_bps,GaR,prob_neg,ES,ER,mean,std,iqr_05_95,skew,kurt,n_train
chile,2024Q4,116.85787096774195,0.0105128037881542,0.0,0.0001748424551697,0.0829769833990126,0.0373099773167658,0.0115327933034539,0.0550244720612227,0.1162026182619815,1.6570152704247303,1116
chile,2025Q1,124.91606557377051,-0.0025475992202615,0.0635598999840511,-0.0182555919072631,0.0815601302710807,0.0293745299426202,0.0134307561805683,0.0648336280603751,0.1051487869050945,1.6658108374160416,1131
chile,2025Q2,125.09412903225805,0.015036578181141,0.0,0.0047160447620807,0.082281769714171,0.0368672573413483,0.0105083623260618,0.0496061047020136,0.1888881299955659,1.6039361904976543,1146
chile,2025Q3,105.32571875000001,0.0086260137173835,0.0273857007759613,-0.0009100033308633,0.0712362264480463,0.0258247473670451,0.0107382752736546,0.0461588080032583,0.2243084896764683,1.4652757997331125,1161
chile,2025Q4,96.80300000000001,0.0123596358056446,0.0,0.0050273875339112,0.0694831555790558,0.0255965334683433,0.0097713897446096,0.0405676552837292,0.313259801757581,1.40258469206886,1176
colombia,2007Q4,189.57137209302326,,,,,,,,,,165
colombia,2008Q1,250.90416393442624,,,,,,,,,,175
colombia,2008Q2,192.22209375,,,,,,,,,,185
colombia,2008Q3,237.0198125,,,,,,,,,,195
colombia,2008Q4,540.0756935483871,-0.0550725623225558,0.9600128330591446,-0.0591759809973106,0.0065024762874591,-0.0199263276962336,0.0099871990808171,0.0507282983402892,0.3060132295572215,1.9226983634815893,206
colombia,2009Q1,487.8525081967213,-0.0482447119540579,0.7168562192364202,-0.0513748669277193,0.0207421916206608,-0.0112064344188372,0.0186390514594846,0.0637939956717226,-0.2740664277612362,1.6732436167517388,217
colombia,2009Q2,345.64890476190476,-0.0164109728841465,0.191996189111278,-0.0221599860105551,0.0435720908615703,0.0133859620363798,0.014004872394912,0.0540891569622845,-0.2056864512533523,1.6980534077845435,228
colombia,2009Q3,269.71432812499995,-0.0184765623728362,0.2446811997427573,-0.0234380409862083,0.0329593064310536,0.008725962818753,0.0125071380329217,0.050925631268622,-0.1642343263569087,1.4949630241400649,239
colombia,2009Q4,214.3035322580645,0.0078314719057776,0.0,0.0039395283143329,0.0575518598591147,0.0332875546903579,0.0122204970624956,0.0459671995265408,-0.0931651206757881,1.3934749009325271,251
colombia,2010Q1,210.14303278688527,0.020196419847283,0.0,0.0170315383535566,0.0684659228794122,0.0431108717872568,0.0106769597929029,0.0415702125787006,-0.1592256668372098,1.38102278719627,263
colombia,2010Q2,208.63836507936512,0.0089019725182921,0.0,0.0022368511305784,0.0660455997386826,0.0356888684013496,0.0178887346628427,0.0547615474395545,-0.0396404106890594,1.197933675688007,276
colombia,2010Q3,179.54403125,0.0210929536601264,0.0,0.0162506368676298,0.0703213245893785,0.0430294869879919,0.013600699332533,0.0454341509394808,-0.1141322028932544,1.395696004652629,289
colombia,2010Q4,156.74870967741936,0.03320764377961,0.0,0.0301516048684009,0.0770532262565144,0.0545535865667023,0.0107837588483286,0.0409845389072731,-0.1044129243683991,1.5093607991822628,302
colombia,2011Q1,150.90417741935485,0.0367374900668366,0.0,0.0316421248054798,0.0886701102185898,0.0622282789929787,0.0108535389864466,0.045176856388876,-0.0509460833355897,1.5951891531554796,315
colombia,2011Q2,147.749,0.0445943025069069,0.0,0.041968948065282,0.0927114829693521,0.0658689734644374,0.0090455861244839,0.0428528713475659,-0.2271216732192507,1.6199779561403482,328
colombia,2011Q3,176.64134375,0.0349611749964838,0.0,0.0324975785652032,0.0920040743551541,0.0629031354824355,0.0162712873580881,0.0533657559325373,0.1920002463094488,1.21187559730837,341
colombia,2011Q4,196.59939344262293,0.0430485782191148,0.0,0.0393821760029729,0.089301466875424,0.0637475958628819,0.0099931970740921,0.0395069829373846,0.0468787963657451,1.5506380604814924,354
colombia,2012Q1,173.15166129032258,0.0521777283205707,0.0,0.0478433005442914,0.0914537701383138,0.0674547034242236,0.0089157071875672,0.0340701642925026,0.1501765417901876,1.4962939155886357,369
colombia,2012Q2,164.92995238095236,0.0287562407837986,0.0,0.0240530686954228,0.0768646226074994,0.0498914133533252,0.012671889844218,0.0424144088816971,-0.087128007106297,1.2522511270790986,383
colombia,2012Q3,135.2414761904762,0.0202617741872113,0.0,0.0181091566880544,0.0608758241430319,0.0358572220589514,0.0145016961902846,0.0385884866047309,0.0192254820212117,1.04530682316879,397
colombia,2012Q4,116.48547540983607,0.023459497968114,0.0,0.0163737278217356,0.0642383883377534,0.0383852199488065,0.0133066664045868,0.037719272316177,0.1366371406605555,1.0124467606238343,411
colombia,2013Q1,128.27865,0.0220733666128345,0.0,0.0131627713135067,0.0626201504483903,0.0349277734579586,0.0135288321047391,0.0373581543901569,0.0634450099580028,0.9492807507197888,425
colombia,2013Q2,147.990703125,0.02826715522249,0.0,0.0259884947693289,0.0762808603921423,0.052028788502709,0.0140165294778664,0.0443887723458964,-0.074750568897807,1.221720232677819,439
