date,country,GaR,prob_neg,ES,ER,mean,std,iqr_05_95,skew,kurt,n_train,quarter
01/09/2011,INDONESIA,0.0280229785183396,0.0,0.025636020617714,0.0835121990453807,0.0543379840347223,0.016832316881527,0.0534268493053404,0.2755779275729994,1.2060588060682298,341,2011Q3
01/09/2012,INDONESIA,0.047951095355973,0.0,0.0441977729489758,0.0905437560755277,0.0646291948092002,0.0105633383158882,0.0363980652439925,0.0355526586155338,1.2679184278758824,397,2012Q3
01/09/2013,INDONESIA,0.0236083480706186,0.0,0.0195103393159541,0.0721193297809958,0.0482956378440456,0.0137717775737097,0.0471521844881617,-0.0192770870348597,1.2310869362590628,453,2013Q3
01/09/2014,INDONESIA,0.0243369676415336,0.0,0.0148187352448704,0.0725569201935798,0.0432012817167482,0.0121237434998702,0.0411713929107126,0.0149219013643782,1.2654691902191724,509,2014Q3
01/09/2015,INDONESIA,0.0121379897010984,0.0,0.004844633133795,0.0701573247641884,0.0386029704532434,0.0135377257371275,0.0519032422307395,0.0357044218959583,1.325417239416472,565,2015Q3
01/09/2016,INDONESIA,0.027213874124104,0.0,0.0217127933943257,0.0723729153957719,0.0457762624468666,0.0113800682474078,0.0374704196392844,0.0518078648343284,1.3359622422298818,621,2016Q3
01/09/2017,INDONESIA,0.0316606587938,0.0,0.0308332116481942,0.0717704569090723,0.0477956238182371,0.0090118152103937,0.0327999908621992,0.0482313943669256,1.47459926877172,681,2017Q3
01/09/2018,INDONESIA,0.0305416823133307,0.0,0.0240530275903735,0.0733557034787119,0.0490019193768962,0.0102846714330514,0.0375438891009543,-0.0214184430614241,1.3708835647748827,741,2018Q3
01/09/2019,INDONESIA,0.0266856307155551,0.0,0.0222003094570561,0.0731815172376721,0.0454605978715067,0.0100714216034794,0.0394597851313795,0.0211250471022783,1.3279738818909572,801,2019Q3
01/09/2020,INDONESIA,-0.114209892374705,0.9681009585395972,-0.1159979225611173,0.0051399711658614,-0.069326180353128,0.0222266562101567,0.1007241921506987,0.4889237929531158,1.4735481619097663,861,2020Q3
01/09/2021,INDONESIA,0.0031896664993222,0.0450156306989421,-0.0128086790618967,0.0924358630734726,0.0386061381330819,0.0135690751324024,0.0711213465057191,0.1985760826179404,1.6687297411226163,921,2021Q3
01/09/2022,INDONESIA,0.0047088065718123,0.0456639720635495,-0.0224405028931254,0.1146475946097682,0.0615483829756599,0.0169068708016062,0.096483707179837,-0.1004357847610835,2.0079799742006696,981,2022Q3
01/09/2023,INDONESIA,0.0234867615660879,0.0,0.0124701587083229,0.0993600375703565,0.0526262834852842,0.0117373040418351,0.0580850748420864,0.0545121122066716,1.602922517393199,1041,2023Q3
01/09/2024,INDONESIA,0.0257199083730753,0.0,0.0147700108958253,0.098122336034097,0.0514034712840991,0.0111997766682146,0.053700707447898,0.1160403179096194,1.6488815419404357,1101,2024Q3
01/09/2025,INDONESIA,0.0302616178499389,0.0,0.0198848739571833,0.0955686251669911,0.0537596480318343,0.0103702399945859,0.0505198244212354,0.1186296012618863,1.654015199627008,1161,2025Q3
01/12/2003,INDONESIA,0.0355356511304371,0.0,0.0350355849207437,0.0578653493130443,0.0468741426331772,0.007810237326966,0.0197538102736477,-0.0792433256510206,1.1157393927153865,49,2003Q4
01/12/2004,INDONESIA,0.0690033830060209,0.0,0.0641401587837725,0.1009651241935332,0.0775570136087587,0.0057230968917867,0.0302632389320067,-0.5278981684777646,1.1835146800649574,74,2004Q4
01/12/2005,INDONESIA,0.027027496766977,0.0,0.0248189214736269,0.0564410592965004,0.0418031977430088,0.0057779714093272,0.0279403277865836,-0.4169157585201055,2.294922570209045,100,2005Q4
01/12/2006,INDONESIA,0.0433977401541786,0.0,0.0417036060977916,0.0776890675326622,0.0592612596986894,0.0056642820429455,0.0331132644136263,0.0513409578635789,1.7499763125018382,129,2006Q4
01/12/2007,INDONESIA,0.0386378439340336,0.0,0.032433395517623,0.067586623242269,0.0531920777399555,0.0093663801335131,0.0287544205188534,-0.0705647017705862,1.2600510793595112,165,2007Q4
01/12/2008,INDONESIA,-0.0086599222840302,0.0627698045068112,-0.0142924241982202,0.0407186622627944,0.0248367818188922,0.0055606805733268,0.0417047455539514,-0.5272063844725647,0.983678520307406,206,2008Q4
01/12/2009,INDONESIA,0.0325924788668579,0.0,0.027888735623603,0.0772804407050874,0.0554577361885702,0.0118893664937267,0.0428001731370224,0.0033175916528925,1.3077131954227468,251,2009Q4
01/12/2010,INDONESIA,0.0604836372656002,0.0,0.0596865406264958,0.0954743917420751,0.0752362023695336,0.0092111050995012,0.0322526336885467,-0.0467592952580181,1.433136467860432,302,2010Q4
01/12/2011,INDONESIA,0.0399810183839498,0.0,0.0365052957233805,0.0868184857161142,0.0610141044360866,0.0105772859997475,0.0404225543291324,0.0424033949836695,1.5063572537757035,354,2011Q4
01/12/2012,INDONESIA,0.0484067707722717,0.0,0.0426496898100014,0.087722857823668,0.064015390473238,0.01115081375622,0.0350961045858244,0.1448007346791885,1.2525935382457851,411,2012Q4
01/12/2013,INDONESIA,0.0266336414020295,0.0,0.022999502170984,0.0717824869510506,0.0480455681241578,0.0127185702871057,0.0442587387647966,-0.0449427052496879,1.203513253656994,467,2013Q4
01/12/2014,INDONESIA,0.0199905247296882,0.0,0.0119010992225994,0.0708026497676959,0.0400926549210682,0.0121717727843677,0.0433995239877641,0.0710668093619314,1.3308491862216651,523,2014Q4
01/12/2015,INDONESIA,0.0194925094899974,0.0,0.0115562175126462,0.0709493729392295,0.0417124575675829,0.0127347956187316,0.0463438971315991,0.0402919646748167,1.3897829228483285,579,2015Q4
01/12/2016,INDONESIA,0.0232568213164391,0.0,0.0180689136898286,0.0693587055316485,0.0430038253893118,0.0117046432122787,0.0385585269989842,0.0300880317696027,1.2879275662014231,636,2016Q4
01/12/2017,INDONESIA,0.0330872515152028,0.0,0.0305044921012908,0.0748571833214532,0.0495435425713042,0.0090011314399118,0.0347696649334012,0.023175357111571,1.4439985728277516,696,2017Q4
01/12/2018,INDONESIA,0.0259154643690632,0.0,0.0197790291423634,0.0816994946043676,0.0484976376765324,0.0126679151806325,0.0493818911380991,0.0087404114978207,1.3748006408506894,756,2018Q4
01/12/2019,INDONESIA,0.0239800073257767,0.0,0.0183650636699052,0.0667900738454147,0.040542513219383,0.0089224377601821,0.0351063737183185,0.0225144839573705,1.4340064005863855,816,2019Q4
01/12/2020,INDONESIA,-0.0729917940144147,0.9348122853597056,-0.0773850706338398,0.0156519879986318,-0.0404467830549131,0.0187760087408074,0.0770820336554162,0.5156612499706317,1.210945181045264,876,2020Q4
01/12/2021,INDONESIA,0.0172084886696638,0.0,0.0078660753377302,0.0956554473896573,0.0454391499672674,0.0116977162737177,0.0578352871496292,0.1667562113847178,1.6199125416869622,936,2021Q4
01/12/2022,INDONESIA,0.0145334431463259,0.027755210672319,-0.0018000933644479,0.1002925108421563,0.0481147100770247,0.01346281685015,0.0668682630145953,0.0773712005557333,1.69868325062402,996,2022Q4
01/12/2023,INDONESIA,0.0325565044699745,0.0,0.0271368683580494,0.0968717796980909,0.0535408631151922,0.0097179488879168,0.0450405574449422,0.1499884302691512,1.535858014713959,1056,2023Q4
01/12/2024,INDONESIA,0.0231900069078248,0.0,0.0126700431305942,0.0956992022960472,0.0504719850695877,0.011390534269027,0.0551307288420342,0.1084878265796369,1.675735188551332,1116,2024Q4
01/12/2025,INDONESIA,0.0359552190718056,0.0,0.0279409861929601,0.096480502820151,0.0566100410905054,0.0094193021687578,0.0460146713776292,0.1503441880617551,1.6514636366981603,1176,2025Q4
01/03/2004,MEXICO,,,,,,,,,,56,2004Q1
01/03/2005,MEXICO,,,,,,,,,,80,2005Q1
01/03/2006,MEXICO,,,,,,,,,,107,2006Q1
01/03/2007,MEXICO,0.002277856394218,0.0,0.0017539844610037,0.0479108733484143,0.0223690447575213,0.0089728289799644,0.038558086778387,0.1106406986518486,1.7736912119952006,137,2007Q1
01/03/2008,MEXICO,-0.0096315272445748,0.1388246858336889,-0.0125794833726696,0.0425067603064555,0.0123193089244121,0.0095247488708943,0.0464893769826058,0.2492260650293246,1.3270412478331275,175,2008Q1
01/03/2009,MEXICO,-0.0867846978575719,1.0,-0.0894175700969744,-0.009507944183256,-0.0442744092286123,0.0205756117121596,0.0689804867369672,-0.2930442972607385,1.7218771087747098,217,2009Q1
01/03/2010,MEXICO,-0.0041742765315046,0.0824062375339438,-0.0042396157389439,0.0422971377045951,0.0210744110587659,0.009358714937217,0.0417113389850616,-0.091564316255274,1.323891848695219,263,2010Q1
01/03/2011,MEXICO,-0.0086485822095712,0.0953304271511435,-0.0137721770619023,0.0476236062868122,0.0201593710906794,0.0125707794722599,0.0506038643885523,-0.0598097855558198,1.559448215475902,315,2011Q1
01/03/2012,MEXICO,0.0198126312444528,0.0,0.0153866616671083,0.0618901909687186,0.0371407876871742,0.0096704687756212,0.0370073132190847,0.0927622352093168,1.4614509138894092,369,2012Q1
01/03/2013,MEXICO,-0.0060160678396153,0.247271252102744,-0.0116862423883077,0.0373452042613404,0.0113933581367447,0.0153795621992531,0.0420065644685095,-0.0393559694553581,0.9346735698123614,425,2013Q1
01/03/2014,MEXICO,0.0057574305412249,0.0,0.0025450304053749,0.0491273122779188,0.0238981701456308,0.0117138007104367,0.0400606611705066,0.0298568719091478,1.2535631191671242,481,2014Q1
01/03/2015,MEXICO,0.0044215891173757,0.0411719836787499,-0.0080998793430202,0.0510122607929088,0.0241333941572742,0.011378492599999,0.0425546531279814,-0.0041476717242599,1.3318093450712318,537,2015Q1
01/03/2016,MEXICO,-0.0007416925135793,0.0611580718025893,-0.0075682241973381,0.0457853639556678,0.0187014405258983,0.0114146712337727,0.0400958158612789,0.0305763933100919,1.3833951275654053,593,2016Q1
01/03/2017,MEXICO,0.0112456436667013,0.0,0.006932112956761,0.0543818804339922,0.0294733806304437,0.0109502519229404,0.036828704049281,0.0715811996982586,1.3517280907818572,651,2017Q1
01/03/2018,MEXICO,-0.006517994861521,0.1160966236369653,-0.0126965864420239,0.0444398536795268,0.014725033093567,0.0116861096895635,0.044496255509575,-0.0126997523665695,1.3661993475693788,711,2018Q1
01/03/2019,MEXICO,-0.0139023665052376,0.1433416050362393,-0.020064540320829,0.0391835350877825,0.0130635465029559,0.0115297579134116,0.046887140951078,-0.0459788587743285,1.3834449236363433,771,2019Q1
01/03/2020,MEXICO,-0.0925319055191352,0.6746865764271978,-0.096601336931227,0.0277053036060355,-0.0191224009420057,0.0292806287012863,0.116934555871386,-0.0427059705264116,1.354920121441935,831,2020Q1
01/03/2021,MEXICO,-0.0381593040475011,0.7590898980256671,-0.048414076809748,0.0331222795171556,-0.0099246834160366,0.0138411762418078,0.0587499873593213,0.2438862886699581,1.3112020718423982,891,2021Q1
01/03/2022,MEXICO,-0.0219806129138305,0.1186886645269857,-0.0312067836367044,0.0690003488720873,0.0221392078244316,0.0138820653288236,0.0754330626801027,-0.0935244553587306,1.7572844141895754,951,2022Q1
01/03/2023,MEXICO,-0.0089454227943953,0.085648668793731,-0.0200401274353516,0.0735009620886447,0.0271502675582267,0.0125799038348028,0.0658065150802465,-0.0282985996786191,1.7390841903013503,1011,2023Q1
01/03/2024,MEXICO,-0.0028588700579017,0.0677402184382394,-0.0056969037248744,0.0593946605864008,0.0203884384458154,0.0104610286014886,0.0479403097359817,0.1033553071400586,1.5094069905275556,1071,2024Q1
01/03/2025,MEXICO,-0.0205595327385261,0.2124672118571236,-0.0361301680810262,0.0636461734798986,0.0116910995532791,0.0134718723206822,0.0651262960750708,0.0990911665561031,1.6683908554074898,1131,2025Q1
01/06/2004,MEXICO,,,,,,,,,,62,2004Q2
01/06/2005,MEXICO,,,,,,,,,,86,2005Q2
01/06/2006,MEXICO,,,,,,,,,,114,2006Q2
01/06/2007,MEXICO,0.0001090545012071,0.045155611837489,-0.0004537332933954,0.0475484625092068,0.0205614591883379,0.0094492261335645,0.0386350292565393,0.4249385137807546,1.5389226827459712,145,2007Q2
01/06/2008,MEXICO,-0.003077234810452,0.0883384576546876,-0.0057203335945523,0.0251009063843951,0.0128552974594732,0.0070871507467194,0.0275135550225726,-0.1072660952449633,1.339777106144472,185,2008Q2
01/06/2009,MEXICO,-0.0671747338705032,0.9640908199964188,-0.0765749438790786,0.0039742867939502,-0.034239175180905,0.0172740169236374,0.0620413544772478,-0.3161739608617213,1.7668568232243125,228,2009Q2
01/06/2010,MEXICO,0.0034814302672436,0.0283183308259205,-0.0005328250920781,0.0575014139854702,0.0262174373047932,0.0218565984975134,0.053694400211534,-0.0842405392228493,0.8973113901964984,276,2010Q2
01/06/2011,MEXICO,-0.0073400067119063,0.1114489615389921,-0.0096295044288838,0.0462302334532771,0.0183724423322089,0.0111822570210882,0.0481337768308036,-0.1604531279972572,1.619033033425881,328,2011Q2
01/06/2012,MEXICO,0.0175807620119677,0.0,0.0135754725735567,0.0589256869418709,0.0345409442234455,0.0104271123353759,0.0372969116871643,0.0747064367129355,1.3772611930153893,383,2012Q2
01/06/2013,MEXICO,-0.0188422549820163,0.2502802371112312,-0.0208244290962478,0.0367587776617534,0.0123273216585669,0.0182182059238803,0.054476395156665,-0.2076942691398343,1.1713461379306025,439,2013Q2
01/06/2014,MEXICO,0.0034637371358608,0.0421519950515091,-0.0075700770583022,0.0477347779890875,0.0213922717620415,0.0120939166027824,0.0408616147310577,-0.0732752185256484,1.1334442553614592,495,2014Q2
01/06/2015,MEXICO,0.0056333253750731,0.0,0.000124179655583,0.0546570572603612,0.0247514413983085,0.0112801806495624,0.0404967039876685,0.086258637826478,1.3646740332493286,551,2015Q2
01/06/2016,MEXICO,-0.0011293646017139,0.0806548404333649,-0.0080473529305337,0.0473267309261312,0.0202700690314562,0.0127118412348209,0.0423415852159638,-0.0065097264351458,1.3257074132775395,607,2016Q2
01/06/2017,MEXICO,0.0013800707617235,0.0368155111551508,-0.0012367746426827,0.0433915124791408,0.0189712056061289,0.0105169306033045,0.0352838904978543,0.0854286573146323,1.3366163725558795,666,2017Q2
01/06/2018,MEXICO,0.0016908387420537,0.0460562581536742,-0.0090276540494368,0.0501094872978959,0.0228407898592026,0.0126532810596903,0.0432019971422992,-0.0551533744521724,1.3059941397105734,726,2018Q2
01/06/2019,MEXICO,-0.0301824097944538,0.4175403193424258,-0.0386203850268338,0.0280987718641692,0.0007102557083601,0.0123327860644694,0.0511076009131027,-0.0231751050162581,1.392541128579537,786,2019Q2
01/06/2020,MEXICO,-0.188531966708358,1.0,-0.1905605679193031,-0.0958050966593038,-0.1373788764189078,0.018440993359064,0.0855823205782319,0.4006542828908947,1.4148248983965002,846,2020Q2
01/06/2021,MEXICO,0.0967403887745456,0.0,0.0615714333770773,0.1417641353372336,0.127133912751818,0.0058939878986799,0.044252239127278,0.0293207501850232,2.285143650276481,906,2021Q2
01/06/2022,MEXICO,-0.0457178432508925,0.1885067177334514,-0.0611996375500017,0.0705337642578949,0.0187075885096117,0.0176209317622551,0.1027460902725969,-0.1754976809296393,1.8699458748130813,966,2022Q2
01/06/2023,MEXICO,-0.0007151130436557,0.0535888977729018,-0.0048997077098468,0.0689223428412185,0.0275432963263158,0.0106858132431872,0.0530346801568958,0.0039129545992313,1.6172699180726076,1026,2023Q2
01/06/2024,MEXICO,-0.0169995967474032,0.127297057557965,-0.0224736054336272,0.0585878162426958,0.0196339653785978,0.012969627558934,0.0648061747542332,-0.0736460763347214,1.699907546047462,1086,2024Q2
01/06/2025,MEXICO,-0.0119034985143074,0.222928057750859,-0.0204317919572663,0.0548559738475587,0.0094506022581346,0.0111726002377988,0.0499667151117576,0.1934590388780057,1.538107538881092,1146,2025Q2
01/09/2003,MEXICO,,,,,,,,,,44,2003Q3
01/09/2004,MEXICO,,,,,,,,,,68,2004Q3
01/09/2005,MEXICO,,,,,,,,,,93,2005Q3
01/09/2006,MEXICO,,,,,,,,,,121,2006Q3
01/09/2007,MEXICO,-0.000114852982268,0.0520983487222879,-0.0024386085604695,0.0450521253774983,0.0187130422698166,0.0081531294678054,0.0377069288367821,0.010534805614434,1.6246823799560128,154,2007Q3
01/09/2008,MEXICO,-0.0133327630776962,0.2961425169942264,-0.0143649993356836,0.0230177656870596,0.0034580075180981,0.0070922336859924,0.0348654173163535,0.0763842092758757,1.4721975602307542,195,2008Q3
01/09/2009,MEXICO,-0.0513893223656351,0.9323463390603574,-0.0583748243169072,0.0029907496568445,-0.0236848449211551,0.013820296644809,0.0526644581755829,-0.1751583331166595,1.49637045844435,239,2009Q3
01/09/2010,MEXICO,0.0067710426246379,0.0,0.0016824386024793,0.05332934216519,0.0267244650026825,0.0135502297128288,0.0419208865498267,-0.1096425957343201,1.3763766464783322,289,2010Q3
01/09/2011,MEXICO,-0.0230403714864993,0.2597699553530118,-0.0250301876820888,0.0417487060900592,0.0105820716030695,0.0193501614104207,0.0628511217563475,0.2005252774155473,1.2500197158598323,341,2011Q3
01/09/2012,MEXICO,0.0122259186864464,0.0,0.0089831441196765,0.0537243854070765,0.0283684281947109,0.0119110481429494,0.0369906649606452,0.0386194487173536,1.1807429437694985,397,2012Q3
01/09/2013,MEXICO,-0.0134253853902613,0.1962566562017988,-0.0177243949773942,0.0365025510712306,0.0119478708119128,0.0148580403955415,0.0494874574279587,-0.0137765930688682,1.1916214981185054,453,2013Q3
01/09/2014,MEXICO,0.0073605113447379,0.0312755776079049,-0.0024669097508325,0.0543099207592431,0.0249537322837263,0.0112296613911207,0.0380288565604125,0.081438090659704,1.284419146508461,509,2014Q3
01/09/2015,MEXICO,0.0030482897199974,0.0376644604575224,-0.0031295708216931,0.0602831361157822,0.0281450519258497,0.0126315645173944,0.0490748229159253,0.0349941734394046,1.3622641905164583,565,2015Q3
01/09/2016,MEXICO,-0.0062344357552812,0.1365109222480989,-0.0125879423012629,0.039764361712685,0.013381899396939,0.0119890568107554,0.0378266958383925,0.0318852291932925,1.350097734202892,621,2016Q3
01/09/2017,MEXICO,0.0027448088457755,0.0,0.0023154455942117,0.0419906798960253,0.0184973926697832,0.0088331804248193,0.031938025834654,0.0537147838621702,1.4769125260059688,681,2017Q3
01/09/2018,MEXICO,0.0071938452933007,0.0,0.0008240794531456,0.0494916492674447,0.0253135746501463,0.010188650965997,0.0372731490871254,-0.035744815000262,1.372272289939115,741,2018Q3
01/09/2019,MEXICO,-0.0212107405493066,0.3315680609731241,-0.0262334417364998,0.0322444169827589,0.0045230464755657,0.0112618656927046,0.0458687023685285,0.0036174498086469,1.387480552508742,801,2019Q3
01/09/2020,MEXICO,-0.0855754198193274,0.9466456446217018,-0.0980691504945625,0.0172644080740123,-0.0440344171058697,0.0178083980516663,0.0863872706735595,0.3199545633817164,1.5468297537172746,861,2020Q3
01/09/2021,MEXICO,-0.0141666212654597,0.0844042734359385,-0.0292639283662652,0.0796819070218491,0.033298534274647,0.0128786123134758,0.0803532862329062,-0.1131392064529159,1.9772649928200348,921,2021Q3
01/09/2022,MEXICO,-0.0454470900277937,0.1608925684491038,-0.0663871600697462,0.0738446170103624,0.0248749343305401,0.0187103734605484,0.1111497891569138,-0.2345581358061591,2.026696732271584,981,2022Q3
01/09/2023,MEXICO,-0.0110295894497072,0.0939962529032343,-0.0186378450735822,0.0684198637906702,0.0259475973234385,0.0126737883876461,0.0655573660594862,-0.0932243573019513,1.7009819682503198,1041,2023Q3
01/09/2024,MEXICO,-0.0194147499022434,0.1842926809161226,-0.0249854297321058,0.0542768566759597,0.0137714976759312,0.0127557373018773,0.0620303274722594,-0.0220654781259178,1.6739543358502451,1101,2024Q3
01/09/2025,MEXICO,-0.011634319248901,0.2317045303952801,-0.019843840238366,0.0524692406152381,0.0089408800740529,0.011079404788389,0.0491895738701357,0.1656708598960616,1.5185895168994832,1161,2025Q3
01/12/2003,MEXICO,,,,,,,,,,49,2003Q4
01/12/2004,MEXICO,,,,,,,,,,74,2004Q4
01/12/2005,MEXICO,,,,,,,,,,100,2005Q4
01/12/2006,MEXICO,0.0126129930972493,0.0,0.0107112165906848,0.0463572125212866,0.0299808156450635,0.0067891623511238,0.0320930661903864,-0.1583745632225011,1.7718260164401507,129,2006Q4
01/12/2007,MEXICO,-0.0013624422678715,0.0784475004570907,-0.0049558468476145,0.0354585638787293,0.0164444960464295,0.0099174312916528,0.0344294695574942,-0.0207472880568919,1.2867304246495443,165,2007Q4
01/12/2008,MEXICO,-0.0361780974327025,0.6793014959392334,-0.0487798807196026,0.0274583354642069,-0.0060945488816042,0.0096957714601769,0.0569266359615042,0.2879901333780441,2.240428369597009,206,2008Q4
01/12/2009,MEXICO,-0.0369325192634681,0.6995226310900071,-0.0388514152119682,0.0183648250708708,-0.0072245281537593,0.0123770309540906,0.0506904083059764,-0.126268139022767,1.4900324619200591,251,2009Q4
01/12/2010,MEXICO,0.0029054778847211,0.0,0.0001915206009811,0.0480285055260537,0.0245085644817766,0.0113694454257977,0.0424683135176902,-0.089728580219235,1.4607044918839636,302,2010Q4
01/12/2011,MEXICO,0.0023603652486576,0.0320311800024208,-0.0009236083914807,0.0525287086426139,0.026038214291647,0.0115980607065197,0.044329972655111,0.0077590586082032,1.473959107094243,354,2011Q4
01/12/2012,MEXICO,0.0100678379883075,0.0,0.0042491665555851,0.0522075737375031,0.0274447231083977,0.0125013327031964,0.0385434823369666,0.1071299667515532,1.1780193123468286,411,2012Q4
01/12/2013,MEXICO,0.0005278970905445,0.0463706604583587,-0.0031084194106242,0.0433585293276391,0.0169923978119067,0.0126077957240307,0.0397486754580862,0.0420226355721331,1.155894883452018,467,2013Q4
01/12/2014,MEXICO,-0.0013653532185952,0.0612586250963444,-0.0139838457725888,0.0504360492432459,0.0223748398698676,0.0120329153061331,0.0464608506410854,-0.0212612653332894,1.3542443342254773,523,2014Q4
01/12/2015,MEXICO,0.0002361298024604,0.0492301163223045,-0.0074315805705963,0.0506865702251958,0.0215505378996893,0.0120875707181943,0.044506294775789,0.0427665564099508,1.3870033741926329,579,2015Q4
01/12/2016,MEXICO,0.0005261501794084,0.0477631071411619,-0.0053542184011607,0.0465683077756399,0.0206279639513908,0.0122754350999596,0.038675604303039,0.0207979077891563,1.2812000187768575,636,2016Q4
01/12/2017,MEXICO,0.0022148431528995,0.0329056181516513,-0.0010242958410522,0.0435435117818737,0.0188696053414628,0.0093078382513745,0.0346104903201327,0.0163557877256031,1.4017668261406977,696,2017Q4
01/12/2018,MEXICO,-0.0167562777661745,0.1879726692932352,-0.0275991472018023,0.0463244965628516,0.0125158291581234,0.0147419547270237,0.05738389429531,-0.0456647742545659,1.3793919532677796,756,2018Q4
01/12/2019,MEXICO,-0.0287470024032426,0.4840650312338812,-0.0355724661195986,0.025286307046577,-0.0007885969258205,0.0113539903426553,0.0465177371186308,-0.0271853894748597,1.3964311251287314,816,2019Q4
01/12/2020,MEXICO,-0.0475486135023352,0.8071003456506819,-0.0622648393232821,0.0304205168459769,-0.0149733480530891,0.0147449875069241,0.067713312962481,0.2505286946633235,1.3748750673413996,876,2020Q4
01/12/2021,MEXICO,-0.0130406131957097,0.1130757765192933,-0.0213617459258651,0.0668841267958578,0.0182583943412065,0.0119817181656099,0.0605198882090991,0.0741822544633151,1.656170554386552,936,2021Q4
01/12/2022,MEXICO,-0.0153388359450729,0.0937618251929515,-0.0284192125702648,0.0766246277534371,0.0299199182390429,0.0140984983073014,0.0769370918044441,-0.111193010898446,1.8186828716017167,996,2022Q4
01/12/2023,MEXICO,0.0016716981344301,0.0388554983716794,-0.0020783532141694,0.0660537596121679,0.0240295618592014,0.0099526724209432,0.0463096328695784,0.1133986135185795,1.5442006638432295,1056,2023Q4
01/12/2024,MEXICO,-0.0218708592500138,0.247121167227623,-0.0281589819296139,0.0512457883333943,0.0087642775459818,0.0128672634613889,0.0599519025430803,0.0257033565365915,1.6148635845660504,1116,2024Q4
01/12/2025,MEXICO,-0.0034928220968297,0.0730744789286071,-0.0085049671771085,0.0574770985348231,0.0190922468031838,0.0103038804160452,0.0482624319669726,0.1044879993260982,1.6037597395780043,1176,2025Q4
01/03/2017,PAKISTAN,0.0636968128342118,0.0,0.0591097878247313,0.105709488238871,0.0813480521069748,0.011244275081499,0.0365716554445985,0.076727168578267,1.3480711784283228,651,2017Q1
01/03/2018,PAKISTAN,0.0234843994440007,0.0,0.0093622939554119,0.0952925230992732,0.0556631300011637,0.0182136204835535,0.0664834854480885,-0.0870163122289733,1.351519375047807,711,2018Q1
01/03/2019,PAKISTAN,0.0013462477387123,0.041601429276593,-0.0026611238220234,0.0517928993853679,0.0231650674238357,0.0101857382246489,0.0422142663703607,0.0335013430853924,1.445347840004879,771,2019Q1
01/03/2020,PAKISTAN,-0.0507595669566719,0.6782617672262947,-0.0507735483697995,0.0358929864207488,-0.0080533255136767,0.0179676460981828,0.0815749107491838,0.1554253671791404,1.3292473742571511,831,2020Q1
01/03/2021,PAKISTAN,0.0119989924032777,0.0,0.0009304768697095,0.0812821514931639,0.0508137802882127,0.0113378139032595,0.0613783815758876,-0.1975430003618737,1.7642016577118074,891,2021Q1
01/03/2022,PAKISTAN,0.0060437563020608,0.0383614819669105,-0.0069384728032209,0.0960342032683511,0.0467971843204001,0.0134062574748846,0.0725504272759122,-0.0018482681110571,1.7593510584137309,951,2022Q1
01/03/2023,PAKISTAN,-0.0314861579626821,0.4977794212868303,-0.0362226268851078,0.0526892450621234,0.0013355610030087,0.0153816521651519,0.0673100323202229,0.0517257362706643,1.4608136071723767,1011,2023Q1
01/03/2024,PAKISTAN,0.0011458007674713,0.03144290297028,-0.0003978145480549,0.0686610531887696,0.0324501069456869,0.0119106710676364,0.0573067845694081,-0.0398693228747976,1.584062186363006,1071,2024Q1
01/03/2025,PAKISTAN,0.0005096241000593,0.0492975169803489,-0.0176269032537413,0.0859907559370972,0.0327826523367297,0.0128738399058829,0.0649531304516903,0.12092658354378,1.7275535232518342,1131,2025Q1
01/03/2026,PAKISTAN,-0.0138253691936888,0.0833255892793791,-0.0391311991326783,0.101674117524516,0.0437412433003356,0.01695135541381,0.0964216432954888,-0.1541039187950679,1.9958580982516885,1190,2026Q1
01/06/2017,PAKISTAN,0.0541496485830571,0.0,0.0513471699455248,0.0945788323972836,0.0711672916818277,0.0112487410584051,0.0345993365702343,0.0643712431085668,1.352588273837385,666,2017Q2
01/06/2018,PAKISTAN,0.0426530282139302,0.0,0.0321787045069573,0.1014288534260703,0.068148126522709,0.0146953862268931,0.0534964444436508,-0.0655923246701872,1.3402826068451796,726,2018Q2
01/06/2019,PAKISTAN,0.0015834402612658,0.0420144652610004,-0.003373773979919,0.054354956730482,0.024113441629187,0.0106178330994982,0.04467108095662,0.0434613858346321,1.4060175477573114,786,2019Q2
01/06/2020,PAKISTAN,-0.1049780625854167,1.0,-0.1149517733493031,-0.0180099461193792,-0.0590319507851462,0.0159431734860593,0.0796351895500646,0.3075391923129195,1.5109955506716957,846,2020Q2
01/06/2021,PAKISTAN,0.0611050439802031,0.0,0.0371384146927518,0.1204121627639287,0.0926122408090859,0.0063065297334928,0.0454657514718083,-0.6859405697521244,2.340233450765114,906,2021Q2
01/06/2022,PAKISTAN,-0.0253298514009723,0.0897426553490734,-0.0373745561827096,0.0895161039002242,0.0416602564134733,0.0176106553441222,0.1036520535204558,-0.2350675769785659,1.869944347988867,966,2022Q2
01/06/2023,PAKISTAN,-0.0321477107654303,0.7788240344262635,-0.0344206932901036,0.0388781645660092,-0.0091681372219813,0.0139356978046919,0.0547426257782575,0.0139159440043426,1.441305328721003,1026,2023Q2
01/06/2024,PAKISTAN,0.0078181177514544,0.0328854789631629,-0.0036021810325823,0.0836871405443131,0.0375844639067044,0.0119767798472572,0.0582513148283212,0.0887891700649512,1.6540272915475864,1086,2024Q2
