country,quarter,EMBI_bps,JLoss,GaR,GaR_st,prob_neg,ES,skew,std,VIX,g_GDP,debt_gdp,fisc_bal,res_gdp,ca_gdp,infl_yoy,reer,JLoss_x_GaR,UST10Y_log,US_HY_spread_log,OnOffRun_spread_log,debt_gdp_log,profit_margin,X_dom_idx,X_global_idx
brazil,2010Q3,211.086203125,2.468044386947785,0.0422394537431596,0.041989851654251,0.0,0.035668436106918,-0.1829671022312708,0.0142835104632676,0.529005730978679,1.36703626198725,60.824499923652674,-2.5405765683476926,13.17513197560025,-3.743113511952843,5.4381575813432805,168.74666666666667,0.10424884671854565,1.330922035098563,,-0.2596778730128791,4.1079926670764415,17.05369428326102,0.4896429486137103,0.04705636655380094
brazil,2010Q4,179.17358064516128,2.4713791639716227,0.0403552115479453,0.0403552116935866,0.0,0.0370582566545177,-0.1558264618027385,0.0103333701375304,-0.239635074716838,0.999715081018009,60.33021938358284,-2.599364552231555,13.276384413283472,-3.560281625229375,5.83758826160582,170.96,0.09973302897725904,1.3554193705016715,,-0.2481657195954341,4.099833128838945,17.15754727756276,0.48452296025681907,0.12220532569085285
brazil,2011Q1,173.29375806451614,3.5674758177555015,0.0358598988651239,0.0358598989389659,0.0,0.0310057137016683,-0.0368645271206171,0.0108654060095511,-0.240926908003721,0.850661583506529,59.83593884351302,-2.6581525361154177,13.36943545330842,-3.3774497385059075,6.23701894186836,174.60333333333332,0.12792932202848745,1.4945699785755024,,-0.2589734143346897,4.091606464443255,18.94373557146858,0.4973857123174072,0.3740358977082938
brazil,2011Q2,172.5560634920635,3.0209797701458587,0.0307117014881231,0.0307117012620167,0.0,0.0289289894799235,-0.0597845753983389,0.0100272522748292,-0.398530569003474,0.70135444261863,59.3416583034432,-2.71694051999928,13.455242773715469,-3.19461785178244,6.6364496221309,179.99666666666667,0.09277942890237835,1.4354246035105904,,-0.2498705778622153,4.083311560266658,17.96540624955121,0.4805617159366038,0.27735390092098156
brazil,2011Q3,204.70584375,18.655215000678545,-0.0078233658406393,-0.0061427726198863,0.1060475696005353,-0.0282542676501594,-0.0130606436164523,0.020459979193054,3.01707664151577,0.350613160026187,59.46861622767448,-2.498551813353465,13.857218139283969,-3.3358172309024425,6.328212001690668,177.42999999999998,-0.14594657178609038,1.2279486967191036,,-0.1913572555557563,4.085448715038077,,0.6844523709218012,-0.0007378385254411188
brazil,2011Q4,230.6918524590164,14.965791228148268,0.0089892609565494,0.0089892610044656,0.0,0.0042857627702004,0.0205072360527169,0.0136664762266176,0.490250732372183,0.0581213872539691,59.59557415190575,-2.28016310670765,14.271133057736574,-3.477016610022445,6.019974381250435,166.57,0.1345314027710627,1.1140660325699498,,-0.1254386989113021,4.087581312117742,,0.6877106485256894,-0.07573936308124633
brazil,2012Q1,201.2404677419355,7.0513995050761435,0.0098587198374738,0.0086250836609559,0.0,0.0048262507915424,-0.0547581612503426,0.0145559040349799,-0.530297564265563,-0.201510172598575,59.72253207613702,-2.061774400061835,14.697527494645705,-3.618215989142448,5.7117367608102025,170.81000000000003,0.06951777218264711,1.1118575154181305,,-0.098174925320081,4.089709370903736,,0.6909619923206717,-0.01750430923850335
brazil,2012Q2,205.7212857142857,12.05760373845852,-0.0022692164334935,-0.002905875932358,0.0678216511630863,-0.0055880345762513,-0.061955356854661,0.0164468844066574,-0.326187904938014,-0.418827857164534,59.8494900003683,-1.84338569341602,15.136974473817377,-3.75941536826245,5.40349914036997,156.65333333333334,-0.02736131255186273,1.038784875038435,,-0.0569258922141058,4.091832910670571,,0.6942064317552099,-0.06803509667040808
brazil,2012Q3,177.64906349206348,7.750347718050947,0.0139505227289751,0.0126382467830844,0.0,0.0097354063523752,-0.0220570261050108,0.0141042337433884,-0.500585398667249,0.0333227012341724,59.19421984634143,-2.094977654473255,14.979973850741292,-3.7131167879532234,5.603702021877727,153.45333333333335,0.10812140199813004,0.9712598019955756,,-0.0448861362275025,4.080823899392367,,0.6773863698547361,-0.17463120895096035
brazil,2012Q4,147.9453606557377,7.854454244444137,0.0149579076910113,0.0136390874375432,0.0,0.0063195182629917,0.1003562487002661,0.0134305256066551,-0.204755575970991,0.0325177326487524,58.53894969231455,-2.34656961553049,14.823214578608294,-3.666818207643995,5.803904903385485,151.11666666666667,0.11748620155166731,0.9958591783015855,,-0.031236935565726,4.069692339393092,,0.6603790725139348,-0.0943704910867384
