date,countryname,bankname,price,mktcap
2016-01-25,mexico,banorte,45.904869079589844,127458509393.31381
2016-01-26,mexico,banorte,46.171653747558594,128199258180.75357
2016-01-27,mexico,banorte,46.950706481933594,130362359878.96475
2016-01-28,mexico,banorte,47.3455696105957,131458728669.5258
2016-01-29,mexico,banorte,50.493743896484375,140199884233.9611
2016-02-02,mexico,banorte,48.04990768432617,133414379187.3607
2016-02-03,mexico,banorte,48.64218521118164,135058884710.05963
2016-02-04,mexico,banorte,48.359378814697266,134273650322.8251
2016-02-05,mexico,banorte,47.70840835571289,132466179219.54468
2016-02-08,mexico,banorte,46.950706481933594,130362359878.96475
2016-02-09,mexico,banorte,45.968902587890625,127636303507.16025
2016-02-10,mexico,banorte,47.16413879394531,130954971619.08794
2016-02-11,mexico,banorte,46.48646926879883,129073368441.29237
2016-02-12,mexico,banorte,45.64339828491211,126732514996.47266
2016-02-15,mexico,banorte,46.73726272583008,129769716363.41316
2016-02-16,mexico,banorte,46.16632080078125,128184450831.1076
2016-02-17,mexico,banorte,49.10106658935547,136333005247.22919
2016-02-18,mexico,banorte,48.71689224243164,135266314706.81696
2016-02-19,mexico,banorte,48.87696838378906,135710778807.81407
2016-02-22,mexico,banorte,48.796932220458984,135488552053.22025
2016-02-23,mexico,banorte,48.311363220214844,134140331216.96396
2016-02-24,mexico,banorte,48.46555709838867,134568462747.75072
2016-02-25,mexico,banorte,48.54599380493164,134791801642.33942
2016-02-26,mexico,banorte,48.14913558959961,133689893335.42297
2016-02-29,mexico,banorte,49.13592529296875,136429793202.21124
2016-03-01,mexico,banorte,50.573219299316406,140420553992.5621
2016-03-02,mexico,banorte,50.32115173339844,139720668406.07666
2016-03-03,mexico,banorte,50.4766731262207,140152485886.5607
2016-03-04,mexico,banorte,50.9486198425293,141462883371.18198
2016-03-07,mexico,banorte,51.54392623901367,143115798790.604
2016-03-08,mexico,banorte,51.350860595703125,142579736721.26755
2016-03-09,mexico,banorte,51.47420120239258,142922201697.02094
2016-03-10,mexico,banorte,50.09591293334961,139095275015.62854
2016-03-11,mexico,banorte,50.76091003417969,140941692202.34833
2016-03-14,mexico,banorte,50.10664749145508,139125080367.49103
2016-03-15,mexico,banorte,50.8842658996582,141284199545.33963
2016-03-16,mexico,banorte,52.03731155395508,144485722244.47443
2016-03-17,mexico,banorte,52.36982727050781,145408978500.977
2016-03-18,mexico,banorte,52.959754943847656,147046959469.03934
2016-03-22,mexico,banorte,52.8310432434082,146689581225.5452
2016-03-23,mexico,banorte,51.9300651550293,144187944112.89584
2016-03-28,mexico,banorte,52.691612243652344,146302439997.42648
2016-03-29,mexico,banorte,53.243995666503906,147836176376.63644
2016-03-30,mexico,banorte,53.32444381713867,148059547046.65356
2016-03-31,mexico,banorte,52.25185012817383,145081405609.34534
2016-04-01,mexico,banorte,52.55753707885742,145930169669.8106
2016-04-04,mexico,banorte,51.372310638427734,142639294465.94516
2016-04-05,mexico,banorte,50.22462844848633,139452663850.93213
2016-04-06,mexico,banorte,51.52783203125,143071111946.4292
2016-04-07,mexico,banorte,50.75555419921875,140926821301.84552
2016-04-08,mexico,banorte,50.06908416748047,139020782819.59125
2016-04-11,mexico,banorte,50.439151763916016,140048304848.56516
2016-04-12,mexico,banorte,50.4820556640625,140167430929.72986
2016-04-13,mexico,banorte,50.59466552734375,140480101145.43024
2016-04-14,mexico,banorte,50.053001403808594,138976127750.84488
2016-04-15,mexico,banorte,50.46595001220703,140122712310.12665
2016-04-18,mexico,banorte,50.3104248046875,139690884237.83313
2016-04-19,mexico,banorte,50.9593505859375,141492678131.235
2016-04-20,mexico,banorte,51.232872009277344,142252132054.2075
2016-04-21,mexico,banorte,51.39912033081055,142713733702.9351
2016-04-22,mexico,banorte,51.18461608886719,142118145664.34943
2016-04-25,mexico,banorte,51.34548568725586,142564812861.71735
2016-04-26,mexico,banorte,51.361576080322266,142609489114.08267
2016-04-27,mexico,banorte,52.54681396484375,145900396093.37653
2016-04-28,mexico,banorte,51.85497283935547,143979444343.38153
2016-04-29,mexico,banorte,52.38055419921875,145438762669.22052
2016-05-02,mexico,banorte,53.0562858581543,147314985207.80283
2016-05-03,mexico,banorte,51.91932678222656,144158128169.22388
2016-05-04,mexico,banorte,51.6243782043457,143339180052.43057
2016-05-05,mexico,banorte,51.812076568603516,143860339445.8358
2016-05-06,mexico,banorte,51.40983963012695,142743496687.55966
2016-05-09,mexico,banorte,51.90324401855469,144113473100.47748
2016-05-10,mexico,banorte,52.42881774902344,145572770242.6975
2016-05-11,mexico,banorte,52.67015838623047,146242871660.9394
2016-05-12,mexico,banorte,53.08847427368164,147404358896.1524
2016-05-13,mexico,banorte,52.3483772277832,145349420756.29935
2016-05-16,mexico,banorte,53.0670166015625,147344779967.85583
2016-05-17,mexico,banorte,53.190372467041016,147687287310.84714
2016-05-18,mexico,banorte,51.69407653808594,143532703003.3473
2016-05-19,mexico,banorte,51.46883773803711,142907309612.89917
2016-05-20,mexico,banorte,51.447391510009766,142847762460.03104
2016-05-23,mexico,banorte,52.015869140625,144426185683.41577
2016-05-24,mexico,banorte,51.75844955444336,143711439788.237
2016-05-25,mexico,banorte,52.17139434814453,144858013755.7093
2016-05-26,mexico,banorte,52.9061279296875,146898059811.44055
2016-05-27,mexico,banorte,52.56290054321289,145945061753.93237
2016-05-30,mexico,banorte,52.57899475097656,145989748598.10718
2016-05-31,mexico,banorte,51.75844955444336,143711439788.237
2016-06-01,mexico,banorte,51.871070861816406,144024141779.3658
2016-06-02,mexico,banorte,51.88715744018555,144068807439.92166
2016-06-03,mexico,banorte,52.60580825805664,146064198426.90656
2016-06-06,mexico,banorte,51.5224609375,143056198678.68848
2016-06-07,mexico,banorte,51.48493194580078,142951996457.07397
2016-06-08,mexico,banorte,51.876434326171875,144039033863.48758
2016-06-09,mexico,banorte,51.62972640991211,143354029769.31445
2016-06-10,mexico,banorte,52.0909538269043,144634664269.31113
2016-06-13,mexico,banorte,52.214298248291016,144977139836.874
2016-06-14,mexico,banorte,51.9300651550293,144187944112.89584
2016-06-15,mexico,banorte,52.10704040527344,144679329929.86694
2016-06-16,mexico,banorte,52.79351806640625,146585389595.74017
2016-06-17,mexico,banorte,51.570743560791016,143190259211.21286
2016-06-20,mexico,banorte,52.12849807739258,144738908858.1635
2016-06-21,mexico,banorte,52.852500915527344,146749160153.84177
2016-06-22,mexico,banorte,53.17964553833008,147657503142.60358
2016-06-23,mexico,banorte,54.78318405151367,152109854989.87256
2016-06-24,mexico,banorte,51.74772644042969,143681666211.80292
2016-06-27,mexico,banorte,50.88959884643555,141299006894.98563
2016-06-28,mexico,banorte,52.2960090637207,145204016395.8273
2016-06-29,mexico,banorte,53.86946105957031,149572830641.7674
2016-06-30,mexico,banorte,55.2435302734375,153388042781.8805
2016-07-01,mexico,banorte,55.96022415161133,155378000170.60474
2016-07-04,mexico,banorte,56.10572052001953,155781982375.78864
2016-07-05,mexico,banorte,54.80168914794922,152161235857.6355
2016-07-06,mexico,banorte,54.855587005615234,152310887533.707
2016-07-07,mexico,banorte,55.05495071411133,152864436680.48657
2016-07-08,mexico,banorte,54.86634063720703,152340745844.61688
2016-07-11,mexico,banorte,54.68313217163086,151832053010.96368
2016-07-12,mexico,banorte,55.30282211303711,153552671276.54956
2016-07-13,mexico,banorte,54.15505599975586,150365807641.7281
2016-07-14,mexico,banorte,54.40293502807617,151054063421.41003
2016-07-15,mexico,banorte,54.45142364501953,151188695911.64606
2016-07-18,mexico,banorte,53.99879455566406,149931935350.20593
2016-07-19,mexico,banorte,54.73164367675781,151966749052.05658
2016-07-20,mexico,banorte,55.86323547363281,155108703414.70428
2016-07-21,mexico,banorte,55.405208587646484,153836955442.8571
2016-07-22,mexico,banorte,54.925628662109375,152505363747.47647
2016-07-25,mexico,banorte,53.5407600402832,148660166194.73978
2016-07-26,mexico,banorte,53.217445373535156,147762457382.69083
2016-07-27,mexico,banorte,54.09577941894531,150201221514.29694
2016-07-28,mexico,banorte,54.871742248535156,152355743846.8334
2016-07-29,mexico,banorte,55.33515548706055,153642447453.6592
2016-08-01,mexico,banorte,56.256595611572266,156200899032.33218
2016-08-02,mexico,banorte,55.41597366333008,153866845529.19537
2016-08-03,mexico,banorte,55.86323547363281,155108703414.70428
2016-08-04,mexico,banorte,55.895565032958984,155198469000.00443
2016-08-05,mexico,banorte,56.159610748291016,155931612868.24118
2016-08-08,mexico,banorte,56.914005279541016,158026249110.00632
2016-08-09,mexico,banorte,56.57991027832031,157098607844.38116
2016-08-10,mexico,banorte,56.25121307373047,156185953989.16302
2016-08-11,mexico,banorte,58.212646484375,161632029401.37134
2016-08-12,mexico,banorte,58.41203308105469,162185642099.00775
