countryname,bankname,bankname_sbs,pd_source,date,year,month,tot_asset,total_liab,equity,st_borrow,lt_borrow,net_income,net_rev,prof_margin
peru,interbank,Interbank,market,2017-07-31,2017,7,40623743.155,36296220.776,4327522.379,34550626.480000004,1745594.296,80304.67378000001,263647.47752,0.3045910946517901
peru,interbank,Interbank,market,2017-08-31,2017,8,41937017.735,37532114.741,4404902.993,35776736.570999995,1755378.17,67655.57757999998,256026.24714999995,0.2642525066594524
peru,interbank,Interbank,market,2017-09-30,2017,9,41902931.758,37336084.675,4566847.082,35595175.801,1740908.874,73883.97479000001,253160.3056599996,0.2918466012962868
peru,interbank,Interbank,market,2017-10-31,2017,10,43858668.621,39180892.86,4677775.76,37441885.022,1739007.838,80015.38173999998,257439.59267000016,0.3108122605001476
peru,interbank,Interbank,market,2017-11-30,2017,11,43457291.093,38733898.547,4723392.546,36992132.342,1741766.205,70332.65661000006,220269.98907000013,0.3193020388612671
peru,interbank,Interbank,market,2017-12-31,2017,12,45571341.169,40814336.104,4757005.064,39071012.581,1743323.523,114491.73939999996,-27961.43250000011,-4.0946306810282165
peru,interbank,Interbank,market,2018-01-31,2018,1,44705500.502,39889226.425,4816274.077,36590195.66,3299030.765,134660.13796000002,378826.29042,0.3554667175044899
peru,interbank,Interbank,market,2018-02-28,2018,2,43915649.618,39040086.527,4875563.09,35691304.244,3348782.283,69019.57632,214116.16682999997,0.3223464035520442
peru,interbank,Interbank,market,2018-03-31,2018,3,45100497.828,40562591.164,4537906.664,37267871.852,3294719.312,80520.24690999999,237410.78055,0.3391600277100389
peru,interbank,Interbank,market,2018-04-30,2018,4,45231660.79,40615434.548,4616226.242,37295480.601,3319953.947,77825.13153000001,236818.48430000013,0.3286277748125929
peru,interbank,Interbank,market,2018-05-31,2018,5,43747091.746,39063932.648,4683159.097,35713426.528000005,3350506.12,90068.50430999993,235483.61956999984,0.3824830978667124
peru,interbank,Interbank,market,2018-06-30,2018,6,44998175.112,40241138.617,4757036.494,36893021.29,3348117.327,81946.89961000008,233829.6639700001,0.3504555333942305
peru,interbank,Interbank,market,2018-07-31,2018,7,44801791.091,39940703.838,4861087.253,36588264.483,3352439.355,81498.05556000001,236722.12543999983,0.3442773057588852
peru,interbank,Interbank,market,2018-08-31,2018,8,46578647.552,41635201.763,4943445.788,38252118.736,3383083.027,77693.48441000003,235298.11563000013,0.3301916983141969
peru,interbank,Interbank,market,2018-09-30,2018,9,45084287.457,40070520.352,5013767.104,36709514.593,3361005.759,83759.64226999995,234241.5986700002,0.3575779995764143
peru,interbank,Interbank,market,2018-10-31,2018,10,47643506.491,42571671.171,5071835.319,39147968.928,3423702.243,83782.32487999997,236809.9060099996,0.3537956933121799
peru,interbank,Interbank,market,2018-11-30,2018,11,46706559.752,41529894.779,5176664.972,38083102.146,3446792.633,82423.08179999993,242725.57293999987,0.3395731269748588
peru,interbank,Interbank,market,2018-12-31,2018,12,47550656.864,42243846.978,5306809.886,38804547.246,3439299.732,96865.48713000014,247245.72138000047,0.3917782139538999
peru,interbank,Interbank,market,2019-01-31,2019,1,47068794.363,41658311.571,5410482.792,38250387.031,3407924.54,78111.89281,247537.19519,0.3155561843950131
peru,interbank,Interbank,market,2019-02-28,2019,2,48866762.15,43389588.924,5477173.225,39999782.657000005,3389806.267,77172.13080999999,240795.66992,0.3204880338406377
peru,interbank,Interbank,market,2019-03-31,2019,3,49260524.485,44087680.251,5172844.233,40410181.572,3677498.679,131376.56212000002,309259.75547,0.4248097587749154
peru,interbank,Interbank,market,2019-04-30,2019,4,48979322.986,43723140.19,5256182.796,40046622.204,3676517.986,86862.28320999997,270000.00936000014,0.3217121488843489
peru,interbank,Interbank,market,2019-05-31,2019,5,50712887.841,45343642.639,5369245.201,41603773.093,3739869.546,91864.09892000002,264724.64073999994,0.3470175600699921
peru,interbank,Interbank,market,2019-06-30,2019,6,50312992.567,44828878.93,5484113.637,41162762.485,3666116.445,106845.25704,286361.49254,0.3731132146724492
peru,interbank,Interbank,market,2019-07-31,2019,7,50209925.983,44625285.79,5584640.193,41091988.131,3533297.659,202103.80487999995,397500.65693000006,0.5084364047116291
peru,interbank,Interbank,market,2019-08-31,2019,8,50766402.004,45057258.412,5709143.591,41442171.992,3615086.42,90433.76113999996,281280.94338000007,0.3215068893516448
peru,interbank,Interbank,market,2019-09-30,2019,9,52866975.149,47064432.02,5802543.128,41821803.659,5242628.361,98173.10225,288980.17333000014,0.3397226222087267
peru,interbank,Interbank,market,2019-10-31,2019,10,52424680.907,46548236.454,5876444.453,41341629.112,5206607.342,77971.69302000012,259919.39406999943,0.2999841289219126
peru,interbank,Interbank,market,2019-11-30,2019,11,52804773.917,46855548.24,5949225.676,41579308.597,5276239.643,78406.18250000011,257148.5773,0.3049061492902147
peru,interbank,Interbank,market,2019-12-31,2019,12,52704613.306,46675621.772,6028991.534,41503490.686,5172131.086,102195.56744999996,287465.04513000045,0.3555060664985686
peru,interbank,Interbank,market,2020-01-31,2020,1,53473003.053,47334419.576,6138583.476,42083022.444,5251397.132,87961.22265000001,293170.96443,0.3000338823492269
peru,interbank,Interbank,market,2020-02-29,2020,2,53815186.74,47606517.686,6208669.053,42253101.098,5353416.588,88730.14348999999,278721.68380000006,0.3183467546560508
peru,interbank,Interbank,market,2020-03-31,2020,3,53797092.936,47600194.999,6196897.936,42439357.28,5160837.7190000005,55195.31698999999,286587.12249,0.1925952447215277
peru,interbank,Interbank,market,2020-04-30,2020,4,54063309.551,48111304.816,5952004.734,43011762.529,5099542.287,345.7195599999977,252236.7838499999,0.001370615160577
peru,interbank,Interbank,market,2020-05-31,2020,5,59116023.898,53118729.331,5997294.566,47944483.658,5174245.673,1887.9103100000063,269235.8720800001,0.0070121053907669
peru,interbank,Interbank,market,2020-06-30,2020,6,63644286.511,57654464.642,5989821.868,51289268.349,6365196.293,5235.638110000029,270150.03116,0.0193804830875594
peru,interbank,Interbank,market,2020-07-31,2020,7,65614513.485,59535893.896,6078619.588,53182844.31299999,6353049.583000001,5223.944109999982,265810.15117,0.0196529142585641
peru,interbank,Interbank,market,2020-08-31,2020,8,66552338.24,60479904.212,6072434.027,54085184.638,6394719.574,4833.61752,262430.6184800002,0.0184186492719345
peru,interbank,Interbank,market,2020-09-30,2020,9,66936056.824,60880238.557,6055818.267,54429703.88599999,6450534.671,3507.427949999983,273188.22179999994,0.0128388695782344
peru,interbank,Interbank,market,2020-10-31,2020,10,67596608.106,61494435.307,6102172.798,55006182.144,6488253.163,1288.3854900000151,286251.66471999977,0.0045008838333229
peru,interbank,Interbank,market,2020-11-30,2020,11,66946860.714,60818792.622,6128068.091,54327167.906,6491624.716,1975.215669999976,268483.36387,0.0073569387746362
peru,interbank,Interbank,market,2020-12-31,2020,12,68135894.19,61952488.953,6183405.236,55436598.932,6515890.021,8698.099430000002,276607.0093899998,0.0314456941969109
peru,interbank,Interbank,market,2021-01-31,2021,1,67119247.901,60975735.51,6143512.391,54445399.146,6530336.364,45093.62129,303501.00733,0.1485781602067936
peru,interbank,Interbank,market,2021-02-28,2021,2,69429890.445,63346823.211,6083067.233,56786188.585,6560634.626,32912.30880000001,236389.3028,0.1392292646501261
peru,interbank,Interbank,market,2021-03-31,2021,3,69798241.604,63750155.509,6048086.095,57049737.874000005,6700417.635,55925.86875999998,270711.55412,0.2065884071398348
peru,interbank,Interbank,market,2021-04-30,2021,4,68482317.882,62509602.865,5972715.016,55747263.117,6762339.748,51888.80102000001,245143.31874000013,0.2116672046650125
peru,interbank,Interbank,market,2021-05-31,2021,5,67746556.007,61647879.654,6098676.353,54824763.951,6823115.703,79626.94493999999,259009.54866999996,0.3074286077439231
peru,interbank,Interbank,market,2021-06-30,2021,6,68974350.985,62831212.099,6143138.885,55944173.382,6887038.717,93861.42036000003,269098.9456,0.3487989153979058
peru,interbank,Interbank,market,2021-07-31,2021,7,68972546.216,62822132.75,6150413.466,55666605.116,7155527.634,94241.26718999998,277834.35457,0.3391994749384243
peru,interbank,Interbank,market,2021-08-31,2021,8,69133936.259,62971877.302,6162058.956,55731160.006,7240717.296,124655.76792999996,266471.1955299999,0.4678020364717655
peru,interbank,Interbank,market,2021-09-30,2021,9,70201928.487,63941902.138,6260026.349,56809535.455,7132366.683,155059.9797599999,241205.47376,0.6428543156291924
peru,interbank,Interbank,market,2021-10-31,2021,10,69405506.192,62936572.302,6468933.89,56013510.182,6923062.12,159863.20631000015,260006.36462000007,0.614843434866068
peru,interbank,Interbank,market,2021-11-30,2021,11,68552587.369,61915800.301,6636787.067,54865686.306,7050113.995,168488.09026999993,267685.1093600001,0.6294264580978478
peru,interbank,Interbank,market,2021-12-31,2021,12,68380066.847,61577237.57,6802829.276,54641510.493,6935727.077,138858.28706,281242.4175,0.4937316649967995
peru,interbank,Interbank,market,2022-01-31,2022,1,66697767.424,59826294.07,6871473.354,53126640.122,6699653.948,111552.60952,277385.04355,0.4021579826090807
peru,interbank,Interbank,market,2022-02-28,2022,2,67337781.382,60399684.065,6938097.316,53821827.28,6577856.785,88928.75216999999,257269.4576200001,0.3456638537379444
peru,interbank,Interbank,market,2022-03-31,2022,3,65274649.458,58944727.624,6329921.834,52480344.25,6464383.374,113213.74062,295305.61653,0.3833782166093635
peru,interbank,Interbank,market,2022-04-30,2022,4,64996946.007,58744475.509,6252470.498,52055423.693,6689051.816,110002.06304000004,283334.64561999985,0.3882407772593105
peru,interbank,Interbank,market,2022-05-31,2022,5,64646599.498,58248798.061,6397801.437,51750819.83499999,6497978.226,81603.49053999997,300902.4161800002,0.2711958633498797
peru,interbank,Interbank,market,2022-06-30,2022,6,65855324.755,59413791.706,6441533.048,52860798.922,6552992.784,93615.36846000009,302066.6767999998,0.3099162391950417
peru,interbank,Interbank,market,2022-07-31,2022,7,66172451.177,59671041.702,6501409.475,52984656.425,6686385.277,91334.92891999986,306205.85923000006,0.2982794945520476
peru,interbank,Interbank,market,2022-08-31,2022,8,67601901.518,60969470.067,6632431.45,54386666.247,6582803.82,82198.48083000013,326183.9387700001,0.2520003932135978
peru,interbank,Interbank,market,2022-09-30,2022,9,68625601.354,61965920.535,6659680.819,55197192.119,6768728.416,106875.05651999998,323907.02966,0.3299559649328544
peru,interbank,Interbank,market,2022-10-31,2022,10,70087509.775,63314364.166,6773145.608,56521410.227,6792953.938999999,83340.33016999986,340275.2317499998,0.2449203538599894
peru,interbank,Interbank,market,2022-11-30,2022,11,68155313.537,61141515.858,7013797.678,54545665.523,6595850.335,112845.43553000002,331700.8426300003,0.3402024385445255
peru,interbank,Interbank,market,2022-12-31,2022,12,66825382.632,59745542.359,7079840.272,53202755.899,6542786.46,96188.18056000024,348330.51217,0.2761405538687244
peru,interbank,Interbank,market,2023-01-31,2023,1,67050500.854,59886423.165,7164077.689,55321413.182,4565009.983,105749.6848,343430.53747000004,0.3079216122685003
peru,interbank,Interbank,market,2023-02-28,2023,2,67269823.814,59961484.799,7308339.014,55429308.439,4532176.36,113744.5897,316326.4590699999,0.3595797519891608
peru,interbank,Interbank,market,2023-03-31,2023,3,67526545.679,60629128.577,6897417.101,56169306.344,4459822.233,94474.41946,355077.28742000007,0.26606719947213
peru,interbank,Interbank,market,2023-04-30,2023,4,67779849.556,60786451.223,6993398.333,56362901.502,4423549.721,82674.51990000001,340021.87004000007,0.2431447126923753
peru,interbank,Interbank,market,2023-05-31,2023,5,66862631.631,59699619.153,7163012.477,55302163.387,4397455.766000001,90390.28590999998,370575.0772699998,0.2439189558453277
peru,interbank,Interbank,market,2023-06-30,2023,6,67829510.514,60550360.97,7279149.543,56202514.457,4347846.513,88882.60551000002,356656.7286200002,0.249210510772951
peru,interbank,Interbank,market,2023-07-31,2023,7,67700255.291,60351808.788,7348446.502,56036374.89,4315433.898,52499.92079,367185.60764000006,0.1429792445500002
peru,interbank,Interbank,market,2023-08-31,2023,8,67792922.196,60383677.628,7409244.568,55964420.552,4419257.075999999,58401.961459999904,364402.50532,0.160267727601692
peru,interbank,Interbank,market,2023-09-30,2023,9,68894714.566,61474868.551,7419846.014,56977317.424,4497551.127,58458.70098000008,347803.7729199999,0.168079548100378
peru,interbank,Interbank,market,2023-10-31,2023,10,68355841.925,60924880.517,7430961.408,56368409.083,4556471.434,44202.772340000025,365764.0881300001,0.1208504983799542
peru,interbank,Interbank,market,2023-11-30,2023,11,68295183.513,60736415.43,7558768.083,56277321.742,4459093.688,45368.42609000008,350811.0491300002,0.1293243932952291
peru,interbank,Interbank,market,2023-12-31,2023,12,68233625.85,60520784.068,7712841.782,56272830.741,4247953.327,65650.0716899999,352893.3155,0.1860337637650716
peru,interbank,Interbank,market,2024-01-31,2024,1,70675819.413,62879065.942,7796753.471,58161396.71,4717669.232,26591.45824,369905.27418,0.0718872103106599
peru,interbank,Interbank,market,2024-02-29,2024,2,71134457.332,63295624.524,7838832.808,58591365.84,4704258.684,62054.70382,334427.03083,0.1855552874000319
peru,interbank,Interbank,market,2024-03-31,2024,3,70936644.538,63500626.217,7436018.32,59256123.633,4244502.584,36313.51639,344509.87866,0.1054063138370501
peru,interbank,Interbank,market,2024-04-30,2024,4,69784671.027,62310619.891,7474051.135,58024126.671,4286493.22,44058.90336999999,364105.8678300001,0.1210057493239052
peru,interbank,Interbank,market,2024-05-31,2024,5,68951964.23,61394512.648,7557451.582,57106347.23,4288165.418,53257.29587999999,366718.7176699999,0.1452265546148772
peru,interbank,Interbank,market,2024-06-30,2024,6,72008360.453,64355739.314,7652621.139,59962369.838,4393369.476,66411.33047000002,350442.59351000027,0.1895070168407051
peru,interbank,Interbank,market,2024-07-31,2024,7,73061285.997,65282860.794,7778425.203,60946163.587,4336697.207,89139.28528000001,378912.1340999999,0.2352505429569457
peru,interbank,Interbank,market,2024-08-31,2024,8,73078190.872,65117215.569,7960975.303,60742146.058,4375069.511,104346.60335,378865.7674699999,0.2754183996268878
peru,interbank,Interbank,market,2024-09-30,2024,9,73896443.157,65785021.797,8111421.36,61295363.215,4489658.582,110070.14516,363279.83647,0.3029899656131609
peru,interbank,Interbank,market,2024-10-31,2024,10,72366223.643,64188678.273,8177545.37,59629074.333,4559603.94,113712.00925,377917.81867,0.3008908382520433
peru,interbank,Interbank,market,2024-11-30,2024,11,72646136.167,64330975.062,8315161.104,59786943.116,4544031.946,108089.04545999994,352917.88638000004,0.3062725059608239
peru,interbank,Interbank,market,2024-12-31,2024,12,73239485.742,64784660.255,8454825.486,60105218.013,4679442.242000001,119625.44846,375868.0093499995,0.3182645117015201
peru,interbank,Interbank,market,2025-01-31,2025,1,73458668.723,64862920.486,8595748.237,58977115.017000005,5885805.469,114236.24613,384198.21019,0.2973367472834036
peru,interbank,Interbank,market,2025-02-28,2025,2,73848400.56,65112268.053,8736132.506,59269922.412,5842345.641,90644.065,340317.18071999995,0.2663517157970889
peru,interbank,Interbank,market,2025-03-31,2025,3,74037040.886,65583361.602,8453679.283,59735365.927,5847995.675,136388.06029000005,389287.2604499998,0.3503532587538085
peru,interbank,Interbank,market,2025-04-30,2025,4,73766894.571,65184713.796,8582180.774,59328688.715,5856025.081,98002.99613999994,363134.9645200004,0.2698803632680824
peru,interbank,Interbank,market,2025-05-31,2025,5,75205291.465,66483815.94,8721475.524,60676545.123,5807270.817,120607.77884999994,380158.22037999984,0.3172567956821831
peru,interbank,Interbank,market,2025-06-30,2025,6,75597871.24,66676996.944,8920874.296,60967614.565,5709382.379000001,108620.7239300001,376165.70692,0.2887576457178237
peru,interbank,Interbank,market,2025-07-31,2025,7,75541530.583,66515381.872,9026148.711,61881036.094,4634345.778,120007.73939,377138.1608000002,0.3182063017315323
peru,interbank,Interbank,market,2025-08-31,2025,8,74121120.841,64900473.925,9220646.916,60300954.772,4599519.153,142463.85335,387436.63398999954,0.3677087834540635
peru,interbank,Interbank,market,2025-09-30,2025,9,74826550.045,65461403.271,9365146.774,60955462.378,4505940.893,127552.16961999994,380451.78023000015,0.3352650092552831
peru,interbank,Interbank,market,2025-10-31,2025,10,74292589.0,64802012.44,9490576.559,60422196.726,4379815.714,109008.32786999992,393152.14103999967,0.2772675422335022
peru,interbank,Interbank,market,2025-11-30,2025,11,74060966.959,64444453.217,9616513.742,60065884.17,4378569.047,130243.23937000008,376358.99444,0.346061184385388
peru,interbank,Interbank,market,2025-12-31,2025,12,76348743.95,66531684.891,9817059.059,62241158.041,4290526.85,160729.69620000012,405181.05852,0.39668610568099
peru,interbank,Interbank,market,2026-01-31,2026,1,76591482.026,66548723.672,10042758.353,60619131.122,5929592.55,159378.07191,409788.46127,0.3889276711600465
peru,interbank,Interbank,market,2026-02-28,2026,2,79221115.113,69063293.016,10157822.097,63116191.6,5947101.416,135725.38429999998,362249.22162,0.3746740536612557
peru,interbank,Interbank,market,2026-03-31,2026,3,80002137.629,70392671.089,9609466.54,64218856.678,6173814.411,172227.02734000003,418412.57508,0.4116201032128884
peru,interbank,Interbank,market,2026-04-30,2026,4,80669416.62,70954638.489,9714778.13,64761660.19399999,6192978.295,142631.69033,382119.2624400002,0.3732648530179653
