countryname,bankname,bankname_cnbv,pd_source,date,year,month,tot_asset,total_liab,equity,st_borrow,lt_borrow,net_income,net_rev,prof_margin
mexico,banorte,Banorte,market,2025-04-30,2025,4,1899792.13180076,1744390.79687154,155401.33492922,1628646.0282956,115744.76857594,3870.64357436,9311.115517930004,0.4157013804529084
mexico,banorte,Banorte,market,2025-05-31,2025,5,1917919.0229925504,1759091.74850004,158827.27449251,1644265.21806369,114826.53043635,4045.8243976099966,9582.02012252,0.4222308392049144
mexico,banorte,Banorte,market,2025-06-30,2025,6,1886627.7971048,1723308.21438333,163319.58272147,1611011.11455731,112297.09982602,4073.094888440002,9181.79148116,0.4436056837924858
mexico,banorte,Banorte,market,2025-07-31,2025,7,1887469.39175348,1721064.1601256102,166405.23162787,1610399.5623042502,110664.59782136,4199.544707380002,10177.142804209994,0.4126447656451052
mexico,banorte,Banorte,market,2025-08-31,2025,8,1862911.98097546,1692059.89528634,170852.08568912,1582455.70804565,109604.18724069,4034.7735306999966,9982.928257630005,0.404167337135394
mexico,banorte,Banorte,market,2025-09-30,2025,9,1868293.11671187,1694230.68905372,174062.42765815,1585951.19044801,108279.49860571,3117.514878290007,9798.782042709994,0.3181533036148453
mexico,banorte,Banorte,market,2025-10-31,2025,10,1879859.0572619,1702278.4942108402,177580.56305106,1592826.9335570503,109451.56065379,4012.7804201899926,10105.98379951001,0.3970697459840132
mexico,banorte,Banorte,market,2025-11-30,2025,11,1909321.35684369,1753762.42731422,155558.92952947,1645498.25157434,108264.17573988,4075.313726430002,10209.43059407,0.3991715002007153
mexico,banorte,Banorte,market,2025-12-31,2025,12,1966229.9529224096,1814127.43820052,152102.51472189,1706869.03440402,107258.4037965,4785.275730970003,10199.244756929998,0.4691794191642072
mexico,banorte,Banorte,market,2026-01-31,2026,1,1964093.9725483,1808401.6670619096,155692.30548639002,1698468.168003,109933.49905891,3714.16936953,10366.27267423,0.3582936206919606
mexico,banorte,Banorte,market,2026-02-28,2026,2,1950945.56475502,1790829.2520203302,160116.31273469,1681835.1527309,108994.09928943,3684.26490166,9902.31000208,0.3720611555168553
mexico,banorte,Banorte,market,2026-03-31,2026,3,1983244.98244464,1821182.98782463,162061.99462001002,1709092.6400567,112090.34776792998,4767.137283879999,10477.06996356,0.4550067242521472
mexico,banorte,Banorte,market,2026-04-30,2026,4,1945363.6075957096,1792617.68924401,152745.9183517,1687382.90652847,105234.78271554,4348.431604860003,11084.098793229998,0.3923125989743036
mexico,banregio,Banregio,market,2011-01-31,2011,1,42990.80144,40323.448149,2667.353291,40323.448149,0.0,,,
mexico,banregio,Banregio,market,2011-12-31,2011,12,59497.052725,54788.03967499999,4709.01305,54788.03967499999,0.0,,,
mexico,banregio,Banregio,market,2012-01-31,2012,1,59194.552201,54429.78906299999,4764.763137999999,54429.78906299999,0.0,,,
mexico,banregio,Banregio,market,2012-02-29,2012,2,59618.34576799999,54791.15310900001,4827.192659,54791.15310900001,0.0,,,
mexico,banregio,Banregio,market,2012-05-31,2012,5,60790.530562,55734.308357,5056.222205,54982.523357,751.785,,,
mexico,banregio,Banregio,market,2012-06-30,2012,6,62998.667445,57862.917681,5135.749764,57110.897681,752.02,82.431018,204.702852,0.4026862214894787
mexico,banregio,Banregio,market,2012-07-31,2012,7,65187.42808,59976.515464,5210.912616,59224.191922,752.323542,77.385559,212.7886699999999,0.3636733055383072
mexico,banregio,Banregio,market,2012-08-31,2012,8,68740.692806,63462.816875,5277.875931,62710.158542,752.658333,62.52065200000004,212.79582700000012,0.2938058179120213
mexico,banregio,Banregio,market,2012-09-30,2012,9,71388.96545,66078.943412,5310.022038,65326.00341199999,752.94,71.74025399999994,208.12052099999983,0.3447053354243717
mexico,banregio,Banregio,market,2012-10-31,2012,10,70532.607972,65139.394006,5393.213966,64385.957131,753.436875,73.84841700000004,220.98984400000015,0.3341710897809402
mexico,banregio,Banregio,market,2012-11-30,2012,11,70960.26881,65501.703608,5458.565202,64751.575483,750.128125,76.00756000000001,213.86355000000003,0.3554021243919312
mexico,banregio,Banregio,market,2012-12-31,2012,12,72229.39227,66711.986514,5517.405756,65961.502347,750.484167,57.63269500000001,232.57495299999985,0.2478026728871361
mexico,banregio,Banregio,market,2013-01-31,2013,1,75741.417422,70167.533768,5573.883654,69416.63689299999,750.896875,,,
mexico,banregio,Banregio,market,2013-02-28,2013,2,77770.694547,72128.328548,5642.365999,71377.43459,750.893958,,,
mexico,banregio,Banregio,market,2013-04-30,2013,4,80962.34285,74949.960306,6012.382544,74949.960306,0.0,,,
mexico,banregio,Banregio,market,2013-05-31,2013,5,84971.040826,78838.954659,6132.086167,78838.954659,0.0,56.16934600000002,233.7089299999999,0.2403388950520634
mexico,banregio,Banregio,market,2013-06-30,2013,6,83875.88806,77672.48979,6203.39827,77672.48979,0.0,32.403407000000016,233.89206000000013,0.1385400043079701
mexico,banregio,Banregio,market,2013-07-31,2013,7,85402.259389,79213.372974,6188.886415,79213.372974,0.0,68.14879899999994,239.6779039999999,0.2843349255924733
mexico,banregio,Banregio,market,2013-08-31,2013,8,85276.254831,78974.783577,6301.471254,78974.783577,0.0,91.09904000000006,245.22841100000005,0.3714864832688576
mexico,banregio,Banregio,market,2013-10-31,2013,10,85813.932821,79636.057446,6177.875375,79636.057446,0.0,,,
mexico,banregio,Banregio,market,2013-11-30,2013,11,88003.271241,81763.371111,6239.90013,81763.371111,0.0,90.33315500000003,242.63855000000007,0.3722951484832068
mexico,banregio,Banregio,market,2013-12-31,2013,12,87365.324678,80757.698475,6607.626203,80757.698475,0.0,105.598211,256.4078589999999,0.4118368735335839
mexico,banregio,Banregio,market,2014-03-31,2014,3,93796.758851,86772.466275,7024.292576,86772.466275,0.0,401.476787,777.898464,0.5161043575476195
mexico,banregio,Banregio,market,2014-04-30,2014,4,97219.968665,90090.831097,7129.137568,90090.831097,0.0,92.056694,255.783096,0.3599013986444201
mexico,banregio,Banregio,market,2014-05-31,2014,5,96025.040595,88812.424772,7212.615823,88812.424772,0.0,91.01544199999996,269.375086,0.3378762429425264
mexico,banregio,Banregio,market,2014-06-30,2014,6,97578.384378,90260.276506,7318.107872,90260.276506,0.0,108.34315500000002,271.7718850000001,0.3986547578311862
mexico,banregio,Banregio,market,2014-07-31,2014,7,97682.812858,90181.72643,7501.086428,90181.72643,0.0,153.93482300000005,278.22197099999994,0.553280614204261
mexico,banregio,Banregio,market,2014-08-31,2014,8,98513.003304,90917.287583,7595.715721,90917.287583,0.0,113.03477599999997,278.78037300000005,0.4054617431765899
mexico,banregio,Banregio,market,2014-09-30,2014,9,95992.926972,88294.722033,7698.204939,88294.722033,0.0,114.54794699999992,274.94745699999976,0.4166175903201752
mexico,banregio,Banregio,market,2014-10-31,2014,10,95197.132444,87405.339145,7791.793299,87405.339145,0.0,112.4592180000002,282.1214180000002,0.3986199232842368
mexico,banregio,Banregio,market,2014-11-30,2014,11,95592.739056,87694.807093,7897.931963,87694.807093,0.0,105.00752999999986,273.034349,0.384594577146042
mexico,banregio,Banregio,market,2014-12-31,2014,12,92209.678585,84160.481404,8049.197181,84160.481404,0.0,131.96860800000013,305.0225599999999,0.4326519585961123
mexico,banregio,Banregio,market,2015-01-31,2015,1,94853.169086,84884.025118,9969.143968,84884.025118,0.0,113.310291,359.495677,0.3151923604355331
mexico,banregio,Banregio,market,2015-02-28,2015,2,97089.81604,87006.649295,10083.166745,87006.649295,0.0,133.108959,263.80771000000004,0.5045681151623657
mexico,banregio,Banregio,market,2015-03-31,2015,3,98422.709013,88160.523938,10262.185075,88160.523938,0.0,189.094681,303.145227,0.6237758808585827
mexico,banregio,Banregio,market,2015-04-30,2015,4,98588.989816,88491.970144,10097.019672,88491.970144,0.0,132.77065899999997,297.99651800000004,0.4455443301522065
mexico,banregio,Banregio,market,2015-05-31,2015,5,99116.526979,88897.296216,10219.230763,88897.296216,0.0,115.50100900000008,285.44814299999985,0.4046304445567898
mexico,banregio,Banregio,market,2015-06-30,2015,6,99244.277965,88832.154,10412.123965,88832.154,0.0,182.10173,304.2520790000001,0.5985225494547891
mexico,banregio,Banregio,market,2015-07-31,2015,7,97917.569605,87368.974867,10548.594738,87368.974867,0.0,134.63037999999997,319.02744000000007,0.4220025086243362
mexico,banregio,Banregio,market,2015-08-31,2015,8,94355.884523,83683.042552,10672.841971,83683.042552,0.0,118.1973660000001,324.4913670000001,0.3642542699756942
mexico,banregio,Banregio,market,2015-09-30,2015,9,90657.286766,79815.594959,10841.691807,79815.594959,0.0,161.08357899999987,330.5022449999997,0.4873902717362783
mexico,banregio,Banregio,market,2015-10-31,2015,10,91898.94143,80931.717412,10967.224018,80931.717412,0.0,125.47889800000009,343.1659980000004,0.365650730932847
mexico,banregio,Banregio,market,2015-11-30,2015,11,95848.231094,84704.45643,11143.774664,84704.45643,0.0,181.801019,350.2079379999996,0.5191230673931789
mexico,banregio,Banregio,market,2015-12-31,2015,12,97784.847593,86882.927311,10901.920282,86882.927311,0.0,178.73277400000006,381.6984180000004,0.4682565228761306
mexico,banregio,Banregio,market,2016-01-31,2016,1,93279.745198,82239.028389,11040.716809,82239.028389,0.0,157.593493,400.979714,0.3930211117862187
mexico,banregio,Banregio,market,2016-02-29,2016,2,93758.695178,82553.670102,11205.025076,82553.670102,0.0,159.677227,367.26598600000005,0.4347727072117154
mexico,banregio,Banregio,market,2016-03-31,2016,3,94061.752139,82670.016261,11391.735878,82670.016261,0.0,178.46050100000002,383.9865879999999,0.4647571206315156
mexico,banregio,Banregio,market,2016-04-30,2016,4,93857.391927,82292.089638,11565.302289,82292.089638,0.0,216.15280900000005,378.5537590000001,0.5709963350278077
mexico,banregio,Banregio,market,2016-05-31,2016,5,91870.672536,80397.354514,11473.318022,80397.354514,0.0,239.25228399999992,394.9308779999999,0.6058079966084596
mexico,banregio,Banregio,market,2016-06-30,2016,6,92969.593724,81343.423923,11626.169801,81343.423923,0.0,150.47715299999993,391.006063,0.3848460861334519
mexico,banregio,Banregio,market,2016-07-31,2016,7,95945.573618,84144.580019,11800.993599,84144.580019,0.0,177.840645,417.9941910000002,0.425462001217141
mexico,banregio,Banregio,market,2016-08-31,2016,8,97151.966464,85131.627906,12020.338558,85131.627906,0.0,217.7315440000002,436.280311,0.4990634198021377
mexico,banregio,Banregio,market,2016-09-30,2016,9,98809.524041,86606.831869,12202.692172,86606.831869,0.0,182.2347269999998,426.3049879999999,0.4274750052889361
mexico,banregio,Banregio,market,2016-10-31,2016,10,95952.030432,83485.745608,12466.284824,83485.745608,0.0,262.15429200000017,458.3739249999999,0.5719223492043101
mexico,banregio,Banregio,market,2016-11-30,2016,11,97142.224564,84478.392056,12663.832508,84478.392056,0.0,229.121488,437.9706650000003,0.5231434575646747
mexico,banregio,Banregio,market,2016-12-31,2016,12,97479.281173,84533.467192,12945.813981,84533.467192,0.0,225.2998090000001,460.754868,0.4889797691730521
mexico,banregio,Banregio,market,2017-01-31,2017,1,99126.687818,85969.749323,13156.938495,85969.749323,0.0,226.044225,469.055668,0.4819134282372641
mexico,banregio,Banregio,market,2017-02-28,2017,2,98608.600975,85257.489359,13351.111616,85257.489359,0.0,195.808216,425.241726,0.4604633177507138
mexico,banregio,Banregio,market,2017-03-31,2017,3,98586.509106,85106.551684,13479.957422,85106.551684,0.0,216.072776,477.9535379999999,0.4520790386951797
mexico,banregio,Banregio,market,2017-04-30,2017,4,97312.822576,84047.609487,13265.213089,84047.609487,0.0,195.120553,466.0014840000001,0.4187122996372259
mexico,banregio,Banregio,market,2017-05-31,2017,5,98069.711926,84559.028316,13510.68361,84559.028316,0.0,213.576638,504.8089849999999,0.4230840661443457
mexico,banregio,Banregio,market,2017-06-30,2017,6,98452.798814,84822.647214,13630.1516,84822.647214,0.0,245.305805,505.7027130000001,0.4850790764889566
mexico,banregio,Banregio,market,2017-07-31,2017,7,100787.472664,86892.600563,13894.872101,86892.600563,0.0,266.9227720000001,519.9423900000002,0.5133698985381824
mexico,banregio,Banregio,market,2017-08-31,2017,8,102795.122326,88647.745457,14147.376869,88647.745457,0.0,244.973898,526.0011689999997,0.4657288090551755
mexico,banregio,Banregio,market,2017-09-30,2017,9,107968.5337,93666.405558,14302.128142,93666.405558,0.0,176.97864400000003,507.7689190000001,0.3485417034751589
mexico,banregio,Banregio,market,2017-10-31,2017,10,105469.149654,90849.864381,14619.285273,90849.864381,0.0,226.79212300000015,534.2295530000001,0.4245218590518524
mexico,banregio,Banregio,market,2017-11-30,2017,11,108324.161651,93452.875723,14871.285928,93452.875723,0.0,222.0699299999997,522.2971299999999,0.4251793035891269
mexico,banregio,Banregio,market,2017-12-31,2017,12,108122.087084,92832.122829,15289.964255,92832.122829,0.0,321.03201100000024,541.6749749999999,0.5926653912708452
mexico,banregio,Banregio,market,2018-01-31,2018,1,107053.848099,91516.918467,15536.929632,91516.918467,0.0,298.267662,545.521823,0.5467566088552244
mexico,banregio,Banregio,market,2018-02-28,2018,2,108713.567447,92996.242177,15717.32527,92996.242177,0.0,193.69392200000004,505.8437349999999,0.3829125648852803
mexico,banregio,Banregio,market,2018-03-31,2018,3,109281.630377,94357.80487,14923.825507,94357.80487,0.0,250.171553,558.4515450000001,0.4479736070924469
mexico,banregio,Banregio,market,2018-04-30,2018,4,109091.709173,93882.059283,15209.64989,93882.059283,0.0,260.586371,546.4629769999999,0.476860065489853
mexico,banregio,Banregio,market,2018-05-31,2018,5,111692.340056,96075.404339,15616.935717,96075.404339,0.0,311.5042930000001,547.6113479999999,0.5688419243642119
mexico,banregio,Banregio,market,2018-06-30,2018,6,110923.709106,95094.46736,15829.241746,95094.46736,0.0,245.87735999999995,560.3572899999999,0.4387867604970393
mexico,banregio,Banregio,market,2018-07-31,2018,7,111597.172276,95483.328661,16113.843615,95483.328661,0.0,272.5030489999999,569.9968650000001,0.4780781539912502
mexico,banregio,Banregio,market,2018-08-31,2018,8,112760.559045,96484.905777,16275.653268,96484.905777,0.0,309.75260100000014,616.7985690000005,0.5021940979892252
mexico,banregio,Banregio,market,2018-09-30,2018,9,117096.661255,100648.168218,16448.493037,100648.168218,0.0,193.03046499999985,520.9028409999992,0.3705690386127115
mexico,banregio,Banregio,market,2018-10-31,2018,10,120374.004239,103386.843905,16987.160334,103386.843905,0.0,324.27645699999994,614.8900330000006,0.5273730904660795
mexico,banregio,Banregio,market,2018-11-30,2018,11,121884.140707,104600.571385,17283.569322,104600.571385,0.0,271.77740900000026,640.783829,0.4241327522639468
mexico,banregio,Banregio,market,2018-12-31,2018,12,124028.442744,106590.94086,17437.501884,106590.94086,0.0,260.64374899999984,612.9473639999997,0.4252302306988957
mexico,banregio,Banregio,market,2019-01-31,2019,1,127254.100699,109630.460112,17623.640587,109630.460112,0.0,285.060315,615.674086,0.463005218965802
mexico,banregio,Banregio,market,2019-02-28,2019,2,129362.852959,111542.108437,17820.744522,111542.108437,0.0,229.039556,578.043766,0.3962322050195763
mexico,banregio,Banregio,market,2019-03-31,2019,3,132839.665449,115875.51431,16964.151139,115875.51431,0.0,348.600648,634.5809879999999,0.5493398866213748
mexico,banregio,Banregio,market,2019-04-30,2019,4,131386.292575,114136.987973,17249.304602,114136.987973,0.0,278.27014600000007,622.911106,0.446725292452885
mexico,banregio,Banregio,market,2019-05-31,2019,5,135567.543516,118061.101506,17506.44201,118061.101506,0.0,280.6481839999999,629.9081569999998,0.4455382596355233
mexico,banregio,Banregio,market,2019-06-30,2019,6,133779.885989,116094.540148,17685.345841,116094.540148,0.0,299.4732240000001,611.279888,0.4899117898019247
mexico,banregio,Banregio,market,2019-07-31,2019,7,136633.38887,118627.285373,18006.103497,118627.285373,0.0,345.2580449999998,650.2003450000002,0.5310025558353091
mexico,banregio,Banregio,market,2019-08-31,2019,8,132250.263583,113977.863711,18272.399872,113977.863711,0.0,370.85930800000006,659.51523,0.5623210672481362
mexico,banregio,Banregio,market,2019-09-30,2019,9,133110.792548,114576.264974,18534.527574,114576.264974,0.0,306.4458239999999,643.4522230000002,0.4762526463444976
mexico,banregio,Banregio,market,2019-10-31,2019,10,133315.533402,114480.342966,18835.190436,114480.342966,0.0,350.93306500000017,608.6042539999999,0.5766194743029192
mexico,banregio,Banregio,market,2019-11-30,2019,11,134400.482395,115233.664148,19166.818247,115233.664148,0.0,261.88609,610.0588440000001,0.4292800482702287
mexico,banregio,Banregio,market,2019-12-31,2019,12,135701.53703,116177.516633,19524.020397,116177.516633,0.0,294.8903300000002,672.4229729999997,0.4385488626070488
mexico,banregio,Banregio,market,2020-01-31,2020,1,135970.808994,116215.256268,19755.552726,116215.256268,0.0,290.117429,659.949681,0.4396053780348747
mexico,banregio,Banregio,market,2020-02-29,2020,2,138096.493101,118064.080377,20032.412724,118064.080377,0.0,245.703394,601.920912,0.4081988000443486
mexico,banregio,Banregio,market,2020-03-31,2020,3,142909.246255,122555.78673,20353.459525,122555.78673,0.0,351.830824,658.1506119999999,0.5345749401202411
mexico,banregio,Banregio,market,2020-04-30,2020,4,145543.092527,125111.865557,20431.22697,122183.156652,2928.708905,255.14384600000005,665.9649850000001,0.3831190103786012
mexico,banregio,Banregio,market,2020-05-31,2020,5,143544.280358,122860.325304,20683.955054,119928.845089,2931.480215,296.6012109999999,625.9019439999997,0.4738780792155521
mexico,banregio,Banregio,market,2020-06-30,2020,6,146776.537476,125945.009118,20831.528358,123085.47295,2859.536168,224.92081200000007,596.6054740000004,0.3770009190361534
mexico,banregio,Banregio,market,2020-07-31,2020,7,146283.894096,125197.331083,21086.563013,122335.474637,2861.856446,254.94267999999988,607.5980789999999,0.4195909908398508
mexico,banregio,Banregio,market,2020-08-31,2020,8,145815.612162,124421.172074,21394.440088,121567.280811,2853.891263,244.321369,608.4069129999998,0.4015755964955646
mexico,banregio,Banregio,market,2020-09-30,2020,9,147139.870909,125465.150881,21674.720028,122553.310959,2911.839922,270.0943510000002,598.0600830000003,0.4516174188471964
mexico,banregio,Banregio,market,2020-10-31,2020,10,151576.123429,129704.063863,21872.059566,126783.890506,2920.173357,191.28887399999985,624.020649,0.3065425387870455
mexico,banregio,Banregio,market,2020-11-30,2020,11,147238.703441,125464.879471,21773.82397,122678.343925,2786.535546,149.7880329999998,604.1875519999994,0.2479164499569166
mexico,banregio,Banregio,market,2020-12-31,2020,12,149885.992541,128020.908385,21865.084156,125593.380968,2427.527417,156.96127400000023,643.670854,0.2438533188579022
mexico,banregio,Banregio,market,2021-01-31,2021,1,149282.187241,127131.11695,22151.070291,125013.443594,2117.673356,263.674669,646.996879,0.4075362301709032
mexico,banregio,Banregio,market,2021-02-28,2021,2,148573.775031,126082.892173,22490.882858,124057.24003,2025.652143,208.117774,558.1905489999999,0.3728436004028438
mexico,banregio,Banregio,market,2021-03-31,2021,3,154325.142803,131395.144181,22929.998622,129426.095759,1969.048422,327.584412,607.1525920000001,0.5395421452800121
mexico,banregio,Banregio,market,2021-04-30,2021,4,156281.275359,134644.691963,21636.583396,132670.15286499998,1974.539098,299.26618699999995,613.8110259999999,0.4875542704897582
mexico,banregio,Banregio,market,2021-05-31,2021,5,157065.799112,135092.5311,21973.268012,133088.208509,2004.322591,331.55830400000013,623.5028660000003,0.5317670889422984
mexico,banregio,Banregio,market,2021-06-30,2021,6,160432.891964,138093.546397,22339.345567,136088.736772,2004.809625,323.91986699999984,600.5780129999998,0.539346862503273
mexico,banregio,Banregio,market,2021-07-31,2021,7,164992.332171,142434.306039,22558.026132,140416.056407,2018.249632,241.9734380000002,625.3522640000001,0.3869394130793459
mexico,banregio,Banregio,market,2021-08-31,2021,8,164856.450925,141961.065484,22895.385441,139940.977685,2020.087799,309.8235830000001,641.6868709999999,0.4828267446350794
mexico,banregio,Banregio,market,2021-09-30,2021,9,164663.157752,141369.967073,23293.190679,139347.689869,2022.277204,309.8592609999996,617.6329610000003,0.5016883498223785
mexico,banregio,Banregio,market,2021-10-31,2021,10,166286.359656,142696.245073,23590.114583,140637.99704,2058.248033,242.8310940000001,645.32726,0.3762913936101197
mexico,banregio,Banregio,market,2021-11-30,2021,11,168975.393923,145102.602709,23872.791214,142997.579304,2105.023405,291.4653320000002,664.7835839999998,0.4384364160231735
mexico,banregio,Banregio,market,2021-12-31,2021,12,167489.981069,143228.852884,24261.128185,141064.39731,2164.455574,388.959519,711.3683000000001,0.546776569886513
mexico,banregio,Banregio,market,2022-01-31,2022,1,172176.18121557002,147842.11928398002,24334.06193159,145727.28915092003,2114.83013306,376.057266,686.389966,0.5478769863019822
mexico,banregio,Banregio,market,2022-02-28,2022,2,177509.88844457,153024.09035784,24485.79808673,150859.83660984,2164.253748,342.3399809299999,646.0026887900001,0.5299358452690379
mexico,banregio,Banregio,market,2022-03-31,2022,3,178260.17007271,157302.60037166,20957.56970028,155146.65812866,2155.942243,401.06913205,753.7237257799998,0.5321168995110893
mexico,banregio,Banregio,market,2022-04-30,2022,4,180345.039668,158937.56588807,21171.71956812,156773.68205407,2163.883834,374.4126238899999,751.04417036,0.4985227749128679
mexico,banregio,Banregio,market,2022-05-31,2022,5,179548.81451395003,157831.06165736998,21717.75285658,155628.58761537,2202.474042,351.6742774300001,728.4483361900002,0.4827717491529465
mexico,banregio,Banregio,market,2022-06-30,2022,6,180828.86748098,158675.2631759,22153.604305080004,156459.0816619,2216.181514,390.0859482799999,758.2566437599999,0.5144510786554588
mexico,banregio,Banregio,market,2022-07-31,2022,7,185170.74322371,162684.931075,22485.81214871,160401.087639,2283.843436,399.9335396900001,826.5850215599994,0.483838358134306
mexico,banregio,Banregio,market,2022-08-31,2022,8,195656.229565,172769.648637,22886.580928,170473.806503,2295.842134,417.24175573,846.3331915600011,0.492999400107327
mexico,banregio,Banregio,market,2022-09-30,2022,9,197408.72846,174115.084454,23293.644006,171819.596575,2295.487879,439.7625710000002,835.4843620000001,0.5263564358610942
mexico,banregio,Banregio,market,2022-10-31,2022,10,203219.352107,179534.17767,23685.174437,177236.361393,2297.816277,388.9129410000001,847.60178,0.4588392216448625
mexico,banregio,Banregio,market,2022-11-30,2022,11,205073.731753,181036.060393,24037.671369,178736.652355,2299.408038,347.4958609999994,889.815047,0.3905259437582868
mexico,banregio,Banregio,market,2022-12-31,2022,12,205850.503845,181266.677035,24583.82681,178966.546654,2300.130381,581.173409,1418.4679309999992,0.4097191034768627
mexico,banregio,Banregio,market,2023-01-31,2023,1,211755.065394,186883.048472,24872.016921,184580.553253,2302.495219,364.642143,960.362611,0.3796921483858142
mexico,banregio,Banregio,market,2023-02-28,2023,2,215212.747673,190041.613743,25171.133929,187718.705203,2322.90854,343.4138990000001,886.441859,0.3874071328123056
mexico,banregio,Banregio,market,2023-03-31,2023,3,229680.818935,204026.80361,25654.015324,201699.092154,2327.711456,472.5369529999999,964.358472,0.4900013498300039
mexico,banregio,Banregio,market,2023-04-30,2023,4,231996.757114,206048.759498,25947.997616,203720.260912,2328.498586,324.61657000000014,935.510629,0.3469939944423658
mexico,banregio,Banregio,market,2023-05-31,2023,5,229010.12288,203820.628915,25189.493964,201489.188455,2331.44046,457.4082199999998,1007.5761740000004,0.4539688728288643
mexico,banregio,Banregio,market,2023-06-30,2023,6,230632.25004,204968.060101,25664.189939,202632.38446,2335.675641,470.152638,980.252284,0.4796241188865212
mexico,banregio,Banregio,market,2023-07-31,2023,7,232313.541591,206119.718206,26193.823384,203781.666892,2338.051314,475.9098010000002,1028.1817219999994,0.4628654554121713
mexico,banregio,Banregio,market,2023-08-31,2023,8,240064.278048,213336.704566,26727.573482,210984.02878,2352.675786,538.4080119999999,1083.1154370000004,0.4970919937133161
mexico,banregio,Banregio,market,2023-09-30,2023,9,234938.971229,207664.567416,27274.403812,205277.337341,2387.230075,515.8525209999998,1140.9225990000004,0.4521362986868135
mexico,banregio,Banregio,market,2023-10-31,2023,10,236065.023685,208197.547353,27867.476332,205808.008659,2389.538694,615.5321120000003,1128.207039999999,0.5455843565734182
mexico,banregio,Banregio,market,2023-11-30,2023,11,232380.05439,205281.163581,27098.890808,202892.107893,2389.055688,463.6080069999998,1111.664267,0.4170395871868028
mexico,banregio,Banregio,market,2023-12-31,2023,12,226952.443342,199408.902903,27543.540439,197016.040057,2392.862846,528.41687,1131.2892100000008,0.4670926455667332
mexico,banregio,Banregio,market,2024-01-31,2024,1,222645.515795,194500.485125,28145.030669,192106.329253,2394.155872,568.981472,1158.123555,0.4912960016602029
mexico,banregio,Banregio,market,2024-02-29,2024,2,224953.516509,196325.876876,28627.639633,193940.063662,2385.813214,485.457421,1101.888616,0.4405685057009428
mexico,banregio,Banregio,market,2024-03-31,2024,3,224728.62533,195591.459353,29137.165976,193194.896406,2396.562947,485.0612040000001,1149.471607,0.4219862422404315
mexico,banregio,Banregio,market,2024-04-30,2024,4,230695.460803,201025.048807,29670.411996,198635.529391,2389.519416,494.1370029999998,1159.237532,0.4262603559319539
mexico,banregio,Banregio,market,2024-05-31,2024,5,230245.182516,201357.207286,28887.97523,198973.331125,2383.876161,474.209003,1179.6727760000003,0.4019835098746059
mexico,banregio,Banregio,market,2024-06-30,2024,6,232887.459377,203460.108442,29427.350935,201074.739009,2385.369433,542.516791,1158.9741589999994,0.4681008517636848
mexico,banregio,Banregio,market,2024-07-31,2024,7,239887.22639,209987.425298,29899.801091,207599.815706,2387.609592,480.8205210000001,1205.6782440000006,0.3987967132962547
mexico,banregio,Banregio,market,2024-08-31,2024,8,236758.89311177,207042.97093361,29715.92217816,204315.70536833,2727.2655652800004,483.4481544299997,1198.332656229999,0.4034340146841582
mexico,banregio,Banregio,market,2024-09-30,2024,9,244704.88758019,215122.85668871,29582.03089148,211872.84750504,3250.00918367,529.1391292500007,1212.1124340000006,0.4365429430534168
mexico,banregio,Banregio,market,2024-10-31,2024,10,248457.1144413,218382.21731126,30074.89713004,214643.68865097,3738.52866029,517.7766513199995,1223.75298827,0.4231055256109912
mexico,banregio,Banregio,market,2024-11-30,2024,11,248796.33305681,219167.62167365,29628.71138316,215161.10951538,4006.51215827,706.148150850001,1213.6658732800006,0.5818307710519994
mexico,banregio,Banregio,market,2024-12-31,2024,12,248465.02857386,218178.77237851,30286.25619535,213587.632351,4591.14002751,589.1291857999986,1271.2325225900004,0.4634314929260233
mexico,banregio,Banregio,market,2025-01-31,2025,1,250963.38112588,219866.98188546,31096.39924042,215282.54329103,4584.43859443,550.43565459,1249.40807293,0.4405571458324001
mexico,banregio,Banregio,market,2025-02-28,2025,2,257390.81783886,225753.43665384,31637.38118502,221167.62785189,4585.80880195,521.3965327599999,1157.84434821,0.4503166021979264
mexico,banregio,Banregio,market,2025-03-31,2025,3,256780.76085265,224542.97815799,32237.78269466,219953.79611187,4589.18204612,529.6316983700001,1254.9892909199998,0.4220208906975939
mexico,banregio,Banregio,market,2025-04-30,2025,4,259925.17626726,227166.34036738,32758.83589988,222575.03909905,4591.30126833,507.92353321,1244.1896386900005,0.4082364274828631
mexico,banregio,Banregio,market,2025-05-31,2025,5,264746.81762076,232980.6334945,31766.18412626,228138.85584284,4841.77765166,510.05478554,1267.98765197,0.4022553253949729
mexico,banregio,Banregio,market,2025-06-30,2025,6,264088.63223155,231812.88951105,32275.7427205,227081.16258466,4731.726926390001,600.9262152900001,1243.7366445299997,0.4831619442370667
mexico,banregio,Banregio,market,2025-07-31,2025,7,263015.48980508,230210.85240118,32804.6374039,225099.77551675,5111.07688443,502.73495787,1271.7406122700013,0.3953124977055188
mexico,banregio,Banregio,market,2025-08-31,2025,8,266573.66572051,233242.41062063,33331.25509988,228291.62974894,4950.78087169,496.9366318100001,1292.9227589499988,0.384351368533082
mexico,banregio,Banregio,market,2025-09-30,2025,9,271942.66914619,238037.42332178,33905.24582441,233333.96402122,4703.45930056,515.0106629299999,1281.5971731300017,0.4018506545798683
