countryname,bankname,date,mktcap
indonesia,bca,2006-02-06,45601889.3555
indonesia,bca,2006-02-07,45910093.8965
indonesia,bca,2006-02-08,44985729.5898
indonesia,bca,2006-02-09,44985733.1543
indonesia,bca,2006-02-10,44985733.1543
indonesia,bca,2006-02-13,44677611.6943
indonesia,bca,2006-02-14,44677654.1748
indonesia,bca,2006-02-15,44369532.4219
indonesia,bca,2006-02-16,44677657.7148
indonesia,bca,2006-02-17,44677657.7148
indonesia,bca,2006-02-20,44369539.4531
indonesia,bca,2006-02-21,43753295.8496
indonesia,bca,2006-02-22,43137076.1719
indonesia,bca,2006-02-23,42828954.1992
indonesia,bca,2006-02-24,42828981.3477
indonesia,bca,2006-02-27,43753347.8516
indonesia,bca,2006-02-28,44369592.1875
indonesia,bca,2006-03-01,44985854.3457
indonesia,bca,2006-03-02,46218405.7617
indonesia,bca,2006-03-03,46526528.4668
indonesia,bca,2006-03-06,45910286.6943
indonesia,bca,2006-03-07,44986371.1914
indonesia,bca,2006-03-08,44370119.5313
indonesia,bca,2006-03-09,44986371.1914
indonesia,bca,2006-03-10,47143274.4141
indonesia,bca,2006-03-13,45910770.5078
indonesia,bca,2006-03-14,45602644.5313
indonesia,bca,2006-03-15,45294518.5547
indonesia,bca,2006-03-16,46835649.4141
indonesia,bca,2006-03-17,49608812.8662
indonesia,bca,2006-03-20,51457588.501
indonesia,bca,2006-03-21,50841374.2676
indonesia,bca,2006-03-22,48684529.1992
indonesia,bca,2006-03-23,48376399.2676
indonesia,bca,2006-03-24,48376399.2676
indonesia,bca,2006-03-27,49313394.5313
indonesia,bca,2006-03-28,50854494.5068
indonesia,bca,2006-03-29,51470998.2422
indonesia,bca,2006-04-03,51470998.2422
indonesia,bca,2006-04-04,51471442.6514
indonesia,bca,2006-04-05,54245352.7344
indonesia,bca,2006-04-06,55478201.6602
indonesia,bca,2006-04-07,56094626.123
indonesia,bca,2006-04-11,53937255.8594
indonesia,bca,2006-04-12,52396191.4063
indonesia,bca,2006-04-13,53321243.9941
indonesia,bca,2006-04-17,53629459.2773
indonesia,bca,2006-04-18,55786966.2598
indonesia,bca,2006-04-19,59177362.5
indonesia,bca,2006-04-20,59485577.9297
indonesia,bca,2006-04-21,58252716.2109
indonesia,bca,2006-04-24,56711670.5078
indonesia,bca,2006-04-25,55787023.7061
indonesia,bca,2006-04-26,56403454.9072
indonesia,bca,2006-04-27,55478808.1055
indonesia,bca,2006-04-28,53937730.1025
indonesia,bca,2006-05-01,54245945.7031
indonesia,bca,2006-05-02,54245945.7031
indonesia,bca,2006-05-03,54555634.8633
indonesia,bca,2006-05-04,53322739.1602
indonesia,bca,2006-05-05,53630963.0859
indonesia,bca,2006-05-08,54555634.8633
indonesia,bca,2006-05-09,55480306.6406
indonesia,bca,2006-05-10,56096754.4922
indonesia,bca,2006-05-11,57637874.1211
indonesia,bca,2006-05-12,55480306.6406
indonesia,bca,2006-05-15,52706808.9844
indonesia,bca,2006-05-16,53015035.9375
indonesia,bca,2006-05-17,54248033.9844
indonesia,bca,2006-05-18,52706896.6553
indonesia,bca,2006-05-19,51473986.792
indonesia,bca,2006-05-22,49624834.2529
indonesia,bca,2006-05-23,50241785.2783
indonesia,bca,2006-05-24,50550017.0898
indonesia,bca,2006-05-29,49933798.6816
indonesia,bca,2006-05-30,51783198.6328
indonesia,bca,2006-05-31,50550537.5977
indonesia,bca,2006-06-01,49934186.2793
indonesia,bca,2006-06-02,50242437.915
indonesia,bca,2006-06-05,51172154.541
indonesia,bca,2006-06-06,50555622.5586
