countryname,bankname,date,lt_borrow,st_borrow,tot_asset,cash_and_st_investments,net_income,net_rev,prof_margin,equity_book,bonds,total_liab
peru,bbva_peru,2015-02-27,12566.004,44738.666000000005,62882.694,14633.083,389.247,1333.264,0.291950431422434,5578.024,12566.004,57304.670000000006
peru,bbva_peru,2015-05-27,12782.095,49719.778999999995,67725.136,16336.645,326.456,1296.654,0.2517680121296815,5223.262,12782.095,62501.873999999996
peru,bbva_peru,2015-08-27,12719.028,53250.32300000001,71528.039,19765.27,336.605,1363.29,0.2469063808874121,5558.688,12719.028,65969.35100000001
peru,bbva_peru,2015-11-27,11611.585,59087.87200000001,76593.801,20341.116,343.207,1389.652,0.2469733429664405,5894.344,11611.585,70699.45700000001
peru,bbva_peru,2016-02-27,11021.972,63794.390999999996,81072.536,23432.484,365.369,1486.409,0.24580650413176994,6256.173,11021.972,74816.363
peru,bbva_peru,2016-05-27,1934.469,72775.70599999999,80655.093,22926.222,304.017,1413.157,0.21513320883666853,5944.918,1934.469,74710.17499999999
peru,bbva_peru,2016-08-27,10993.007,59610.312000000005,76893.147,21095.409,339.596,1466.255,0.23160773535299112,6289.828,10993.007,70603.319
peru,bbva_peru,2016-11-27,1145.51,69089.216,76864.076,19752.527,333.761,1455.864,0.22925286977355028,6629.35,1145.51,70234.726
peru,bbva_peru,2017-02-27,12023.795,59564.898,78575.269,20888.598,360.862,1466.857,0.24601034729356716,6986.576,12023.795,71588.693
peru,bbva_peru,2017-05-27,793.301,68348.32999999999,75721.15,18131.967,317.736,1416.489,0.2243123667038713,6579.519,793.301,69141.631
peru,bbva_peru,2017-08-27,7157.897,58998.14,73066.659,16884.791,327.521,1437.931,0.22777240354370273,6910.622,7157.897,66156.037
peru,bbva_peru,2017-11-27,7095.966,62296.55399999999,76659.851,16363.8,354.724,1445.923,0.24532703332058484,7267.331,7095.966,69392.51999999999
peru,bbva_peru,2018-02-27,7454.479,61497.049000000006,76610.799,15326.501,389.017,1472.434,0.26419995734953144,7659.271,7454.479,68951.528
peru,bbva_peru,2018-05-27,12136.246,57820.213,77193.107,14832.299,333.264,1403.065,0.2375257026581092,7236.648,12136.246,69956.459
peru,bbva_peru,2018-08-27,9985.749,55904.944,73480.281,12185.459,367.039,1459.068,0.2515571584052285,7589.588,9985.749,65890.693
peru,bbva_peru,2018-11-27,7421.959,58413.259999999995,73753.189,9789.16,327.123,1464.634,0.22334794904392496,7917.97,7421.959,65835.219
peru,bbva_peru,2019-02-27,10370.961,56259.543999999994,74982.718,12934.941,441.5,1551.478,0.2845673609293847,8352.213,10370.961,66630.50499999999
peru,bbva_peru,2019-05-27,9182.811,63210.59,80308.845,14193.958,356.809,1527.054,0.23365840369757718,7915.444,9182.811,72393.401
peru,bbva_peru,2019-08-27,8737.205,61183.899000000005,78275.917,12668.711,431.051,1582.232,0.27243223496933444,8354.813,8737.205,69921.104
peru,bbva_peru,2019-11-27,9665.27,63434.541,81916.552,13262.641,441.789,1634.189,0.27034143541536504,8816.741,9665.27,73099.811
peru,bbva_peru,2020-02-27,9678.796,62919.637,81778.899,14816.709,379.409,1558.777,0.24340171814185094,9180.466,9678.796,72598.433
peru,bbva_peru,2020-05-27,9472.761,65978.06,85003.618,14867.316,369.132,1491.113,0.24755467895457955,9552.797,9472.761,75450.821
peru,bbva_peru,2020-08-27,10030.678,77958.97600000001,97084.872,17562.577,78.387,1312.016,0.05974546042121437,9095.218,10030.678,87989.65400000001
peru,bbva_peru,2020-11-27,9830.967,85839.35299999999,104898.791,22402.101,102.819,1488.728,0.06906500045676578,9228.471,9830.967,95670.31999999999
peru,bbva_peru,2021-02-27,6975.595,90999.817,107337.268,24954.267,97.878,1477.889,0.06622824853558015,9361.856,6975.595,97975.412
peru,bbva_peru,2021-05-27,7760.781,88260.446,105235.912,22626.95,207.297,1376.716,0.15057353876907076,9214.685,7760.781,96021.227
peru,bbva_peru,2021-08-27,7319.2,91550.187,108328.25,17412.385,272.754,1467.128,0.18591015916811623,9458.863,7319.2,98869.387
peru,bbva_peru,2021-11-27,7367.217,93196.955,110021.19,23033.463,409.369,1489.126,0.27490554862382366,9457.018,7367.217,100564.172
peru,bbva_peru,2022-02-27,6748.157,84578.869,101495.755,15582.886,671.08,1486.331,0.45150104519114526,10168.729,6748.157,91327.02600000001
peru,bbva_peru,2022-05-27,6725.377,83762.68299999999,100255.241,8752.265,423.452,1476.904,0.2867159950816031,9767.181,6725.377,90488.06
peru,bbva_peru,2022-08-27,6918.875,83370.906,100572.584,9028.11,529.374,1748.163,0.30281730021742825,10282.803,6918.875,90289.781
peru,bbva_peru,2022-11-27,4983.812,90588.76299999999,106368.468,13590.553,535.047,1961.525,0.27277093078089754,10795.893,4983.812,95572.575
peru,bbva_peru,2023-02-27,3985.892,82806.18,98045.446,8441.993,433.886,2066.475,0.20996431120628126,11253.374,3985.892,86792.072
