DATES,Ryr
01/04/2022,3.007
31/03/2022,2.969
30/03/2022,2.885
29/03/2022,2.972
28/03/2022,3.028
27/03/2022,2.877
26/03/2022,2.877
25/03/2022,2.868
24/03/2022,2.855
23/03/2022,2.832
22/03/2022,2.833
21/03/2022,2.741
20/03/2022,2.731
18/03/2022,2.737
17/03/2022,2.704
16/03/2022,2.765
15/03/2022,2.759
14/03/2022,2.738
13/03/2022,2.695
12/03/2022,2.695
11/03/2022,2.700
10/03/2022,2.726
09/03/2022,2.717
08/03/2022,2.722
07/03/2022,2.707
06/03/2022,2.647
05/03/2022,2.647
04/03/2022,2.662
03/03/2022,2.647
02/03/2022,2.613
01/03/2022,2.685
28/02/2022,2.675
27/02/2022,2.667
26/02/2022,2.667
25/02/2022,2.671
24/02/2022,2.622
23/02/2022,2.724
22/02/2022,2.717
21/02/2022,2.774
18/02/2022,2.728
17/02/2022,2.708
16/02/2022,2.701
15/02/2022,2.710
14/02/2022,2.707
13/02/2022,2.735
12/02/2022,2.735
11/02/2022,2.749
10/02/2022,2.686
09/02/2022,2.689
08/02/2022,2.734
07/02/2022,2.637
06/02/2022,2.602
05/02/2022,2.602
04/02/2022,2.619
03/02/2022,2.568
02/02/2022,2.590
01/02/2022,2.590
31/01/2022,2.590
30/01/2022,2.590
29/01/2022,2.590
28/01/2022,2.586
27/01/2022,2.612
26/01/2022,2.573
25/01/2022,2.576
24/01/2022,2.538
23/01/2022,2.542
22/01/2022,2.542
21/01/2022,2.540
20/01/2022,2.557
19/01/2022,2.536
18/01/2022,2.553
17/01/2022,2.568
16/01/2022,2.464
15/01/2022,2.464
14/01/2022,2.453
13/01/2022,2.397
12/01/2022,2.428
11/01/2022,2.485
10/01/2022,2.484
09/01/2022,2.457
08/01/2022,2.457
07/01/2022,2.458
06/01/2022,2.481
05/01/2022,2.375
04/01/2022,2.314
03/01/2022,2.323
02/01/2022,2.175
01/01/2022,2.255
31/12/2021,2.255
30/12/2021,2.248
29/12/2021,2.180
28/12/2021,2.196
27/12/2021,2.212
26/12/2021,2.202
25/12/2021,2.202
24/12/2021,2.210
23/12/2021,2.215
22/12/2021,2.148
21/12/2021,2.095
20/12/2021,2.108
19/12/2021,2.152
18/12/2021,2.152
17/12/2021,2.153
16/12/2021,2.147
15/12/2021,2.166
14/12/2021,2.167
13/12/2021,2.169
12/12/2021,2.195
11/12/2021,2.195
10/12/2021,2.202
09/12/2021,2.188
08/12/2021,2.186
07/12/2021,2.240
06/12/2021,2.212
05/12/2021,2.235
04/12/2021,2.235
03/12/2021,2.233
02/12/2021,2.194
01/12/2021,2.181
30/11/2021,2.218
29/11/2021,2.265
28/11/2021,2.262
27/11/2021,2.262
26/11/2021,2.253
25/11/2021,2.347
24/11/2021,2.394
23/11/2021,2.400
22/11/2021,2.386
21/11/2021,2.380
20/11/2021,2.380
19/11/2021,2.371
18/11/2021,2.338
17/11/2021,2.360
16/11/2021,2.335
15/11/2021,2.299
14/11/2021,2.350
13/11/2021,2.350
12/11/2021,2.342
11/11/2021,2.340
10/11/2021,2.307
09/11/2021,2.294
08/11/2021,2.328
07/11/2021,2.350
06/11/2021,2.350
05/11/2021,2.350
04/11/2021,2.428
03/11/2021,2.470
02/11/2021,2.480
01/11/2021,2.498
31/10/2021,2.563
30/10/2021,2.563
29/10/2021,2.583
28/10/2021,2.391
27/10/2021,2.484
26/10/2021,2.456
25/10/2021,2.426
24/10/2021,2.408
23/10/2021,2.408
22/10/2021,2.411
21/10/2021,2.387
20/10/2021,2.390
19/10/2021,2.380
18/10/2021,2.399
17/10/2021,2.389
16/10/2021,2.360
15/10/2021,2.355
14/10/2021,2.351
13/10/2021,2.401
12/10/2021,2.447
11/10/2021,2.362
10/10/2021,2.362
09/10/2021,2.362
08/10/2021,2.376
07/10/2021,2.387
06/10/2021,2.400
05/10/2021,2.291
04/10/2021,2.250
03/10/2021,2.250
02/10/2021,2.250
01/10/2021,2.259
30/09/2021,2.237
29/09/2021,2.226
28/09/2021,2.256
27/09/2021,2.167
26/09/2021,2.157
25/09/2021,2.157
24/09/2021,2.151
23/09/2021,2.099
22/09/2021,2.072
21/09/2021,2.072
20/09/2021,2.072
19/09/2021,2.072
18/09/2021,2.072
17/09/2021,2.066
16/09/2021,2.043
15/09/2021,2.024
14/09/2021,2.058
13/09/2021,2.035
12/09/2021,1.995
11/09/2021,1.995
10/09/2021,2.008
09/09/2021,2.000
08/09/2021,2.019
07/09/2021,1.974
06/09/2021,1.971
05/09/2021,1.942
03/09/2021,1.943
02/09/2021,1.940
01/09/2021,1.942
31/08/2021,1.912
30/08/2021,1.913
29/08/2021,1.937
28/08/2021,1.937
27/08/2021,1.939
26/08/2021,1.927
25/08/2021,1.936
24/08/2021,1.939
23/08/2021,1.886
22/08/2021,1.920
21/08/2021,1.852
20/08/2021,1.852
19/08/2021,1.868
18/08/2021,1.880
17/08/2021,1.889
16/08/2021,1.920
15/08/2021,1.920
13/08/2021,1.924
12/08/2021,1.921
11/08/2021,1.934
10/08/2021,1.917
09/08/2021,1.915
07/08/2021,1.895
06/08/2021,1.901
05/08/2021,1.878
04/08/2021,1.866
03/08/2021,1.890
02/08/2021,1.907
31/07/2021,1.867
30/07/2021,1.876
29/07/2021,1.889
28/07/2021,1.863
27/07/2021,1.868
26/07/2021,1.863
25/07/2021,1.882
23/07/2021,1.888
22/07/2021,1.922
21/07/2021,1.877
20/07/2021,1.891
19/07/2021,1.972
18/07/2021,2.017
17/07/2021,2.017
16/07/2021,2.005
15/07/2021,2.028
14/07/2021,2.010
13/07/2021,2.035
12/07/2021,2.022
11/07/2021,2.035
10/07/2021,2.035
09/07/2021,2.032
08/07/2021,2.004
07/07/2021,2.039
06/07/2021,2.120
05/07/2021,2.089
04/07/2021,2.105
03/07/2021,2.105
02/07/2021,2.101
01/07/2021,2.089
30/06/2021,2.092
29/06/2021,2.110
28/06/2021,2.137
27/06/2021,2.102
26/06/2021,2.102
25/06/2021,2.100
24/06/2021,2.057
23/06/2021,2.041
22/06/2021,2.050
21/06/2021,2.006
20/06/2021,2.035
19/06/2021,2.035
18/06/2021,2.041
17/06/2021,2.079
16/06/2021,2.071
15/06/2021,2.071
14/06/2021,2.096
13/06/2021,2.080
12/06/2021,2.080
11/06/2021,2.101
10/06/2021,2.085
09/06/2021,2.104
08/06/2021,2.116
07/06/2021,2.156
06/06/2021,2.167
05/06/2021,2.167
04/06/2021,2.173
03/06/2021,2.195
02/06/2021,2.202
01/06/2021,2.185
31/05/2021,2.179
30/05/2021,2.137
29/05/2021,2.137
28/05/2021,2.132
27/05/2021,2.112
26/05/2021,2.127
25/05/2021,2.129
24/05/2021,2.120
23/05/2021,2.117
22/05/2021,2.117
21/05/2021,2.124
20/05/2021,2.135
19/05/2021,2.120
18/05/2021,2.118
17/05/2021,2.117
16/05/2021,2.155
15/05/2021,2.155
14/05/2021,2.160
13/05/2021,2.156
12/05/2021,2.125
11/05/2021,2.139
10/05/2021,2.134
07/05/2021,2.123
06/05/2021,2.102
05/05/2021,2.130
04/05/2021,2.130
03/05/2021,2.124
02/05/2021,2.130
01/05/2021,2.130
30/04/2021,2.128
29/04/2021,2.098
28/04/2021,2.082
27/04/2021,2.071
26/04/2021,2.089
25/04/2021,2.045
24/04/2021,2.045
23/04/2021,2.043
22/04/2021,1.989
21/04/2021,2.005
20/04/2021,2.003
19/04/2021,1.981
18/04/2021,2.022
17/04/2021,2.022
16/04/2021,2.024
15/04/2021,2.020
14/04/2021,1.990
13/04/2021,2.028
12/04/2021,2.005
11/04/2021,2.025
10/04/2021,2.025
09/04/2021,2.030
08/04/2021,2.012
07/04/2021,2.064
06/04/2021,2.068
05/04/2021,2.094
04/04/2021,2.052
03/04/2021,2.052
02/04/2021,2.049
01/04/2021,2.023
31/03/2021,2.057
30/03/2021,2.063
29/03/2021,1.981
28/03/2021,2.010
27/03/2021,2.010
26/03/2021,2.004
25/03/2021,1.967
24/03/2021,1.995
23/03/2021,2.031
22/03/2021,2.058
21/03/2021,2.115
20/03/2021,2.115
19/03/2021,2.098
18/03/2021,2.150
17/03/2021,2.134
16/03/2021,2.100
15/03/2021,2.154
14/03/2021,2.105
13/03/2021,2.105
12/03/2021,2.090
11/03/2021,2.028
10/03/2021,2.037
09/03/2021,2.035
08/03/2021,2.024
07/03/2021,1.995
06/03/2021,1.995
05/03/2021,1.991
04/03/2021,1.972
03/03/2021,1.952
02/03/2021,1.966
01/03/2021,1.970
28/02/2021,1.970
27/02/2021,1.970
26/02/2021,1.960
25/02/2021,1.881
24/02/2021,1.851
23/02/2021,1.910
22/02/2021,1.921
21/02/2021,1.877
20/02/2021,1.877
19/02/2021,1.875
18/02/2021,1.854
17/02/2021,1.862
16/02/2021,1.850
15/02/2021,1.872
14/02/2021,1.830
13/02/2021,1.830
12/02/2021,1.830
11/02/2021,1.830
10/02/2021,1.831
09/02/2021,1.812
08/02/2021,1.822
07/02/2021,1.782
06/02/2021,1.782
05/02/2021,1.793
04/02/2021,1.795
03/02/2021,1.768
02/02/2021,1.758
01/02/2021,1.804
31/01/2021,1.765
30/01/2021,1.765
29/01/2021,1.768
28/01/2021,1.764
27/01/2021,1.757
26/01/2021,1.770
25/01/2021,1.780
24/01/2021,1.755
23/01/2021,1.755
22/01/2021,1.759
21/01/2021,1.708
20/01/2021,1.703
19/01/2021,1.711
18/01/2021,1.715
17/01/2021,1.730
16/01/2021,1.730
15/01/2021,1.731
14/01/2021,1.734
13/01/2021,1.719
12/01/2021,1.718
11/01/2021,1.693
10/01/2021,1.720
09/01/2021,1.720
08/01/2021,1.733
07/01/2021,1.725
06/01/2021,1.731
05/01/2021,1.690
04/01/2021,1.721
03/01/2021,1.722
02/01/2021,1.722
01/01/2021,1.722
31/12/2020,1.722
30/12/2020,1.712
29/12/2020,1.698
28/12/2020,1.681
27/12/2020,1.692
26/12/2020,1.692
25/12/2020,1.692
24/12/2020,1.682
23/12/2020,1.640
22/12/2020,1.657
21/12/2020,1.679
20/12/2020,1.707
19/12/2020,1.707
18/12/2020,1.700
17/12/2020,1.734
16/12/2020,1.686
15/12/2020,1.672
14/12/2020,1.672
13/12/2020,1.657
12/12/2020,1.657
11/12/2020,1.663
10/12/2020,1.654
09/12/2020,1.659
08/12/2020,1.642
07/12/2020,1.647
06/12/2020,1.664
05/12/2020,1.664
04/12/2020,1.650
03/12/2020,1.672
02/12/2020,1.675
01/12/2020,1.651
30/11/2020,1.657
29/11/2020,1.640
28/11/2020,1.640
27/11/2020,1.642
26/11/2020,1.657
25/11/2020,1.627
24/11/2020,1.600
23/11/2020,1.581
22/11/2020,1.612
21/11/2020,1.612
20/11/2020,1.605
19/11/2020,1.602
18/11/2020,1.602
17/11/2020,1.619
16/11/2020,1.624
15/11/2020,1.627
14/11/2020,1.627
13/11/2020,1.627
12/11/2020,1.651
11/11/2020,1.658
10/11/2020,1.621
09/11/2020,1.568
08/11/2020,1.565
07/11/2020,1.565
06/11/2020,1.558
05/11/2020,1.527
04/11/2020,1.572
03/11/2020,1.606
02/11/2020,1.604
01/11/2020,1.552
31/10/2020,1.552
30/10/2020,1.542
29/10/2020,1.529
28/10/2020,1.498
27/10/2020,1.502
26/10/2020,1.483
25/10/2020,1.495
24/10/2020,1.495
23/10/2020,1.494
22/10/2020,1.508
21/10/2020,1.524
20/10/2020,1.461
19/10/2020,1.441
18/10/2020,1.500
17/10/2020,1.500
16/10/2020,1.489
15/10/2020,1.482
14/10/2020,1.513
13/10/2020,1.529
12/10/2020,1.553
11/10/2020,1.541
10/10/2020,1.541
09/10/2020,1.541
08/10/2020,1.544
07/10/2020,1.533
06/10/2020,1.531
05/10/2020,1.479
04/10/2020,1.427
03/10/2020,1.427
02/10/2020,1.427
01/10/2020,1.427
30/09/2020,1.427
29/09/2020,1.430
28/09/2020,1.426
27/09/2020,1.427
26/09/2020,1.427
25/09/2020,1.423
24/09/2020,1.442
23/09/2020,1.446
22/09/2020,1.474
21/09/2020,1.493
20/09/2020,1.505
19/09/2020,1.505
18/09/2020,1.502
17/09/2020,1.511
16/09/2020,1.485
15/09/2020,1.504
14/09/2020,1.518
13/09/2020,1.532
11/09/2020,1.529
10/09/2020,1.516
09/09/2020,1.518
08/09/2020,1.556
07/09/2020,1.571
06/09/2020,1.540
05/09/2020,1.540
04/09/2020,1.524
03/09/2020,1.522
02/09/2020,1.539
01/09/2020,1.585
31/08/2020,1.513
30/08/2020,1.485
29/08/2020,1.485
28/08/2020,1.486
27/08/2020,1.421
26/08/2020,1.405
25/08/2020,1.387
24/08/2020,1.377
23/08/2020,1.410
22/08/2020,1.410
21/08/2020,1.410
20/08/2020,1.379
19/08/2020,1.346
18/08/2020,1.357
17/08/2020,1.400
16/08/2020,1.400
15/08/2020,1.400
14/08/2020,1.394
13/08/2020,1.363
12/08/2020,1.370
11/08/2020,1.345
10/08/2020,1.364
09/08/2020,1.327
08/08/2020,1.327
07/08/2020,1.319
06/08/2020,1.306
05/08/2020,1.292
04/08/2020,1.306
03/08/2020,1.307
02/08/2020,1.295
01/08/2020,1.295
31/07/2020,1.297
30/07/2020,1.283
29/07/2020,1.310
28/07/2020,1.329
27/07/2020,1.306
26/07/2020,1.302
25/07/2020,1.302
24/07/2020,1.305
23/07/2020,1.317
22/07/2020,1.347
21/07/2020,1.356
20/07/2020,1.334
19/07/2020,1.350
18/07/2020,1.350
17/07/2020,1.348
16/07/2020,1.382
15/07/2020,1.416
14/07/2020,1.419
13/07/2020,1.420
12/07/2020,1.397
10/07/2020,1.397
09/07/2020,1.391
08/07/2020,1.378
07/07/2020,1.387
06/07/2020,1.409
05/07/2020,1.382
04/07/2020,1.382
03/07/2020,1.388
02/07/2020,1.378
01/07/2020,1.406
30/06/2020,1.369
29/06/2020,1.365
28/06/2020,1.325
27/06/2020,1.325
26/06/2020,1.327
25/06/2020,1.345
24/06/2020,1.363
23/06/2020,1.386
22/06/2020,1.391
21/06/2020,1.390
20/06/2020,1.390
19/06/2020,1.378
18/06/2020,1.370
17/06/2020,1.410
16/06/2020,1.400
15/06/2020,1.424
14/06/2020,1.380
13/06/2020,1.380
12/06/2020,1.388
11/06/2020,1.381
10/06/2020,1.397
09/06/2020,1.375
08/06/2020,1.457
07/06/2020,1.460
06/06/2020,1.460
05/06/2020,1.449
04/06/2020,1.432
03/06/2020,1.426
02/06/2020,1.387
01/06/2020,1.390
31/05/2020,1.365
30/05/2020,1.365
29/05/2020,1.376
28/05/2020,1.340
27/05/2020,1.345
26/05/2020,1.325
25/05/2020,1.316
24/05/2020,1.340
23/05/2020,1.340
22/05/2020,1.350
21/05/2020,1.342
20/05/2020,1.356
19/05/2020,1.391
18/05/2020,1.392
17/05/2020,1.377
16/05/2020,1.377
15/05/2020,1.384
14/05/2020,1.382
13/05/2020,1.392
12/05/2020,1.422
11/05/2020,1.461
10/05/2020,1.425
09/05/2020,1.425
08/05/2020,1.426
07/05/2020,1.486
06/05/2020,1.506
05/05/2020,1.496
04/05/2020,1.499
03/05/2020,1.517
02/05/2020,1.517
01/05/2020,1.517
30/04/2020,1.517
29/04/2020,1.516
28/04/2020,1.563
27/04/2020,1.574
26/04/2020,1.535
25/04/2020,1.535
24/04/2020,1.551
23/04/2020,1.545
22/04/2020,1.526
21/04/2020,1.459
20/04/2020,1.447
19/04/2020,1.449
18/04/2020,1.449
17/04/2020,1.435
16/04/2020,1.408
15/04/2020,1.462
14/04/2020,1.466
13/04/2020,1.468
12/04/2020,1.455
11/04/2020,1.455
10/04/2020,1.441
09/04/2020,1.435
08/04/2020,1.510
07/04/2020,1.580
06/04/2020,1.542
05/04/2020,1.550
04/04/2020,1.550
03/04/2020,1.547
02/04/2020,1.517
01/04/2020,1.541
31/03/2020,1.550
30/03/2020,1.560
29/03/2020,1.537
28/03/2020,1.537
27/03/2020,1.532
26/03/2020,1.499
25/03/2020,1.662
24/03/2020,1.701
23/03/2020,1.709
22/03/2020,1.630
21/03/2020,1.630
20/03/2020,1.613
19/03/2020,1.655
18/03/2020,1.498
17/03/2020,1.442
16/03/2020,1.524
15/03/2020,1.619
14/03/2020,1.619
13/03/2020,1.568
12/03/2020,1.386
11/03/2020,1.372
10/03/2020,1.353
09/03/2020,1.298
08/03/2020,1.370
07/03/2020,1.370
06/03/2020,1.370
05/03/2020,1.332
04/03/2020,1.300
03/03/2020,1.369
02/03/2020,1.371
01/03/2020,1.327
29/02/2020,1.327
28/02/2020,1.334
27/02/2020,1.443
26/02/2020,1.393
25/02/2020,1.423
24/02/2020,1.415
23/02/2020,1.447
21/02/2020,1.442
20/02/2020,1.506
19/02/2020,1.559
18/02/2020,1.561
17/02/2020,1.627
16/02/2020,1.657
14/02/2020,1.652
13/02/2020,1.612
12/02/2020,1.612
11/02/2020,1.603
10/02/2020,1.605
09/02/2020,1.602
08/02/2020,1.602
07/02/2020,1.602
06/02/2020,1.634
05/02/2020,1.601
04/02/2020,1.626
03/02/2020,1.546
02/02/2020,1.562
01/02/2020,1.562
31/01/2020,1.555
30/01/2020,1.550
29/01/2020,1.586
28/01/2020,1.603
27/01/2020,1.700
26/01/2020,1.700
25/01/2020,1.700
24/01/2020,1.700
23/01/2020,1.705
22/01/2020,1.723
21/01/2020,1.688
20/01/2020,1.767
19/01/2020,1.740
18/01/2020,1.740
17/01/2020,1.745
16/01/2020,1.700
15/01/2020,1.691
14/01/2020,1.716
13/01/2020,1.732
12/01/2020,1.709
11/01/2020,1.709
10/01/2020,1.706
09/01/2020,1.688
08/01/2020,1.628
07/01/2020,1.616
06/01/2020,1.537
05/01/2020,1.560
04/01/2020,1.560
03/01/2020,1.552
02/01/2020,1.638
01/01/2020,1.672
31/12/2019,1.672
30/12/2019,1.687
29/12/2019,1.682
28/12/2019,1.682
27/12/2019,1.685
26/12/2019,1.644
25/12/2019,1.632
24/12/2019,1.631
23/12/2019,1.642
22/12/2019,1.665
21/12/2019,1.665
20/12/2019,1.676
19/12/2019,1.656
18/12/2019,1.607
17/12/2019,1.606
16/12/2019,1.615
15/12/2019,1.652
14/12/2019,1.652
13/12/2019,1.648
12/12/2019,1.621
11/12/2019,1.621
10/12/2019,1.611
09/12/2019,1.669
08/12/2019,1.685
07/12/2019,1.685
06/12/2019,1.678
05/12/2019,1.662
04/12/2019,1.660
03/12/2019,1.737
02/12/2019,1.682
01/12/2019,1.635
30/11/2019,1.635
29/11/2019,1.627
28/11/2019,1.669
27/11/2019,1.672
26/11/2019,1.710
25/11/2019,1.726
24/11/2019,1.698
23/11/2019,1.698
22/11/2019,1.684
21/11/2019,1.667
20/11/2019,1.673
19/11/2019,1.737
18/11/2019,1.782
17/11/2019,1.795
16/11/2019,1.795
15/11/2019,1.787
14/11/2019,1.788
13/11/2019,1.792
12/11/2019,1.842
11/11/2019,1.785
10/11/2019,1.800
09/11/2019,1.800
08/11/2019,1.805
07/11/2019,1.814
06/11/2019,1.825
05/11/2019,1.817
04/11/2019,1.824
03/11/2019,1.740
02/11/2019,1.740
01/11/2019,1.731
31/10/2019,1.728
30/10/2019,1.759
29/10/2019,1.783
28/10/2019,1.764
27/10/2019,1.685
25/10/2019,1.671
24/10/2019,1.638
23/10/2019,1.656
22/10/2019,1.659
21/10/2019,1.659
20/10/2019,1.592
19/10/2019,1.592
18/10/2019,1.586
17/10/2019,1.576
16/10/2019,1.530
15/10/2019,1.493
14/10/2019,1.489
13/10/2019,1.485
12/10/2019,1.485
11/10/2019,1.493
10/10/2019,1.457
09/10/2019,1.422
08/10/2019,1.433
07/10/2019,1.380
06/10/2019,1.372
05/10/2019,1.372
04/10/2019,1.373
03/10/2019,1.497
02/10/2019,1.497
01/10/2019,1.499
30/09/2019,1.456
29/09/2019,1.447
28/09/2019,1.447
27/09/2019,1.439
26/09/2019,1.432
25/09/2019,1.424
24/09/2019,1.458
23/09/2019,1.462
22/09/2019,1.457
21/09/2019,1.457
20/09/2019,1.455
19/09/2019,1.462
18/09/2019,1.469
17/09/2019,1.501
16/09/2019,1.536
15/09/2019,1.402
14/09/2019,1.402
13/09/2019,1.402
12/09/2019,1.402
11/09/2019,1.396
10/09/2019,1.376
09/09/2019,1.352
08/09/2019,1.380
07/09/2019,1.380
06/09/2019,1.382
05/09/2019,1.372
04/09/2019,1.352
03/09/2019,1.333
02/09/2019,1.348
01/09/2019,1.295
31/08/2019,1.295
30/08/2019,1.273
29/08/2019,1.248
28/08/2019,1.246
27/08/2019,1.235
26/08/2019,1.190
25/08/2019,1.252
24/08/2019,1.252
23/08/2019,1.263
22/08/2019,1.229
21/08/2019,1.277
20/08/2019,1.198
19/08/2019,1.184
18/08/2019,1.170
17/08/2019,1.170
16/08/2019,1.172
15/08/2019,1.225
14/08/2019,1.233
13/08/2019,1.230
12/08/2019,1.286
11/08/2019,1.280
10/08/2019,1.280
09/08/2019,1.289
08/08/2019,1.269
07/08/2019,1.251
06/08/2019,1.256
05/08/2019,1.252
04/08/2019,1.340
03/08/2019,1.340
02/08/2019,1.352
01/08/2019,1.405
31/07/2019,1.391
30/07/2019,1.406
29/07/2019,1.408
28/07/2019,1.420
27/07/2019,1.420
26/07/2019,1.424
25/07/2019,1.433
24/07/2019,1.466
23/07/2019,1.470
22/07/2019,1.465
21/07/2019,1.465
20/07/2019,1.465
19/07/2019,1.454
18/07/2019,1.470
17/07/2019,1.548
16/07/2019,1.574
15/07/2019,1.581
14/07/2019,1.565
13/07/2019,1.565
12/07/2019,1.571
11/07/2019,1.547
10/07/2019,1.561
09/07/2019,1.537
08/07/2019,1.535
07/07/2019,1.537
06/07/2019,1.537
05/07/2019,1.532
04/07/2019,1.523
03/07/2019,1.534
02/07/2019,1.588
01/07/2019,1.604
30/06/2019,1.595
29/06/2019,1.595
28/06/2019,1.597
27/06/2019,1.615
26/06/2019,1.608
25/06/2019,1.584
24/06/2019,1.563
23/06/2019,1.570
22/06/2019,1.570
21/06/2019,1.570
20/06/2019,1.543
19/06/2019,1.602
18/06/2019,1.614
17/06/2019,1.621
16/06/2019,1.587
15/06/2019,1.587
14/06/2019,1.592
13/06/2019,1.612
12/06/2019,1.598
11/06/2019,1.680
10/06/2019,1.657
09/06/2019,1.635
08/06/2019,1.635
07/06/2019,1.635
06/06/2019,1.650
05/06/2019,1.654
04/06/2019,1.684
03/06/2019,1.691
02/06/2019,1.669
01/06/2019,1.669
31/05/2019,1.682
30/05/2019,1.741
29/05/2019,1.742
28/05/2019,1.796
27/05/2019,1.798
26/05/2019,1.795
25/05/2019,1.795
24/05/2019,1.791
23/05/2019,1.809
22/05/2019,1.830
21/05/2019,1.829
20/05/2019,1.847
19/05/2019,1.825
18/05/2019,1.825
17/05/2019,1.820
16/05/2019,1.820
15/05/2019,1.865
14/05/2019,1.869
13/05/2019,1.874
12/05/2019,1.875
11/05/2019,1.875
10/05/2019,1.872
09/05/2019,1.862
08/05/2019,1.876
07/05/2019,1.885
06/05/2019,1.902
05/05/2019,1.902
04/05/2019,1.902
03/05/2019,1.900
02/05/2019,1.885
01/05/2019,1.845
30/04/2019,1.845
29/04/2019,1.863
28/04/2019,1.875
27/04/2019,1.875
26/04/2019,1.876
25/04/2019,1.879
24/04/2019,1.912
23/04/2019,1.923
22/04/2019,1.929
21/04/2019,1.910
20/04/2019,1.910
19/04/2019,1.899
18/04/2019,1.892
17/04/2019,1.948
16/04/2019,1.932
15/04/2019,1.927
14/04/2019,1.885
13/04/2019,1.885
12/04/2019,1.881
11/04/2019,1.866
10/04/2019,1.871
09/04/2019,1.874
08/04/2019,1.867
07/04/2019,1.895
06/04/2019,1.895
05/04/2019,1.892
04/04/2019,1.877
03/04/2019,1.889
02/04/2019,1.857
01/04/2019,1.864
31/03/2019,1.830
30/03/2019,1.830
29/03/2019,1.833
28/03/2019,1.810
27/03/2019,1.845
26/03/2019,1.905
25/03/2019,1.886
24/03/2019,1.932
23/03/2019,1.932
22/03/2019,1.934
21/03/2019,1.932
20/03/2019,1.978
19/03/2019,1.979
18/03/2019,1.994
17/03/2019,1.992
16/03/2019,1.992
15/03/2019,1.988
14/03/2019,1.977
13/03/2019,1.966
12/03/2019,1.993
11/03/2019,1.985
10/03/2019,1.975
09/03/2019,1.975
08/03/2019,1.973
07/03/2019,2.003
06/03/2019,2.021
05/03/2019,2.030
04/03/2019,2.027
03/03/2019,1.985
02/03/2019,1.985
01/03/2019,1.985
28/02/2019,1.987
27/02/2019,1.985
26/02/2019,2.004
25/02/2019,2.011
24/02/2019,2.002
23/02/2019,2.002
22/02/2019,2.009
21/02/2019,2.009
20/02/2019,1.992
19/02/2019,1.996
18/02/2019,1.997
17/02/2019,1.965
16/02/2019,1.965
15/02/2019,1.961
14/02/2019,1.995
13/02/2019,1.986
12/02/2019,1.977
11/02/2019,1.944
10/02/2019,1.962
09/02/2019,1.962
08/02/2019,1.966
07/02/2019,1.995
06/02/2019,1.983
05/02/2019,1.983
04/02/2019,1.983
03/02/2019,1.983
02/02/2019,1.983
01/02/2019,1.983
31/01/2019,2.002
30/01/2019,2.056
29/01/2019,2.031
28/01/2019,2.021
27/01/2019,2.002
26/01/2019,2.002
25/01/2019,2.006
24/01/2019,1.993
23/01/2019,1.983
22/01/2019,1.999
21/01/2019,2.025
20/01/2019,2.012
19/01/2019,2.012
18/01/2019,2.004
17/01/2019,1.974
16/01/2019,1.982
15/01/2019,1.968
14/01/2019,1.975
13/01/2019,1.995
12/01/2019,1.995
11/01/2019,1.990
10/01/2019,1.968
09/01/2019,1.987
08/01/2019,1.993
07/01/2019,1.975
06/01/2019,1.967
05/01/2019,1.967
04/01/2019,1.980
03/01/2019,1.951
02/01/2019,1.947
01/01/2019,1.956
31/12/2018,1.956
30/12/2018,1.956
28/12/2018,1.937
27/12/2018,1.943
26/12/2018,1.950
25/12/2018,1.990
24/12/2018,1.990
23/12/2018,1.975
22/12/2018,1.975
21/12/2018,1.970
20/12/2018,1.931
19/12/2018,1.938
18/12/2018,1.983
17/12/2018,2.004
16/12/2018,2.000
15/12/2018,2.000
14/12/2018,2.002
13/12/2018,2.017
12/12/2018,2.010
11/12/2018,1.980
10/12/2018,1.978
09/12/2018,1.982
08/12/2018,1.982
07/12/2018,1.982
06/12/2018,1.982
05/12/2018,2.058
04/12/2018,2.102
03/12/2018,2.129
02/12/2018,2.110
01/12/2018,2.110
30/11/2018,2.105
29/11/2018,2.112
28/11/2018,2.156
27/11/2018,2.150
26/11/2018,2.166
25/11/2018,2.165
24/11/2018,2.165
23/11/2018,2.169
22/11/2018,2.206
21/11/2018,2.207
20/11/2018,2.206
19/11/2018,2.202
18/11/2018,2.220
16/11/2018,2.220
15/11/2018,2.231
14/11/2018,2.193
13/11/2018,2.218
12/11/2018,2.210
11/11/2018,2.225
09/11/2018,2.237
08/11/2018,2.259
07/11/2018,2.265
06/11/2018,2.293
05/11/2018,2.287
04/11/2018,2.280
03/11/2018,2.280
02/11/2018,2.285
01/11/2018,2.252
31/10/2018,2.241
30/10/2018,2.220
29/10/2018,2.179
28/10/2018,2.252
27/10/2018,2.252
26/10/2018,2.244
25/10/2018,2.265
24/10/2018,2.310
23/10/2018,2.307
22/10/2018,2.344
21/10/2018,2.322
20/10/2018,2.322
19/10/2018,2.319
18/10/2018,2.292
17/10/2018,2.341
16/10/2018,2.381
15/10/2018,2.380
14/10/2018,2.400
13/10/2018,2.400
12/10/2018,2.400
11/10/2018,2.358
10/10/2018,2.413
09/10/2018,2.442
08/10/2018,2.455
07/10/2018,2.445
06/10/2018,2.445
05/10/2018,2.455
04/10/2018,2.446
03/10/2018,2.375
02/10/2018,2.369
01/10/2018,2.384
30/09/2018,2.355
29/09/2018,2.355
28/09/2018,2.358
27/09/2018,2.376
26/09/2018,2.410
25/09/2018,2.410
24/09/2018,2.410
23/09/2018,2.410
22/09/2018,2.410
21/09/2018,2.414
