countryname,bankname,date,lt_borrow,st_borrow,tot_asset,cash_and_st_investments,net_income,net_rev,prof_margin,equity_book,bonds,total_liab
argentina,bbva_argentina,2021-02-27,75503.298,806317.959,1038430.226,93935.347,2077.109,86942.982,0.023890473413943864,156608.969,75503.298,881821.257
argentina,bbva_argentina,2021-05-27,55708.38,566334.356,741948.854,65937.072,4666.744,75060.764,0.06217288169355697,119906.118,55708.38,622042.736
argentina,bbva_argentina,2021-08-27,57478.748,674011.2170000001,864390.628,59217.983,11838.272,94183.535,0.1256936469840509,132900.663,57478.748,731489.9650000001
argentina,bbva_argentina,2021-11-27,65832.951,699969.6499999999,914205.994,49135.789,6185.84,120700.536,0.05124948243808959,148403.393,65832.951,765802.6009999999
argentina,bbva_argentina,2022-02-27,29132.022,1660858.4489999998,2006747.334,144641.271,13960.76,197534.578,0.07067501873013847,316756.863,29132.022,1689990.471
argentina,bbva_argentina,2022-05-27,82243.37,892687.7660000001,1169081.367,74633.005,8553.149,186137.826,0.0459506226316407,194150.231,82243.37,974931.136
argentina,bbva_argentina,2022-08-27,99938.66,1071424.502,1405320.301,76180.911,16014.143,120799.204,0.13256828248636474,233957.139,99938.66,1171363.162
argentina,bbva_argentina,2022-11-27,18616.318,1280796.496,1601379.128,95124.673,23443.588,408430.343,0.05739923196646533,301966.314,18616.318,1299412.814
argentina,bbva_argentina,2023-02-27,74369.696,4886178.285,6099931.992,366045.608,98891.449,1639045.782,0.06033476922122972,1139384.011,74369.696,4960547.981
argentina,bbva_argentina,2023-05-27,18455.986,1881600.642,2359830.386,120057.652,58291.81,1104412.22,0.05278084481897529,459773.758,18455.986,1900056.628
argentina,bbva_argentina,2023-08-27,27711.605,2538571.1999999997,3133298.905,141090.925,111674.051,1577243.8,0.07080329052490174,567016.1,27711.605,2566282.8049999997
argentina,bbva_argentina,2023-11-27,32005.75,3085379.168,3881987.062,252257.172,29758.574,2010913.166,0.014798537551571235,764602.144,32005.75,3117384.918
argentina,bbva_argentina,2024-02-27,137827.985,10097831.815000001,13336901.096,1583725.745,125832.606,4768555.852,0.026387990390680655,3101241.296,137827.985,10235659.8
argentina,bbva_argentina,2024-05-27,33680.143,5945982.785,8104497.399,722438.246,54227.083,2334311.983,0.02323043508961844,2124834.471,33680.143,5979662.928
argentina,bbva_argentina,2024-08-27,58209.225,7374602.415999999,9541317.779,713253.005,154768.903,1651722.901,0.09370149369866973,2108506.138,58209.225,7432811.640999999
argentina,bbva_argentina,2024-11-27,220693.472,9941442.699000001,12552531.436,2007702.04,131325.871,1335966.719,0.09830025638535388,2390395.265,220693.472,10162136.171
argentina,bbva_argentina,2025-02-27,457920.193,15464742.841000002,19370448.517,2343875.064,108433.739,2528524.555,0.042884194573305216,3447785.483,457920.193,15922663.034000002
argentina,bbva_argentina,2025-05-27,541001.203,12930170.4,16288455.732,1126374.3,104005.657,1668168.747,0.06234720389471486,2817284.129,541001.203,13471171.603
argentina,bbva_argentina,2025-08-27,799716.031,15529635.241000002,19264453.541,822126.869,55355.997,1365658.029,0.04053430348191509,2935102.269,799716.031,16329351.272000002
argentina,bbva_argentina,2025-11-27,944342.03,18239536.992999997,22166552.841,1826432.287,35086.15,1670815.807,0.020999412294882603,2982673.818,944342.03,19183879.023
argentina,bbva_argentina,2026-02-27,1490107.025,20374930.41,25408873.966,1328387.521,68135.506,2860465.315,0.02381972808504409,3543836.531,1490107.025,21865037.435
argentina,bbva_argentina,2026-05-27,1244673.235,20443740.692,25712006.926,1094219.159,78421.486,1913885.261,0.04097501955735058,4023592.999,1244673.235,21688413.927
argentina,bbva_argentina,2026-08-27,1244673.235,20443740.692,25712006.926,1094219.159,78421.486,1913885.261,0.04097501955735058,4023592.999,1244673.235,21688413.927
argentina,galicia,2004-02-27,11000.145,10336.246,22894.665,401.547,-21.751,363.882,-0.059774872073914076,1558.274,11000.145,21336.391
argentina,galicia,2004-05-27,2282.6001,19270.6368,23032.3809,1000.9,-112.0,246.7,-0.4539927036886907,1479.144,2282.6001,21553.2369
argentina,galicia,2004-08-27,359.183,20830.0078,22885.5898,979.543,-0.775,828.679,-0.00093522340978835,1696.399,359.183,21189.1908
argentina,galicia,2004-11-27,3733.2749,17549.724299999998,22948.3652,1107.729,38.565,528.971,0.07290569804393814,1665.366,3733.2749,21282.9992
argentina,galicia,2005-02-27,380.077,21637.4727,23650.5547,988.67,-35.7,352.4,-0.10130533484676506,1633.005,380.077,22017.5497
argentina,galicia,2005-05-27,393.522,22264.980799999998,24318.5977,483.61,20.194,394.999,0.05112418006121534,1660.0949,393.522,22658.5028
argentina,galicia,2005-08-27,399.919,22616.847599999997,24727.2676,471.082,33.011,503.458,0.06556852805993747,1710.501,399.919,23016.7666
argentina,galicia,2005-11-27,402.509,23111.8831,25252.8691,485.668,26.474,466.956,0.05669484919350003,1738.477,402.509,23514.3921
argentina,galicia,2006-02-27,431.024,23432.4256,25635.7246,552.495,27.559,587.123,0.046939057063000424,1772.275,431.024,23863.4496
argentina,galicia,2006-05-27,442.063,22143.550600000002,24343.1816,551.834,-14.291,562.545,-0.02540418988703126,1757.568,442.063,22585.6136
argentina,galicia,2006-08-27,753.961,21937.2982,24508.8652,532.069,54.433,651.105,0.08360095529906851,1817.606,753.961,22691.2592
argentina,galicia,2006-11-27,757.699,22832.7342,25448.4922,511.294,33.193,630.037,0.05268420743543632,1858.059,757.699,23590.4332
argentina,galicia,2007-02-27,777.617,21080.905800000004,23634.1758,550.851,-92.249,529.169,-0.17432805020702272,1775.653,777.617,21858.522800000002
argentina,galicia,2007-05-27,798.479,18632.7819,21187.5059,572.492,-18.136,642.508,-0.028226885890914974,1756.245,798.479,19431.2609
argentina,galicia,2007-08-27,817.655,18680.4274,21276.2754,565.142,12.601,684.651,0.018404997582710025,1778.193,817.655,19498.0824
argentina,galicia,2007-11-27,832.132,19130.889,21769.179,627.545,6.929,804.122,0.00861685167176125,1806.158,832.132,19963.021
argentina,galicia,2008-02-27,855.258,20101.3883,22828.7383,743.185,44.643,832.16,0.053647135166314176,1872.092,855.258,20956.6463
argentina,galicia,2008-05-27,857.936,20958.967999999997,23732.391,777.219,36.156,894.274,0.040430561550486764,1915.487,857.936,21816.904
argentina,galicia,2008-08-27,3790.704,17508.285,23257.929,805.991,42.163,999.9,0.04216721672167217,1958.94,3790.704,21298.989
argentina,galicia,2008-11-27,870.24,21595.992,24500.524,799.92,66.274,1305.41,0.05076872400242069,2034.292,870.24,22466.232
argentina,galicia,2009-02-27,986.969,21656.872,24735.79,3405.133,32.226,807.967,0.03988529234486062,2091.949,986.969,22643.841
argentina,galicia,2009-05-27,1286.757,21512.984,24722.964,1040.884,91.899,1164.96,0.07888597033374536,1923.223,1286.757,22799.741
argentina,galicia,2009-08-27,1374.896,22562.224,25896.75,1096.696,36.81,1151.582,0.03196472331106252,1959.63,1374.896,23937.12
argentina,galicia,2009-11-27,1341.779,23009.343000000004,26356.24,1079.062,51.254,1217.52,0.042097049740456007,2005.118,1341.779,24351.122000000003
