country,time,quarter,EMBI,JLoss,D,HHI,HHI_anual,debt,growth_q,gfac,JLoss_bbg,n_banks,JLoss_bbg_dbm
chile,24,2013Q4,161.59016393442624,2.3803771944931205,-0.0202240284579115,0.52736925,0.9422449,,,0.2165922778964533,2.373850032513748,4,2.373850032513748
chile,25,2014Q1,154.37704918032787,2.367825562755581,-0.0101022990171407,0.52736925,0.9367061,,,0.2761338892592706,2.309977048597554,4,2.309977048597554
chile,26,2014Q2,132.0,2.1679805104925607,-0.0149777522053044,0.52736925,0.9367061,,,0.2809219903340386,2.160281700834995,4,2.160281700834995
chile,27,2014Q3,126.734375,1.6370404685394342,-0.0068333151340892,0.52736925,0.9367061,,,0.2449377305395911,1.4335583049333425,4,1.4335583049333425
chile,28,2014Q4,157.98360655737704,2.230517534742554,-0.0023324927536601,0.52736925,0.9367061,,,0.1269823881524198,2.1604934420365023,4,2.1604934420365023
chile,29,2015Q1,169.78688524590163,2.190495349610646,-0.0129937696587297,0.52736925,0.4855059,,,-0.0636669747134399,2.186836351797979,4,2.186836351797979
chile,30,2015Q2,149.015625,2.220226193595428,-0.0084649408023873,0.52736925,0.4855059,,,0.0248328942033551,2.2323168614273468,4,2.2323168614273468
chile,31,2015Q3,192.265625,2.2170877077098274,-0.0012262140234312,0.52736925,0.4855059,,,0.1165384724186558,2.172859478494517,4,2.172859478494517
chile,32,2015Q4,231.24193548387092,2.1747549727524995,-0.0052725095485839,0.52736925,0.4855059,,,0.0689786197537783,2.166719003565081,4,2.166719003565081
chile,33,2016Q1,254.4754098360656,2.3180959494711715,-0.0142687885460545,0.52736925,0.4896872,,,-0.1139318650468922,2.2634040572777763,4,2.2634040572777763
chile,34,2016Q2,202.703125,2.230694356239048,-0.0031018874746595,0.52736925,0.4896872,,,-0.1651613186913788,4.975883336737108,4,4.975883336737108
chile,35,2016Q3,172.171875,2.18925142783362,-0.0099070095443408,0.52736925,0.4896872,,,-0.2706652895575301,2.0024532104502164,4,2.0024532104502164
chile,36,2016Q4,171.0,2.1879438565711147,0.0007020875539855,0.52736925,0.4896872,,,0.0689865600337581,2.1622769153512285,4,2.1622769153512285
chile,37,2017Q1,137.90322580645162,2.16220338054752,0.0091111141300206,0.52736925,0.4889708,,,0.2769277545741408,2.1603532456746186,4,2.1603532456746186
chile,38,2017Q2,133.52380952380952,2.1611664786793754,3.619287553350767e-05,0.52736925,0.4889708,,,0.207962377691933,2.1625021255566788,4,2.1625021255566788
chile,39,2017Q3,127.3968253968254,2.160302271070221,-0.0098673262921702,0.52736925,0.4889708,,,0.2289478392413341,2.16015015612306,4,2.16015015612306
chile,40,2017Q4,121.6774193548387,2.5172646982966045,-0.015777675686309,0.52736925,0.4889708,,,0.3613087662251286,2.30935031275798,4,2.30935031275798
chile,41,2018Q1,116.88333333333334,2.179750597325117,-0.0223408283579838,0.52736925,0.4956129,,,0.6100704569391451,2.1663808533913222,4,2.1663808533913222
