countryname,quarter,JLoss,n_banks,below_min_banks
peru,2007Q1,4.254771654077075,3,False
peru,2007Q2,10.289730629397399,3,False
peru,2007Q3,9.027716851110394,3,False
peru,2007Q4,5.955999031282439,3,False
peru,2008Q1,4.9385414934626075,3,False
peru,2008Q2,6.39817895985406,3,False
peru,2008Q3,9.277293883382871,3,False
peru,2008Q4,10.15388261583575,2,True
peru,2009Q1,3.061077256888057,3,False
peru,2009Q2,6.888828265808563,3,False
peru,2009Q3,16.481502327497587,3,False
peru,2009Q4,7.463548300355753,3,False
peru,2010Q1,6.921160646307979,3,False
peru,2010Q2,9.558612384638947,3,False
peru,2010Q3,2.909991248160111,3,False
peru,2010Q4,3.158588090759716,3,False
peru,2011Q1,6.604463803496135,3,False
peru,2011Q2,10.122249677409147,3,False
peru,2011Q3,8.026207457901103,3,False
peru,2011Q4,5.271085622805208,3,False
peru,2012Q1,4.583421621459518,3,False
peru,2012Q2,11.711627333871913,3,False
peru,2012Q3,2.570048865517063,3,False
peru,2012Q4,2.5976783116490423,3,False
peru,2013Q1,6.930822849041157,3,False
peru,2013Q2,4.903635454320881,3,False
peru,2013Q3,4.2236135826679035,3,False
peru,2013Q4,3.4003150922666965,3,False
peru,2014Q1,2.7387167248893975,3,False
peru,2014Q2,5.14789679902717,3,False
peru,2014Q3,2.6687310008765404,3,False
peru,2014Q4,2.6320567903511605,3,False
peru,2015Q1,2.9801285714874366,3,False
peru,2015Q2,9.914562766765785,3,False
peru,2015Q3,9.85064650135583,3,False
peru,2015Q4,9.086388327485832,3,False
peru,2016Q1,9.392285467095181,3,False
peru,2016Q2,9.869834137684217,3,False
peru,2016Q3,4.872700748882495,3,False
peru,2016Q4,4.828720597794127,3,False
peru,2017Q1,4.5490884092352655,3,False
peru,2017Q2,8.363061552889757,3,False
peru,2017Q3,3.8853075073273424,3,False
peru,2017Q4,2.595220217199655,3,False
peru,2018Q1,2.57510471363994,3,False
peru,2018Q2,8.164122908299035,3,False
peru,2018Q3,2.546251947303213,3,False
peru,2018Q4,2.9975098786322705,3,False
peru,2019Q1,3.2748825572552858,3,False
peru,2019Q2,4.157254999203805,3,False
peru,2019Q3,3.67150634686452,3,False
peru,2019Q4,3.5170562487834527,3,False
peru,2020Q1,9.322192077748374,3,False
peru,2020Q2,4.954652508604754,3,False
peru,2020Q3,5.790835015476692,3,False
peru,2020Q4,9.24689079431259,3,False
peru,2021Q1,5.600434031411144,3,False
peru,2021Q2,15.517223167414828,3,False
peru,2021Q3,11.748738701945513,3,False
peru,2021Q4,9.236551064902162,3,False
peru,2022Q1,10.235059533355898,3,False
peru,2022Q2,10.175031462247103,3,False
peru,2022Q3,9.815526860485337,3,False
peru,2022Q4,6.6712119021004,3,False
peru,2023Q1,9.04761610853293,3,False
peru,2023Q2,9.5342798685157,3,False
peru,2023Q3,9.12570023176646,3,False
peru,2023Q4,9.020794065803338,3,False
peru,2024Q1,5.231985693619925,3,False
peru,2024Q2,9.893926538947259,3,False
peru,2024Q3,7.966524322237259,3,False
peru,2024Q4,8.421806418251073,3,False
peru,2025Q1,5.064533758042099,3,False
peru,2025Q2,9.234074597500287,3,False
peru,2025Q3,9.272924054453537,3,False
peru,2025Q4,2.9822920546163934,3,False
peru,2026Q1,7.246709638237573,3,False
peru,2026Q2,9.427360547650672,3,False
peru,2026Q3,4.094325251960165,3,False
philippines,2004Q1,9.327092723535166,3,False
philippines,2004Q2,9.17558415306651,4,False
philippines,2004Q3,9.486135384762862,4,False
philippines,2004Q4,9.408955363989763,4,False
philippines,2005Q1,9.651520314277818,4,False
philippines,2005Q2,10.124735712905329,5,False
philippines,2005Q3,9.74368129780656,5,False
philippines,2005Q4,9.31646126645331,5,False
philippines,2006Q1,9.72669712332507,5,False
philippines,2006Q2,10.624615631983445,5,False
philippines,2006Q3,9.348313154494969,5,False
philippines,2006Q4,10.45093953637666,5,False
philippines,2007Q1,10.554270915775009,5,False
philippines,2007Q2,13.033165547819074,5,False
philippines,2007Q3,9.847139309139918,5,False
philippines,2007Q4,9.711804777253704,5,False
philippines,2008Q1,10.83979046062659,5,False
philippines,2008Q2,10.12552718157004,5,False
philippines,2008Q3,12.951832804985548,5,False
philippines,2008Q4,18.159437613833447,5,False
philippines,2009Q1,12.904464012042958,5,False
philippines,2009Q2,12.922173016379782,5,False
philippines,2009Q3,9.548581743657396,5,False
philippines,2009Q4,9.554401705618258,5,False
philippines,2010Q1,9.434834781030359,5,False
philippines,2010Q2,9.478608146847172,5,False
philippines,2010Q3,8.964352449851356,5,False
philippines,2010Q4,9.311901627015688,5,False
philippines,2011Q1,8.5297252838161,5,False
philippines,2011Q2,5.5070780014234995,5,False
philippines,2011Q3,9.51220789889925,5,False
philippines,2011Q4,8.142573176778583,5,False
philippines,2012Q1,6.915730328670141,5,False
philippines,2012Q2,10.5236876173764,5,False
philippines,2012Q3,3.6530679086370936,5,False
philippines,2012Q4,4.393814051635979,5,False
philippines,2013Q1,8.009481437116323,5,False
philippines,2013Q2,9.392706772212833,5,False
philippines,2013Q3,9.356601090683691,5,False
philippines,2013Q4,7.525219089264545,5,False
philippines,2014Q1,5.505317907652072,5,False
philippines,2014Q2,3.7733993448853296,5,False
philippines,2014Q3,1.5506864505149391,5,False
philippines,2014Q4,5.75105395270914,5,False
philippines,2015Q1,8.740591123417742,5,False
philippines,2015Q2,4.0357531182145685,5,False
philippines,2015Q3,5.284862407464562,5,False
philippines,2015Q4,6.827179104014867,5,False
philippines,2016Q1,9.156601431523004,5,False
philippines,2016Q2,6.6692191525261935,5,False
philippines,2016Q3,5.013475839404019,5,False
philippines,2016Q4,8.312412209443075,5,False
philippines,2017Q1,9.280411557563713,5,False
philippines,2017Q2,6.840052274239127,5,False
philippines,2017Q3,3.143543200264064,5,False
philippines,2017Q4,5.963849316888446,5,False
philippines,2018Q1,10.093761126095375,5,False
philippines,2018Q2,8.897410571689493,5,False
philippines,2018Q3,9.236807235100903,5,False
philippines,2018Q4,9.15257897783463,5,False
philippines,2019Q1,7.015033971433647,5,False
philippines,2019Q2,4.47305656298336,5,False
philippines,2019Q3,7.626569226469944,5,False
philippines,2019Q4,7.026335669301911,5,False
philippines,2020Q1,17.150045854857897,5,False
philippines,2020Q2,12.643221647521349,5,False
philippines,2020Q3,9.652178714464537,5,False
philippines,2020Q4,9.464957337600755,5,False
philippines,2021Q1,10.093027053052149,5,False
philippines,2021Q2,6.998145120523668,5,False
philippines,2021Q3,9.19275811879131,5,False
philippines,2021Q4,9.27516884237658,5,False
philippines,2022Q1,9.478282404438385,5,False
philippines,2022Q2,9.57895076997704,5,False
philippines,2022Q3,9.88910552592677,5,False
philippines,2022Q4,10.754289578023007,5,False
philippines,2023Q1,9.537491429389116,5,False
philippines,2023Q2,7.049261813565431,5,False
philippines,2023Q3,9.090078648257055,5,False
philippines,2023Q4,6.28540915083753,5,False
philippines,2024Q1,9.175575166184837,5,False
philippines,2024Q2,9.472922638592138,5,False
philippines,2024Q3,9.698391969001573,5,False
philippines,2024Q4,9.675971056401423,5,False
philippines,2025Q1,11.136586737507244,5,False
philippines,2025Q2,10.197131958883888,5,False
philippines,2025Q3,10.131718116610323,5,False
philippines,2025Q4,10.100697090963942,5,False
philippines,2026Q1,10.512469742633247,5,False
philippines,2026Q2,11.354434608519162,5,False
philippines,2026Q3,5.720018966038903,5,False
southafrica,2004Q1,9.04403163527952,3,False
southafrica,2004Q2,13.0450012270243,5,False
southafrica,2004Q3,9.165985649343222,4,False
southafrica,2004Q4,9.16590420860214,5,False
southafrica,2005Q1,8.587563919844717,5,False
southafrica,2005Q2,9.072208324403132,4,False
southafrica,2005Q3,9.297079931901587,3,False
southafrica,2005Q4,9.137511335913786,4,False
southafrica,2006Q1,9.56064679390689,5,False
southafrica,2006Q2,11.043831270280823,4,False
southafrica,2006Q3,9.86015335017655,3,False
southafrica,2006Q4,8.6221800478041,4,False
southafrica,2007Q1,9.214781291411173,5,False
southafrica,2007Q2,8.050115000441275,6,False
southafrica,2007Q3,10.047333911271124,4,False
southafrica,2007Q4,9.43142768489404,3,False
southafrica,2008Q1,11.803437367155322,5,False
southafrica,2008Q2,9.940421289258905,6,False
southafrica,2008Q3,13.80797102200508,5,False
southafrica,2008Q4,16.176382000695302,5,False
southafrica,2009Q1,17.379286303812428,6,False
southafrica,2009Q2,10.897339218728096,6,False
southafrica,2009Q3,9.33942102134705,5,False
southafrica,2009Q4,8.443160383090005,5,False
southafrica,2010Q1,5.649048625008321,6,False
southafrica,2010Q2,9.760575042042735,6,False
southafrica,2010Q3,8.281440279809726,5,False
southafrica,2010Q4,5.398224372619488,5,False
southafrica,2011Q1,5.6283021699225335,6,False
southafrica,2011Q2,5.522267032727643,6,False
southafrica,2011Q3,9.56792963433334,5,False
southafrica,2011Q4,8.129356611556474,5,False
southafrica,2012Q1,3.3716847830053513,6,False
southafrica,2012Q2,6.491611045701094,6,False
southafrica,2012Q3,7.765144376967231,5,False
southafrica,2012Q4,4.275305347139322,5,False
southafrica,2013Q1,4.588414890386409,6,False
southafrica,2013Q2,9.103223652029564,6,False
southafrica,2013Q3,9.529572627843063,5,False
southafrica,2013Q4,5.595954191463247,5,False
southafrica,2014Q1,9.078847407376186,6,False
southafrica,2014Q2,3.5220018074469834,6,False
southafrica,2014Q3,3.808821556072275,5,False
southafrica,2014Q4,8.35125534062171,5,False
southafrica,2015Q1,9.152386022995843,6,False
southafrica,2015Q2,3.891654709371791,6,False
southafrica,2015Q3,9.254700669090418,5,False
southafrica,2015Q4,11.61535055080634,5,False
southafrica,2016Q1,11.438924356526947,6,False
southafrica,2016Q2,9.679519483525484,6,False
southafrica,2016Q3,9.590738751996728,6,False
southafrica,2016Q4,9.156525186004428,6,False
southafrica,2017Q1,9.147951696995129,6,False
southafrica,2017Q2,8.585497367915034,6,False
southafrica,2017Q3,5.163723314557935,6,False
southafrica,2017Q4,9.364237943575972,6,False
southafrica,2018Q1,9.364163779961514,6,False
southafrica,2018Q2,9.42538237292,6,False
southafrica,2018Q3,9.286689066540696,6,False
southafrica,2018Q4,9.439013971083801,6,False
southafrica,2019Q1,7.93401339378655,6,False
southafrica,2019Q2,9.18431296128396,6,False
southafrica,2019Q3,9.195345359594844,6,False
southafrica,2019Q4,8.232101201934674,6,False
southafrica,2020Q1,22.778962002117108,6,False
southafrica,2020Q2,21.317760952764004,6,False
southafrica,2020Q3,17.276946903056384,6,False
southafrica,2020Q4,14.619989912614194,6,False
southafrica,2021Q1,11.27974960391572,6,False
southafrica,2021Q2,9.85062759556307,6,False
southafrica,2021Q3,9.957923170558116,6,False
southafrica,2021Q4,9.900461388487702,6,False
southafrica,2022Q1,9.551152126389585,6,False
southafrica,2022Q2,9.965271011295254,6,False
southafrica,2022Q3,9.56668670487435,6,False
southafrica,2022Q4,9.59297452084678,6,False
southafrica,2023Q1,9.263837055362565,6,False
southafrica,2023Q2,9.19339672622738,6,False
southafrica,2023Q3,9.312846642755758,6,False
southafrica,2023Q4,9.358030770333446,6,False
southafrica,2024Q1,8.094789468831943,6,False
southafrica,2024Q2,10.146282535549632,6,False
southafrica,2024Q3,8.382351322493268,6,False
southafrica,2024Q4,5.501562413122584,6,False
southafrica,2025Q1,6.957229154190339,6,False
southafrica,2025Q2,10.782201494484937,6,False
southafrica,2025Q3,7.770334387339309,6,False
southafrica,2025Q4,4.957768332471131,6,False
southafrica,2026Q1,8.913299208787269,6,False
southafrica,2026Q2,9.438959257929397,4,False
southafrica,2026Q3,5.028181565567585,3,False
turkey,2004Q1,12.188895120625729,4,False
turkey,2004Q2,10.64167469483807,5,False
turkey,2004Q3,9.592133872925018,5,False
turkey,2004Q4,9.663725444055443,5,False
turkey,2005Q1,10.501039040185574,5,False
turkey,2005Q2,9.52104992272535,6,False
turkey,2005Q3,9.525191682651192,6,False
turkey,2005Q4,10.843578459015795,7,False
turkey,2006Q1,9.775107360764402,7,False
turkey,2006Q2,12.237526747698437,7,False
turkey,2006Q3,10.310595680664983,7,False
turkey,2006Q4,11.699522927651625,7,False
turkey,2007Q1,10.082292948002552,7,False
turkey,2007Q2,9.38028686999199,8,False
turkey,2007Q3,11.38885340349863,8,False
turkey,2007Q4,9.807198739395446,8,False
turkey,2008Q1,12.934470200569153,8,False
turkey,2008Q2,11.688982916410206,8,False
turkey,2008Q3,15.949984715339971,8,False
turkey,2008Q4,20.03461224490302,8,False
turkey,2009Q1,13.792990813400577,8,False
turkey,2009Q2,12.124352921534905,8,False
turkey,2009Q3,10.054584729724851,8,False
turkey,2009Q4,10.098648687803855,8,False
turkey,2010Q1,9.442781226305568,8,False
turkey,2010Q2,9.906691627332401,8,False
turkey,2010Q3,5.1318110206102885,8,False
turkey,2010Q4,8.779295358005895,8,False
turkey,2011Q1,9.451511358076054,8,False
turkey,2011Q2,7.7488689412135185,8,False
turkey,2011Q3,11.072939390589948,8,False
turkey,2011Q4,11.092940066114457,8,False
turkey,2012Q1,10.06629156583035,8,False
turkey,2012Q2,8.149615021513416,8,False
turkey,2012Q3,5.833321637986254,8,False
turkey,2012Q4,4.194699559886888,8,False
turkey,2013Q1,8.255422692495083,8,False
turkey,2013Q2,11.444732327736556,8,False
turkey,2013Q3,10.940034995830748,8,False
turkey,2013Q4,10.433436172848777,8,False
turkey,2014Q1,10.92212290547067,8,False
turkey,2014Q2,9.171213502480986,8,False
turkey,2014Q3,8.356709478351744,8,False
turkey,2014Q4,9.772945953881136,8,False
turkey,2015Q1,10.46621030993295,8,False
turkey,2015Q2,10.520073287223308,8,False
turkey,2015Q3,10.630718413461251,8,False
turkey,2015Q4,12.798427332137434,8,False
turkey,2016Q1,10.166737272846659,8,False
turkey,2016Q2,10.923005440397892,8,False
turkey,2016Q3,12.110893480169414,8,False
turkey,2016Q4,9.741386174246026,8,False
turkey,2017Q1,11.325915855710704,8,False
turkey,2017Q2,8.149642490693735,8,False
turkey,2017Q3,10.124596589238513,8,False
turkey,2017Q4,12.302729653055993,8,False
turkey,2018Q1,13.247112984700443,8,False
turkey,2018Q2,18.467945378821163,8,False
turkey,2018Q3,25.673748050795147,8,False
turkey,2018Q4,27.131851256564453,8,False
turkey,2019Q1,24.215759279962914,8,False
turkey,2019Q2,23.74499591818095,8,False
turkey,2019Q3,22.77155632697402,8,False
turkey,2019Q4,21.135214528302996,8,False
turkey,2020Q1,29.199005999349207,8,False
turkey,2020Q2,22.61330718626367,8,False
turkey,2020Q3,27.049900143917224,8,False
turkey,2020Q4,28.276969924439037,8,False
turkey,2021Q1,34.827747577195474,8,False
turkey,2021Q2,33.6425611560954,8,False
turkey,2021Q3,33.572587871384464,8,False
turkey,2021Q4,31.158728145779172,8,False
turkey,2022Q1,29.484453633364936,8,False
turkey,2022Q2,30.29565431638009,8,False
turkey,2022Q3,27.062291389530927,8,False
turkey,2022Q4,18.289546509402875,8,False
turkey,2023Q1,23.039160426584836,8,False
turkey,2023Q2,19.960348162129904,8,False
turkey,2023Q3,15.26819093282443,8,False
turkey,2023Q4,16.872487218594138,8,False
turkey,2024Q1,21.018608971771965,8,False
turkey,2024Q2,13.830195962286277,8,False
turkey,2024Q3,13.247285128223144,8,False
turkey,2024Q4,14.818597286651451,8,False
turkey,2025Q1,15.253002809495444,8,False
turkey,2025Q2,12.657386871202513,8,False
turkey,2025Q3,13.312502398109203,8,False
turkey,2025Q4,12.882605537312319,8,False
turkey,2026Q1,14.95409466162142,8,False
turkey,2026Q2,14.217642917204431,8,False
turkey,2026Q3,11.699895675344871,8,False
hungary,2004Q1,9.134983105025949,1,True
hungary,2004Q2,9.283151294340371,2,True
hungary,2004Q3,9.017778679242657,2,True
hungary,2004Q4,9.030525724633284,2,True
hungary,2005Q1,9.222446877597175,2,True
hungary,2005Q2,9.051621845520822,2,True
hungary,2005Q3,9.038227375305372,2,True
hungary,2005Q4,9.161213927891454,2,True
hungary,2006Q1,9.052436305523603,2,True
hungary,2006Q2,10.00243821451545,2,True
hungary,2006Q3,9.423862862773737,2,True
hungary,2006Q4,9.033388138023838,2,True
hungary,2007Q1,9.010550276537659,2,True
hungary,2007Q2,9.004335157109974,2,True
hungary,2007Q3,9.085684806602133,2,True
hungary,2007Q4,9.137525183537308,2,True
hungary,2008Q1,10.538461901790825,2,True
hungary,2008Q2,9.169681266326872,2,True
hungary,2008Q3,11.708010388816671,2,True
hungary,2008Q4,28.670991477508483,2,True
hungary,2009Q1,24.06664574324075,2,True
hungary,2009Q2,17.414676896492573,2,True
hungary,2009Q3,11.82378215662458,2,True
hungary,2009Q4,10.224438346303971,2,True
hungary,2010Q1,9.369546360425174,2,True
hungary,2010Q2,13.737432661467869,2,True
hungary,2010Q3,9.949086756998552,2,True
hungary,2010Q4,9.278306281466374,2,True
hungary,2011Q1,9.081425646271015,2,True
hungary,2011Q2,9.07405285210379,2,True
hungary,2011Q3,18.20806145330589,2,True
hungary,2011Q4,16.80010797446912,2,True
hungary,2012Q1,11.506843688908964,2,True
hungary,2012Q2,11.740451623609168,2,True
hungary,2012Q3,10.253640235323635,2,True
hungary,2012Q4,10.989501637237446,2,True
hungary,2013Q1,10.163582104403517,2,True
hungary,2013Q2,9.883136827489414,2,True
hungary,2013Q3,11.155924639382102,2,True
hungary,2013Q4,9.787470335831403,2,True
hungary,2014Q1,10.392068280265006,2,True
hungary,2014Q2,9.082682205132276,2,True
hungary,2014Q3,9.440238419577613,2,True
hungary,2014Q4,9.448642688326059,2,True
hungary,2015Q1,9.68319865871665,2,True
hungary,2015Q2,9.225097693267713,2,True
hungary,2015Q3,9.22261328715845,2,True
hungary,2015Q4,9.028241909105912,2,True
hungary,2016Q1,9.056734865699166,2,True
hungary,2016Q2,9.814110524654042,2,True
hungary,2016Q3,9.091734464296692,2,True
hungary,2016Q4,6.265058090224972,2,True
hungary,2017Q1,9.056695151410228,2,True
hungary,2017Q2,9.032399631360251,2,True
hungary,2017Q3,7.640407027804226,2,True
hungary,2017Q4,6.5659953607876504,2,True
hungary,2018Q1,9.033686129504042,2,True
hungary,2018Q2,9.25063589583792,2,True
hungary,2018Q3,9.14076757403514,2,True
hungary,2018Q4,9.149753041339714,2,True
hungary,2019Q1,7.4193707865604575,2,True
hungary,2019Q2,7.085563552003433,2,True
hungary,2019Q3,8.600189237657045,2,True
hungary,2019Q4,9.03834816834917,2,True
hungary,2020Q1,16.13342154927437,2,True
hungary,2020Q2,11.198794091459568,2,True
hungary,2020Q3,9.487842599670333,2,True
hungary,2020Q4,9.32089908935798,2,True
hungary,2021Q1,9.017722186420158,2,True
hungary,2021Q2,9.01246971698108,2,True
hungary,2021Q3,9.00575337427054,2,True
hungary,2021Q4,9.268832197262942,2,True
hungary,2022Q1,20.16224630083118,2,True
hungary,2022Q2,13.867695567913758,2,True
hungary,2022Q3,12.512920566894588,2,True
hungary,2022Q4,10.529272301296706,2,True
hungary,2023Q1,10.11315740705512,2,True
hungary,2023Q2,9.308106987831634,2,True
hungary,2023Q3,9.166705360498803,2,True
hungary,2023Q4,9.3150400987213,2,True
hungary,2024Q1,9.0123748893696,2,True
hungary,2024Q2,9.010684418081503,2,True
hungary,2024Q3,9.129746380677217,2,True
hungary,2024Q4,9.001445897294483,2,True
hungary,2025Q1,9.112012069549127,2,True
hungary,2025Q2,9.21900938196782,2,True
hungary,2025Q3,8.016756818550709,2,True
hungary,2025Q4,5.791580255565138,2,True
hungary,2026Q1,9.229334882553754,2,True
hungary,2026Q2,9.348637606626944,2,True
hungary,2026Q3,6.024660064533017,2,True
poland,2004Q1,9.692002911356841,6,False
poland,2004Q2,9.951271615601927,6,False
poland,2004Q3,3.6987317562790487,6,False
poland,2004Q4,17.521858394982246,7,False
poland,2005Q1,5.208238728568586,7,False
poland,2005Q2,3.5133583434212645,7,False
poland,2005Q3,4.761952452587613,7,False
poland,2005Q4,4.9229145594575705,7,False
poland,2006Q1,7.444906690476837,7,False
poland,2006Q2,9.50683050318912,7,False
poland,2006Q3,6.85968566137432,7,False
poland,2006Q4,7.6875550205334315,7,False
poland,2007Q1,8.047249635221368,7,False
poland,2007Q2,6.042894136664584,7,False
poland,2007Q3,9.317110248639377,7,False
poland,2007Q4,11.455913661522246,7,False
poland,2008Q1,10.591741281346723,7,False
poland,2008Q2,7.649171569669875,7,False
poland,2008Q3,10.628413669128054,7,False
poland,2008Q4,16.803353081495707,7,False
poland,2009Q1,21.821256896557284,7,False
poland,2009Q2,15.34459761399676,7,False
poland,2009Q3,13.001321441349495,7,False
poland,2009Q4,10.504860249893595,7,False
poland,2010Q1,9.919678692442291,7,False
poland,2010Q2,10.892147536012757,7,False
poland,2010Q3,4.68541265300209,7,False
poland,2010Q4,4.363155328500846,7,False
poland,2011Q1,3.785575141866898,7,False
poland,2011Q2,2.247146252277279,7,False
poland,2011Q3,12.02376394602183,7,False
poland,2011Q4,9.918826184101198,7,False
poland,2012Q1,6.095320186281476,7,False
poland,2012Q2,8.296793776990604,7,False
poland,2012Q3,5.43421808185786,7,False
poland,2012Q4,2.6994344359593856,8,False
poland,2013Q1,4.626089548080083,8,False
poland,2013Q2,5.2458617081684595,8,False
poland,2013Q3,7.604035597901653,8,False
poland,2013Q4,5.932517027286417,8,False
poland,2014Q1,5.236350248332531,8,False
poland,2014Q2,3.1901387231916587,8,False
poland,2014Q3,3.6976490641892994,8,False
poland,2014Q4,2.6784452811356454,8,False
poland,2015Q1,6.96372661534211,8,False
poland,2015Q2,5.439988475699278,8,False
poland,2015Q3,9.726195280378164,8,False
poland,2015Q4,7.769332743641114,8,False
poland,2016Q1,9.886437206290518,8,False
poland,2016Q2,10.314937003093956,8,False
poland,2016Q3,9.583564864077369,8,False
poland,2016Q4,6.574988796943059,8,False
poland,2017Q1,9.585083681223214,8,False
poland,2017Q2,8.391717086467086,8,False
poland,2017Q3,3.7376043074895215,8,False
poland,2017Q4,4.624400138318335,8,False
poland,2018Q1,6.438495677298988,8,False
poland,2018Q2,6.323159235764866,8,False
poland,2018Q3,7.6065856577287745,8,False
poland,2018Q4,8.264066765021946,8,False
poland,2019Q1,3.624351443708386,8,False
poland,2019Q2,3.7513288213372946,8,False
poland,2019Q3,9.959472280063567,8,False
poland,2019Q4,9.647860317882827,8,False
poland,2020Q1,20.24002919428367,8,False
poland,2020Q2,18.049798613848267,8,False
poland,2020Q3,17.42977705510184,8,False
poland,2020Q4,18.306206479317005,8,False
poland,2021Q1,13.97465093606126,8,False
poland,2021Q2,11.088079288047494,8,False
poland,2021Q3,10.077693175429934,8,False
poland,2021Q4,10.601853876197179,8,False
poland,2022Q1,16.294151166530437,8,False
poland,2022Q2,15.176394589833835,8,False
poland,2022Q3,18.950307406940713,8,False
poland,2022Q4,12.929769809014587,8,False
poland,2023Q1,12.527514208033132,8,False
poland,2023Q2,10.870195051947867,8,False
poland,2023Q3,10.175703164092049,8,False
poland,2023Q4,10.223971578984132,8,False
poland,2024Q1,7.840347949974815,8,False
poland,2024Q2,9.176643396745078,8,False
poland,2024Q3,9.590421997927072,8,False
poland,2024Q4,9.622745471149111,8,False
poland,2025Q1,9.56752467725546,8,False
poland,2025Q2,10.968752317574312,8,False
poland,2025Q3,9.725687035059805,8,False
poland,2025Q4,3.737321553110553,8,False
poland,2026Q1,7.347153311549758,8,False
poland,2026Q2,8.014883757907704,8,False
poland,2026Q3,2.9500733291517025,8,False
pakistan,2006Q2,11.612034313430673,4,False
pakistan,2006Q3,9.653299412544827,5,False
pakistan,2006Q4,9.727544792950297,5,False
pakistan,2007Q1,10.006822295874986,5,False
pakistan,2007Q2,7.6565241381668265,5,False
pakistan,2007Q3,9.500386009482535,5,False
pakistan,2007Q4,9.48232388938606,5,False
pakistan,2008Q1,8.859393302873633,5,False
pakistan,2008Q2,11.657423162154057,6,False
pakistan,2008Q3,12.772984485904988,6,False
pakistan,2008Q4,21.3328310498499,6,False
pakistan,2009Q1,20.613341890342443,6,False
pakistan,2009Q2,16.434388052806042,6,False
pakistan,2009Q3,11.829562124530703,6,False
pakistan,2009Q4,11.337949833423872,6,False
pakistan,2010Q1,10.59730763271603,6,False
pakistan,2010Q2,12.153895936482098,6,False
pakistan,2010Q3,12.84678171158303,6,False
pakistan,2010Q4,10.898432454929077,6,False
pakistan,2011Q1,12.567069778189524,6,False
pakistan,2011Q2,11.390377435718603,6,False
pakistan,2011Q3,12.738489036672165,6,False
pakistan,2011Q4,12.13018237966768,6,False
pakistan,2012Q1,12.124229986818703,6,False
pakistan,2012Q2,10.8854790863241,6,False
pakistan,2012Q3,9.059526449279927,6,False
pakistan,2012Q4,7.112874479022321,6,False
pakistan,2013Q1,11.798989795688534,6,False
pakistan,2013Q2,10.633101348960944,6,False
pakistan,2013Q3,11.969261275439752,6,False
pakistan,2013Q4,8.31734935566094,6,False
pakistan,2014Q1,8.554650495640532,6,False
pakistan,2014Q2,8.97831961139639,6,False
pakistan,2014Q3,6.586491604900826,6,False
pakistan,2014Q4,4.24224879025546,6,False
pakistan,2015Q1,10.740854798431268,6,False
pakistan,2015Q2,9.950465743554147,6,False
pakistan,2015Q3,9.67203240164911,6,False
pakistan,2015Q4,6.730252187575538,6,False
pakistan,2016Q1,10.854612553800107,6,False
pakistan,2016Q2,9.629751010259657,6,False
pakistan,2016Q3,6.71239259273113,6,False
pakistan,2016Q4,5.84048411596401,6,False
pakistan,2017Q1,7.645666728991071,6,False
pakistan,2017Q2,10.787869472239388,6,False
pakistan,2017Q3,12.833678389819271,6,False
pakistan,2017Q4,11.113807741597572,6,False
pakistan,2018Q1,11.847426129532405,6,False
pakistan,2018Q2,10.478652011706037,6,False
pakistan,2018Q3,12.46121440114592,6,False
pakistan,2018Q4,15.996715319617332,6,False
pakistan,2019Q1,18.264522916369323,6,False
pakistan,2019Q2,16.68873864377606,6,False
pakistan,2019Q3,21.17924660790974,6,False
pakistan,2019Q4,16.981016366177403,6,False
pakistan,2020Q1,27.077588993304058,6,False
pakistan,2020Q2,24.00219054294242,6,False
pakistan,2020Q3,19.843084160535124,6,False
pakistan,2020Q4,16.42311807743671,6,False
pakistan,2021Q1,22.859922625157928,6,False
pakistan,2021Q2,20.904728623883553,6,False
pakistan,2021Q3,23.67271841310829,6,False
pakistan,2021Q4,24.601380662349996,6,False
pakistan,2022Q1,24.86269890478404,6,False
pakistan,2022Q2,32.197810801619575,6,False
pakistan,2022Q3,38.72562655944738,6,False
pakistan,2022Q4,34.19874007083305,5,False
pakistan,2023Q1,35.38797573148839,5,False
pakistan,2023Q2,36.26792158702106,5,False
pakistan,2023Q3,31.69719281273011,5,False
pakistan,2023Q4,33.796394391665004,6,False
pakistan,2024Q1,35.043794897534866,6,False
pakistan,2024Q2,28.89966352587682,6,False
pakistan,2024Q3,31.157230428621986,6,False
pakistan,2024Q4,26.12111187015215,6,False
pakistan,2025Q1,24.761080386683886,6,False
pakistan,2025Q2,30.73341197922283,6,False
pakistan,2025Q3,13.359222525334848,6,False
pakistan,2025Q4,10.761118226344927,6,False
pakistan,2026Q1,18.421474142244588,6,False
pakistan,2026Q2,14.544713501586124,6,False
pakistan,2026Q3,11.185585318812796,6,False
