countryname,bankname,date,mktcap
colombia,bancolombia,2016-08-25,
colombia,bancolombia,2016-08-26,
colombia,bancolombia,2016-08-29,
colombia,bancolombia,2016-08-30,
colombia,bancolombia,2016-08-31,
colombia,bancolombia,2016-09-01,
colombia,bancolombia,2016-09-02,
colombia,bancolombia,2016-09-06,
colombia,bancolombia,2016-09-07,
colombia,bancolombia,2016-09-08,
colombia,bancolombia,2016-09-09,
colombia,bancolombia,2016-09-12,
colombia,bancolombia,2016-09-13,
colombia,bancolombia,2016-09-14,
colombia,bancolombia,2016-09-15,
colombia,bancolombia,2016-09-16,
colombia,bancolombia,2016-09-19,
colombia,bancolombia,2016-09-20,
colombia,bancolombia,2016-09-21,
colombia,bancolombia,2016-09-22,
colombia,bancolombia,2016-09-23,
colombia,bancolombia,2016-09-26,
colombia,bancolombia,2016-09-27,
colombia,bancolombia,2016-09-28,
colombia,bancolombia,2016-09-29,
colombia,bancolombia,2016-09-30,
colombia,bancolombia,2016-10-03,
colombia,bancolombia,2016-10-04,
colombia,bancolombia,2016-10-05,
colombia,bancolombia,2016-10-06,
colombia,bancolombia,2016-10-07,
colombia,bancolombia,2016-10-10,
colombia,bancolombia,2016-10-11,
colombia,bancolombia,2016-10-12,
colombia,bancolombia,2016-10-13,
colombia,bancolombia,2016-10-14,
colombia,bancolombia,2016-10-17,
colombia,bancolombia,2016-10-18,
colombia,bancolombia,2016-10-19,
colombia,bancolombia,2016-10-20,
colombia,bancolombia,2016-10-21,
colombia,bancolombia,2016-10-24,
colombia,bancolombia,2016-10-25,
colombia,bancolombia,2016-10-26,
colombia,bancolombia,2016-10-27,
colombia,bancolombia,2016-10-28,
colombia,bancolombia,2016-10-31,
colombia,bancolombia,2016-11-01,
colombia,bancolombia,2016-11-02,
colombia,bancolombia,2016-11-03,
colombia,bancolombia,2016-11-04,
colombia,bancolombia,2016-11-07,
colombia,bancolombia,2016-11-08,
colombia,bancolombia,2016-11-09,
colombia,bancolombia,2016-11-10,
colombia,bancolombia,2016-11-11,
colombia,bancolombia,2016-11-14,
colombia,bancolombia,2016-11-15,
colombia,bancolombia,2016-11-16,
colombia,bancolombia,2016-11-17,
colombia,bancolombia,2016-11-18,
colombia,bancolombia,2016-11-21,
colombia,bancolombia,2016-11-22,
colombia,bancolombia,2016-11-23,
colombia,bancolombia,2016-11-25,
colombia,bancolombia,2016-11-28,
colombia,bancolombia,2016-11-29,
colombia,bancolombia,2016-11-30,
colombia,bancolombia,2016-12-01,
colombia,bancolombia,2016-12-02,
colombia,bancolombia,2016-12-05,
colombia,bancolombia,2016-12-06,
colombia,bancolombia,2016-12-07,
colombia,bancolombia,2016-12-08,
colombia,bancolombia,2016-12-09,
colombia,bancolombia,2016-12-12,
colombia,bancolombia,2016-12-13,
colombia,bancolombia,2016-12-14,
colombia,bancolombia,2016-12-15,
colombia,bancolombia,2016-12-16,
colombia,bancolombia,2016-12-19,
colombia,bancolombia,2016-12-20,
colombia,bancolombia,2016-12-21,
colombia,bancolombia,2016-12-22,
colombia,bancolombia,2016-12-23,
colombia,bancolombia,2016-12-27,
colombia,bancolombia,2016-12-28,
colombia,bancolombia,2016-12-29,
colombia,bancolombia,2016-12-30,
colombia,bancolombia,2017-01-03,
colombia,bancolombia,2017-01-04,
colombia,bancolombia,2017-01-05,
colombia,bancolombia,2017-01-06,
colombia,bancolombia,2017-01-09,
colombia,bancolombia,2017-01-10,
colombia,bancolombia,2017-01-11,
colombia,bancolombia,2017-01-12,
colombia,bancolombia,2017-01-13,
colombia,bancolombia,2017-01-17,
colombia,bancolombia,2017-01-18,
colombia,bancolombia,2017-01-19,
colombia,bancolombia,2017-01-20,
colombia,bancolombia,2017-01-23,
colombia,bancolombia,2017-01-24,
colombia,bancolombia,2017-01-25,
colombia,bancolombia,2017-01-26,
colombia,bancolombia,2017-01-27,
colombia,bancolombia,2017-01-30,
colombia,bancolombia,2017-01-31,
colombia,bancolombia,2017-02-01,
