countryname,bankname,date,lt_borrow,st_borrow,tot_asset,cash_and_st_investments,net_income,net_rev,prof_margin,equity_book,bonds,total_liab,DP
colombia,citibank_colombia,2017-09-01,0.0,10643199982.0,12746207383.0,,,,,2103007401.0,0.0,10643199982.0,10643199982.0
colombia,citibank_colombia,2017-12-01,0.0,10250542551.0,11869308986.0,,,,,1618766435.0,0.0,10250542551.0,10250542551.0
colombia,citibank_colombia,2018-06-01,0.0,6535244841.0,8428693917.0,,,,,1893449076.0,0.0,6535244841.0,6535244841.0
colombia,citibank_colombia,2018-09-01,0.0,7437551452.0,9406414487.0,,,,,1968863035.0,0.0,7437551452.0,7437551452.0
colombia,citibank_colombia,2018-12-01,0.0,6634067155.0,8431419363.0,,,,,1797352208.0,0.0,6634067155.0,6634067155.0
colombia,citibank_colombia,2019-06-01,0.0,7842004514.0,9405937754.0,,,,,1563933240.0,0.0,7842004514.0,7842004514.0
colombia,citibank_colombia,2019-09-01,0.0,9025219267.0,10679156976.0,,,,,1653937709.0,0.0,9025219267.0,9025219267.0
colombia,citibank_colombia,2019-12-01,0.0,6959572092.0,8711162034.0,,,,,1751589942.0,0.0,6959572092.0,6959572092.0
colombia,citibank_colombia,2020-06-01,0.0,10324124271.0,12036065612.0,,,,,1711941341.0,0.0,10324124271.0,10324124271.0
colombia,citibank_colombia,2020-09-01,0.0,9614204757.0,11429516863.0,,,,,1815312106.0,0.0,9614204757.0,9614204757.0
colombia,citibank_colombia,2020-12-01,0.0,8413359705.0,10301699882.0,,,,,1888340177.0,0.0,8413359705.0,8413359705.0
colombia,citibank_colombia,2021-06-01,0.0,9672919984.44,11384861325.0,,,,,1711941340.56,0.0,9672919984.44,9672919984.44
colombia,citibank_colombia,2021-09-01,0.0,9120239827.44,10832181168.0,,,,,1711941340.56,0.0,9120239827.44,9120239827.44
colombia,citibank_colombia,2021-12-01,0.0,10792493943.0,12340856571.0,,,,,1548362628.0,0.0,10792493943.0,10792493943.0
colombia,citibank_colombia,2022-06-01,0.0,11848900817.0,13478456005.0,,,,,1629555188.0,0.0,11848900817.0,11848900817.0
colombia,citibank_colombia,2022-09-01,0.0,10848032859.0,12484324361.0,,,,,1636291502.0,0.0,10848032859.0,10848032859.0
colombia,citibank_colombia,2022-12-01,0.0,11879763082.0,13601714018.0,,,,,1721950936.0,0.0,11879763082.0,11879763082.0
colombia,citibank_colombia,2023-06-01,0.0,11431187652.0,13641572507.0,,,,,2210384855.0,0.0,11431187652.0,11431187652.0
colombia,citibank_colombia,2023-09-01,0.0,12599326024.0,15020670909.0,,,,,2421344885.0,0.0,12599326024.0,12599326024.0
colombia,citibank_colombia,2023-12-01,0.0,11938439578.0,14137206849.0,,,,,2198767271.0,0.0,11938439578.0,11938439578.0
colombia,citibank_colombia,2024-06-01,0.0,12292343648.0,14895756705.0,,,,,2603413057.0,0.0,12292343648.0,12292343648.0
colombia,citibank_colombia,2024-09-01,0.0,10910695219.0,13691569023.0,,,,,2780873804.0,0.0,10910695219.0,10910695219.0
colombia,citibank_colombia,2024-12-01,0.0,9749789221.0,11794268642.0,,,,,2044479421.0,0.0,9749789221.0,9749789221.0
colombia,citibank_colombia,2025-06-01,0.0,17677419405.0,20068697071.0,,,,,2391277666.0,0.0,17677419405.0,17677419405.0
colombia,citibank_colombia,2025-09-01,0.0,14416556645.0,17014548483.0,,,,,2597991838.0,0.0,14416556645.0,14416556645.0
colombia,citibank_colombia,2025-12-01,0.0,20192561283.0,22190734015.0,,,,,1998172732.0,0.0,20192561283.0,20192561283.0
colombia,contactar,2024-06-01,0.0,765142954.0,888645270.0,,,,,123502316.0,0.0,765142954.0,765142954.0
colombia,contactar,2024-09-01,0.0,711438677.0,843479198.0,,,,,132040521.0,0.0,711438677.0,711438677.0
colombia,contactar,2024-12-01,0.0,765142953.0,888645269.0,,,,,123502316.0,0.0,765142953.0,765142953.0
colombia,contactar,2025-06-01,0.0,851595991.0,972877069.0,,,,,121281078.0,0.0,851595991.0,851595991.0
colombia,contactar,2025-09-01,0.0,885527053.0,1022839745.0,,,,,137312692.0,0.0,885527053.0,885527053.0
colombia,contactar,2025-12-01,0.0,971249623.0,1122190156.0,,,,,150940533.0,0.0,971249623.0,971249623.0
colombia,coomeva,2015-03-01,794400011.0,1923894832.0,2962440663.0,,,,,244145820.0,794400011.0,2718294843.0,2321094837.5
colombia,coomeva,2015-06-01,796415349.0,1958750625.0,3009303823.0,,,,,254137849.0,796415349.0,2755165974.0,2356958299.5
colombia,coomeva,2015-09-01,790179259.0,2032307470.0,3088807872.0,,,,,266321143.0,790179259.0,2822486729.0,2427397099.5
colombia,coomeva,2015-12-01,792748918.0,2099561752.0,3172943247.0,,,,,280632577.0,792748918.0,2892310670.0,2495936211.0
colombia,coomeva,2016-06-01,798724170.0,2241801277.0,3336686104.0,,,,,296160657.0,798724170.0,3040525447.0,2641163362.0
colombia,coomeva,2016-09-01,792070821.0,2305477802.0,3407322793.0,,,,,309774170.0,792070821.0,3097548623.0,2701513212.5
colombia,coomeva,2016-12-01,793668409.0,2383449904.0,3508372467.0,,,,,331254154.0,793668409.0,3177118313.0,2780284108.5
colombia,coomeva,2017-06-01,798855623.0,2415927334.0,3572427476.0,,,,,357644519.0,798855623.0,3214782957.0,2815355145.5
colombia,coomeva,2017-09-01,790351739.0,2456816467.0,3619870004.0,,,,,372701798.0,790351739.0,3247168206.0,2851992336.5
colombia,coomeva,2017-12-01,792560582.0,2525998440.0,3707787078.0,,,,,389228056.0,792560582.0,3318559022.0,2922278731.0
colombia,coomeva,2018-06-01,798033486.0,2651709233.0,3848026954.0,,,,,398284235.0,798033486.0,3449742719.0,3050725976.0
colombia,coomeva,2018-09-01,789880412.0,2687005050.0,3895102038.0,,,,,418216576.0,789880412.0,3476885462.0,3081945256.0
colombia,coomeva,2018-12-01,792071312.0,2744214928.0,3972875108.0,,,,,436588868.0,792071312.0,3536286240.0,3140250584.0
colombia,coomeva,2019-06-01,798678855.0,2865708249.0,4130669092.0,,,,,466281988.0,798678855.0,3664387104.0,3265047676.5
colombia,coomeva,2019-09-01,790966099.0,2913846962.0,4190186751.0,,,,,485373690.0,790966099.0,3704813061.0,3309330011.5
colombia,coomeva,2019-12-01,792686172.0,2933344313.0,4228664301.0,,,,,502633816.0,792686172.0,3726030485.0,3329687399.0
colombia,coomeva,2020-06-01,798446514.0,3180804231.0,4499905953.0,,,,,520655208.0,798446514.0,3979250745.0,3580027488.0
colombia,coomeva,2020-09-01,688867912.0,3019621302.0,4239894280.0,,,,,531405066.0,688867912.0,3708489214.0,3364055258.0
colombia,coomeva,2020-12-01,689763846.0,3188654746.0,4414330052.0,,,,,535911460.0,689763846.0,3878418592.0,3533536669.0
colombia,coomeva,2021-06-01,619971020.0,3410531921.0,4577450250.0,,,,,546947309.0,619971020.0,4030502941.0,3720517431.0
colombia,coomeva,2021-09-01,618758216.0,3406913702.0,4591715853.0,,,,,566043935.0,618758216.0,4025671918.0,3716292810.0
colombia,coomeva,2021-12-01,617764190.0,3601235293.0,4799281539.0,,,,,580282056.0,617764190.0,4218999483.0,3910117388.0
colombia,coomeva,2022-06-01,532405690.0,3549967614.0,4642582805.0,,,,,560209501.0,532405690.0,4082373304.0,3816170459.0
colombia,coomeva,2022-09-01,508809568.0,3627151983.0,4701766742.0,,,,,565805191.0,508809568.0,4135961551.0,3881556767.0
colombia,coomeva,2022-12-01,507198252.0,3909085910.0,4983602895.0,,,,,567318733.0,507198252.0,4416284162.0,4162685036.0
colombia,coomeva,2023-06-01,354683429.0,4307161934.0,5206827569.0,,,,,544982206.0,354683429.0,4661845363.0,4484503648.5
colombia,coomeva,2023-09-01,352563616.0,4339056307.0,5218682398.0,,,,,527062475.0,352563616.0,4691619923.0,4515338115.0
colombia,coomeva,2023-12-01,255676113.0,4574119307.0,5383460587.0,,,,,553665167.0,255676113.0,4829795420.0,4701957363.5
colombia,coomeva,2024-06-01,257139489.0,4774105769.0,5573525796.0,,,,,542280538.0,257139489.0,5031245258.0,4902675513.5
colombia,coomeva,2024-09-01,253021787.0,4799547336.0,5597440355.0,,,,,544871232.0,253021787.0,5052569123.0,4926058229.5
colombia,coomeva,2024-12-01,250530967.0,4743527148.0,5549533943.0,,,,,555475828.0,250530967.0,4994058115.0,4868792631.5
colombia,coomeva,2025-06-01,250560831.0,4649074516.0,5425808514.0,,,,,526173167.0,250560831.0,4899635347.0,4774354931.5
colombia,coomeva,2025-09-01,250624600.0,4797658101.0,5580190103.0,,,,,531907402.0,250624600.0,5048282701.0,4922970401.0
colombia,coomeva,2025-12-01,250636031.0,5022589224.0,5811535998.0,,,,,538310743.0,250636031.0,5273225255.0,5147907239.5
colombia,coopcentral,2015-03-01,0.0,563452336.717,753441554.815,,,,,189989218.098,0.0,563452336.717,563452336.717
colombia,coopcentral,2015-06-01,0.0,578555721.756,769735742.919,,,,,191180021.163,0.0,578555721.756,578555721.756
colombia,coopcentral,2015-09-01,0.0,602006130.0,794810632.0,,,,,192804502.0,0.0,602006130.0,602006130.0
colombia,coopcentral,2015-12-01,0.0,614924435.0,808613381.0,,,,,193688946.0,0.0,614924435.0,614924435.0
colombia,coopcentral,2016-06-01,0.0,636297096.0,829986042.0,,,,,193688946.0,0.0,636297096.0,636297096.0
colombia,coopcentral,2016-09-01,0.0,642438980.0,836920630.0,,,,,194481650.0,0.0,642438980.0,642438980.0
colombia,coopcentral,2016-12-01,0.0,696919858.0,893457594.0,,,,,196537736.0,0.0,696919858.0,696919858.0
colombia,coopcentral,2017-06-01,0.0,703124229.0,899376881.0,,,,,196252652.0,0.0,703124229.0,703124229.0
colombia,coopcentral,2017-09-01,0.0,717398271.0,914966148.0,,,,,197567877.0,0.0,717398271.0,717398271.0
colombia,coopcentral,2017-12-01,0.0,737328135.0,934320174.0,,,,,196992039.0,0.0,737328135.0,737328135.0
colombia,coopcentral,2018-06-01,0.0,747984858.0,944259007.0,,,,,196274149.0,0.0,747984858.0,747984858.0
colombia,coopcentral,2018-09-01,0.0,755254634.0,951613761.0,,,,,196359127.0,0.0,755254634.0,755254634.0
colombia,coopcentral,2018-12-01,0.0,759752641.0,959493585.0,,,,,199740944.0,0.0,759752641.0,759752641.0
colombia,coopcentral,2019-06-01,0.0,806426282.0,1006451373.0,,,,,200025091.0,0.0,806426282.0,806426282.0
colombia,coopcentral,2019-09-01,0.0,852642191.0,1053952678.0,,,,,201310487.0,0.0,852642191.0,852642191.0
colombia,coopcentral,2019-12-01,0.0,860656789.0,1063650062.0,,,,,202993273.0,0.0,860656789.0,860656789.0
colombia,coopcentral,2020-06-01,0.0,925580271.0,1128971284.0,,,,,203391013.0,0.0,925580271.0,925580271.0
colombia,coopcentral,2020-09-01,0.0,902410578.0,1105910140.0,,,,,203499562.0,0.0,902410578.0,902410578.0
colombia,coopcentral,2020-12-01,0.0,927988623.0,1132618677.0,,,,,204630054.0,0.0,927988623.0,927988623.0
colombia,coopcentral,2021-06-01,0.0,1018389272.0,1222500317.0,,,,,204111045.0,0.0,1018389272.0,1018389272.0
colombia,coopcentral,2021-09-01,0.0,984778737.0,1189540317.0,,,,,204761580.0,0.0,984778737.0,984778737.0
colombia,coopcentral,2021-12-01,0.0,938411916.0,1144241617.0,,,,,205829701.0,0.0,938411916.0,938411916.0
colombia,coopcentral,2022-06-01,0.0,1015813906.0,1227794094.0,,,,,211980188.0,0.0,1015813906.0,1015813906.0
colombia,coopcentral,2022-09-01,0.0,987453345.0,1203011884.0,,,,,215558539.0,0.0,987453345.0,987453345.0
colombia,coopcentral,2022-12-01,0.0,1123548755.0,1344271995.0,,,,,220723240.0,0.0,1123548755.0,1123548755.0
colombia,coopcentral,2023-06-01,0.0,1116405878.0,1341409719.0,,,,,225003841.0,0.0,1116405878.0,1116405878.0
colombia,coopcentral,2023-09-01,0.0,1093367952.0,1323612747.0,,,,,230244795.0,0.0,1093367952.0,1093367952.0
colombia,coopcentral,2023-12-01,0.0,1092046860.0,1326139792.0,,,,,234092932.0,0.0,1092046860.0,1092046860.0
colombia,coopcentral,2024-06-01,0.0,1060043412.0,1299857570.0,,,,,239814158.0,0.0,1060043412.0,1060043412.0
colombia,coopcentral,2024-09-01,0.0,1025105839.0,1268842948.0,,,,,243737109.0,0.0,1025105839.0,1025105839.0
colombia,coopcentral,2024-12-01,0.0,1082964394.0,1330748631.0,,,,,247784237.0,0.0,1082964394.0,1082964394.0
colombia,coopcentral,2025-06-01,0.0,1169464285.0,1420163167.0,,,,,250698882.0,0.0,1169464285.0,1169464285.0
colombia,coopcentral,2025-09-01,0.0,1111217990.0,1365624935.0,,,,,254406945.0,0.0,1111217990.0,1111217990.0
colombia,coopcentral,2025-12-01,0.0,1134618819.0,1393166889.0,,,,,258548070.0,0.0,1134618819.0,1134618819.0
colombia,davibank,2015-03-01,886799157.0,18387927728.0,20879827198.0,,,,,1605100313.0,886799157.0,19274726885.0,18831327306.5
colombia,davibank,2015-06-01,793669087.0,18974901290.0,21467096244.0,,,,,1698525867.0,793669087.0,19768570377.0,19371735833.5
colombia,davibank,2015-09-01,805812345.0,18879581458.0,21461976236.0,,,,,1776582433.0,805812345.0,19685393803.0,19282487630.5
colombia,davibank,2015-12-01,745836192.0,18531151647.0,21109575091.0,,,,,1832587252.0,745836192.0,19276987839.0,18904069743.0
colombia,davibank,2016-06-01,898839383.0,19498328516.0,22304111945.0,,,,,1906944046.0,898839383.0,20397167899.0,19947748207.5
colombia,davibank,2016-09-01,917617432.0,19567171837.0,22469916112.0,,,,,1985126843.0,917617432.0,20484789269.0,20025980553.0
colombia,davibank,2016-12-01,895914371.0,20702184817.0,23653108808.0,,,,,2055009620.0,895914371.0,21598099188.0,21150142002.5
colombia,davibank,2017-06-01,893302390.0,22337512585.0,25265761633.0,,,,,2034946658.0,893302390.0,23230814975.0,22784163780.0
colombia,davibank,2017-09-01,905313651.0,22344912460.0,25302105894.0,,,,,2051879783.0,905313651.0,23250226111.0,22797569285.5
colombia,davibank,2017-12-01,1018927187.0,22752952215.0,25848921461.0,,,,,2077042059.0,1018927187.0,23771879402.0,23262415808.5
colombia,davibank,2018-06-01,1017152717.0,27137246730.0,31060965799.0,,,,,2906566352.0,1017152717.0,28154399447.0,27645823088.5
colombia,davibank,2018-09-01,1030851967.0,27867148863.0,31837747989.0,,,,,2939747159.0,1030851967.0,28898000830.0,28382574846.5
colombia,davibank,2018-12-01,1017565004.0,28055540998.0,32045473618.0,,,,,2972367616.0,1017565004.0,29073106002.0,28564323500.0
colombia,davibank,2019-06-01,1467754118.0,28471363325.0,32991445085.0,,,,,3052327642.0,1467754118.0,29939117443.0,29205240384.0
colombia,davibank,2019-09-01,1494789201.0,29529655173.0,34144322517.0,,,,,3119878143.0,1494789201.0,31024444374.0,30277049773.5
colombia,davibank,2019-12-01,1691845397.0,33505569297.0,38217902918.0,,,,,3020488224.0,1691845397.0,35197414694.0,34351491995.5
colombia,davibank,2020-06-01,1691845397.0,29828299125.0,34635446169.0,,,,,3115301647.0,1691845397.0,31520144522.0,30674221823.5
colombia,davibank,2020-09-01,1718635168.0,31253472225.0,35838558921.0,,,,,2866451528.0,1718635168.0,32972107393.0,32112789809.0
colombia,davibank,2020-12-01,1487497675.0,30783744610.0,34997504450.0,,,,,2726262165.0,1487497675.0,32271242285.0,31527493447.5
colombia,davibank,2021-06-01,1489516657.0,31708132218.0,35970044069.0,,,,,2772395194.0,1489516657.0,33197648875.0,32452890546.5
colombia,davibank,2021-09-01,1518951531.0,33485459472.0,37857797419.0,,,,,2853386416.0,1518951531.0,35004411003.0,34244935237.5
colombia,davibank,2021-12-01,1410951553.0,35889845675.0,40170200769.0,,,,,2869403541.0,1410951553.0,37300797228.0,36595321451.5
colombia,davibank,2022-06-01,1257884836.0,37124438368.0,41258476027.0,,,,,2876152823.0,1257884836.0,38382323204.0,37753380786.0
colombia,davibank,2022-09-01,1297384856.0,37115592149.0,41275393179.0,,,,,2862416174.0,1297384856.0,38412977005.0,37764284577.0
colombia,davibank,2022-12-01,1373919213.0,38823282177.0,43059020617.0,,,,,2861819227.0,1373919213.0,40197201390.0,39510241783.5
colombia,davibank,2023-06-01,1363045431.0,39327637478.0,43500074778.0,,,,,2809391869.0,1363045431.0,40690682909.0,40009160193.5
colombia,davibank,2023-09-01,1409749127.0,36913375996.0,41023321049.0,,,,,2700195926.0,1409749127.0,38323125123.0,37618250559.5
colombia,davibank,2023-12-01,1373605743.0,36966107674.0,41285749601.0,,,,,2946036184.0,1373605743.0,38339713417.0,37652910545.5
colombia,davibank,2024-06-01,1372672895.0,35052356652.0,39225921843.0,,,,,2800892296.0,1372672895.0,36425029547.0,35738693099.5
colombia,davibank,2024-09-01,1402989492.0,33262399778.0,37463886166.0,,,,,2798496896.0,1402989492.0,34665389270.0,33963894524.0
colombia,davibank,2024-12-01,1210784693.0,34322929971.0,38292622596.0,,,,,2758907932.0,1210784693.0,35533714664.0,34928322317.5
colombia,davibank,2025-06-01,771178217.0,37247607393.0,41101385465.0,,,,,3082599855.0,771178217.0,38018785610.0,37633196501.5
colombia,davibank,2025-09-01,785659049.0,36872409267.0,40808920632.0,,,,,3150852316.0,785659049.0,37658068316.0,37265238791.5
colombia,davibank,2025-12-01,760425238.0,37215086449.0,41076709956.0,,,,,3101198269.0,760425238.0,37975511687.0,37595299068.0
colombia,davivienda,2015-03-01,7646741423.0,43095686011.0,57525781731.0,,,,,6783354297.0,7646741423.0,50742427434.0,46919056722.5
colombia,davivienda,2015-06-01,8088213579.0,43290559734.0,58357929944.0,,,,,6979156631.0,8088213579.0,51378773313.0,47334666523.5
colombia,davivienda,2015-09-01,8452992696.0,45644659676.0,61538859370.0,,,,,7441206998.0,8452992696.0,54097652372.0,49871156024.0
colombia,davivienda,2015-12-01,8727347006.0,46656823536.0,63102686666.0,,,,,7718516124.0,8727347006.0,55384170542.0,51020497039.0
colombia,davivienda,2016-06-01,11380018487.0,49095857392.0,68553904368.0,,,,,8078028489.0,11380018487.0,60475875879.0,54785866635.5
colombia,davivienda,2016-09-01,12601403876.0,49905176487.0,70857296359.0,,,,,8350715996.0,12601403876.0,62506580363.0,56205878425.0
colombia,davivienda,2016-12-01,12571731594.0,51275760936.0,72706964799.0,,,,,8859472269.0,12571731594.0,63847492530.0,57561626733.0
colombia,davivienda,2017-06-01,14044982529.0,53917152424.0,76974209368.0,,,,,9012074415.0,14044982529.0,67962134953.0,60939643688.5
colombia,davivienda,2017-09-01,13790177874.0,53578464789.0,76542796872.0,,,,,9174154209.0,13790177874.0,67368642663.0,60473553726.0
colombia,davivienda,2017-12-01,14933532386.0,54013633780.0,78491881025.0,,,,,9544714859.0,14933532386.0,68947166166.0,61480399973.0
colombia,davivienda,2018-06-01,12976856891.0,57317162205.0,79942531754.0,,,,,9648512658.0,12976856891.0,70294019096.0,63805590650.5
colombia,davivienda,2018-09-01,12853232770.0,59384832468.0,82171140185.0,,,,,9933074947.0,12853232770.0,72238065238.0,65811448853.0
colombia,davivienda,2018-12-01,13615772847.0,62089279038.0,86049167462.0,,,,,10344115577.0,13615772847.0,75705051885.0,68897165461.5
colombia,davivienda,2019-06-01,13944924996.0,66385056673.0,91038498934.0,,,,,10708517265.0,13944924996.0,80329981669.0,73357519171.0
colombia,davivienda,2019-09-01,15335072512.0,67519493677.0,94030986586.0,,,,,11176420397.0,15335072512.0,82854566189.0,75187029933.0
colombia,davivienda,2019-12-01,15487911548.0,67928549902.0,94882120617.0,,,,,11465659167.0,15487911548.0,83416461450.0,75672505676.0
colombia,davivienda,2020-06-01,16219012587.0,81523342919.0,109395804937.0,,,,,11653449431.0,16219012587.0,97742355506.0,89632849212.5
colombia,davivienda,2020-09-01,17158603664.0,79269149819.0,108221129674.0,,,,,11793376191.0,17158603664.0,96427753483.0,87848451651.0
colombia,davivienda,2020-12-01,15652568245.0,79523886283.0,106532321295.0,,,,,11355866767.0,15652568245.0,95176454528.0,87350170405.5
colombia,davivienda,2021-06-01,20417471941.0,74631221927.0,107103023721.0,,,,,12054329853.0,20417471941.0,95048693868.0,84839957897.5
colombia,davivienda,2021-09-01,21166965235.0,77656961688.0,111286776247.0,,,,,12462849324.0,21166965235.0,98823926923.0,88240444305.5
colombia,davivienda,2021-12-01,21403193423.0,83113921162.0,117331754774.0,,,,,12814640189.0,21403193423.0,104517114585.0,93815517873.5
colombia,davivienda,2022-06-01,21282417929.0,94711201888.0,129239256734.0,,,,,13245636917.0,21282417929.0,115993619817.0,105352410852.5
colombia,davivienda,2022-09-01,17218255514.0,102788224005.0,134037303067.0,,,,,14030823548.0,17218255514.0,120006479519.0,111397351762.0
colombia,davivienda,2022-12-01,16061298334.0,106696761042.0,137220383570.0,,,,,14462324194.0,16061298334.0,122758059376.0,114727410209.0
colombia,davivienda,2023-06-01,15037353335.0,110566798156.0,139205162677.0,,,,,13601011186.0,15037353335.0,125604151491.0,118085474823.5
colombia,davivienda,2023-09-01,14310244349.0,112386267102.0,139856244720.0,,,,,13159733269.0,14310244349.0,126696511451.0,119541389276.5
colombia,davivienda,2023-12-01,13935634614.0,111698340337.0,138671294094.0,,,,,13037319143.0,13935634614.0,125633974951.0,118666157644.0
colombia,davivienda,2024-06-01,13648868367.0,112939249519.0,140569033842.0,,,,,13980915956.0,13648868367.0,126588117886.0,119763683702.5
colombia,davivienda,2024-09-01,13174336506.0,111949449194.0,139298561979.0,,,,,14174776279.0,13174336506.0,125123785700.0,118536617447.0
colombia,davivienda,2024-12-01,13282887570.0,116401419546.0,144328337188.0,,,,,14644030072.0,13282887570.0,129684307116.0,123042863331.0
colombia,davivienda,2025-06-01,11475191460.0,119195698636.0,145459593470.0,,,,,14788703374.0,11475191460.0,130670890096.0,124933294366.0
colombia,davivienda,2025-09-01,15330245862.0,115971598903.0,146463628470.0,,,,,15161783705.0,15330245862.0,131301844765.0,123636721834.0
colombia,davivienda,2025-12-01,14970664748.0,123458154486.0,153438501050.0,,,,,15009681816.0,14970664748.0,138428819234.0,130943486860.0
colombia,falabella,2015-09-01,86101365.0,1227398764.0,1637865206.0,,,,,324365077.0,86101365.0,1313500129.0,1270449446.5
colombia,falabella,2015-12-01,86222262.0,1440649121.0,1868209885.0,,,,,341338502.0,86222262.0,1526871383.0,1483760252.0
colombia,falabella,2016-06-01,86399610.0,1629733650.0,2061137541.0,,,,,345004281.0,86399610.0,1716133260.0,1672933455.0
colombia,falabella,2016-09-01,26362609.0,1718586323.0,2105630854.0,,,,,360681922.0,26362609.0,1744948932.0,1731767627.5
colombia,falabella,2016-12-01,26292314.0,1879441853.0,2281858039.0,,,,,376123872.0,26292314.0,1905734167.0,1892588010.0
colombia,falabella,2017-03-01,17546191.0,1757645219.0,2164255415.0,,,,,389064005.0,17546191.0,1775191410.0,1766418314.5
colombia,falabella,2017-06-01,0.0,1809326858.0,2208095021.0,,,,,398768163.0,0.0,1809326858.0,1809326858.0
colombia,falabella,2017-09-01,0.0,1773398081.0,2186641581.0,,,,,413243500.0,0.0,1773398081.0,1773398081.0
colombia,falabella,2017-12-01,0.0,1992066827.0,2413211026.0,,,,,421144199.0,0.0,1992066827.0,1992066827.0
colombia,falabella,2018-09-01,0.0,2756746856.0,3213020211.0,,,,,456273355.0,0.0,2756746856.0,2756746856.0
colombia,falabella,2018-12-01,0.0,2332828241.0,2769659122.0,,,,,436830881.0,0.0,2332828241.0,2332828241.0
colombia,falabella,2019-06-01,0.0,3328487083.0,3820424551.0,,,,,491937468.0,0.0,3328487083.0,3328487083.0
colombia,falabella,2019-09-01,0.0,3374532736.0,3922087521.0,,,,,547554785.0,0.0,3374532736.0,3374532736.0
colombia,falabella,2019-12-01,0.0,3642201983.0,4223043640.0,,,,,580841657.0,0.0,3642201983.0,3642201983.0
colombia,falabella,2020-06-01,0.0,3759208144.0,4384161759.0,,,,,624953615.0,0.0,3759208144.0,3759208144.0
colombia,falabella,2020-09-01,0.0,3720990550.0,4370092342.0,,,,,649101792.0,0.0,3720990550.0,3720990550.0
colombia,falabella,2020-12-01,0.0,3797768734.0,4421187733.0,,,,,623418999.0,0.0,3797768734.0,3797768734.0
colombia,falabella,2021-06-01,0.0,4276792051.0,4864335126.0,,,,,587543075.0,0.0,4276792051.0,4276792051.0
colombia,falabella,2021-09-01,0.0,4710589026.0,5326085805.0,,,,,615496779.0,0.0,4710589026.0,4710589026.0
colombia,falabella,2021-12-01,0.0,5622960136.0,6324461105.0,,,,,701500969.0,0.0,5622960136.0,5622960136.0
colombia,falabella,2022-06-01,0.0,6262170579.0,7180829842.0,,,,,918659263.0,0.0,6262170579.0,6262170579.0
colombia,falabella,2022-09-01,0.0,6334154290.0,7327320455.0,,,,,993166165.0,0.0,6334154290.0,6334154290.0
colombia,falabella,2022-12-01,0.0,6746181724.0,7721739414.0,,,,,975557690.0,0.0,6746181724.0,6746181724.0
colombia,falabella,2023-06-01,0.0,5979523714.0,6898616493.0,,,,,919092779.0,0.0,5979523714.0,5979523714.0
colombia,falabella,2023-09-01,0.0,6302458050.0,7157549764.0,,,,,855091714.0,0.0,6302458050.0,6302458050.0
colombia,falabella,2023-12-01,0.0,6384557625.0,7183714478.0,,,,,799156853.0,0.0,6384557625.0,6384557625.0
colombia,falabella,2024-06-01,0.0,5567628979.0,6353383064.0,,,,,785754085.0,0.0,5567628979.0,5567628979.0
colombia,falabella,2024-09-01,0.0,5174752522.0,6012860115.0,,,,,838107593.0,0.0,5174752522.0,5174752522.0
colombia,falabella,2024-12-01,0.0,5289118183.0,6120543651.0,,,,,831425468.0,0.0,5289118183.0,5289118183.0
colombia,falabella,2025-06-01,0.0,5424118506.0,6291684415.0,,,,,867565909.0,0.0,5424118506.0,5424118506.0
colombia,falabella,2025-09-01,0.0,5247261180.0,6162286575.0,,,,,915025395.0,0.0,5247261180.0,5247261180.0
colombia,falabella,2025-12-01,0.0,5516644519.0,6467546473.0,,,,,950901954.0,0.0,5516644519.0,5516644519.0
colombia,finandina,2015-03-01,271831221.0,1013425286.0,1486046907.0,,,,,200790400.0,271831221.0,1285256507.0,1149340896.5
colombia,finandina,2015-06-01,231687311.0,1074574308.0,1515346589.0,,,,,209084970.0,231687311.0,1306261619.0,1190417963.5
colombia,finandina,2015-09-01,231691249.0,1086323937.0,1533597303.0,,,,,215582117.0,231691249.0,1318015186.0,1202169561.5
colombia,finandina,2015-12-01,231738341.0,1165226553.0,1618663515.0,,,,,221698621.0,231738341.0,1396964894.0,1281095723.5
colombia,finandina,2016-06-01,270809726.0,1090086580.0,1594970319.0,,,,,234074013.0,270809726.0,1360896306.0,1225491443.0
colombia,finandina,2016-09-01,286126460.0,1109935174.0,1636848006.0,,,,,240786372.0,286126460.0,1396061634.0,1252998404.0
colombia,finandina,2016-12-01,334576723.0,1128965893.0,1710480120.0,,,,,246937504.0,334576723.0,1463542616.0,1296254254.5
colombia,finandina,2017-06-01,399587106.0,1140502962.0,1789697144.0,,,,,249607076.0,399587106.0,1540090068.0,1340296515.0
colombia,finandina,2017-09-01,309979940.0,1256538435.0,1823968042.0,,,,,257449667.0,309979940.0,1566518375.0,1411528405.0
colombia,finandina,2017-12-01,430862714.0,1235657708.0,1930016022.0,,,,,263495600.0,430862714.0,1666520422.0,1451089065.0
colombia,finandina,2018-06-01,401871706.0,1285021842.0,1965587171.0,,,,,278693623.0,401871706.0,1686893548.0,1485957695.0
colombia,finandina,2018-09-01,401881060.0,1324357053.0,2011889199.0,,,,,285651086.0,401881060.0,1726238113.0,1525297583.0
colombia,finandina,2018-12-01,597294966.0,1325619505.0,2213094297.0,,,,,290179826.0,597294966.0,1922914471.0,1624266988.0
colombia,finandina,2019-06-01,595275626.0,1329301289.0,2230435270.0,,,,,305858355.0,595275626.0,1924576915.0,1626939102.0
