date,countryname,bankname,price,mktcap
2015-05-26,peru,bcp,85.01924133300781,6754635636.524307
2015-05-27,peru,bcp,83.57270812988281,6639711008.051407
2015-05-28,peru,bcp,84.03511810302734,6676448702.181755
2015-05-29,peru,bcp,83.6734848022461,6647717545.06353
2015-06-01,peru,bcp,83.99363708496094,6673153105.1089325
2015-06-02,peru,bcp,85.25045013427734,6773004786.660759
2015-06-03,peru,bcp,84.59833526611328,6721195357.894447
2015-06-04,peru,bcp,83.41263580322266,6626993531.099983
2015-06-05,peru,bcp,83.15178680419922,6606269517.136436
2015-06-08,peru,bcp,83.20513916015625,6610508272.0252075
2015-06-09,peru,bcp,82.46410369873047,6551634251.777611
2015-06-10,peru,bcp,82.18546295166016,6529496713.375252
2015-06-11,peru,bcp,81.71119689941406,6491817073.714066
2015-06-12,peru,bcp,81.92461395263672,6508772699.411705
2015-06-15,peru,bcp,80.97014617919922,6432941841.181358
2015-06-16,peru,bcp,80.93457794189453,6430116004.588844
2015-06-17,peru,bcp,81.07093048095703,6440948984.336037
2015-06-18,peru,bcp,81.94239807128906,6510185617.707962
2015-06-19,peru,bcp,81.68746948242188,6489931970.367279
2015-06-22,peru,bcp,83.02729797363281,6596379089.062637
2015-06-23,peru,bcp,83.6497802734375,6645834260.144409
2015-06-24,peru,bcp,84.39677429199219,6705181677.727646
2015-06-25,peru,bcp,84.2070541381836,6690108730.806572
2015-06-26,peru,bcp,85.2623291015625,6773948550.619263
2015-06-29,peru,bcp,82.77830505371094,6576597020.629929
2015-06-30,peru,bcp,82.35737609863281,6543154923.572403
2015-07-01,peru,bcp,83.08065032958984,6600617843.951408
2015-07-02,peru,bcp,82.66566467285156,6567647931.944412
2015-07-06,peru,bcp,81.72305297851562,6492759019.244904
2015-07-07,peru,bcp,81.58671569824219,6481927251.782822
2015-07-08,peru,bcp,80.53144836425781,6398088038.112686
2015-07-09,peru,bcp,81.32583618164062,6461200813.249054
2015-07-10,peru,bcp,82.73680877685547,6573300211.271996
2015-07-13,peru,bcp,84.05883026123047,6678332593.243431
2015-07-14,peru,bcp,83.2288589477539,6612392769.229439
2015-07-15,peru,bcp,82.381103515625,6545040026.919189
2015-07-16,peru,bcp,82.26252746582031,6535619359.325699
2015-07-17,peru,bcp,81.21914672851562,6452724515.756622
2015-07-20,peru,bcp,81.2428207397461,6454605376.105522
2015-07-21,peru,bcp,80.80414581298828,6419753391.464516
2015-07-22,peru,bcp,80.09274291992188,6363233628.901459
2015-07-23,peru,bcp,79.10861206054688,6285046088.416351
2015-07-24,peru,bcp,78.13043975830078,6207331945.266884
2015-07-27,peru,bcp,77.17595672607422,6131499874.751427
2015-07-28,peru,bcp,77.40716552734375,6149869024.887878
2015-07-29,peru,bcp,77.17003631591797,6131029508.128563
2015-07-30,peru,bcp,77.8636474609375,6186135746.252808
2015-07-31,peru,bcp,78.1956558227539,6212513251.829048
2015-08-03,peru,bcp,77.9170150756836,6190375713.426689
2015-08-04,peru,bcp,78.10079193115234,6204976475.297234
2015-08-05,peru,bcp,77.83401489257812,6183781488.568268
2015-08-06,peru,bcp,77.68580627441406,6172006563.290237
2015-08-07,peru,bcp,77.00405883789062,6117842876.839386
2015-08-10,peru,bcp,78.13043975830078,6207331945.266884
2015-08-11,peru,bcp,75.80651092529297,6022699710.656639
2015-08-12,peru,bcp,73.7967758178711,5863029638.756157
2015-08-13,peru,bcp,73.19801330566406,5815458964.878616
2015-08-14,peru,bcp,69.07183074951172,5487640705.157555
2015-08-17,peru,bcp,68.11737823486328,5411811059.212318
2015-08-18,peru,bcp,68.46713256835938,5439598452.37204
2015-08-19,peru,bcp,68.47306060791016,5440069425.137459
2015-08-20,peru,bcp,67.17475128173828,5336920934.227699
2015-08-21,peru,bcp,65.35472869873047,5192323203.105736
2015-08-24,peru,bcp,62.38459396362305,4956350997.13821
2015-08-25,peru,bcp,61.00920104980469,4847078344.921616
2015-08-26,peru,bcp,62.14152145385742,4937039295.328365
2015-08-27,peru,bcp,65.92384338378906,5237538407.013626
2015-08-28,peru,bcp,66.38033294677734,5273805734.521111
2015-08-31,peru,bcp,65.20059204101562,5180077305.062286
2015-09-01,peru,bcp,63.510986328125,5045840974.779541
2015-09-02,peru,bcp,64.06825256347656,5090114839.299149
2015-09-03,peru,bcp,64.38246154785156,5115078214.294022
2015-09-04,peru,bcp,63.66511535644531,5058086266.680435
2015-09-08,peru,bcp,64.3409652709961,5111781404.936089
2015-09-09,peru,bcp,63.36870574951172,5034537022.26693
2015-09-10,peru,bcp,64.00305938720703,5084935351.16465
2015-09-11,peru,bcp,65.73414611816406,5222467278.520218
2015-09-14,peru,bcp,65.66300201416016,5216814999.192635
2015-09-15,peru,bcp,64.684814453125,5139099643.758057
2015-09-16,peru,bcp,65.21244049072266,5181018644.450569
2015-09-17,peru,bcp,64.49510955810547,5124027909.122093
2015-09-18,peru,bcp,64.06233215332031,5089644472.676285
2015-09-21,peru,bcp,64.30541229248047,5108956780.628685
2015-09-22,peru,bcp,62.72251892089844,4983198566.266037
2015-09-23,peru,bcp,62.08817672729492,4932801146.5821495
2015-09-24,peru,bcp,61.803611755371094,4910192938.485649
2015-09-25,peru,bcp,60.35115432739258,4794797640.318607
2015-09-28,peru,bcp,59.69902420043945,4742986999.267185
2015-09-29,peru,bcp,61.57832336425781,4892294154.972061
2015-09-30,peru,bcp,63.05451202392578,5009574859.557167
2015-10-01,peru,bcp,62.66323471069336,4978488535.540569
2015-10-02,peru,bcp,63.22049331665039,5022761793.917622
2015-10-05,peru,bcp,66.13727569580078,5254495244.996376
2015-10-06,peru,bcp,66.43368530273438,5278044489.409882
2015-10-07,peru,bcp,68.08771514892578,5409454376.957558
2015-10-08,peru,bcp,68.40785217285156,5434888724.71785
2015-10-09,peru,bcp,69.25560760498047,5502241467.028099
2015-10-12,peru,bcp,67.79130554199219,5385905132.544052
2015-10-13,peru,bcp,68.24778747558594,5422171853.908981
2015-10-14,peru,bcp,67.88614654541016,5393440090.648201
2015-10-15,peru,bcp,67.99879455566406,5402389785.476273
2015-10-16,peru,bcp,67.81502532958984,5387789629.748283
2015-10-19,peru,bcp,67.66679382324219,5376012886.042587
2015-10-20,peru,bcp,68.17665100097656,5416520180.723953
2015-10-21,peru,bcp,66.19063568115234,5258734606.027702
2015-10-22,peru,bcp,67.86837768554688,5392028384.637054
2015-10-23,peru,bcp,67.69644165039062,5378368356.012238
2015-10-26,peru,bcp,68.04620361328125,5406156355.314514
2015-10-27,peru,bcp,67.28738403320312,5345869416.77066
2015-10-28,peru,bcp,67.66088104248047,5375543125.562279
2015-10-29,peru,bcp,67.47115325927734,5360469572.49865
2015-10-30,peru,bcp,67.0976791381836,5330797682.134697
2015-11-02,peru,bcp,67.83871459960938,5389671702.382294
2015-11-03,peru,bcp,68.23001098632812,5420759541.75528
2015-11-04,peru,bcp,67.57195281982422,5368477927.938438
2015-11-05,peru,bcp,67.44153594970703,5358116527.09922
2015-11-06,peru,bcp,67.57788848876953,5368949506.846413
2015-11-09,peru,bcp,66.43962097167969,5278516068.317856
2015-11-10,peru,bcp,66.89610290527344,5314782789.682785
2015-11-11,peru,bcp,68.17070770263672,5416047995.673424
2015-11-12,peru,bcp,66.09577941894531,5251198435.638443
2015-11-13,peru,bcp,64.99309539794922,5163592045.987511
2015-11-16,peru,bcp,66.45741271972656,5279929592.756668
2015-11-17,peru,bcp,65.83492279052734,5230473815.532341
2015-11-18,peru,bcp,66.33882904052734,5270508319.020622
2015-11-19,peru,bcp,65.86457061767578,5232829285.501991
2015-11-20,peru,bcp,66.31511688232422,5268624427.958946
2015-11-23,peru,bcp,65.78749084472656,5226705427.266434
2015-11-24,peru,bcp,66.75382232666016,5303478837.170174
2015-11-25,peru,bcp,64.7915267944336,5147577759.678154
2015-11-27,peru,bcp,62.92407989501953,4999212246.432838
2015-11-30,peru,bcp,62.60987854003906,4974249477.580521
2015-12-01,peru,bcp,63.540618896484375,5048195232.464081
2015-12-02,peru,bcp,61.91624450683594,4919141421.02861
2015-12-03,peru,bcp,61.311553955078125,4871099774.385651
2015-12-04,peru,bcp,62.93000793457031,4999683219.198257
2015-12-07,peru,bcp,62.82331466674805,4991206618.634548
2015-12-08,peru,bcp,61.48347854614258,4884758893.796635
2015-12-09,peru,bcp,61.25820541381836,4866861322.568157
2015-12-10,peru,bcp,59.82353591918945,4752879245.76865
2015-12-11,peru,bcp,58.685272216796875,4662446110.311371
2015-12-14,peru,bcp,58.240638732910156,4627120728.334724
2015-12-15,peru,bcp,59.248470306396484,4707191250.667675
2015-12-16,peru,bcp,60.185157775878906,4781609493.673042
2015-12-17,peru,bcp,60.700931549072266,4822586851.905994
2015-12-18,peru,bcp,56.99566650390625,4528209780.0286255
2015-12-21,peru,bcp,57.511444091796875,4569187441.332855
2015-12-22,peru,bcp,57.849369049072266,4596035010.460682
2015-12-23,peru,bcp,58.8571891784668,4676104623.5798
2015-12-24,peru,bcp,59.272186279296875,4709075444.800629
2015-12-28,peru,bcp,58.58449172973633,4654439270.22797
2015-12-29,peru,bcp,58.97577667236328,4685526200.387123
2015-12-30,peru,bcp,57.77822494506836,4590382731.133099
2015-12-31,peru,bcp,57.69523239135742,4583789112.4172325
2016-01-04,peru,bcp,56.1419792175293,4460385761.88168
2016-01-05,peru,bcp,56.13606643676758,4459916001.401371
2016-01-06,peru,bcp,55.41279220581055,4402453081.022366
2016-01-07,peru,bcp,53.213348388671875,4227710971.4146423
2016-01-08,peru,bcp,53.04736328125,4214523733.98291
2016-01-11,peru,bcp,52.40116500854492,4163184368.7681847
2016-01-12,peru,bcp,54.17969512939453,4304485593.603493
2016-01-13,peru,bcp,52.73908233642578,4190031331.753456
2016-01-14,peru,bcp,53.28449249267578,4233363250.7422256
2016-01-15,peru,bcp,51.87946319580078,4121736037.7698135
2016-01-19,peru,bcp,51.92688751220703,4125503819.8931656
2016-01-20,peru,bcp,52.235164642333984,4149995919.051342
2016-01-21,peru,bcp,51.642330169677734,4102896217.9392204
2016-01-22,peru,bcp,54.001834869384766,4290354895.2845345
2016-01-25,peru,bcp,53.51570510864258,4251732703.949955
2016-01-26,peru,bcp,54.28638458251953,4312961891.095924
2016-01-27,peru,bcp,55.94635772705078,4444843963.69413
2016-01-28,peru,bcp,58.08650588989258,4614875133.362553
2016-01-29,peru,bcp,60.09031295776367,4774074232.497616
2016-02-01,peru,bcp,60.013240814208984,4767950980.4046135
2016-02-02,peru,bcp,57.53515625,4571071332.394531
2016-02-03,peru,bcp,58.092430114746094,4615345803.056694
2016-02-04,peru,bcp,59.295902252197266,4710959638.933582
2016-02-05,peru,bcp,58.863121032714844,4676575899.416496
2016-02-08,peru,bcp,57.84343338012695,4595563431.552708
2016-02-09,peru,bcp,58.38884735107422,4638895653.612755
2016-02-10,peru,bcp,61.7798957824707,4908308744.352695
2016-02-11,peru,bcp,62.354942321777344,4953995224.097282
2016-02-12,peru,bcp,65.6570816040039,5216344632.569771
2016-02-16,peru,bcp,65.41993713378906,5197503903.525345
2016-02-17,peru,bcp,67.05023956298828,5327028687.726234
2016-02-18,peru,bcp,65.79935455322266,5227647978.939827
2016-02-19,peru,bcp,66.9613265991211,5319964702.387505
2016-02-22,peru,bcp,68.48492431640625,5441011976.810852
2016-02-23,peru,bcp,68.46713256835938,5439598452.37204
2016-02-24,peru,bcp,69.72989654541016,5539922925.116951
2016-02-25,peru,bcp,70.86221313476562,5629883572.452423
2016-02-26,peru,bcp,70.29899597167969,5585136916.739731
2016-02-29,peru,bcp,69.50460815429688,5522024141.603363
2016-03-01,peru,bcp,71.06377410888672,5645897252.619225
2016-03-02,peru,bcp,74.66824340820312,5932266272.128082
2016-03-03,peru,bcp,75.6820068359375,6012808070.2977295
2016-03-04,peru,bcp,76.8973388671875,6109364154.776733
2016-03-07,peru,bcp,75.75907135009766,6018930716.248177
2016-03-08,peru,bcp,74.27105712890625,5900710490.702454
2016-03-09,peru,bcp,76.6127700805664,6086755643.608955
2016-03-10,peru,bcp,76.4349136352539,6072625248.361275
2016-03-11,peru,bcp,76.73726654052734,6096646677.82531
2016-03-14,peru,bcp,76.70761108398438,6094290601.713104
2016-03-15,peru,bcp,75.38558959960938,5989258219.741669
2016-03-16,peru,bcp,75.20181274414062,5974657457.871124
2016-03-17,peru,bcp,78.92484283447266,6270445932.688362
2016-03-18,peru,bcp,79.48804473876953,6315191376.115944
2016-03-21,peru,bcp,77.9881591796875,6196027992.754272
2016-03-22,peru,bcp,75.91914367675781,6031648193.1996
2016-03-23,peru,bcp,75.03579711914062,5961467795.869171
2016-03-24,peru,bcp,73.50627136230469,5839949548.680405
2016-03-28,peru,bcp,73.44699096679688,5835239821.026215
2016-03-29,peru,bcp,75.34408569335938,5985960804.24118
2016-03-30,peru,bcp,77.7154541015625,6174362033.259888
2016-03-31,peru,bcp,77.66802215576172,6170593644.99398
2016-04-01,peru,bcp,75.87764739990234,6028351383.841667
2016-04-04,peru,bcp,76.01991271972656,6039654124.069168
2016-04-05,peru,bcp,74.74532318115234,5938390130.36364
2016-04-06,peru,bcp,73.8975601196289,5871036781.910835
2016-04-07,peru,bcp,72.78894805908203,5782959419.494484
2016-04-08,peru,bcp,74.47261047363281,5916723564.7267
2016-04-11,peru,bcp,82.04911041259766,6518663733.628059
2016-04-12,peru,bcp,85.75435638427734,6813039290.14904
2016-04-13,peru,bcp,85.10224151611328,6761229861.382729
2016-04-14,peru,bcp,84.56956481933594,6718909594.318649
2016-04-15,peru,bcp,83.68982696533203,6649015902.416847
2016-04-18,peru,bcp,84.15982055664062,6686356102.247101
2016-04-19,peru,bcp,86.2326431274414,6851038366.936836
2016-04-20,peru,bcp,86.59418487548828,6879762250.3443985
2016-04-21,peru,bcp,86.55801391601562,6876888528.490021
2016-04-22,peru,bcp,85.82290649414062,6818485481.007843
2016-04-25,peru,bcp,85.16008758544922,6765825634.236534
2016-04-26,peru,bcp,86.60623168945312,6880719349.439117
2016-04-27,peru,bcp,87.6185531616211,6961146586.665825
2016-04-28,peru,bcp,87.57636260986328,6957794618.335365
2016-04-29,peru,bcp,87.62454986572266,6961623014.714241
2016-05-02,peru,bcp,87.36547088623047,6941039625.823509
2016-05-03,peru,bcp,84.19597625732422,6689228611.816368
2016-05-04,peru,bcp,81.72549438476562,6492952984.862579
2016-05-05,peru,bcp,82.34611511230469,6542260257.160873
2016-05-06,peru,bcp,84.37073516845703,6703112913.186623
2016-05-09,peru,bcp,82.9245834350586,6588218591.841484
2016-05-10,peru,bcp,85.72648620605469,6810825051.39476
2016-05-11,peru,bcp,86.22058868408203,6850080661.699562
2016-05-12,peru,bcp,86.4857177734375,6871144721.636597
2016-05-13,peru,bcp,87.10033416748047,6919974959.743919
2016-05-16,peru,bcp,88.52840423583984,7033432723.233147
2016-05-17,peru,bcp,88.34762573242188,7019070175.38681
2016-05-18,peru,bcp,87.29315185546875,6935294000.542419
2016-05-19,peru,bcp,84.16584777832031,6686834954.865738
2016-05-20,peru,bcp,84.05740356445312,6678219244.585602
2016-05-23,peru,bcp,84.94316101074219,6748591182.963486
2016-05-24,peru,bcp,85.05764770507812,6757686958.147369
2016-05-25,peru,bcp,86.8050765991211,6896517242.856255
2016-05-26,peru,bcp,87.65469360351562,6964017883.949982
2016-05-27,peru,bcp,85.79277038574219,6816091217.914658
2016-05-31,peru,bcp,84.47918701171875,6711729229.609314
2016-06-01,peru,bcp,86.1844482421875,6847209364.415405
2016-06-02,peru,bcp,87.26301574707031,6932899737.449234
2016-06-03,peru,bcp,90.2276382446289,7168434005.420601
2016-06-06,peru,bcp,90.77595520019531,7211996864.722916
2016-06-07,peru,bcp,91.90877532958984,7301997517.467033
2016-06-08,peru,bcp,92.07147216796875,7314923507.4574585
2016-06-09,peru,bcp,93.12596893310547,7398701500.729515
2016-06-10,peru,bcp,88.6850814819336,7045880466.74749
2016-06-13,peru,bcp,87.46187591552734,6948698843.151482
2016-06-14,peru,bcp,86.91354370117188,6905134771.564056
2016-06-15,peru,bcp,89.42621612548828,7104762366.848305
2016-06-16,peru,bcp,90.36018371582031,7178964520.03273
2016-06-17,peru,bcp,91.02299499511719,7231623760.661484
2016-06-20,peru,bcp,91.49300384521484,7268965172.776848
2016-06-21,peru,bcp,91.39056396484375,7260826496.687683
2016-06-22,peru,bcp,91.1435317993164,7241200206.89167
2016-06-23,peru,bcp,92.15583801269531,7321626231.833267
2016-06-24,peru,bcp,88.18494415283203,7006145397.681496
2016-06-27,peru,bcp,86.92558288574219,6906091264.51622
2016-06-28,peru,bcp,89.93840026855469,7145454535.009018
2016-06-29,peru,bcp,91.72198486328125,7287157329.28717
2016-06-30,peru,bcp,92.99340057373047,7388169167.68972
2016-07-01,peru,bcp,92.746337890625,7368540453.323486
2016-07-05,peru,bcp,90.56507873535156,7195243084.49617
2016-07-06,peru,bcp,90.58917999267578,7197157888.828163
2016-07-07,peru,bcp,90.50481414794922,7190455164.452354
2016-07-08,peru,bcp,94.19851684570312,7483913627.287262
2016-07-11,peru,bcp,94.95774841308594,7544233297.5290985
2016-07-12,peru,bcp,93.5296630859375,7430774321.754761
2016-07-13,peru,bcp,95.277099609375,7569605212.606201
2016-07-14,peru,bcp,95.80735778808594,7611733332.48027
2016-07-15,peru,bcp,94.0478744506836,7471945342.534111
2016-07-18,peru,bcp,95.81938934326172,7612689219.289879
2016-07-19,peru,bcp,95.56028747558594,7592104011.971481
2016-07-20,peru,bcp,96.11466217041016,7636148148.462654
2016-07-21,peru,bcp,96.01222229003906,7628009472.373489
2016-07-22,peru,bcp,97.5728530883789,7751998962.759956
2016-07-25,peru,bcp,97.241455078125,7725669948.588135
2016-07-26,peru,bcp,97.65120697021484,7758224046.802238
2016-07-27,peru,bcp,96.95222473144531,7702691084.319107
2016-07-28,peru,bcp,96.47017669677734,7664393179.251579
2016-07-29,peru,bcp,96.60877227783203,7675404364.910011
2016-08-01,peru,bcp,96.55452728271484,7671094691.342278
2016-08-02,peru,bcp,95.71094512939453,7604073509.009743
2016-08-03,peru,bcp,95.88570404052734,7617957810.379997
2016-08-04,peru,bcp,96.0062026977539,7627531225.897408
2016-08-05,peru,bcp,96.32554626464844,7652902534.831955
2016-08-08,peru,bcp,96.60877227783203,7675404364.910011
2016-08-09,peru,bcp,95.28312683105469,7570084065.224838
2016-08-10,peru,bcp,97.32581329345703,7732372066.821388
2016-08-11,peru,bcp,97.92233276367188,7779764534.787689
2016-08-12,peru,bcp,95.74710845947266,7606946624.721565
2016-08-15,peru,bcp,95.87965393066406,7617477139.333694
2016-08-16,peru,bcp,95.04210662841797,7550935415.762352
2016-08-17,peru,bcp,94.46365356445312,7504978293.366852
2016-08-18,peru,bcp,94.59015655517578,7515028743.075233
2016-08-19,peru,bcp,96.15081787109375,7639020658.031921
2016-08-22,peru,bcp,96.40991973876953,7659605865.350319
2016-08-23,peru,bcp,96.31954193115234,7652425500.640984
2016-08-24,peru,bcp,96.97028350830078,7704125823.747353
2016-08-25,peru,bcp,96.6388931274414,7677797415.718086
2016-08-26,peru,bcp,94.60222625732422,7515987660.597618
2016-08-29,peru,bcp,95.99415588378906,7626574126.802689
2016-08-30,peru,bcp,95.11441040039062,7556679828.758331
2016-08-31,peru,bcp,94.4094009399414,7500668013.656563
2016-09-01,peru,bcp,96.86785125732422,7695987753.800743
2016-09-02,peru,bcp,97.7054214477539,7762531295.799751
2016-09-06,peru,bcp,98.68160247802734,7840087235.742302
2016-09-07,peru,bcp,98.20553588867188,7802264546.43808
2016-09-08,peru,bcp,97.1450424194336,7718010125.117607
2016-09-09,peru,bcp,93.11390686035156,7397743189.349686
2016-09-12,peru,bcp,93.82493591308594,7454233250.927536
2016-09-13,peru,bcp,91.53518676757812,7272316534.964752
2016-09-14,peru,bcp,91.99313354492188,7308699635.700287
2016-09-15,peru,bcp,92.79454040527344,7372370061.987473
2016-09-16,peru,bcp,91.08325958251953,7236411680.705299
2016-09-19,peru,bcp,91.83647155761719,7296253104.471054
2016-09-20,peru,bcp,92.73426818847656,7367581535.801102
2016-09-21,peru,bcp,94.62632751464844,7517902464.929611
2016-09-22,peru,bcp,96.24120330810547,7646201628.883812
2016-09-23,peru,bcp,94.5239028930664,7509765001.125557
2016-09-26,peru,bcp,92.57159423828125,7354657364.238342
2016-09-27,peru,bcp,92.17391204833984,7323062183.546623
2016-09-28,peru,bcp,92.39083099365234,7340296028.677116
2016-09-29,peru,bcp,90.9507064819336,7225880559.950615
2016-09-30,peru,bcp,91.72198486328125,7287157329.28717
2016-10-03,peru,bcp,91.462890625,7266572728.111328
2016-10-04,peru,bcp,89.4623794555664,7107635482.560127
2016-10-05,peru,bcp,88.57661437988281,7037262938.039688
2016-10-06,peru,bcp,88.15483093261719,7003752953.015976
2016-10-07,peru,bcp,88.29339599609375,7014761714.104187
2016-10-10,peru,bcp,89.52262878417969,7112422190.318832
2016-10-11,peru,bcp,88.6007080078125,7039177136.229126
2016-10-12,peru,bcp,88.90802764892578,7063593164.49662
2016-10-13,peru,bcp,87.96199035644531,6988432093.78981
2016-10-14,peru,bcp,88.36570739746094,7020506733.242722
2016-10-17,peru,bcp,87.51006317138672,6952527239.530357
2016-10-18,peru,bcp,89.58287811279297,7117208898.077538
2016-10-19,peru,bcp,91.02299499511719,7231623760.661484
2016-10-20,peru,bcp,91.39056396484375,7260826496.687683
2016-10-21,peru,bcp,90.99287414550781,7229230709.853409
2016-10-24,peru,bcp,90.69762420654297,7205773599.108299
2016-10-25,peru,bcp,90.4324951171875,7184709539.171265
2016-10-26,peru,bcp,90.77595520019531,7211996864.722916
2016-10-27,peru,bcp,89.27559661865234,7092795900.5228195
2016-10-28,peru,bcp,89.365966796875,7099975659.0896
2016-10-31,peru,bcp,89.58890533447266,7117687750.696175
2016-11-01,peru,bcp,89.8781509399414,7140667827.250313
2016-11-02,peru,bcp,88.66698455810547,7044442696.606468
2016-11-03,peru,bcp,88.552490234375,7035346315.280029
2016-11-04,peru,bcp,93.89122009277344,7459499417.447433
2016-11-07,peru,bcp,98.27786254882812,7808010777.861725
2016-11-08,peru,bcp,98.00669860839844,7786467259.163498
2016-11-09,peru,bcp,98.0368423461914,7788862128.399239
2016-11-10,peru,bcp,96.0785140991211,7633276245.035942
2016-11-11,peru,bcp,93.42723083496094,7422636251.808151
2016-11-14,peru,bcp,91.98106384277344,7307740718.177902
2016-11-15,peru,bcp,92.46915435791016,7346518688.149178
2016-11-16,peru,bcp,91.43878173828125,7264657317.63678
2016-11-17,peru,bcp,89.83595275878906,7137315252.777298
2016-11-18,peru,bcp,92.01122283935547,7310136799.698753
2016-11-21,peru,bcp,90.5951919555664,7197635529.16169
2016-11-22,peru,bcp,91.1435317993164,7241200206.89167
2016-11-23,peru,bcp,90.17943572998047,7164604396.756615
2016-11-25,peru,bcp,92.00518798828125,7309657340.937561
2016-11-28,peru,bcp,91.05313873291016,7234018629.897224
2016-11-29,peru,bcp,92.43904113769531,7344126243.483658
2016-11-30,peru,bcp,94.41543579101562,7501147472.417755
2016-12-01,peru,bcp,95.88570404052734,7617957810.379997
2016-12-02,peru,bcp,93.44532012939453,7424073415.806618
2016-12-05,peru,bcp,95.11441040039062,7556679828.758331
2016-12-06,peru,bcp,95.0300521850586,7549977710.525078
2016-12-07,peru,bcp,95.45182800292969,7583487089.406235
2016-12-08,peru,bcp,94.81311798095703,7532742653.109474
2016-12-09,peru,bcp,96.35568237304688,7655296797.92514
2016-12-12,peru,bcp,93.84300231933594,7455668596.498337
2016-12-13,peru,bcp,95.24697875976562,7567212161.798126
2016-12-14,peru,bcp,94.0478744506836,7471945342.534111
2016-12-15,peru,bcp,94.49979400634766,7507849590.651009
2016-12-16,peru,bcp,94.48172760009766,7506414245.080208
2016-12-19,peru,bcp,93.86106872558594,7457103942.069138
2016-12-20,peru,bcp,94.70466613769531,7524126336.686783
2016-12-21,peru,bcp,95.39761352539062,7579179840.408722
2016-12-22,peru,bcp,94.427490234375,7502105177.655029
2016-12-23,peru,bcp,93.86710357666016,7457583400.83033
2016-12-27,peru,bcp,94.06594848632812,7473381294.247467
2016-12-28,peru,bcp,95.27106475830078,7569125753.845009
2016-12-29,peru,bcp,94.99388122558594,7547103988.6707
2016-12-30,peru,bcp,95.12044525146484,7557159287.519524
2017-01-03,peru,bcp,97.30772399902344,7730934902.822922
2017-01-04,peru,bcp,98.69361877441406,7841041910.2668
2017-01-05,peru,bcp,98.92859649658203,7859710494.825539
2017-01-06,peru,bcp,99.23593139648438,7884127735.378143
2017-01-09,peru,bcp,98.3381118774414,7812797485.62043
2017-01-10,peru,bcp,99.42272186279297,7898967923.558006
2017-01-11,peru,bcp,98.56709289550781,7830989642.130753
2017-01-12,peru,bcp,98.41645050048828,7819021357.377602
2017-01-13,peru,bcp,97.16311645507812,7719446076.830963
2017-01-17,peru,bcp,96.8437728881836,7694074767.896416
2017-01-18,peru,bcp,97.4282455444336,7740510136.767998
2017-01-19,peru,bcp,95.8133773803711,7612211578.956352
2017-01-20,peru,bcp,96.48221588134766,7665349672.203743
2017-01-23,peru,bcp,98.8924789428711,7856841015.969048
2017-01-24,peru,bcp,99.87464904785156,7934872777.817459
2017-01-25,peru,bcp,101.2906723022461,8047373442.211967
2017-01-26,peru,bcp,99.4167251586914,7898491495.50959
2017-01-27,peru,bcp,100.10363006591797,7953064934.327782
2017-01-30,peru,bcp,98.86235046386719,7854447359.018417
2017-01-31,peru,bcp,98.62733459472656,7835775743.746902
2017-02-01,peru,bcp,98.39835357666016,7817583587.23658
2017-02-02,peru,bcp,97.78375244140625,7768754561.414368
2017-02-03,peru,bcp,98.79607391357422,7849181798.641075
2017-02-06,peru,bcp,97.89220428466797,7777370877.837059
2017-02-07,peru,bcp,100.5374755859375,7987533230.731323
2017-02-08,peru,bcp,101.38107299804688,8054555625.3489685
2017-02-09,peru,bcp,102.42951202392578,8137852341.432167
2017-02-10,peru,bcp,103.70694732666016,8239342426.310799
2017-02-13,peru,bcp,102.14632415771484,8115353542.066887
2017-02-14,peru,bcp,100.51336669921875,7985617820.256775
2017-02-15,peru,bcp,101.18824768066406,8039235978.407913
2017-02-16,peru,bcp,100.42298126220703,7978436849.404884
2017-02-17,peru,bcp,100.16990661621094,7958330494.705124
2017-02-21,peru,bcp,102.85730743408203,8171839966.789406
2017-02-22,peru,bcp,102.97783660888672,8181415806.877037
2017-02-23,peru,bcp,102.50784301757812,8144075607.046783
2017-02-24,peru,bcp,101.04362487792969,8027745940.130844
2017-02-27,peru,bcp,100.30848693847656,7969340468.078445
2017-02-28,peru,bcp,99.1937484741211,7880776373.190239
2017-03-01,peru,bcp,100.89297485351562,8015777049.235138
2017-03-02,peru,bcp,99.51913452148438,7906627747.028534
2017-03-03,peru,bcp,100.9532241821289,8020563756.993843
2017-03-06,peru,bcp,99.88668060302734,7935828664.627068
2017-03-07,peru,bcp,98.1272201538086,7796042493.108574
2017-03-08,peru,bcp,96.69913482666016,7682583517.334236
2017-03-09,peru,bcp,95.97607421875,7625137568.946777
2017-03-10,peru,bcp,95.33734893798828,7574391920.364906
2017-03-13,peru,bcp,95.41568756103516,7580615792.122078
2017-03-14,peru,bcp,94.95170593261719,7543753232.625351
2017-03-15,peru,bcp,96.5063247680664,7667265082.678291
2017-03-16,peru,bcp,98.59117126464844,7832902628.03508
2017-03-17,peru,bcp,98.82015228271484,7851094784.545403
2017-03-20,peru,bcp,98.79003143310547,7848701733.737328
2017-03-21,peru,bcp,96.59669494628906,7674444841.245071
2017-03-22,peru,bcp,97.22337341308594,7724233390.7322235
2017-03-23,peru,bcp,98.86235046386719,7854447359.018417
2017-03-24,peru,bcp,98.94670104980469,7861148871.109116
2017-03-27,peru,bcp,98.73580169677734,7844393272.454704
2017-03-28,peru,bcp,100.09757995605469,7952584263.281479
