countryname,bankname,bankname_sbs,pd_source,date,year,month,tot_asset,total_liab,equity,st_borrow,lt_borrow,net_income,net_rev,prof_margin
peru,banbif,Banco Interamericano de Finanzas,book,2023-01-31,2023,1,19781249.148,18172353.199,1608895.949,17615368.306,556984.893,16736.84379,55031.327659999995,0.3041330184400643
peru,banbif,Banco Interamericano de Finanzas,book,2023-02-28,2023,2,19729343.767,18103603.128,1625740.639,17460545.972,643057.156,12625.181949999998,46668.99862000001,0.27052609490938323
peru,banbif,Banco Interamericano de Finanzas,book,2023-03-31,2023,3,19644377.699,18041258.768,1603118.931,17324221.573,717037.195,16241.007449999997,55429.49852999998,0.29300296558176353
peru,banbif,Banco Interamericano de Finanzas,book,2023-04-30,2023,4,19253847.92,17637809.278,1616038.641,16923922.348,713886.9299999999,15767.313380000007,55139.26331000001,0.2859543714132369
peru,banbif,Banco Interamericano de Finanzas,book,2023-05-31,2023,5,19900864.034,18263814.189,1637049.845,17550669.36,713144.829,15253.411039999999,53714.171310000034,0.2839736826985219
peru,banbif,Banco Interamericano de Finanzas,book,2023-06-30,2023,6,20292836.362,18642847.57,1649988.791,17904832.599,738014.971,15020.752720000004,57145.82463999995,0.262849522508877
peru,banbif,Banco Interamericano de Finanzas,book,2023-07-31,2023,7,20925416.594,19254469.996,1670946.598,18450346.844,804123.152,15342.003070000006,55558.991630000004,0.27613897624657097
peru,banbif,Banco Interamericano de Finanzas,book,2023-08-31,2023,8,20822729.321,19137927.325,1684801.996,18254939.416,882987.909,15889.257479999986,57632.30515000003,0.2757005370277121
peru,banbif,Banco Interamericano de Finanzas,book,2023-09-30,2023,9,20350713.423,18661687.216,1689026.206,17769736.244,891950.9720000001,16688.01708000002,54318.89163999999,0.30722307794128667
peru,banbif,Banco Interamericano de Finanzas,book,2023-10-31,2023,10,21479946.587,19781982.351,1697964.236,18902969.608,879012.743,16916.669979999977,57602.380679999944,0.2936800489892529
peru,banbif,Banco Interamericano de Finanzas,book,2023-11-30,2023,11,21826178.517,20102733.394,1723445.123,19179084.373,923649.021,14433.433550000016,59788.64883000008,0.24140758877223145
peru,banbif,Banco Interamericano de Finanzas,book,2023-12-31,2023,12,21102562.505,19361035.083,1741527.421,18481184.05,879851.0329999999,8958.93359999999,62417.76550999994,0.1435317898165496
peru,banbif,Banco Interamericano de Finanzas,book,2024-01-31,2024,1,22476649.147,20714694.086,1761955.06,19827555.202,887138.884,14719.84037,60609.95258,0.2428617701122775
peru,banbif,Banco Interamericano de Finanzas,book,2024-02-29,2024,2,22563748.982,20796019.7,1767729.282,19980425.483999997,815594.216,11220.893709999998,55782.91732000001,0.20115286630907236
peru,banbif,Banco Interamericano de Finanzas,book,2024-03-31,2024,3,21843658.887,20110839.944,1732818.943,19396763.952,714075.992,14792.674779999998,57440.14372000001,0.25753199455957065
peru,banbif,Banco Interamericano de Finanzas,book,2024-04-30,2024,4,22919298.026,21168226.913,1751071.113,20351845.716,816381.197,15277.44526,57800.96721,0.2643112390229499
peru,banbif,Banco Interamericano de Finanzas,book,2024-05-31,2024,5,21357794.06,19583975.012,1773819.048,18673347.742999997,910627.269,15502.245709999996,65901.56283000001,0.2352333547838564
peru,banbif,Banco Interamericano de Finanzas,book,2024-06-30,2024,6,22149047.445,20355021.212,1794026.233,19516369.834000003,838651.378,17675.761700000003,67111.07679999998,0.2633806897880084
peru,banbif,Banco Interamericano de Finanzas,book,2024-07-31,2024,7,21603716.906,19785878.522,1817838.383,18950579.813,835298.709,16884.47993,69042.76093999995,0.24455105358073784
peru,banbif,Banco Interamericano de Finanzas,book,2024-08-31,2024,8,22054830.281,20201880.555,1852949.726,19326339.741,875540.814,18354.297919999997,79030.47086000006,0.23224330717343247
peru,banbif,Banco Interamericano de Finanzas,book,2024-09-30,2024,9,22596850.14,20710314.313,1886535.827,19832867.888,877446.425,18787.949420000004,76047.86531000008,0.24705426435591799
peru,banbif,Banco Interamericano de Finanzas,book,2024-10-31,2024,10,22478106.627,20608051.232,1870055.395,19729683.96,878367.272,18953.410769999988,71700.49667999987,0.2643414152985477
peru,banbif,Banco Interamericano de Finanzas,book,2024-11-30,2024,11,22480077.46,20577870.51,1902206.949,19700790.298,877080.212,20644.380790000025,71716.99980999995,0.2878589573559022
peru,banbif,Banco Interamericano de Finanzas,book,2024-12-31,2024,12,21853373.78,19938394.202,1914979.577,18986111.476999998,952282.725,17273.324569999997,73009.36024000007,0.23659054829707107
peru,banbif,Banco Interamericano de Finanzas,book,2025-01-31,2025,1,22597158.0,20659489.689,1937668.311,19626751.064999998,1032738.624,17650.16004,76385.16355,0.2310679092602401
peru,banbif,Banco Interamericano de Finanzas,book,2025-02-28,2025,2,22503059.422,20531886.836,1971172.586,19502571.669,1029315.167,15540.36968,68506.66398000001,0.22684464221665923
peru,banbif,Banco Interamericano de Finanzas,book,2025-03-31,2025,3,22774526.873,20827743.397,1946783.475,19795563.923,1032179.4739999999,23929.619100000004,73193.38808,0.3269368959098471
peru,banbif,Banco Interamericano de Finanzas,book,2025-04-30,2025,4,21558063.527,19574998.351,1983065.175,18540550.006,1034448.345,22263.714949999994,73092.75624999998,0.3045953674787028
peru,banbif,Banco Interamericano de Finanzas,book,2025-05-31,2025,5,22281861.12,20279026.683,2002834.436,19341065.312,937961.371,24320.384829999995,75741.02468000003,0.32109923166146404
peru,banbif,Banco Interamericano de Finanzas,book,2025-06-30,2025,6,24132173.772,22089819.55,2042354.222,21099493.216000002,990326.334,30377.004780000017,89915.82546999998,0.3378382461731964
peru,banbif,Banco Interamericano de Finanzas,book,2025-07-31,2025,7,22942217.293,20871630.613,2070586.68,19878342.665000003,993287.9480000001,30643.803589999996,79510.62965000002,0.3854051178426304
peru,banbif,Banco Interamericano de Finanzas,book,2025-08-31,2025,8,22989605.784,20889839.682,2099766.101,19914710.551,975129.1309999999,21980.432360000006,76212.75982000004,0.28840882303584836
peru,banbif,Banco Interamericano de Finanzas,book,2025-09-30,2025,9,22523438.828,20395662.474,2127776.354,19373508.079,1022154.395,21676.326109999995,76281.71665999992,0.2841614879567397
peru,banbif,Banco Interamericano de Finanzas,book,2025-10-31,2025,10,24604874.522,22457703.919,2147170.602,21466738.207,990965.7119999999,23528.474499999982,78213.49530000007,0.30082371858913665
peru,banbif,Banco Interamericano de Finanzas,book,2025-11-30,2025,11,22298074.443,20117565.663,2180508.78,19125943.945,991621.718,24203.460699999996,75594.52883999993,0.3201747675579536
peru,banbif,Banco Interamericano de Finanzas,book,2025-12-31,2025,12,23221226.59,21018646.918,2202579.672,19846065.104000002,1172581.814,20170.792929999996,79042.52685000002,0.25518912076632316
peru,banbif,Banco Interamericano de Finanzas,book,2026-01-31,2026,1,23123645.065,20893967.48,2229677.584,19720148.927,1173818.5529999998,23242.69378,77830.10820999999,0.29863370763004626
peru,banbif,Banco Interamericano de Finanzas,book,2026-02-28,2026,2,22631496.394,20384474.68,2247021.713,19207666.09,1176808.5899999999,21019.27878,68559.74553000003,0.30658338384296496
peru,banbif,Banco Interamericano de Finanzas,book,2026-03-31,2026,3,24136499.332,21899621.256,2236878.075,20715232.313,1184388.943,27481.996090000008,81157.28759999998,0.33862635017388154
peru,banbif,Banco Interamericano de Finanzas,book,2026-04-30,2026,4,23405513.153,21137232.331,2268280.821,20007360.841,1129871.4900000002,28850.26857999999,82838.16484999997,0.3482726667381019
peru,banco_comercio,Banco de Comercio,book,2010-01-31,2010,1,1221528.0,1108645.0,112883.0,1088469.0,20176.0,285.0,7871.0,0.036208867996442635
peru,banco_comercio,Banco de Comercio,book,2010-02-28,2010,2,1245952.0,1132710.0,113242.0,1112610.0,20100.0,356.0,7192.0,0.04949944382647386
peru,banco_comercio,Banco de Comercio,book,2010-03-31,2010,3,1242170.0,1128703.0,113467.0,1108464.0,20239.0,1023.0,8554.0,0.11959317278466215
peru,banco_comercio,Banco de Comercio,book,2010-04-30,2010,4,1240965.0,1125889.0,115076.0,1105716.0,20173.0,1047.0,8423.0,0.12430250504570818
peru,banco_comercio,Banco de Comercio,book,2010-05-31,2010,5,1232300.0,1117035.0,115265.0,1096926.0,20109.0,199.0,8305.0,0.023961468994581576
peru,banco_comercio,Banco de Comercio,book,2010-06-30,2010,6,1255270.0,1139717.0,115553.0,1119476.0,20241.0,625.0,8950.0,0.06983240223463687
peru,banco_comercio,Banco de Comercio,book,2010-07-31,2010,7,1271268.616,1154653.315,116615.303,1134277.8969999999,20375.418,1071.5389999999998,9480.654000000002,0.11302374287680993
peru,banco_comercio,Banco de Comercio,book,2010-08-31,2010,8,1292823.051,1174068.581,118754.474,1153957.711,20110.87,2142.8870000000006,9560.184000000001,0.2241470457053965
peru,banco_comercio,Banco de Comercio,book,2010-09-30,2010,9,1318215.233,1198129.923,120085.311,1177888.619,20241.304,1295.397,9597.070999999996,0.13497836996308565
peru,banco_comercio,Banco de Comercio,book,2010-10-31,2010,10,1363362.985,1241733.565,121629.422,1221524.0219999999,20209.543,1499.1369999999988,8921.784,0.16803107988267804
peru,banco_comercio,Banco de Comercio,book,2010-11-30,2010,11,1385788.44,1261231.217,124557.222,1241104.456,20126.761,2888.188110000001,9709.951249999998,0.29744620087562246
peru,banco_comercio,Banco de Comercio,book,2010-12-31,2010,12,1422301.649,1295406.08,126895.567,1275118.928,20287.152,2531.3764299999984,10531.86331,0.24035409077104689
peru,banco_comercio,Banco de Comercio,book,2011-01-31,2011,1,1406542.074,1278546.247,127995.826,1258336.531,20209.716,583.5686999999999,9339.22017,0.06248580602849198
peru,banco_comercio,Banco de Comercio,book,2011-02-28,2011,2,1444000.635,1318200.1,125800.535,1298080.6840000001,20119.416,-162.2493599999999,8744.60484,-0.01855422434388698
peru,banco_comercio,Banco de Comercio,book,2011-03-31,2011,3,1490058.308,1363795.703,126262.604,1343511.41,20284.293,399.81476999999995,9991.199209999999,0.040016694852789345
peru,banco_comercio,Banco de Comercio,book,2011-04-30,2011,4,1512595.175,1385906.693,126688.484,1365700.9,20205.793,419.93884,9363.981420000004,0.044846184669170334
peru,banco_comercio,Banco de Comercio,book,2011-05-31,2011,5,1509051.539,1381065.6,127985.94,1360935.314,20130.286,1384.2558999999999,10216.025130000002,0.13549848227517033
peru,banco_comercio,Banco de Comercio,book,2011-06-30,2011,6,1523313.665,1394526.715,128786.948,1374240.3590000002,20286.356,885.1451099999999,9494.148959999991,0.09323059009598694
peru,banco_comercio,Banco de Comercio,book,2011-07-31,2011,7,1572780.804,1442569.608,130211.197,1422122.861,20446.747,946.8523300000002,10007.566470000012,0.09461364387020643
peru,banco_comercio,Banco de Comercio,book,2011-08-31,2011,8,1612818.891,1481002.72,131816.175,1460870.785,20131.935,1206.7526900000003,9338.556909999985,0.129222609192195
peru,banco_comercio,Banco de Comercio,book,2011-09-30,2011,9,1628135.151,1493305.594,134829.558,1473018.442,20287.152,2895.023809999999,11430.65066,0.25326850553929875
peru,banco_comercio,Banco de Comercio,book,2011-10-31,2011,10,1608876.625,1473922.882,134953.743,1453713.339,20209.543,244.00625000000036,9996.983049999995,0.024407988768171462
peru,banco_comercio,Banco de Comercio,book,2011-11-30,2011,11,1626826.51,1490249.771,136576.739,1470123.011,20126.76,1563.9473900000012,10256.964790000013,0.1524766265674194
peru,banco_comercio,Banco de Comercio,book,2011-12-31,2011,12,1618949.411,1476779.913,142169.499,1456492.761,20287.152,6215.202720000001,11240.0953,0.552949290385465
peru,banco_comercio,Banco de Comercio,book,2012-01-31,2012,1,1638908.95,1495230.76,143678.192,1474783.217,20447.543,1492.31183,9728.1325,0.15340167601541202
peru,banco_comercio,Banco de Comercio,book,2012-02-29,2012,2,1662071.802,1518223.258,143848.544,1498052.0089999998,20171.249,184.2045499999997,9075.986370000002,0.020295816067868296
peru,banco_comercio,Banco de Comercio,book,2012-03-31,2012,3,1622257.129,1478273.112,143984.015,1457940.179,20332.933,82.80955000000017,9532.86077,0.008686747031972038
peru,banco_comercio,Banco de Comercio,book,2012-04-30,2012,4,1561562.69,1417397.636,144165.054,1397193.1609999998,20204.475,61.666060000000016,10073.269509999995,0.0061217522214393775
peru,banco_comercio,Banco de Comercio,book,2012-05-31,2012,5,1611645.759,1467267.942,144377.816,1447138.751,20129.191,76.05497999999989,9965.48187000001,0.00763184169036071
peru,banco_comercio,Banco de Comercio,book,2012-06-30,2012,6,1574362.78,1427612.85,146749.93,1397323.317,30289.533,2790.4618299999997,9782.991379999992,0.2852360511841729
peru,banco_comercio,Banco de Comercio,book,2012-07-31,2012,7,1545111.505,1398126.989,146984.516,1367827.0820000002,30299.907,202.39694000000054,9681.842479999992,0.020904795798743537
peru,banco_comercio,Banco de Comercio,book,2012-08-31,2012,8,1545184.293,1396406.142,148778.15,1366099.441,30306.701,1746.4859699999997,10455.173400000014,0.16704514628136127
peru,banco_comercio,Banco de Comercio,book,2012-09-30,2012,9,1575864.025,1424706.331,151157.695,1394413.217,30293.114,2420.0802399999993,12057.861309999993,0.20070559594120932
peru,banco_comercio,Banco de Comercio,book,2012-10-31,2012,10,1595645.21,1442239.99,153405.219,1411940.083,30299.907,2076.888140000001,11371.139989999996,0.1826455519698515
peru,banco_comercio,Banco de Comercio,book,2012-11-30,2012,11,1614859.548,1459564.444,155295.103,1429262.8739999998,30301.57,1895.97141,12235.684080000006,0.15495426308849247
peru,banco_comercio,Banco de Comercio,book,2012-12-31,2012,12,1603641.871,1446929.605,156712.266,1413817.476,33112.129,1434.9165399999983,9764.422319999998,0.14695355167718704
peru,banco_comercio,Banco de Comercio,book,2013-01-31,2013,1,1589211.032,1432016.004,157195.028,1398872.3229999999,33143.681,482.76251,10452.24926,0.046187427987150774
peru,banco_comercio,Banco de Comercio,book,2013-02-28,2013,2,1629972.75,1471950.041,158022.708,1434776.175,37173.866,205.83321,8944.532469999998,0.023012182100111495
peru,banco_comercio,Banco de Comercio,book,2013-03-31,2013,3,1763507.952,1605162.44,158345.511,1564493.0459999999,40669.394,325.68619,9086.135849999999,0.03584430118332427
peru,banco_comercio,Banco de Comercio,book,2013-04-30,2013,4,1715586.369,1557115.195,158471.173,1516342.8660000002,40772.329,120.24538999999993,8491.086060000005,0.014161367480004067
peru,banco_comercio,Banco de Comercio,book,2013-05-31,2013,5,1760736.093,1601996.42,158739.672,1561229.0629999998,40767.357,458.3891699999999,9585.735259999994,0.04781992800414563
peru,banco_comercio,Banco de Comercio,book,2013-06-30,2013,6,1713062.986,1554282.058,158780.927,1513602.243,40679.815,100.55130000000008,9235.72425,0.010887213311939243
peru,banco_comercio,Banco de Comercio,book,2013-07-31,2013,7,1687974.722,1529137.032,158837.689,1488374.288,40762.744,49.62142999999992,9327.10844000001,0.005320130061659266
peru,banco_comercio,Banco de Comercio,book,2013-08-31,2013,8,1674344.352,1514142.691,160201.661,1473393.655,40749.036,1319.6096700000003,10047.25529999999,0.1313403144040743
peru,banco_comercio,Banco de Comercio,book,2013-09-30,2013,9,1644037.712,1481051.732,162985.979,1440414.5620000002,40637.17,2874.700889999999,13960.136740000002,0.2059221154878171
peru,banco_comercio,Banco de Comercio,book,2013-10-31,2013,10,1654456.595,1488962.317,165494.278,1448217.9640000002,40744.353,2436.0835700000016,12101.38188,0.20130623049142232
peru,banco_comercio,Banco de Comercio,book,2013-11-30,2013,11,1672245.609,1506613.486,165632.122,1465868.798,40744.688,433.97823999999855,10282.046589999998,0.042207379260669024
peru,banco_comercio,Banco de Comercio,book,2013-12-31,2013,12,1648354.658,1485654.549,162700.108,1445017.3790000002,40637.17,1688.8431400000009,11596.328479999996,0.1456360211693487
peru,banco_comercio,Banco de Comercio,book,2014-01-31,2014,1,1644780.425,1479153.925,165626.5,1438409.4270000001,40744.498,2452.7471800000003,11472.65361,0.21379074653331231
peru,banco_comercio,Banco de Comercio,book,2014-02-28,2014,2,1621680.963,1456155.073,165525.89,1415416.557,40738.516,472.5600999999997,9251.76736,0.05107781914654626
peru,banco_comercio,Banco de Comercio,book,2014-03-31,2014,3,1623997.8,1455465.51,168532.289,1414830.742,40634.768,2464.8458,10347.407920000001,0.2382090103199488
peru,banco_comercio,Banco de Comercio,book,2014-04-30,2014,4,1614529.324,1444686.081,169843.242,1403944.88,40741.201,1163.5619699999997,9855.6015,0.11806097983973882
peru,banco_comercio,Banco de Comercio,book,2014-05-31,2014,5,1682526.994,1511624.367,170902.626,1470876.7170000002,40747.65,1112.7748900000006,10369.975880000005,0.10730737495215852
peru,banco_comercio,Banco de Comercio,book,2014-06-30,2014,6,1631769.133,1458979.477,172789.656,1418342.9749999999,40636.502,1763.5769299999984,10097.985719999997,0.17464640760058422
peru,banco_comercio,Banco de Comercio,book,2014-07-31,2014,7,1641846.695,1467197.473,174649.221,1426453.119,40744.354,1920.7321200000006,10632.421839999995,0.18064859999948998
peru,banco_comercio,Banco de Comercio,book,2014-08-31,2014,8,1661142.785,1485096.602,176046.183,1444347.5659999999,40749.036,1358.3576200000007,9467.879150000008,0.14347010544594874
peru,banco_comercio,Banco de Comercio,book,2014-09-30,2014,9,1633104.824,1455622.914,177481.909,1414985.743,40637.171,1308.8772200000003,11069.730060000002,0.1182393078156054
peru,banco_comercio,Banco de Comercio,book,2014-10-31,2014,10,1613751.732,1434086.193,179665.539,1393341.839,40744.354,2151.91798,10739.792539999995,0.2003686730432878
peru,banco_comercio,Banco de Comercio,book,2014-11-30,2014,11,1632757.87,1451506.878,181250.991,1410762.19,40744.688,1654.75713,10112.900850000005,0.1636283351873265
peru,banco_comercio,Banco de Comercio,book,2014-12-31,2014,12,1636123.127,1454481.278,181641.848,1413852.4819999998,40628.796,715.2620700000007,9436.40105,0.07579818473272718
peru,banco_comercio,Banco de Comercio,book,2015-01-31,2015,1,1601298.203,1417770.199,183528.004,1377034.0760000001,40736.123,1561.72306,10861.34193,0.1437873027168384
peru,banco_comercio,Banco de Comercio,book,2015-02-28,2015,2,1594591.153,1410031.39,184559.762,1369292.8739999998,40738.516,1820.2575,10587.264469999996,0.17192897231932477
peru,banco_comercio,Banco de Comercio,book,2015-03-31,2015,3,1520571.067,1333546.587,187024.48,1292911.8190000001,40634.768,2061.3584599999995,10528.137720000002,0.19579516480717152
peru,banco_comercio,Banco de Comercio,book,2015-04-30,2015,4,1512435.226,1323039.857,189395.369,1282298.655,40741.202,2389.8092500000002,11108.202139999998,0.2151391575234695
peru,banco_comercio,Banco de Comercio,book,2015-05-31,2015,5,1530610.941,1339614.518,190996.422,1298866.8669999999,40747.651,1719.6022000000012,9716.198880000004,0.1769830178692267
peru,banco_comercio,Banco de Comercio,book,2015-06-30,2015,6,1554295.161,1362677.746,191617.415,1322041.244,40636.502,677.1445899999999,11621.916789999996,0.05826445002451271
peru,banco_comercio,Banco de Comercio,book,2015-07-31,2015,7,1589704.593,1394910.38,194794.212,1354166.0259999998,40744.354,3129.701289999999,10439.84113999999,0.2997843787113414
peru,banco_comercio,Banco de Comercio,book,2015-08-31,2015,8,1606620.357,1409549.87,197070.486,1368800.834,40749.036,2317.46091,11010.173050000012,0.21048360452427195
peru,banco_comercio,Banco de Comercio,book,2015-09-30,2015,9,1651844.606,1452100.423,199744.182,1411463.2519999999,40637.171,2784.6827700000013,11679.537199999992,0.2384240678646071
peru,banco_comercio,Banco de Comercio,book,2015-10-31,2015,10,1692344.926,1489672.584,202672.342,1448928.23,40744.354,2860.052789999998,10999.563900000008,0.2600151075080345
peru,banco_comercio,Banco de Comercio,book,2015-11-30,2015,11,1733521.972,1528745.713,204776.259,1488001.025,40744.688,2326.760620000001,10519.14323999999,0.22119297806995192
peru,banco_comercio,Banco de Comercio,book,2015-12-31,2015,12,1708137.398,1501501.587,206635.811,1460864.416,40637.171,1957.5157300000028,10136.225220000022,0.19312078091335055
peru,banco_comercio,Banco de Comercio,book,2016-01-31,2016,1,1716048.963,1507479.768,208569.194,1466735.3429999999,40744.425,1934.6144399999998,11857.216480000001,0.1631592408946218
peru,banco_comercio,Banco de Comercio,book,2016-02-29,2016,2,1716200.282,1505629.104,210571.178,1464887.274,40741.83,1813.81482,9165.5057,0.19789577131570604
peru,banco_comercio,Banco de Comercio,book,2016-03-31,2016,3,1764622.268,1550617.34,214004.928,1509980.79,40636.55,3317.8291600000002,10708.92941,0.30981894015491507
peru,banco_comercio,Banco de Comercio,book,2016-04-30,2016,4,1780575.824,1563444.656,217131.168,1522703.105,40741.551,3082.2017699999997,11578.894220000002,0.26619137470624543
peru,banco_comercio,Banco de Comercio,book,2016-05-31,2016,5,1812787.974,1593653.559,219134.415,1552905.9079999998,40747.651,3198.4996599999995,11454.3393,0.27923912294094516
peru,banco_comercio,Banco de Comercio,book,2016-06-30,2016,6,1793294.279,1570244.635,223049.643,1523105.872,47138.763,3565.806489999999,11003.417090000003,0.32406355778702906
peru,banco_comercio,Banco de Comercio,book,2016-07-31,2016,7,1810263.586,1584779.143,225484.443,1532945.933,51833.21,2454.57302,11092.871069999994,0.2212748173588933
peru,banco_comercio,Banco de Comercio,book,2016-08-31,2016,8,1781234.317,1553047.384,228186.932,1496575.225,56472.159,2738.923990000003,11116.91829999999,0.2463743922630074
peru,banco_comercio,Banco de Comercio,book,2016-09-30,2016,9,1770917.52,1540245.902,230671.618,1482423.791,57822.111,2497.506599999997,11464.419300000009,0.21784850454658397
peru,banco_comercio,Banco de Comercio,book,2016-10-31,2016,10,1738081.254,1504858.441,233222.813,1445393.2310000001,59465.21,2541.2137900000016,11284.30704,0.2251989228042134
peru,banco_comercio,Banco de Comercio,book,2016-11-30,2016,11,1769402.757,1533890.086,235512.671,1474369.775,59520.311,2306.2447299999985,11110.564930000008,0.2075722291827691
peru,banco_comercio,Banco de Comercio,book,2016-12-31,2016,12,1768094.992,1530400.113,237694.878,1469531.836,60868.277,2184.054600000003,11472.292599999986,0.19037647278975484
peru,banco_comercio,Banco de Comercio,book,2017-01-31,2017,1,1797761.972,1557273.048,240488.923,1516454.758,40818.29,2797.57906,11639.5395,0.24035135238812497
peru,banco_comercio,Banco de Comercio,book,2017-02-28,2017,2,1811367.058,1568844.424,242522.633,1527886.468,40957.956,2123.41187,11049.235329999998,0.1921772689766759
peru,banco_comercio,Banco de Comercio,book,2017-03-31,2017,3,1845587.649,1599494.865,246092.783,1558867.892,40626.973,3512.43621,12721.18833,0.2761091274560196
peru,banco_comercio,Banco de Comercio,book,2017-04-30,2017,4,1863750.859,1614814.774,248936.084,1573996.484,40818.29,2827.428250000001,11937.714470000006,0.23684837303702067
peru,banco_comercio,Banco de Comercio,book,2017-05-31,2017,5,1907283.633,1655042.576,252241.056,1614084.6199999999,40957.956,3294.018039999999,12325.819109999997,0.26724536605664984
peru,banco_comercio,Banco de Comercio,book,2017-06-30,2017,6,1945596.784,1690451.762,255145.021,1649824.789,40626.973,3293.490080000003,12802.330859999987,0.25725706639017504
peru,banco_comercio,Banco de Comercio,book,2017-07-31,2017,7,1938171.482,1679671.839,258499.643,1638853.5489999999,40818.29,3001.159489999998,12619.932080000013,0.23781106514481298
peru,banco_comercio,Banco de Comercio,book,2017-08-31,2017,8,1996899.427,1735621.981,261277.446,1694664.025,40957.956,2754.1850300000006,12598.01715,0.2186205175947074
peru,banco_comercio,Banco de Comercio,book,2017-09-30,2017,9,2016539.007,1752326.24,264212.767,1711699.267,40626.973,2737.6329699999987,11996.012279999995,0.22821191793578255
peru,banco_comercio,Banco de Comercio,book,2017-10-31,2017,10,1986582.544,1719799.126,266783.417,1678980.836,40818.29,2681.782210000001,12329.706380000003,0.2175057643181281
peru,banco_comercio,Banco de Comercio,book,2017-11-30,2017,11,1942882.416,1673697.368,269185.048,1632739.412,40957.956,2167.3107199999977,12203.672549999988,0.1775949584946869
peru,banco_comercio,Banco de Comercio,book,2017-12-31,2017,12,1964077.877,1692106.69,271971.187,1651479.717,40626.973,2721.6963900000046,12459.105810000008,0.21845037930535102
peru,banco_comercio,Banco de Comercio,book,2018-01-31,2018,1,1954118.604,1675772.974,278345.63,1634954.684,40818.29,3032.2732,12429.867769999999,0.24395055974115165
peru,banco_comercio,Banco de Comercio,book,2018-02-28,2018,2,1953716.193,1674175.538,279540.655,1633217.582,40957.956,2704.64392,12404.985859999999,0.21802877895420675
peru,banco_comercio,Banco de Comercio,book,2018-03-31,2018,3,1874341.369,1590930.001,283411.368,1550303.028,40626.973,3190.29363,12699.180310000003,0.2512204372346611
peru,banco_comercio,Banco de Comercio,book,2018-04-30,2018,4,1860174.957,1578529.789,281645.168,1537711.499,40818.29,1665.3985399999983,12004.146819999994,0.13873526915093154
peru,banco_comercio,Banco de Comercio,book,2018-05-31,2018,5,1879892.825,1598568.071,281324.754,1557610.115,40957.956,2169.194050000002,12939.94744000001,0.16763546065840898
peru,banco_comercio,Banco de Comercio,book,2018-06-30,2018,6,1888558.028,1605214.707,283343.321,1564587.734,40626.973,2948.5865999999987,13719.675489999994,0.21491664304663521
peru,banco_comercio,Banco de Comercio,book,2018-07-31,2018,7,1877661.352,1590552.94,287108.412,1549734.65,40818.29,2554.478939999999,12436.689079999996,0.20539863331535502
peru,banco_comercio,Banco de Comercio,book,2018-08-31,2018,8,1865980.405,1576208.239,289772.165,1535280.283,40927.956,2859.048300000002,13199.846480000007,0.21659708727157867
peru,banco_comercio,Banco de Comercio,book,2018-09-30,2018,9,1911666.626,1619424.961,292241.665,1576796.321,42628.64,2655.4356399999997,12515.808159999986,0.21216653419845985
peru,banco_comercio,Banco de Comercio,book,2018-10-31,2018,10,1916021.985,1621731.606,294290.379,1570862.2049999998,50869.401,2523.18621,12952.722800000003,0.19479967640471696
peru,banco_comercio,Banco de Comercio,book,2018-11-30,2018,11,1961158.361,1664462.217,296696.144,1610889.4,53572.817,1460.7520700000023,12151.782760000002,0.12020886966547467
peru,banco_comercio,Banco de Comercio,book,2018-12-31,2018,12,1966091.787,1666080.841,300010.946,1609745.674,56335.167,3086.069339999998,12559.245919999987,0.24572091028853757
peru,banco_comercio,Banco de Comercio,book,2019-01-31,2019,1,1948413.825,1644937.762,303476.063,1585476.2780000002,59461.484,3098.84858,12909.29385,0.240047876824804
peru,banco_comercio,Banco de Comercio,book,2019-02-28,2019,2,2008839.949,1703763.878,305076.07,1643070.783,60693.095,1591.6740800000007,11718.720750000002,0.13582319384135852
peru,banco_comercio,Banco de Comercio,book,2019-03-31,2019,3,2066088.605,1757612.999,308475.605,1696711.9980000001,60901.001,2863.224479999999,12884.072930000002,0.222229763488307
peru,banco_comercio,Banco de Comercio,book,2019-04-30,2019,4,2041329.969,1730037.988,311291.98,1669054.004,60983.984,2268.4969600000004,12200.803059999998,0.18593013499555666
peru,banco_comercio,Banco de Comercio,book,2019-05-31,2019,5,2047564.765,1731326.743,316238.022,1670153.926,61172.817,4500.05891,12842.035959999994,0.35041631436141857
peru,banco_comercio,Banco de Comercio,book,2019-06-30,2019,6,1991154.616,1670809.007,320345.609,1609910.267,60898.74,2943.3335000000006,12900.570450000007,0.2281552983573683
peru,banco_comercio,Banco de Comercio,book,2019-07-31,2019,7,2021599.55,1698224.667,323374.882,1637240.683,60983.984,2869.6519000000008,13479.975999999995,0.21288256744670775
peru,banco_comercio,Banco de Comercio,book,2019-08-31,2019,8,2015358.469,1688967.157,326391.312,1627794.3399999999,61172.817,3027.70291,13408.787680000009,0.2257998994581737
peru,banco_comercio,Banco de Comercio,book,2019-09-30,2019,9,2014682.096,1685001.542,329680.553,1624100.541,60901.001,3302.0267999999996,12805.571379999994,0.25785860716509484
peru,banco_comercio,Banco de Comercio,book,2019-10-31,2019,10,2002953.108,1670580.031,332373.076,1609596.047,60983.984,2795.8101899999965,13647.41721,0.20486002200851575
peru,banco_comercio,Banco de Comercio,book,2019-11-30,2019,11,2060203.699,1725083.66,335120.039,1663910.8429999999,61172.817,2805.0311900000015,13748.550140000007,0.2040237815214456
