date,country,GaR,prob_neg,ES,ER,mean,std,iqr_05_95,skew,kurt,GaR_st,mean_st,std_st,scale_st,alpha_st,nu_st,skew_st,sse_st,n_train,quarter
01/09/2014,CHILE,-0.0112390892352492,0.0668180627755891,-0.0175149958213837,0.0770183707072285,0.0226182436448832,0.0116556924439367,0.0641836313290209,-0.0603586216141206,1.395014485148671,,,,,,,,,134,2014Q3
01/09/2015,CHILE,-0.0118658141757895,0.1023311460787298,-0.0181605351585507,0.0828858486261042,0.0264111626780516,0.014715960148849,0.0685986559163066,-0.0691315404908881,1.3736914734189924,,,,,,,,,154,2015Q3
01/09/2016,CHILE,0.0030687104671362,0.0318095615210358,-0.0011487668502535,0.0656633708695296,0.0257603534968858,0.0089725903219465,0.0472866042576644,0.0535788354095426,1.6031283901676088,,,,,,,,,174,2016Q3
01/09/2017,CHILE,0.0096206680790025,0.0,0.0090351060236103,0.0428027481759775,0.0236093631175895,0.0088157862550589,0.0301069381648747,-0.2125281538542876,1.4324303563720882,,,,,,,,,194,2017Q3
01/09/2018,CHILE,0.0105299086000373,0.0,0.0096480543300762,0.0450872388138725,0.0256357993268252,0.0107786500642834,0.033255932969069,-0.0906622331276426,1.067674348229277,,,,,,,,,214,2018Q3
01/09/2019,CHILE,0.0090687058952506,0.0,0.0064200250807038,0.0641407684029691,0.0323776141127239,0.0114432228232887,0.0429287557901925,0.0112473001091407,1.4670585488177024,,,,,,,,,234,2019Q3
01/09/2020,CHILE,-0.0936874480072964,1.0,-0.1762307985897337,-0.0113244494703892,-0.0582554784080871,0.012341293761937,0.0782543391859593,-0.0461185972424347,2.8754865234593177,,,,,,,,,254,2020Q3
01/09/2021,CHILE,0.0257918625054844,0.0,0.0066808277961353,0.1456828661285699,0.0991104366439518,0.0228091292143728,0.1128716049459762,-0.4366236866803376,1.6221213494059252,,,,,,,,,274,2021Q3
01/09/2022,CHILE,-0.0216742166822358,0.1429995729228541,-0.0512991286852266,0.0732966455697873,0.0172062163327486,0.0161296974311097,0.0819985287545835,0.196566267617041,1.7992891344868194,,,,,,,,,294,2022Q3
01/09/2023,CHILE,-0.0188791008397784,0.2867295674249724,-0.0221570577315772,0.0712965625375289,0.0113524801789334,0.0166994539806839,0.0661929663794918,-0.0259295809062302,1.389592407116027,,,,,,,,,314,2023Q3
01/09/2024,CHILE,0.0049225931631416,0.0277475063732967,-0.0006077905836426,0.0803586674342192,0.0298402057205201,0.0115050659330399,0.055153017302804,0.1030099454965763,1.344876776217289,,,,,,,,,334,2024Q3
01/09/2025,CHILE,0.0115658131770206,0.0,0.004807942760544,0.0803856299882254,0.0300773068129221,0.0091893825231301,0.0419457979403617,0.2094853646736608,1.0475490042925228,,,,,,,,,354,2025Q3
01/12/2010,CHILE,0.0523659755155891,0.0,0.0440005390049173,0.1130166711122287,0.0745084427845496,0.0125604431750589,0.0605377749222603,0.6915595966825064,2.318781811164024,0.0525584926540295,0.0784298744450263,0.0612342692255904,0.0137472047758192,1.3026713937300105,2.1,0.7932283117728209,1.2202656929517265e-06,59,2010Q4
01/12/2011,CHILE,0.034689958066382,0.0,0.0232555118558048,0.0988719965863371,0.0563402821647768,0.0133182972962992,0.0637711378533522,0.2456176612528921,1.56895115780916,,,,,,,,,79,2011Q4
01/12/2012,CHILE,0.0357880280248333,0.0,0.0348454440415178,0.1062803408742604,0.0587679766159067,0.009995493081037,0.0573765791113365,0.4028515633123774,1.8408252375975696,,,,,,,,,99,2012Q4
01/12/2013,CHILE,0.015903590695924,0.0,0.0143940074380286,0.0864774164888942,0.0368536465093677,0.0094871211863771,0.0444446439327161,0.1670957253044148,1.3537203984584711,,,,,,,,,119,2013Q4
01/12/2014,CHILE,-0.0185877549965473,0.095450771166008,-0.0194474941893844,0.0698833822493596,0.0208443000252956,0.0120228523568896,0.0697193606943919,-0.1276467802490996,1.224445209305132,,,,,,,,,139,2014Q4
01/12/2015,CHILE,-0.0079591488443033,0.0829274263172222,-0.0106183216019691,0.0756154789038758,0.0235827970466106,0.0118183617559463,0.0577914857808506,-0.1228138568498922,1.4564354376327195,,,,,,,,,159,2015Q4
01/12/2016,CHILE,-0.0037343910315668,0.1342706159568575,-0.0069314007226237,0.056008502426817,0.0147788183062988,0.0116902753754377,0.0406478965270769,-0.0126527525361184,1.310917531918954,,,,,,,,,179,2016Q4
01/12/2017,CHILE,0.0160665230623687,0.0,0.0153675628447701,0.0517403956594251,0.0328684251218441,0.0101233203886217,0.0348739598900888,-0.0829486878972186,1.3418191696354873,,,,,,,,,199,2017Q4
01/12/2018,CHILE,-0.00367478661421,0.0679345319409624,-0.0082936786434966,0.0958491245085128,0.0372018674956154,0.014082630262484,0.0709956655058465,-0.0775727487254472,1.4422817999787088,,,,,,,,,219,2018Q4
01/12/2019,CHILE,-0.0322989281262839,0.9649322485265224,-0.0351657318684186,0.0048668487605681,-0.0177032542298743,0.0127476917073293,0.0250805342847941,-0.2269629444454596,0.9261105635383976,,,,,,,,,239,2019Q4
01/12/2020,CHILE,-0.0154835307262678,0.1306736452244272,-0.036244920540067,0.0593116199607815,0.0153500302220856,0.0113686565662136,0.0615733776919625,0.4931173370076732,1.8310634672573565,,,,,,,,,259,2020Q4
01/12/2021,CHILE,0.001585689969659,0.0384394289724594,-0.0018434009590707,0.1128181441695429,0.0619373676353486,0.0269255382173857,0.0999307749734899,-0.5440160241626804,1.5370131543744745,,,,,,,,,279,2021Q4
01/12/2022,CHILE,-0.0201877563690378,0.5758607213146479,-0.0309230235016865,0.0642338950910968,0.002310524705917,0.0125178080469266,0.0594990862728009,0.4207385487680388,1.5145285762370797,,,,,,,,,299,2022Q4
