date,country,GaR,prob_neg,ES,ER,mean,std,iqr_05_95,skew,kurt,n_train,quarter
01/06/2014,MEXICO,-0.04231247372134094,0.09031493127279011,-0.06809720082593329,0.07275404992010795,0.019609412238584388,0.01223425930763167,0.09493734410454362,0.07294480749630207,1.3837390332855075,550,2014Q2
01/06/2015,MEXICO,-0.05717176802158562,0.10140689456312867,-0.08498371693700987,0.08508996649525621,0.02055769332994062,0.013231543853824258,0.12355670713763385,0.0526414458440785,1.5342828771082209,610,2015Q2
01/06/2016,MEXICO,-0.0662680125881613,0.12468269735828208,-0.082640392617573,0.07795656634030948,0.016526577877591382,0.01222599840452411,0.12813855150722492,0.03794076715643275,1.8066041799124644,674,2016Q2
01/06/2017,MEXICO,-0.04442291075106812,0.09628871015264254,-0.06833171974233897,0.08201173773987792,0.018019862293495163,0.01060497358140322,0.10316829911676548,-0.0072315504835160395,1.4941671206112377,741,2017Q2
01/06/2018,MEXICO,-0.07473447659506012,0.11788259608588456,-0.09387146855520334,0.07612345028286956,0.017487205636522948,0.013195977858100867,0.13206296653048533,-0.08207300492308339,1.652417199651588,809,2018Q2
01/06/2019,MEXICO,-0.053705433478143064,0.35458747290512493,-0.08189961805600496,0.0770141553580128,0.0024605650604732506,0.01255360392820124,0.10163106947995598,0.02624445488709937,1.7348055298326273,877,2019Q2
01/06/2020,MEXICO,-0.1260333800865162,0.9158440399634282,-0.12811784856523367,0.1506829238900598,-0.08505889366403017,0.02873823859435569,0.2157428639420149,0.616004457447412,2.3193495953232186,945,2020Q2
01/06/2021,MEXICO,-0.0774086017248224,0.08978738846710743,-0.12509221819350413,0.12363774032584779,0.0854641725551484,0.031375378380126905,0.20079631728201625,-0.6903974528360062,2.1920118908187196,1013,2021Q2
01/06/2022,MEXICO,-0.11102612979633145,0.24119600615026482,-0.16526430369227083,0.12452744314019208,0.011731540198173213,0.02514058061871296,0.21308028247716332,-0.2246263089558673,2.1914119044267846,1081,2022Q2
01/06/2023,MEXICO,-0.03911300524983681,0.13163421152209936,-0.07753287411570868,0.14522657134067107,0.026459011937977797,0.013880585122366009,0.13406528265956702,-0.046114888469312304,2.230123588834772,1149,2023Q2
01/06/2024,MEXICO,-0.06312641259340819,0.18982356993803096,-0.09847623016424195,0.12591238726387877,0.017786411905943742,0.017171547667104072,0.15626103819985937,-0.10166705974035162,2.1724946298264474,1217,2024Q2
01/06/2025,MEXICO,-0.040935732166293974,0.22970950258176673,-0.08573253403367054,0.1537348206277856,0.014235215161854359,0.01289826119729289,0.14856967457904702,0.15932260239175078,2.038321529726085,1285,2025Q2
01/09/2003,MEXICO,,,,,,,,,,55,2003Q3
01/09/2004,MEXICO,,,,,,,,,,84,2004Q3
01/09/2005,MEXICO,,,,,,,,,,113,2005Q3
01/09/2006,MEXICO,,,,,,,,,,145,2006Q3
01/09/2007,MEXICO,-0.047896478448948496,0.14504351412246158,-0.06544405110200845,0.10649425681855201,0.018857448933581662,0.01120010986559377,0.12631206096676573,0.060940448721390476,2.8612554107692603,183,2007Q3
01/09/2008,MEXICO,-0.08701831347780835,0.46722652543900134,-0.09236612895964592,0.09957124464048284,0.002316611484085688,0.01084313203056325,0.1747432919455575,-0.19265380673462004,3.103020238082875,227,2008Q3
01/09/2009,MEXICO,-0.045550695439466826,0.7604958641203107,-0.07549346095209483,0.1380913560824388,-0.008112233303611573,0.020212108811524278,0.11986925941238652,-0.005144580665621696,1.8092148064383968,275,2009Q3
01/09/2010,MEXICO,-0.07995453088429545,0.14708833566269136,-0.10455210417843967,0.10073306537286922,0.017992554120643784,0.01788943500266251,0.14402852848987546,-0.16441609414219233,1.7825012693576425,329,2010Q3
01/09/2011,MEXICO,-0.13607312398833177,0.40719137344050477,-0.14054427086309346,0.10442472205300111,-0.0020120522731904757,0.028183726620143578,0.21478803322293025,-0.15999682180073002,1.383811045462231,385,2011Q3
01/09/2012,MEXICO,-0.03545471142697324,0.09297558044825209,-0.06791430184513846,0.0982720206088547,0.026092936470495404,0.01308970659607782,0.1067417673710428,-0.026529061842444468,1.4653693209660177,445,2012Q3
01/09/2013,MEXICO,-0.05363975742214741,0.2298589567141303,-0.056802767147784615,0.08321373555371797,0.012692751097946346,0.01580256372294816,0.12149040228790721,-0.11726632765058465,1.543321510028218,505,2013Q3
01/09/2014,MEXICO,-0.045288315144019285,0.09817784088382425,-0.0687673343953566,0.09300417640056818,0.022745134151247275,0.012201795151112213,0.11542234260773881,0.07405850618874026,1.6520372878134282,565,2014Q3
01/09/2015,MEXICO,-0.06973196910593653,0.11355269720200459,-0.09361112464911878,0.09932394492649016,0.022588355540120526,0.014885490777190038,0.14409973281430877,0.03202235083019425,1.6321266665746366,626,2015Q3
01/09/2016,MEXICO,-0.04184986078364533,0.16478399826271212,-0.05998105106921348,0.09127313819993996,0.014181695090631066,0.012567924208745987,0.1100650530458891,-0.027777774473966337,1.5964849703154043,690,2016Q3
01/09/2017,MEXICO,-0.027759587676805902,0.07499545698140316,-0.050515085556499126,0.09727609795100657,0.019870463352796477,0.009421887840286025,0.0903677379890702,-0.053786694549539875,1.5754311877572251,758,2017Q3
01/09/2018,MEXICO,-0.050352975159165536,0.09468010923826528,-0.0748837745462761,0.08661715223398744,0.021971093884944795,0.010896450185492115,0.11081586475235569,-0.0999073380929051,1.6799688718539254,826,2018Q3
01/09/2019,MEXICO,-0.05521767750044729,0.2988962661650598,-0.07442886834198549,0.08676329786335482,0.005277503301153513,0.01267783231853184,0.11078938592724775,0.044383169860377866,1.7850620175057859,894,2019Q3
01/09/2020,MEXICO,-0.08092962659529641,0.8622623170527784,-0.11050745299301622,0.1667652131247885,-0.025495284045349235,0.020048890910439297,0.19785140734913015,0.3206679006564456,1.552830141319362,962,2020Q3
