seed,N,b3,t3,p3,b1,bD,cr_N,cr_b3,cr_t3,cr_p3,b4_bk,sum_bk,sum_bk_p,b4_em,sum_em,sum_em_p,error
205,617,0.19676869220583718,1.2586110467912397,0.20874895873069055,2.6831718971813165,5.956111292119224,617,0.8051963575660998,2.1827136268434484,0.02951953749302727,-0.8984335750628853,-0.0932372174967856,0.22486755687045035,0.1954859328025053,1.000682290368605,0.002380909233187678,
206,617,0.2323153291742484,1.429727901829396,0.15340982295905237,2.6943231186186027,7.728825525477517,617,0.7726494824429487,2.2959559129652654,0.02208961199559445,-0.8672793002965236,-0.09462981785357483,0.20879444022024218,0.2596081506523932,1.032257633095342,0.0041951849335626346,
207,617,0.21060749006604026,1.2753129347992105,0.20278140568744774,2.673044224331847,6.379806450946407,617,0.8284625004630694,2.2695847884030864,0.02365611756071684,-0.9328819915306029,-0.10441949106753357,0.17896327637982035,0.22248055092126395,1.0509430513843334,0.002169940816342697,
208,617,0.17998088816664265,1.2845249315056102,0.19954378970473963,2.6809161906253247,5.7005339752056665,617,0.7087586394653679,2.0747742107369476,0.03851636278480819,-0.7853480682830449,-0.07658942881767705,0.2703853486838712,0.2598470675142085,0.9686057069795764,0.0022618280154993453,
209,617,0.2017608495262382,1.3069323599666938,0.19182697753045197,2.703320552026766,8.05018710689852,617,0.8028339119770708,2.183971095609408,0.029426444856496925,-0.9101906772229608,-0.10735676524589,0.2314823210287953,0.21983773893924444,1.0226716509163152,0.004299927676290949,
210,617,0.2069258082317562,1.2745363995439596,0.20305606797359754,2.6826097313892348,6.8420646816797115,617,0.8363015706973557,2.2567507093241046,0.02445286258877899,-0.9429158376084755,-0.10661426691111986,0.19609700577358136,0.20001746171504706,1.0363190324124028,0.0029028980533218895,
211,617,0.23108749155176148,1.357853948024962,0.17511284024329155,2.704913752305045,6.872064292350792,617,0.8321565379924043,2.3093255740236334,0.02133056960314561,-0.9340064807475602,-0.10184994275515591,0.18856308063619487,0.2189106105249585,1.0510671485173628,0.002913030925383975,
212,617,0.21091838912527375,1.1811550372333597,0.23809381948684272,2.7041461409299745,5.783348667941163,617,0.9232795129641019,2.324773572838038,0.020481991159641666,-1.0522796862734252,-0.12900017330932323,0.14431227553264758,0.1506402743137811,1.073919787277883,0.0017304227489329804,
213,617,0.20661645393931047,1.4343117805690038,0.15209858432414203,2.670295570171479,6.765161032297457,617,0.6909800298516574,2.1638391833837227,0.030947668966914366,-0.7630412696316892,-0.07206123978003176,0.27803778500176346,0.24009628319968881,0.9310763130513462,0.005533364126842688,
214,617,0.22566401508563008,1.3409442646415726,0.18053781152096504,2.707446763523638,6.665852787183886,617,0.8206186700810763,2.304027356850418,0.021628598796309406,-0.9210683884935784,-0.10044971841250216,0.19368170624802872,0.23345936173320841,1.0540780318142846,0.002499526849408129,
215,617,0.29821621064981657,1.3807252465332236,0.1679706091727604,2.9200251388487173,5.957798672458084,617,0.831748246280829,2.397775530025617,0.01685924029827568,-0.9818013193214313,-0.15005307304060234,0.025952164291521918,0.4653935904122417,1.2971418366930707,0.0008585929491289335,
216,617,0.2189637754686502,1.4482731829351143,0.14815757340579427,2.675385988497485,7.023164076174581,617,0.7456548621108183,2.2203359171773416,0.02684173826962777,-0.8225781567451756,-0.07692329463435732,0.2847305765570598,0.21531816743505422,0.9609730295458725,0.004105900943852214,
217,617,0.1805904597010911,1.3932559920383567,0.16415170638367904,2.674623274914047,6.9744817522842855,617,0.6602443538958881,2.0030807297866358,0.04570573234148356,-0.7292081336568238,-0.0689637797609357,0.33877566607893295,0.22153616136756427,0.8817805152634524,0.006835995070364254,
218,617,0.21172656118915215,1.3709340666882757,0.17100086719980023,2.678702706283724,6.3510976412552465,617,0.7702767141508864,2.2275972489699023,0.02634986295102837,-0.8538786334013697,-0.08360191925048333,0.2518601323844938,0.20889027034540394,0.9791669844962904,0.002863974031541261,
219,617,0.23286755202169077,1.346713095385206,0.1786731563613917,2.680643056596917,7.908407399001737,617,0.8291157658252528,2.302470128381959,0.021716882694203132,-0.9399623723991769,-0.11084660657392409,0.16493481290212397,0.3048996609164372,1.13401542674169,0.0014394859397190984,
220,617,0.16128799329513568,1.2525351915526024,0.21095120866583272,2.6647974828568275,6.146267072240118,617,0.6776923695518239,1.9436024980725695,0.052501872171384134,-0.7512296251030693,-0.07353725555124546,0.3133087349642716,0.2317725708939003,0.9094649404457242,0.003219523691471826,
221,617,0.17002913106649428,1.247947932145009,0.2126250339989646,2.6675746474451394,6.098218859792411,617,0.737129223545637,2.022747945393641,0.04362875607476435,-0.8186653134934707,-0.08153608994783368,0.2808735411746279,0.19253815948834607,0.9296673830339831,0.003284120095650822,
222,617,0.19731548197237717,1.439719372230602,0.15056274152153604,2.7257436768880723,7.584342355743426,617,0.7000001934640568,2.0042364254763205,0.04558141393948345,-0.7716553614741078,-0.071655168010051,0.3555913742939074,0.22365134943620207,0.923651542900259,0.006290595210255656,
223,617,0.22815474583578277,1.3516945260504802,0.17707460563393185,2.7127757274385136,6.999448158179438,617,0.8335328880685882,2.3123425295322115,0.021162471291017892,-0.9371704678009426,-0.10363757973235443,0.19142539842462702,0.21152489863754995,1.0450577867061381,0.0034336783702533236,
224,617,0.21914007373975475,1.3288721708262456,0.1844867074807972,2.707785671525207,6.642314106138266,617,0.8289844953021642,2.268029343486627,0.023751461459257106,-0.9289804990005074,-0.09999600369834316,0.2020763882570913,0.19986302438115594,1.0288475196833202,0.0028427598495692763,
225,617,0.20048949460755083,1.5615921279829457,0.11900682782603633,2.7066962094600475,7.746992119157522,617,0.6183341045075215,2.0052895557846573,0.04546837750355537,-0.6738172581858336,-0.055483153678312136,0.4191465446618976,0.24660052559553264,0.864934630103054,0.008943313097849348,
226,617,0.20382115935307837,1.3950600252176544,0.16360735034674212,2.6739542764496944,7.025510031181554,617,0.735387973271411,2.145195664397612,0.032416330850248976,-0.8146805878093681,-0.0792926145379571,0.2767635270780482,0.216609693468393,0.951997666739804,0.004837300455765359,
227,617,0.2389888488906797,1.4984222304109425,0.1346447051700992,2.7019951390890866,7.372327504082981,617,0.7190512051324485,2.267167446720118,0.023804436864734768,-0.7954207438493729,-0.07636953871692442,0.2380803675435761,0.27290855201572756,0.991959757148176,0.004951581343519251,
228,617,0.244996550655633,1.305696412732606,0.1922468008578706,2.7537123342159946,6.437539821346089,617,0.8938078804929659,2.3905649591459395,0.017190055839676255,-1.0181873536792294,-0.12437947318626352,0.12941654932480362,0.2331380471191043,1.1269459276120701,0.0020378346191436414,
229,617,0.18325569245413736,1.4200713838115364,0.15620030142171615,2.6678143980473457,6.900163133069354,617,0.653464365129493,2.000491360507925,0.045985311755265545,-0.717859963063567,-0.06439559793407401,0.3530068338489323,0.21865723651150962,0.8721216016410026,0.007020442837873064,
230,617,0.18163007192620545,1.3448850398061871,0.17926247573361076,2.6582268965273452,5.935326973362951,617,0.678793670737351,2.064862829599805,0.039448917977899844,-0.7470590875147564,-0.06826541677740539,0.3043069379319614,0.21466525807363893,0.8934589288109899,0.004601928332511607,
231,617,0.1706983723273349,1.2899803126774714,0.19764440458629773,2.6520176673006897,5.954803690566188,617,0.6933256978593887,2.0105018182627323,0.04491240831744281,-0.7652128121501116,-0.07188711429072292,0.3106751185120944,0.20497434819585297,0.8983000460552417,0.003766434818968989,
232,617,0.23044190483910346,1.5375868375124446,0.12477226734829316,2.704085874722891,8.22737615115119,617,0.7336309328428977,2.188709079145229,0.02907795525303536,-0.8060052556834543,-0.07237432284055656,0.31743093585217697,0.22811231243792796,0.9617432452808257,0.005996614120539645,
233,617,0.18806719374305128,1.1469034122486,0.25196143241488933,2.694698222978222,5.717383938256167,617,0.8658451249362697,2.218148941047497,0.026991431455984483,-0.9808105146503091,-0.11496538971403936,0.18355419737533785,0.19623255802679124,1.062077682963061,0.0015743999033357436,
234,617,0.19850630405305816,1.181717309556743,0.23787077032541015,2.7321799933687863,5.27359462401939,617,0.8336551351755017,2.1718977728011626,0.03033079821425999,-0.9393532204314851,-0.10569808525598334,0.18165335379688452,0.23929799381543118,1.0729531289909329,0.00142305743754223,
235,617,0.20216417876653345,1.5257761487584562,0.1276879434365863,2.6902040309413775,8.444881270166192,617,0.6433536559924968,2.0415128331204198,0.04172216532801509,-0.7114470884733681,-0.0680934324808713,0.34572958909835894,0.2541434840957204,0.8974971400882172,0.008787061370709948,
236,617,0.250653633845112,1.3392750839797745,0.18108003422180752,2.757015757472185,6.498739960896461,617,0.8775347599072708,2.4011172943620593,0.01670783262424136,-0.9952673905131091,-0.11773263060583827,0.14252430102244773,0.23749535867304847,1.1150301185803193,0.002018498191710627,
237,617,0.19052549403235422,1.229895598607248,0.21930547408918732,2.68745142427658,5.86089033997389,617,0.8047985262390086,2.2045471422788223,0.027938766122215464,-0.9028325283266494,-0.09803400208764079,0.2041887239651592,0.20187438004485675,1.0066729062838653,0.002171466067888872,
238,617,0.2267981852155202,1.235594693746072,0.21718033959940275,2.7179099368530055,6.858664418606743,617,0.9060117680718933,2.404136619306722,0.016572064962159017,-1.042044827212882,-0.13603305914098862,0.12655562056310288,0.2284689135616353,1.1344806816335287,0.0021225657942658405,
239,617,0.18469858461653665,1.3682745872248283,0.17183099442878857,2.6657385176835686,6.450932610163691,617,0.6894839450037745,2.0468303188922157,0.04119492603677366,-0.7591028903382474,-0.06961894533447288,0.3251904107367054,0.2170071521269233,0.9064910971306979,0.004420816477682887,
240,617,0.22292552297121995,1.4825858246514712,0.13880455761505317,2.6741486611813454,7.18603675111798,617,0.7198996477913784,2.208979985269499,0.02762691843800824,-0.7896962095139974,-0.06979656172261905,0.28862049690084346,0.2249052771748852,0.9448049249662636,0.005265150432317345,
241,617,0.21737429160089544,1.2895612613823269,0.19778983238853076,2.706959576625212,6.1026684014345625,617,0.8327219700130285,2.277460030539724,0.023178485185944675,-0.9349440815642766,-0.10222211155124805,0.19361706641705556,0.2115247688379141,1.0442467388509427,0.0021385562611655473,
242,617,0.1752979277138121,1.4286700525611957,0.15371364624059103,2.6815335480840194,7.009479842342572,617,0.6200662616985142,1.9285860607871002,0.05434579330451261,-0.6811341674750049,-0.06106790577649068,0.3813327620213882,0.22476296140251226,0.8448292231010265,0.008393886996650002,
243,617,0.17729118662599072,1.3259601837246522,0.18544877443211183,2.671851115342425,6.448896026753126,617,0.6928111841370148,2.015980126430195,0.04433427001812662,-0.7660742977236307,-0.07326311358661586,0.31221458783936207,0.2148660288590389,0.9076772129960538,0.004609333123807735,
244,617,0.22304640290371652,1.3231377373544555,0.18638480540330105,2.7007117445219215,6.553590025484508,617,0.832808457776999,2.302560661087082,0.02171174152736266,-0.9354500570921992,-0.10264159931520023,0.18990030239315758,0.21386239838581228,1.0466708561628113,0.002589599553476374,
245,617,0.20135991636492417,1.4147038110324845,0.15776799786559637,2.6719064018908023,6.640788447155316,617,0.7052199792928892,2.1161828544901775,0.03482085888049946,-0.775716066865725,-0.07049608757283587,0.30787637643452115,0.22391623738668015,0.9291362166795694,0.004670132448695519,
246,617,0.2002121989928166,1.3701949812247787,0.17123126176036418,2.684123473863328,6.574854786003531,617,0.7415197464682801,2.127048594797239,0.033903005106260764,-0.8185173060192977,-0.07699755955101761,0.29064893780009027,0.20673534735485707,0.9482550938231372,0.004093086906411081,
247,617,0.17272258110986516,1.1389467894697458,0.25526214155106786,2.7273580835929803,6.81698794413127,617,0.8396722308877171,1.9966955579336043,0.04639776249657568,-0.9467991732328265,-0.10712694234510933,0.25303257394968925,0.19061828822684726,1.0302905191145644,0.0026906861645170643,
248,617,0.23356991131051685,1.4088509110921157,0.1594910367498774,2.7154523795560443,7.123592727119344,617,0.8139479911665277,2.280116102510266,0.023019299767133905,-0.9060067583341471,-0.0920587671676194,0.23270794033173114,0.22122977364970373,1.0351777648162315,0.003015858560784901,
249,617,0.28967010807648463,1.5381549132617516,0.12463335131646391,2.734248956475947,10.356203736853486,617,0.7979728915791453,2.376437829361077,0.017854790505480667,-0.9100667727932505,-0.11209388121410524,0.13889000947649222,0.3559327343166644,1.1539056258958098,0.0037098953664305157,
250,617,0.22737123572393447,1.3217311385871615,0.18685259253909403,2.7120627129211945,6.424869109116015,617,0.8440772489739883,2.3132189584930796,0.021113856013477594,-0.9486088170793076,-0.10453156810531927,0.1834728413862905,0.21911505169229864,1.063192300666287,0.0021928940348243664,
251,617,0.20393664135872033,1.2288409176385189,0.21970039026368893,2.7188428516701424,6.077501802931774,617,0.8494823618070595,2.195879484632762,0.028557332612533015,-0.9565400016277181,-0.10705763982065863,0.19895958613221998,0.19690028176685376,1.0463826435739132,0.0018589936106723215,
252,617,0.211387904426328,1.2194320613971235,0.22324612315350634,2.71617028372742,5.895014787060104,617,0.8790336996310211,2.25910816124971,0.024304785870358003,-0.9917524570418081,-0.11271875741078707,0.17887742135300222,0.18402667953602753,1.0630603791670485,0.0018485846820348595,
253,617,0.2095478689255659,1.3150468004673237,0.18908746891496708,2.6847340264284294,6.741726922538949,617,0.8142967445686394,2.2353038233886924,0.025836391099337774,-0.9116574355908109,-0.09736069102217149,0.21893476914612053,0.20269574817667368,1.0169924927453131,0.003072078603534756,
254,617,0.17759244248619455,1.308136625611957,0.19141856658336676,2.678981924038431,6.436753921518554,617,0.7175912343729305,2.007168544254872,0.04526728711458361,-0.7926972360464551,-0.07510600167352466,0.3146617140621748,0.19911861769388228,0.9167098520668128,0.0045346105971646455,
255,617,0.16174268203201622,1.0941350141732484,0.274414286685982,2.671047766288364,5.37429445739307,617,0.806178726448559,2.045299434925516,0.04134613279489674,-0.9049706081776225,-0.0987918817290635,0.22142189599297035,0.22492846405039799,1.031107190498957,0.0010450188924961967,
256,617,0.2722454974512387,1.3716614091370225,0.17077436068311114,2.7643356709514264,7.568516947523206,617,0.8901894640406522,2.4568202856537944,0.014354621290334935,-1.0262956145039044,-0.13610615046325214,0.09449378246506379,0.2853636573194263,1.1755531213600785,0.002413636183575374,
257,617,0.29019924560792376,1.4726897830105843,0.14145398740053006,2.8146094413192038,7.0877911490473595,617,0.8084617722545427,2.4126460447752054,0.016194643265004638,-0.9202933545434957,-0.11183158228895296,0.09305373821245122,0.345107251922969,1.1535690241775116,0.00186212190883972,
258,617,0.25199797088167375,1.5523388398121518,0.12120391463770686,2.715461168984112,8.04173332175386,617,0.7487661793347682,2.2716928852522136,0.02352742953657172,-0.8244470023888533,-0.07568082305408508,0.2692835864037011,0.2590377264871089,1.007803905821877,0.0049474959172592925,
259,617,0.22223186548687454,1.3090128723914172,0.1911218024728505,2.6968347084008846,6.439091338668232,617,0.8445992403487753,2.3038612838981565,0.02163799901400254,-0.9500051374018033,-0.10540589705302794,0.18142471435135543,0.20960493219013238,1.0542041725389077,0.0020916325586453066,
260,617,0.2114747303869822,1.1952533209529563,0.23254575069265337,2.7230805958878865,6.820044276716032,617,0.9150533556100655,2.274227105343422,0.023373535880803598,-1.043233272211829,-0.12817991660176342,0.17194937269631128,0.2347158791004152,1.1497692347104806,0.0011794661479584967,
261,617,0.20774855750762872,1.4448237575959946,0.14912391978563422,2.653166428537751,7.846290161641406,617,0.7101138513228401,2.151037562939834,0.03194981652253048,-0.7891000718426465,-0.07898622051980642,0.28183117721078177,0.24350614601822293,0.9536199973410631,0.004910872356737039,
262,617,0.2032268279333223,1.406657823973048,0.16014032516581977,2.6572358372312723,6.818304215011211,617,0.7043994440229743,2.1811994268573502,0.029631973471129003,-0.781303462726707,-0.07690401870373276,0.2572282353375641,0.239700375549152,0.9440998195721263,0.004884865016096196,
263,617,0.18746116684506647,1.2874579626551264,0.19852094863782033,2.665795769006882,6.244278889116648,617,0.7585270689065904,2.1252426847801282,0.034054101362769096,-0.8431737334562933,-0.08464666454970293,0.25676549284367933,0.19858886860862474,0.9571159375152152,0.0034328800294092243,
264,617,0.18480347616690107,1.3378067510752596,0.18155801445633069,2.6730214989732537,6.568930757327009,617,0.710198079622628,2.0466605194794543,0.041211674075693816,-0.7851193028765799,-0.0749212232539519,0.29787340838082876,0.22101556575850162,0.9312136453811297,0.0037909360737633513,
265,617,0.2119185733113022,1.242220451191734,0.21472838662152638,2.703409566434425,5.828164358199489,617,0.8402177201365587,2.2854362278078924,0.022703312707949896,-0.9488940853409386,-0.10867636520437984,0.16427988277023742,0.2327995257477916,1.0730172458843503,0.0019338027018038773,
266,617,0.2419306876869008,1.4991643345210868,0.13445216873779753,2.661346685548345,8.172906865332108,617,0.7547766305368011,2.268750929033772,0.02370718902796809,-0.8390162911355461,-0.08423966059874499,0.23217297701095596,0.2638422503818196,1.0186188809186207,0.00326690026645049,
267,617,0.17268520246265065,1.1755429249916771,0.24032822081861616,2.697656778573093,6.441805492114868,617,0.8062125897105552,2.019456797932144,0.04397064607039902,-0.9035579817945992,-0.09734539208404402,0.25895155810801795,0.18939835407132238,0.9956109437818776,0.002825309470578574,
268,617,0.1867803359385459,1.3494782481278311,0.1777844890421405,2.6700415454348825,6.396237969444559,617,0.7135606939635256,2.0628371479174272,0.039641860897680514,-0.7866053786005823,-0.07304468463705671,0.30512104368693493,0.20539083196924002,0.9189515259327656,0.0044622819079531695,
269,617,0.2168694583268372,1.1938571233864432,0.23309105333476055,2.7576851035809384,4.941843920855737,617,0.8641652846938483,2.256776801139246,0.02445121942304107,-0.9841908212505117,-0.12002553655666337,0.1345844334920896,0.2560323017170305,1.1201975864108789,0.0006460132179593181,
270,617,0.2061401632292001,1.4471728152853693,0.14846531563051335,2.6744702331704153,7.033693575492477,617,0.7016059433367026,2.128749982600002,0.03376118029296227,-0.7717323228040895,-0.07012637946738698,0.3153863409455142,0.22465202382691565,0.9262579671636182,0.005283444298207929,
271,617,0.24542072494350398,1.3105119668811556,0.19061488221342548,2.7530691216613126,7.269275261980096,617,0.9356063006372537,2.3372343120131567,0.01981917191847904,-1.062672634873828,-0.12706633423657432,0.16360053708361333,0.1988874668130496,1.1344937674503033,0.002547412065784016,
272,617,0.21560021295254594,1.466469425059149,0.14313918269064296,2.6662398062274346,7.6758464284721954,617,0.6984550092101017,2.1975796322327477,0.028435077400675413,-0.7756384507237201,-0.07718344151361833,0.26514596201017104,0.2519644630551304,0.9504194722652322,0.006018224048562226,
273,617,0.21234763933823247,1.2859488398692134,0.19904674642945053,2.6871408873895257,6.24120036554445,617,0.8184639868310067,2.2907716767829456,0.022390218996282796,-0.9219085187471577,-0.103444531916151,0.18194085982854658,0.22266678222558106,1.0411307690565879,0.0024259681570579783,
274,617,0.23496749696343672,1.34716810794656,0.17852669662534382,2.7203351659188937,6.579528665787024,617,0.8344901626116307,2.3468258687174135,0.019321841334076773,-0.9401104895911404,-0.10562032697950974,0.16983181513627255,0.2311348350606152,1.0656249976722458,0.002539176433180579,
275,617,0.1749966486857275,1.2680722702718605,0.20535299720512734,2.651429400985943,5.710161360890011,617,0.7233390865001526,2.085976881863773,0.03748499929174276,-0.8014440550927989,-0.07810496859264637,0.27554992618140295,0.18651454187281744,0.90985362837297,0.003314724697551563,
276,617,0.2729872068442032,1.313636070488087,0.18956165524058766,2.8598998886347564,5.560029971984631,617,0.8529285548828868,2.385645068438153,0.017419042043948174,-0.9959634422188979,-0.1430348873360111,0.04846062085813552,0.37505123497903337,1.2279797898619202,0.001704834936932409,
277,617,0.18499872270409554,1.2351507163111415,0.21734535874069905,2.6783271481988353,6.186289441694567,617,0.7983575834217415,2.134371258327927,0.03329621259997961,-0.8916959177364402,-0.09333833431469873,0.24079636368771884,0.18926372658497603,0.9876213100067175,0.0026664539714242874,
278,617,0.29825591790260353,1.4933684434552656,0.13596158299936478,2.7929937969044296,8.079669787450719,617,0.8401909933378978,2.479339302802464,0.013489800019782505,-0.9679674469967036,-0.12777645365880574,0.07572670225056344,0.31648496421135996,1.1566759575492578,0.0036612242627895863,
279,617,0.17941282738296052,1.2744598808296836,0.20308314751753964,2.6603106764274145,6.055362101691405,617,0.7406419618361114,2.0813573301878168,0.037907402426458514,-0.8211565667960609,-0.08051460495994944,0.27589286272677427,0.19927065611328343,0.9399126179493948,0.003250440529788845,
280,617,0.21279064621149416,1.619883694248602,0.10587783449818922,2.681929613506983,8.39369380138982,617,0.6103875318991644,2.0433071169056904,0.0415436216172258,-0.6624982214741442,-0.052110689574979774,0.41772845729920194,0.2650956252195451,0.8754831571187095,0.011236724481985316,
281,617,0.22525482906686986,1.5217509400744653,0.12869369131005137,2.67462679741972,7.4050622520998095,617,0.6849547411312075,2.173973388963766,0.030173640052154616,-0.7507234753486708,-0.06576873421746332,0.3057895936234005,0.26224942702803294,0.9472041681592405,0.005329403682787559,
282,617,0.20377038005476492,1.2473383105275566,0.21284819836616986,2.7183881341955383,6.436056718011245,617,0.8514588408727983,2.1849567498470464,0.029353652322874346,-0.9554128804406832,-0.10395403956788485,0.2207611405834604,0.19193190566318688,1.0433907465359853,0.0024601070746466114,
283,617,0.1973192991448392,1.3664021757792861,0.17241725898533256,2.6770682496976814,6.724497048849377,617,0.7357159046014934,2.1448962657155906,0.032440396682228645,-0.8153542830400908,-0.07963837843859745,0.28026956965371785,0.21377642189585677,0.9494923264973502,0.004349409267647264,
284,617,0.21970408184701173,1.3082331952285333,0.19138584407059156,2.7113211461397104,6.079352923090728,617,0.8230670190225808,2.2872743857801687,0.0225950181074841,-0.9221520815172887,-0.09908506249470783,0.19369203790029266,0.21464540311770164,1.0377124221402825,0.002287667939538718,
285,617,0.22967315129649113,1.2018852948617402,0.2299679479807779,2.803784746667954,4.710170884470265,617,0.8786370120816704,2.281425109906289,0.022941198426804643,-1.0083249222217459,-0.1296879101400754,0.11316604316803125,0.26539471064428316,1.1440317227259535,0.001074345455116088,
286,617,0.2312866262725756,1.4484752045999991,0.1481011267060237,2.6926853602447114,7.115703774936564,617,0.7402595554447319,2.268264448118393,0.02373702886660478,-0.8228302240589238,-0.08257066861419193,0.22231611265856577,0.2623439003695577,1.0026034558142896,0.004213419203174418,
287,617,0.2147655694984897,1.2830796553409496,0.2000492211792968,2.691081693240266,7.132469164773442,617,0.8669899099902801,2.2738504747235235,0.023396351650927683,-0.9787498886508091,-0.111759978660529,0.19506541669632593,0.19192825744668168,1.0589181674369619,0.002742347828297076,
288,617,0.22711915509184502,1.49964889770583,0.1343265656963739,2.691082624468477,7.785285550686031,617,0.6979349606577283,2.2128878703541406,0.027354503019749288,-0.7728370225065175,-0.07490206184878923,0.26347543650188765,0.2744948339557007,0.972429794613429,0.008217127708418204,
289,617,0.16283833792163288,1.2315013848107277,0.21870518333113775,2.6446539726860427,5.980757480535781,617,0.7138855947207065,2.004131462316369,0.045592693034456566,-0.7926429426479699,-0.07875734792726341,0.2861473184914667,0.20249907074913176,0.9163846654698382,0.003619787915546624,
290,617,0.23234587195773293,1.3401197102975637,0.18080551139267387,2.7001916385851876,6.74747681949416,617,0.8444953285166099,2.3315471427205345,0.020119320782314487,-0.9511257942747651,-0.10663046575815516,0.17312311176154527,0.22464467000460453,1.0691399985212144,0.0023347154499988587,
291,617,0.2052397275112139,1.2226368356869197,0.22203381958145707,2.7135641733622826,6.551452237198971,617,0.8818455893635371,2.2122641512095647,0.02739782544320235,-0.9943789983208182,-0.11253340895728114,0.20806781466499213,0.18531977106159314,1.0671653604251303,0.001931688076870941,
292,617,0.22884903832550435,1.5320403642343798,0.1261349610323168,2.704156111901558,7.967837277701013,617,0.7177013498314349,2.177153828405274,0.029934190451699427,-0.7892868096475033,-0.07158545981606845,0.31608287209468644,0.24101747891786304,0.9587188287492979,0.005972651064174661,
293,617,0.16132290262789473,1.2185821438364794,0.2235684257541899,2.6614096226872226,5.767960927154149,617,0.7111511880655584,2.003043398153051,0.04570975288486823,-0.7881922486207719,-0.07704106055521343,0.29446134903514865,0.20038532138392123,0.9115365094494796,0.0034083380108185235,
294,617,0.2502051824171915,1.2976117449828768,0.19500970098042014,2.758514219806497,6.410534889635825,617,0.9043428996318331,2.431303499820472,0.015393535561688765,-1.0376761290617118,-0.13333322942987869,0.11124347830698711,0.2426512881713764,1.1469941878032095,0.00156624508487746,
295,617,0.21497960130186355,1.4550577120682713,0.1462709157422366,2.6508783049672355,7.39846764035559,617,0.7309314578310782,2.213944611534896,0.027281238953046127,-0.8113755154551164,-0.08044405762403828,0.26814585171256455,0.21996625880743953,0.9508977166385177,0.0034650320982811955,
296,617,0.22366642115795476,1.2835473588093866,0.19988555681228704,2.7197128749447566,5.8463253235068455,617,0.8421457714947141,2.311118559263104,0.021230528251639846,-0.9487325853811662,-0.10658681388645208,0.16794921362088822,0.22142911908445165,1.0635748905791658,0.00189372507785035,
297,617,0.16879846942214788,1.2038755045983236,0.22919835827885326,2.6694138982468734,5.79543226929051,617,0.7632593734997678,2.0428891565462552,0.04158515350431502,-0.8491854715699209,-0.08592609807015306,0.26506463579042805,0.187939619137507,0.9511989926372748,0.0024762543224605693,
298,617,0.20874017208361695,1.3225268339891736,0.18658786445095554,2.7205830412023184,6.895090906265435,617,0.8221605208600188,2.1469603738786684,0.03227479398371025,-0.9140969481284937,-0.09193642726847495,0.26718830825941353,0.19046356565906292,1.0126240865190816,0.003031141985456065,
299,617,0.22586901008167562,1.4899686777797914,0.13685306523060148,2.697030527027685,8.002868322083534,617,0.7364556251459414,2.1941634798346152,0.028681188282188463,-0.8158192310011497,-0.0793636058552083,0.2811234305018684,0.23851404871997803,0.9749696738659195,0.005647557837758832,
300,617,0.17345736725104238,1.3349396208639204,0.18249404514824263,2.6879704407624563,6.6287304139314704,617,0.67463546656379,1.9659944850169033,0.04984991674665329,-0.7442687623057946,-0.06963329574200461,0.33311990252309265,0.21823672032728492,0.892872186891075,0.005577900141429781,
301,617,0.18502061623174737,1.430067401674527,0.15331241286992348,2.6702298192847205,6.918057322204777,617,0.6509886128609184,2.000428692033409,0.04599209606285615,-0.7139690197841638,-0.06298040692324547,0.36119383067357047,0.219741940776219,0.8707305536371374,0.00708462292059453,
302,617,0.2504083765367945,1.363844705108711,0.1732204429972406,2.723426926330135,7.251592487570812,617,0.8706687681036974,2.3893848104524236,0.01724474063510506,-0.9885659019014681,-0.11789713379777067,0.14212679285504803,0.24016479612109184,1.1108335642247893,0.0026103879773973215,
303,617,0.22632596724099593,1.2634543840661405,0.20700545189959874,2.7500223092309106,5.2523002905610205,617,0.8178729802634217,2.29594643663815,0.022090158250716474,-0.927463385997131,-0.10959040573370926,0.13130246835964887,0.2581475003267422,1.0760204805901639,0.0020626598646957817,
304,617,0.19018227906439733,1.2363837730030884,0.2168872748801869,2.6697413022466243,6.706708989199345,617,0.8099444192491898,2.204513067312673,0.02794117501441784,-0.9142280970889543,-0.10428367783976444,0.2042704950093801,0.2000629104210448,1.0100073296702345,0.0031607554142025762,
305,617,0.16567559730181738,1.137623918439317,0.2558138283936129,2.715256606034118,6.602467552036492,617,0.8151047788513189,1.9636941627172506,0.05011705419079471,-0.9176794463707345,-0.10257466751941557,0.2532188257908188,0.1775512702157634,0.9926560490670824,0.003433319984717187,
306,617,0.28524691664677804,1.4026322147865085,0.16133736564217904,2.8225479142581986,6.661212270626555,617,0.8394494902252578,2.425422680355188,0.015642183847328406,-0.9684505395154392,-0.1290010492901814,0.0653285962995509,0.37068421418662395,1.2101337044118818,0.0014144750589530908,
307,617,0.2124076631442896,1.2437705970364776,0.21415763396583265,2.720273578763004,5.569369956807567,617,0.8467539921351324,2.24039755262646,0.025501790774310473,-0.9555238461086227,-0.10876985397349037,0.16621269853272702,0.22438220783237794,1.0711361999675102,0.0016443917358601734,
308,617,0.2182848169671778,1.34713882124225,0.17853612075019853,2.7042196516047117,7.092419384281342,617,0.8160561649128433,2.2457273333970798,0.025155716665721695,-0.9144658462841723,-0.098409681371329,0.21836887570255015,0.20136519114600324,1.0174213560588465,0.0036720628336321948,
