country,quarter,EMBI_bps,JLoss,n_banks,below_min_banks,GaR,ES,prob_neg,skew,std,GaR_st,n_train,VIX,UST10Y,US_HY_spread,UST10Y_log,US_HY_spread_log,OnOffRun_spread,OnOffRun_spread_log,HHI_struct,GaR_pp,JLoss_x_GaR
southafrica,2007Q3,50.781215384615386,3.207333911262265,4,False,0.032854109984265,0.0319268688251341,0.0,0.142946100270606,0.0083681238540733,0.0328541100208089,183,21.589206349206346,4.731901538461538,3.951746031746032,1.5543271383048871,1.3741575145984941,-0.1002190476190476,-0.105603931524451,0.77374,3.2854109984265003,-1.7818441487004053
southafrica,2007Q4,56.08260606060606,2.5914276849925773,3,False,0.0323182584545865,0.0311729484029795,0.0,-0.0581070358295311,0.0085120730682208,0.0323182583647985,194,22.02984375,4.2572515151515145,4.884838709677419,1.4486237678236302,1.5861362674834178,-0.1863112903225806,-0.2061774066646915,0.77374,3.2318258454586504,-2.833245937987839
southafrica,2008Q1,168.95138461538463,4.963437367172481,5,False,0.0187437014014196,0.0132793276622275,0.0,0.1090404898200534,0.0102171186036245,0.018743701184231,205,26.120163934426227,3.6472138461538464,7.084098360655737,1.2939635462889865,1.9578526047276,-0.3150475409836065,-0.3784058460241801,0.77374,1.8743701401419601,0.34267121710257137
southafrica,2008Q2,157.65112307692308,3.100421289255413,6,False,0.0247467980047863,0.0191461500854831,0.0,0.0063983304427077,0.0091785213040193,0.0247467979443944,216,20.67296875,3.8625384615384615,6.578125,1.351324599854147,1.8837497503227096,-0.3051234472513199,-0.364021071138336,0.77374,2.47467980047863,-1.1092838259593598
southafrica,2008Q3,183.97672727272726,6.967971022021696,5,False,0.008084407889489,0.0077444789164819,0.0,0.1598126547145564,0.0107757019755878,0.0080844078552803,227,25.07328125,3.843201515151515,8.066875,1.3463057471456215,2.087766170607315,-0.2851375091075898,-0.3356650752142703,0.77374,0.8084407889489,-1.7670035902337082
southafrica,2008Q4,420.952234375,9.336382000652517,5,False,-0.0240575922406642,-0.0333709105576385,0.264838623927265,0.5220812967699534,0.010968632005228,-0.0239510097989091,239,58.6046875,3.203140909090909,16.25774193548387,1.1641318625069785,2.7885692221195404,-0.6579274046805598,-1.0727322974290805,0.77374,-2.40575922406642,-19.85978313006264
southafrica,2009Q1,423.1830476190476,10.53928630379716,6,False,-0.0786482013708995,-0.0791023052693347,0.9122452233741668,-0.3025366298355628,0.0195844155346153,-0.0786482024556017,251,45.0,2.7008625,15.372786885245901,0.9935711664432145,2.732598860908846,-0.6253082062768154,-0.9816514743479056,0.77374,-7.864820137089951,-59.239249148075736
southafrica,2009Q2,250.2160769230769,4.057339218581585,6,False,-0.0620739082964604,-0.0735608086696923,0.8864457201981989,-0.4835061672333149,0.0134523977153167,-0.0618840103426591,263,33.01571428571428,3.297866153846154,11.491269841269842,1.1932756392769075,2.4415876028358983,-0.4830492003001865,-0.6598075739928725,0.77374,-6.20739082964604,0.8865603808369508
southafrica,2009Q3,170.22019696969696,2.4994210213472696,5,False,-0.0580731815083186,-0.0672991258811994,0.9162944365537252,-0.448047167249764,0.0112738934033589,-0.0576088936362778,275,25.48625,3.4990636363636365,8.46921875,1.252495400234641,2.1364382671016946,-0.4496937596797943,-0.5972803551293554,0.77374,-5.807318150831859,12.132015251056039
southafrica,2009Q4,145.5737121212121,2.233757984725912,5,False,-0.0362000219617985,-0.0370005257447162,0.656717282285423,-0.0989935640148109,0.011552704422986,-0.0358501801215931,288,23.071875,3.4480500000000003,7.102903225806451,1.2378088538563987,1.960503605511548,-0.3788935673621387,-0.4762528226232063,0.77374,-3.62000219617985,9.815247788884415
