quarter,country,EMBI_bps,CDS_bps
2025Q3,indonesia,76.28125,72.76560606060606
2025Q4,indonesia,77.46774193548387,75.2549393939394
2026Q1,indonesia,90.19672131147541,82.08290625
2026Q2,indonesia,87.5079365079365,89.47836923076923
2026Q3,indonesia,91.72727272727273,89.47578571428572
2000Q1,malaysia,184.47619047619048,
2000Q2,malaysia,231.47619047619048,
2000Q3,malaysia,213.0793650793651,
2000Q4,malaysia,239.30645161290323,
2001Q1,malaysia,224.69354838709677,
2001Q2,malaysia,237.47619047619048,
2001Q3,malaysia,247.7704918032787,
2001Q4,malaysia,237.88709677419354,
2002Q1,malaysia,190.4,
2002Q2,malaysia,162.125,
2002Q3,malaysia,194.046875,
2002Q4,malaysia,202.69354838709677,
2003Q1,malaysia,194.08196721311475,
2003Q2,malaysia,160.6031746031746,
2003Q3,malaysia,137.171875,
2003Q4,malaysia,113.24193548387096,
2004Q1,malaysia,114.6774193548387,42.661703125
2004Q2,malaysia,126.57142857142857,49.44
2004Q3,malaysia,117.046875,39.29484848484849
2004Q4,malaysia,89.12903225806451,28.633107692307693
2005Q1,malaysia,81.65573770491804,25.9315625
2005Q2,malaysia,90.40625,30.67843076923077
2005Q3,malaysia,81.46875,28.12948484848485
2005Q4,malaysia,81.88524590163935,27.099430769230768
2006Q1,malaysia,80.11290322580645,24.946446153846153
2006Q2,malaysia,89.15873015873017,29.004538461538463
2006Q3,malaysia,89.9047619047619,28.546384615384618
2006Q4,malaysia,75.08064516129032,21.08256923076923
2007Q1,malaysia,69.90322580645162,17.909123076923077
2007Q2,malaysia,69.82539682539682,14.516846153846155
2007Q3,malaysia,97.14285714285714,28.836107692307692
2007Q4,malaysia,109.19354838709677,35.20709523809524
2008Q1,malaysia,130.4262295081967,80.9381076923077
2008Q2,malaysia,135.078125,78.52695384615386
2008Q3,malaysia,161.4375,126.8475
2008Q4,malaysia,375.0,260.6359365079365
2009Q1,malaysia,351.27868852459017,258.0471111111111
2009Q2,malaysia,242.65079365079364,148.25166153846155
2009Q3,malaysia,165.734375,91.9659393939394
2009Q4,malaysia,159.75806451612902,90.96074242424243
