country,quarter,CR3_q,HHI_q,n_bancos
mexico,2015Q3,0.96278024167803,3508.3084764249957,4
mexico,2015Q4,0.965183549072359,3536.0906719598934,4
mexico,2016Q1,0.9642308724317037,3550.272733912964,4
mexico,2016Q2,0.9165769281571404,3228.7935960065506,5
mexico,2016Q3,0.9142950580590914,3206.4381981214283,5
mexico,2016Q4,0.913573844693884,3165.4639323636884,5
mexico,2017Q1,0.9171912054394638,3187.306347418738,5
mexico,2017Q2,0.9140369153265266,3182.0402410202114,5
mexico,2017Q3,0.9114803787334307,3150.4567270330585,5
mexico,2017Q4,0.9087858253627177,3160.8333921218846,5
mexico,2018Q1,0.9125578905128561,3184.8854809574404,5
mexico,2018Q2,0.9102503575711948,3164.7861044021424,5
mexico,2018Q3,0.9095486335579671,3181.2186714844106,5
mexico,2018Q4,0.9093234010797018,3281.0740985818693,5
mexico,2019Q1,0.9094842747240859,3260.990829959423,5
mexico,2019Q2,0.9028717260833252,3212.1832031308422,5
mexico,2019Q3,0.9009069855366658,3213.0062102803827,5
mexico,2019Q4,0.9027087536527371,3243.6334869239936,5
mexico,2020Q1,0.9015689912642577,3227.3035534096316,5
mexico,2020Q2,0.9101243707049216,3323.572122030052,5
mexico,2020Q3,0.9131458620431001,3338.894270925387,5
mexico,2020Q4,0.9097722227803204,3314.2418408715553,5
mexico,2021Q1,0.9073105091086054,3325.3824044235807,5
mexico,2021Q2,0.907095808955904,3313.0471391854226,5
mexico,2021Q3,0.9015026206347906,3229.8501507273263,5
mexico,2021Q4,0.9024550148918885,3227.945259988144,5
mexico,2022Q1,0.9016387364839095,3225.26185705243,5
mexico,2022Q2,0.9038370456424708,3265.9411993600734,5
mexico,2022Q3,0.9023934096184691,3234.6616479989325,5
mexico,2022Q4,0.9029592338397286,3243.903701937642,5
mexico,2023Q1,0.8945747145234224,3223.3438711867275,5
mexico,2023Q2,0.897927138395272,3240.898859961632,5
mexico,2023Q3,0.8957694047400385,3225.2644763806425,5
mexico,2023Q4,0.8973248556067177,3225.2992127825037,5
mexico,2024Q1,0.8935460246624567,3183.456601767862,5
mexico,2024Q2,0.8959725731538759,3187.442377183649,5
mexico,2024Q3,0.8958862378281643,3189.6754242136544,5
mexico,2024Q4,0.895918241004873,3163.3652183708614,5
mexico,2025Q1,0.896505792423939,3149.358957337683,5
mexico,2025Q2,0.8946705744340058,3154.683588504358,5
mexico,2025Q3,0.8930801821129566,3133.8152298769824,5
mexico,2025Q4,0.8915132313803851,3109.4875737462276,5
mexico,2026Q1,0.8916145353895766,3134.2421055488744,5
mexico,2026Q2,0.8901585649870686,3122.485737184812,5
mexico,2026Q3,0.8894225278682719,3117.1591641713107,5
pakistan,2005Q2,,,1
pakistan,2005Q3,,,1
pakistan,2005Q4,,,1
pakistan,2006Q1,,,1
pakistan,2006Q2,0.8513722274089456,2910.3996244158625,4
pakistan,2006Q3,0.7367523068042867,2340.02082377573,5
pakistan,2006Q4,0.7320755492442712,2298.2900059211543,5
pakistan,2007Q1,0.7238589901181269,2262.0476143678525,5
pakistan,2007Q2,0.7328223816713391,2247.2713696275127,5
pakistan,2007Q3,0.7252625504769187,2244.1970054242497,5
pakistan,2007Q4,0.7238180284152598,2218.855798705875,5
pakistan,2008Q1,0.7257153741457772,2245.1471087784444,5
pakistan,2008Q2,0.6571858912601983,1857.185173734077,6
pakistan,2008Q3,0.6527683989150427,1851.5584079353714,6
pakistan,2008Q4,0.7200180817908709,2301.243710800858,6
pakistan,2009Q1,0.6538941804631271,1847.2731544717271,6
pakistan,2009Q2,0.6636063109764856,1871.3789496451122,6
pakistan,2009Q3,0.6634248921950969,1875.872457935038,6
pakistan,2009Q4,0.6572108061390969,1867.6175403493605,6
pakistan,2010Q1,0.6499844242819439,1857.5749662723306,6
pakistan,2010Q2,0.646905655813972,1862.6180284693319,6
pakistan,2010Q3,0.6538616803339798,1870.4713913834428,6
pakistan,2010Q4,0.6466157559293291,1849.812420443163,6
pakistan,2011Q1,0.6524834440583431,1859.0402218097615,6
pakistan,2011Q2,0.6436527066058747,1846.2505780594984,6
pakistan,2011Q3,0.6485859645797944,1851.06903657954,6
pakistan,2011Q4,0.6347064627753779,1833.1282471485142,6
pakistan,2012Q1,0.6540572028533973,1867.718741970199,6
pakistan,2012Q2,0.6555435469692483,1866.1702286577192,6
pakistan,2012Q3,0.6593135654755514,1877.5998525370155,6
pakistan,2012Q4,0.6484224718920948,1864.7796215112576,6
pakistan,2013Q1,0.6675851587293378,1923.7662803536123,6
pakistan,2013Q2,0.6653451879331076,1913.0641450746868,6
pakistan,2013Q3,0.667858912928365,1910.1634891457782,6
pakistan,2013Q4,0.6560078488554226,1873.7166992271361,6
pakistan,2014Q1,0.6580537456324689,1888.5156900473391,6
pakistan,2014Q2,0.6540429476999321,1877.9865629655417,6
pakistan,2014Q3,0.6400437405750791,1850.8753803445527,6
pakistan,2014Q4,0.6465829484465179,1851.1746451448016,6
pakistan,2015Q1,0.64511951229721,1856.8292116519103,6
pakistan,2015Q2,0.6464732399474613,1864.0205536433161,6
pakistan,2015Q3,0.6442935605150727,1856.6897317281198,6
pakistan,2015Q4,0.6446346269732247,1850.8892323998364,6
pakistan,2016Q1,0.6499562160493916,1858.1594563992262,6
pakistan,2016Q2,0.646768641451347,1851.6866733049092,6
pakistan,2016Q3,0.6610726037213477,1874.9671030247578,6
pakistan,2016Q4,0.6699980878575142,1896.690754509561,6
pakistan,2017Q1,0.6672059304358832,1897.7161855025772,6
pakistan,2017Q2,0.6547597113171089,1875.7047647729541,6
pakistan,2017Q3,0.670535305312011,1893.6384807306638,6
pakistan,2017Q4,0.6669462142767199,1878.267731549324,6
pakistan,2018Q1,0.6693147076991429,1877.6012944321747,6
pakistan,2018Q2,0.6674468857449425,1887.460097366685,6
pakistan,2018Q3,0.6495173316953237,1860.7361126208014,6
pakistan,2018Q4,0.666885780214418,1884.796781160477,6
pakistan,2019Q1,0.6649639881203795,1901.9957271407607,6
pakistan,2019Q2,0.660884920761647,1889.5604784216457,6
pakistan,2019Q3,0.6713477833303257,1923.7261922118507,6
pakistan,2019Q4,0.6612433391765415,1891.9306158374288,6
pakistan,2020Q1,0.6681784022791701,1922.5265361330346,6
pakistan,2020Q2,0.6672950952973248,1909.7375951846095,6
pakistan,2020Q3,0.668085005939621,1918.1091124817087,6
pakistan,2020Q4,0.6538720240789309,1894.129810708112,6
pakistan,2021Q1,0.6505039722069252,1894.0879569139777,6
pakistan,2021Q2,0.6469302074404673,1859.4239881848732,6
pakistan,2021Q3,0.6524551250232185,1876.2461359762228,6
pakistan,2021Q4,0.6533120245886108,1870.8204493702885,6
pakistan,2022Q1,0.651057088302692,1865.4753284675423,6
pakistan,2022Q2,0.6398896557129897,1875.8293291627458,6
pakistan,2022Q3,0.6738252714825426,1939.1924073410003,6
pakistan,2022Q4,0.6548714850573885,1899.7325550755356,6
pakistan,2023Q1,0.6547797478466899,1898.0159667234284,6
pakistan,2023Q2,0.6672207410877747,1941.8149100423557,6
pakistan,2023Q3,0.6585880380142722,1927.8106444987789,6
pakistan,2023Q4,0.6850455342288397,1945.3920523323493,6
pakistan,2024Q1,0.6840732244259499,1909.729109786496,6
pakistan,2024Q2,0.6928363464183327,1924.2703477648624,6
pakistan,2024Q3,0.6884578791167814,1914.3702265794193,6
pakistan,2024Q4,0.6847748834021525,1904.3211832548818,6
pakistan,2025Q1,0.739174736060081,2262.981387715377,5
pakistan,2025Q2,0.695705399118919,1988.1955198014562,6
pakistan,2025Q3,0.7168526003151268,2050.0975518487235,6
pakistan,2025Q4,0.7169016046259044,2081.2348906802276,6
pakistan,2026Q1,0.7175871441259297,2109.5648081138897,6
pakistan,2026Q2,0.7303343602536833,2141.6277886957223,6
pakistan,2026Q3,0.7237901574542648,2217.2265967362373,6
peru,2004Q1,,,1
peru,2004Q2,,,1
peru,2004Q3,,,1
peru,2004Q4,,,1
peru,2005Q1,,,1
peru,2005Q2,0.9999999999999999,4242.828100401419,3
peru,2005Q3,1.0000000000000002,4235.294308856642,3
peru,2005Q4,1.0,4252.362282274012,3
peru,2006Q1,1.0,4356.067237273791,3
peru,2006Q2,0.9999999999999999,4288.2340606141715,3
peru,2006Q3,0.9999999999999999,4299.74443013898,3
peru,2006Q4,1.0,4285.0600345726125,3
peru,2007Q1,1.0,4314.8223598318955,3
peru,2007Q2,1.0,4368.64672081379,3
peru,2007Q3,0.9999999999999999,4409.544205465574,3
peru,2007Q4,1.0,4144.146716266542,3
peru,2008Q1,1.0,4261.698568370956,3
peru,2008Q2,0.9999999999999999,4290.089686331292,3
peru,2008Q3,1.0,4297.952380660975,3
peru,2008Q4,1.0,4162.291673015139,3
peru,2009Q1,1.0,4127.372143625205,3
peru,2009Q2,1.0,4086.3381463917262,3
peru,2009Q3,1.0,4120.881463163133,3
peru,2009Q4,1.0,4034.401296117947,3
peru,2010Q1,0.9999999999999998,4098.112152894933,3
peru,2010Q2,0.9999999999999999,4098.783370409803,3
peru,2010Q3,1.0,4074.799680651946,3
peru,2010Q4,1.0,4154.523150186145,3
peru,2011Q1,1.0,4167.610239421142,3
peru,2011Q2,0.9999999999999999,4185.007797373643,3
peru,2011Q3,1.0,4127.569403654498,3
peru,2011Q4,1.0,4097.246491447481,3
peru,2012Q1,1.0,4096.148182827877,3
peru,2012Q2,1.0,4137.179130485732,3
peru,2012Q3,0.9999999999999999,4072.799609484809,3
peru,2012Q4,1.0,4111.359143384277,3
peru,2013Q1,1.0,4181.306630791167,3
peru,2013Q2,1.0,4146.87381091216,3
peru,2013Q3,0.9999999999999999,4089.7911451549985,3
peru,2013Q4,0.9999999999999999,4040.647955423206,3
peru,2014Q1,0.9999999999999998,4030.2184373153123,3
peru,2014Q2,1.0,4086.563088714132,3
peru,2014Q3,1.0,4158.597063908577,3
peru,2014Q4,1.0,4132.414190707558,3
peru,2015Q1,1.0,4123.071581045487,3
peru,2015Q2,1.0,4097.449466040371,3
peru,2015Q3,1.0,4079.6705910762516,3
peru,2015Q4,1.0,4063.645622384155,3
peru,2016Q1,1.0000000000000002,4002.839715654804,3
peru,2016Q2,1.0000000000000002,4046.3140462011825,3
peru,2016Q3,1.0,4007.5326855616368,3
peru,2016Q4,1.0,3961.909745250283,3
peru,2017Q1,1.0,3922.857346205398,3
peru,2017Q2,1.0,4024.0876232027,3
peru,2017Q3,1.0,4028.0644695820365,3
peru,2017Q4,0.9999999999999999,4012.7016888365515,3
peru,2018Q1,1.0,4000.134162480121,3
peru,2018Q2,1.0,4002.3989899735616,3
peru,2018Q3,0.9999999999999999,3996.078382502613,3
peru,2018Q4,1.0,3988.514536666062,3
peru,2019Q1,1.0,4032.5095886030645,3
peru,2019Q2,1.0,3956.85204930589,3
peru,2019Q3,1.0,3978.8128402786137,3
peru,2019Q4,0.9999999999999999,3948.6574032483572,3
peru,2020Q1,1.0,3961.8429265248337,3
peru,2020Q2,1.0,4006.2181116599672,3
peru,2020Q3,1.0000000000000002,3972.394772902105,3
peru,2020Q4,1.0,3955.233962578779,3
peru,2021Q1,0.9999999999999999,3953.101864195172,3
peru,2021Q2,1.0,3984.249956920075,3
peru,2021Q3,1.0,3964.442064204124,3
peru,2021Q4,1.0,3956.213263238748,3
peru,2022Q1,1.0,4005.4373929899434,3
peru,2022Q2,1.0,4017.3940713977518,3
peru,2022Q3,1.0,3992.3603057625155,3
peru,2022Q4,1.0,3972.1797011167914,3
peru,2023Q1,1.0,3995.663817658676,3
peru,2023Q2,1.0,3960.5653554336322,3
peru,2023Q3,0.9999999999999999,3946.8611344264227,3
peru,2023Q4,1.0,3983.6362025809117,3
peru,2024Q1,1.0,3944.7415533609296,3
peru,2024Q2,1.0,3904.064461758508,3
peru,2024Q3,1.0,3946.113699911552,3
peru,2024Q4,1.0,3939.0539071174567,3
peru,2025Q1,1.0,3969.9752510070034,3
peru,2025Q2,1.0,3977.578529534823,3
peru,2025Q3,1.0,3925.564151110279,3
peru,2025Q4,1.0,3947.5341577421245,3
peru,2026Q1,0.9999999999999999,3993.029668363839,3
peru,2026Q2,1.0000000000000002,3987.2740325133564,3
peru,2026Q3,1.0,4002.11238317522,3
philippines,2004Q1,0.8555773756105073,3034.8119002840185,5
philippines,2004Q2,0.8577009033080222,2982.551272966787,5
philippines,2004Q3,0.8528919149576876,2943.296129279565,5
philippines,2004Q4,0.8505774262233868,2925.3669208383367,5
philippines,2005Q1,0.8518274824671143,2963.4597985750966,5
philippines,2005Q2,0.8489348720927861,2819.8360027962776,5
philippines,2005Q3,0.873316594432128,2971.458610874127,5
philippines,2005Q4,0.8470593521372127,2816.4582344393425,5
philippines,2006Q1,0.8501439303867127,2807.6833174485932,5
philippines,2006Q2,0.8478837192140306,2773.148696309265,5
philippines,2006Q3,0.8513793588070426,2725.956623655958,5
philippines,2006Q4,0.8532819418680104,2752.0265890733804,5
philippines,2007Q1,0.8725883244574469,2632.9665260189595,5
philippines,2007Q2,0.8347058847712308,2679.2911046742424,5
philippines,2007Q3,0.8560820562606157,2553.944427012018,5
philippines,2007Q4,0.8665060298418389,2604.7863059154665,5
philippines,2008Q1,0.8662198781760452,2603.298479900195,5
philippines,2008Q2,0.8605175661437743,2575.4609845482055,5
philippines,2008Q3,0.8649221237740565,2598.557171234385,5
philippines,2008Q4,0.8608265099853314,2586.5259220460657,5
philippines,2009Q1,0.8657322280396548,2606.9102329793877,5
philippines,2009Q2,0.8636705657351644,2602.9188641599603,5
philippines,2009Q3,0.8661679629194219,2598.3283151635073,5
philippines,2009Q4,0.865492242744783,2609.6243618414424,5
philippines,2010Q1,0.86524985275397,2606.16249116477,5
philippines,2010Q2,0.8645476206073766,2606.7040346708645,5
philippines,2010Q3,0.8637885497878339,2588.5450168050907,5
philippines,2010Q4,0.8692328126135875,2620.526319583237,5
philippines,2011Q1,0.8671336692373004,2607.9112204971684,5
philippines,2011Q2,0.8636627783001168,2607.4865726553153,5
philippines,2011Q3,0.8637353547578125,2594.6904340891565,5
philippines,2011Q4,0.8623218338656147,2607.6373811965263,5
philippines,2012Q1,0.8585619496775502,2586.634840956219,5
philippines,2012Q2,0.8522872488467799,2571.1551970916803,5
philippines,2012Q3,0.8521993825884175,2565.41208597455,5
philippines,2012Q4,0.8413820078309723,2526.475949507703,5
philippines,2013Q1,0.8487300689088679,2541.045286594397,5
philippines,2013Q2,0.8442105052233984,2532.5982434588814,5
philippines,2013Q3,0.8482064878485901,2542.249391314377,5
philippines,2013Q4,0.8581605666294301,2602.611523607119,5
philippines,2014Q1,0.847993741044039,2559.639056211405,5
philippines,2014Q2,0.8443284597098211,2534.3331179265833,5
philippines,2014Q3,0.8401527461516181,2508.714168039429,5
philippines,2014Q4,0.8470109120752847,2545.677268753934,5
philippines,2015Q1,0.8499311580501019,2547.4345640280303,5
philippines,2015Q2,0.8465202489867716,2535.5681228297653,5
philippines,2015Q3,0.842852925431264,2520.892235507139,5
philippines,2015Q4,0.8402770980949643,2522.436963818819,5
philippines,2016Q1,0.8336806270371152,2487.7958488463732,5
philippines,2016Q2,0.8328664992316016,2489.6659259887065,5
philippines,2016Q3,0.8240401181635016,2458.566699951888,5
philippines,2016Q4,0.8157684693630514,2436.3448638414843,5
philippines,2017Q1,0.8158672725820519,2425.4307395220944,5
philippines,2017Q2,0.8177800806086167,2438.693092279674,5
philippines,2017Q3,0.8111400573430477,2424.1474062244797,5
philippines,2017Q4,0.811518198495272,2432.7192248675224,5
philippines,2018Q1,0.8214973716136086,2457.9259460049907,5
philippines,2018Q2,0.8261739619637484,2492.619155651924,5
philippines,2018Q3,0.823393918079404,2487.279891765717,5
philippines,2018Q4,0.8189882721423046,2472.1328541223183,5
philippines,2019Q1,0.8181435966706987,2459.8137706382604,5
philippines,2019Q2,0.8161414261316319,2450.7637868959796,5
philippines,2019Q3,0.8161120053995317,2450.021118127969,5
philippines,2019Q4,0.8108496700739086,2431.6456614729814,5
philippines,2020Q1,0.8171620154821341,2451.444033248768,5
philippines,2020Q2,0.8162257775120306,2465.9696193938235,5
philippines,2020Q3,0.8208336320987735,2485.552417736651,5
philippines,2020Q4,0.8253363325304547,2509.706670909055,5
philippines,2021Q1,0.8268254167004225,2513.5008879815364,5
philippines,2021Q2,0.8217491322413841,2507.478540935003,5
philippines,2021Q3,0.8242078390503742,2517.5889474229366,5
philippines,2021Q4,0.8243380710681583,2523.3435480053195,5
philippines,2022Q1,0.8251096861405984,2514.2985558222895,5
philippines,2022Q2,0.8257923679652024,2516.8636744393652,5
philippines,2022Q3,0.8194136764647237,2496.7874402923253,5
philippines,2022Q4,0.8148473450029317,2476.097538706085,5
philippines,2023Q1,0.814258462400212,2482.3417649162207,5
philippines,2023Q2,0.8179417809653533,2490.920289192252,5
philippines,2023Q3,0.8165546676879897,2494.576094936848,5
philippines,2023Q4,0.8172809943828876,2502.5639141674105,5
philippines,2024Q1,0.8167345317748633,2493.032070783719,5
philippines,2024Q2,0.8189756970768883,2490.726007316185,5
philippines,2024Q3,0.8166274914681259,2484.5222059472926,5
philippines,2024Q4,0.8118051248880467,2464.831770705801,5
philippines,2025Q1,0.8084784287043374,2436.8759461954473,5
philippines,2025Q2,0.8084472474609649,2444.721672446194,5
philippines,2025Q3,0.8097162640684888,2459.065182874336,5
philippines,2025Q4,0.8116597739633448,2465.681081769566,5
philippines,2026Q1,0.8132695830271535,2459.638940578723,5
philippines,2026Q2,0.811093411582279,2477.849005349014,5
philippines,2026Q3,0.8146869194547479,2497.916054100965,5
poland,2004Q1,0.6347878182450136,1841.0209884800413,7
poland,2004Q2,0.626534282234411,1814.2753076638048,7
poland,2004Q3,0.6265369597358229,1801.3607394675116,7
poland,2004Q4,0.6223276728885969,1785.4274632223282,7
poland,2005Q1,0.6169569029716677,1813.5948449648686,7
poland,2005Q2,0.6222603331656296,1822.7801045659896,7
poland,2005Q3,0.6170138579468513,1785.9625215327953,7
poland,2005Q4,0.6252668377374583,1794.781716730311,7
poland,2006Q1,0.6242915669223863,1786.2528009949708,7
poland,2006Q2,0.6268383425052833,1791.5088477726388,7
poland,2006Q3,0.6152474120146868,1769.4292879098377,7
poland,2006Q4,0.618957284463238,1760.3123985474263,7
poland,2007Q1,0.6138385494574505,1768.0771317337408,7
poland,2007Q2,0.6130163295683656,1715.4026901029004,7
poland,2007Q3,0.6039021336137315,1710.8025382117812,7
poland,2007Q4,0.5979095902017312,1711.6724203852323,7
poland,2008Q1,0.6393705796525363,1824.5496136298323,7
poland,2008Q2,0.6271208543000072,1777.0735632231551,7
poland,2008Q3,0.6282145982148462,1764.7616545399044,7
poland,2008Q4,0.6256727120782217,1765.8498894904587,7
poland,2009Q1,0.6170595401450866,1702.9624976368702,7
poland,2009Q2,0.6157840863317814,1705.2788671033172,7
poland,2009Q3,0.6279598444899552,1736.8145033514872,7
poland,2009Q4,0.6324842207035457,1763.4033689270018,7
poland,2010Q1,0.6519828228911783,1821.065465173851,7
poland,2010Q2,0.6471791075000247,1798.859674843561,7
poland,2010Q3,0.6580712398255397,1828.7408569614163,7
poland,2010Q4,0.6544562970342827,1833.4821503947921,7
poland,2011Q1,0.6607616560486201,1843.4683275385044,7
poland,2011Q2,0.6200765620674229,1735.7448604161366,7
poland,2011Q3,0.6542015624118387,1846.1789770460757,7
poland,2011Q4,0.6576837464767098,1854.068144416935,7
poland,2012Q1,0.6468236777503295,1774.5318211630884,8
poland,2012Q2,0.6436432158518656,1783.0112471569532,8
poland,2012Q3,0.6443181048841777,1774.4221317348574,8
poland,2012Q4,0.6477199003732363,1781.362639308485,8
poland,2013Q1,0.635608803471114,1732.4418938872038,8
poland,2013Q2,0.5981894182384362,1664.6627139218733,8
poland,2013Q3,0.5960929841431972,1643.211050864085,8
poland,2013Q4,0.5908819824200747,1640.627542113687,8
poland,2014Q1,0.5925115515977198,1638.968244420139,8
poland,2014Q2,0.584953702134805,1618.0302637436341,8
poland,2014Q3,0.6022323243692249,1712.9424413358365,8
poland,2014Q4,0.6032200731282598,1678.0584518614912,8
poland,2015Q1,0.6056871650325687,1680.8743545468499,8
poland,2015Q2,0.5971813574410212,1677.9111983411854,8
poland,2015Q3,0.5936668207162112,1650.468672225874,8
poland,2015Q4,0.5897371468370827,1646.794712095682,8
poland,2016Q1,0.5971740828644475,1667.3693998688848,8
poland,2016Q2,0.5884266267265413,1655.7043368374414,8
poland,2016Q3,0.5907475993607232,1661.808145754349,8
poland,2016Q4,0.590989934315141,1673.1721306864044,8
poland,2017Q1,0.5885399810014121,1644.8885507025986,8
poland,2017Q2,0.5882419651396933,1657.2616737745566,8
poland,2017Q3,0.587748949515884,1645.898073232618,8
poland,2017Q4,0.5847443490671628,1641.8808316260483,8
poland,2018Q1,0.5900956226550975,1647.0865620915558,8
poland,2018Q2,0.5859566856065137,1629.8842758999788,8
poland,2018Q3,0.5868557645388472,1628.2918069661328,8
poland,2018Q4,0.5860445221688244,1628.765631080263,8
poland,2019Q1,0.5953282956801722,1631.876405772309,8
poland,2019Q2,0.5922838854008928,1622.6045741003875,8
poland,2019Q3,0.581995085067486,1598.9001742291848,8
poland,2019Q4,0.5788292815355122,1605.7154329442624,8
poland,2020Q1,0.5830713143608479,1614.362590307245,8
poland,2020Q2,0.5766471975478079,1600.7661785093392,8
poland,2020Q3,0.5797793170796289,1609.2812997550811,8
poland,2020Q4,0.5780503324711682,1608.1675427513032,8
poland,2021Q1,0.5817167122328115,1611.9719493579098,8
poland,2021Q2,0.5794852588327591,1605.921076956533,8
poland,2021Q3,0.5766590381802452,1616.5798276412086,8
poland,2021Q4,0.5759818276015585,1622.7319736828033,8
poland,2022Q1,0.5842080921648027,1635.06276596013,8
poland,2022Q2,0.5805675594202466,1612.8326998437587,8
poland,2022Q3,0.583818933481985,1622.9334728269016,8
poland,2022Q4,0.5882096016304388,1626.0672161736502,8
poland,2023Q1,0.5862447274642802,1622.1590096161062,8
poland,2023Q2,0.582091716586447,1621.2011313412431,8
poland,2023Q3,0.5876143464290067,1641.3142758927502,8
poland,2023Q4,0.5888285631968047,1632.9298193787863,8
poland,2024Q1,0.5862872855449145,1646.0639169858296,8
poland,2024Q2,0.5852362180436785,1634.947951422264,8
poland,2024Q3,0.5869861761563208,1645.0699177654037,8
poland,2024Q4,0.5871912302762905,1643.1123574514838,8
poland,2025Q1,0.5893210565906917,1645.4613938158636,8
poland,2025Q2,0.5862216883861417,1634.6884132866037,8
poland,2025Q3,0.5805805079778625,1628.1672680758736,8
poland,2025Q4,0.5805270537749088,1634.560751829906,8
poland,2026Q1,0.5805043051323138,1651.790368694012,8
poland,2026Q2,0.569512344199423,1634.9914244567008,8
poland,2026Q3,0.5689850923466983,1629.403419174685,8
russia,2007Q2,,,2
russia,2007Q3,,,2
russia,2007Q4,,,2
russia,2008Q1,,,2
russia,2008Q2,,,2
russia,2008Q3,,,2
russia,2008Q4,,,2
russia,2009Q1,,,2
russia,2009Q2,,,2
russia,2009Q3,,,2
russia,2009Q4,,,2
russia,2010Q1,,,2
russia,2010Q2,,,2
russia,2010Q3,,,2
russia,2010Q4,,,2
russia,2011Q1,,,2
russia,2011Q2,,,2
russia,2011Q3,,,2
russia,2011Q4,,,2
russia,2012Q1,,,2
russia,2012Q2,,,2
russia,2012Q3,,,2
russia,2012Q4,,,2
russia,2013Q1,,,2
russia,2013Q2,,,2
russia,2013Q3,,,2
russia,2013Q4,,,2
russia,2014Q1,,,2
russia,2014Q2,,,2
russia,2014Q3,,,2
russia,2014Q4,,,2
russia,2015Q1,,,2
russia,2015Q2,,,2
russia,2015Q3,,,2
russia,2015Q4,,,2
russia,2016Q1,,,2
russia,2016Q2,,,2
russia,2016Q3,,,2
russia,2016Q4,,,2
russia,2017Q1,,,2
russia,2017Q2,,,2
russia,2017Q3,,,2
russia,2017Q4,,,2
russia,2018Q1,,,2
russia,2018Q2,,,2
russia,2018Q3,,,2
russia,2018Q4,,,2
russia,2019Q1,,,2
russia,2019Q2,,,2
russia,2019Q3,,,2
russia,2019Q4,,,2
russia,2020Q1,,,2
russia,2020Q2,,,2
russia,2020Q3,,,2
russia,2020Q4,,,2
russia,2021Q1,,,2
russia,2021Q2,,,2
russia,2021Q3,,,2
russia,2021Q4,,,2
russia,2022Q1,,,2
russia,2022Q2,,,2
russia,2022Q3,,,2
russia,2022Q4,,,2
russia,2023Q1,,,2
russia,2023Q2,,,2
russia,2023Q3,,,2
russia,2023Q4,,,2
russia,2024Q1,,,2
russia,2024Q2,,,2
russia,2024Q3,,,2
russia,2024Q4,,,2
russia,2025Q1,,,2
russia,2025Q2,,,2
russia,2025Q3,,,2
russia,2025Q4,,,2
russia,2026Q1,,,2
russia,2026Q2,,,2
russia,2026Q3,,,2
southafrica,2004Q1,0.9999999999999999,9065.507531550986,3
southafrica,2004Q2,1.0,3507.5709052570937,3
southafrica,2004Q3,1.0,9017.296645136275,3
southafrica,2004Q4,1.0,3553.5941882723732,3
southafrica,2005Q1,,,2
southafrica,2005Q2,1.0,3643.7910625119225,3
southafrica,2005Q3,1.0,9003.712660150515,3
southafrica,2005Q4,1.0,3665.8752049846094,3
southafrica,2006Q1,,,2
southafrica,2006Q2,1.0,3817.012901429187,3
southafrica,2006Q3,,,2
southafrica,2006Q4,0.83341200528801,2770.426264558554,4
southafrica,2007Q1,,,2
southafrica,2007Q2,0.8373932217300682,2794.985054783857,4
southafrica,2007Q3,,,1
southafrica,2007Q4,0.8419541131030185,2777.647512738794,4
southafrica,2008Q1,,,2
southafrica,2008Q2,0.8415525344777578,2797.5830600308573,4
southafrica,2008Q3,,,2
southafrica,2008Q4,0.8466633873252823,2859.0012024176635,4
southafrica,2009Q1,,,2
southafrica,2009Q2,0.8361453986950856,2748.2631310719516,4
southafrica,2009Q3,,,2
southafrica,2009Q4,0.8309726293791543,2759.054982712994,4
southafrica,2010Q1,,,2
southafrica,2010Q2,0.8296819329620534,2748.77520823578,4
southafrica,2010Q3,,,2
southafrica,2010Q4,0.8189897805252799,2791.583081094241,4
southafrica,2011Q1,,,2
southafrica,2011Q2,0.8206925567161314,2817.645845407688,4
southafrica,2011Q3,,,2
southafrica,2011Q4,0.8243242144385874,2826.834710441915,4
southafrica,2012Q1,,,2
southafrica,2012Q2,0.824042121572206,2842.326423574657,4
southafrica,2012Q3,,,2
southafrica,2012Q4,0.8276519758909906,2790.7335364731343,4
southafrica,2013Q1,,,2
southafrica,2013Q2,0.8312343848748132,2821.7505142446926,4
southafrica,2013Q3,,,2
southafrica,2013Q4,0.8255872690717172,2787.1688833439407,4
southafrica,2014Q1,,,2
southafrica,2014Q2,0.8249020118155488,2791.306079353111,4
southafrica,2014Q3,,,2
southafrica,2014Q4,0.8271481721955012,2835.5963404619015,4
southafrica,2015Q1,,,2
southafrica,2015Q2,0.8202642038884989,2752.9983552572803,4
southafrica,2015Q3,,,2
southafrica,2015Q4,0.8218649829528596,2745.0732624789,4
southafrica,2016Q1,,,2
southafrica,2016Q2,0.8178546391326977,2720.937833630201,4
southafrica,2016Q3,,,2
southafrica,2016Q4,0.8142079949902693,2718.4210069645187,4
southafrica,2017Q1,,,2
southafrica,2017Q2,0.8167824908839886,2703.6994950129556,4
southafrica,2017Q3,,,2
southafrica,2017Q4,0.8203181746501481,2709.918400767022,4
southafrica,2018Q1,,,2
southafrica,2018Q2,0.8255983608198707,2672.9776805421816,4
southafrica,2018Q3,,,2
southafrica,2018Q4,0.8296677261661565,2678.422847318932,4
southafrica,2019Q1,,,2
southafrica,2019Q2,0.8267282075835694,2666.9983968992233,4
southafrica,2019Q3,,,2
southafrica,2019Q4,0.8250280435903753,2667.286056212164,4
southafrica,2020Q1,,,2
southafrica,2020Q2,0.8331855683654928,2697.187958599102,4
southafrica,2020Q3,,,2
southafrica,2020Q4,0.83041386827831,2682.7620692268097,4
southafrica,2021Q1,,,2
