country,time,quarter,EMBI,JLoss,D,HHI,HHI_anual,debt,growth_q,gfac
chile,39,2013Q4,161.59016393442624,2.373850032513748,-0.0191180796151612,0.52736925,0.9422449,13.35,,14.2328125
chile,40,2014Q1,154.37704918032787,2.309977048597554,-0.0117713662626449,0.52736925,0.9367061,13.9,,14.828852459016392
chile,41,2014Q2,132.0,2.160281700834995,-0.0132267232392136,0.52736925,0.9367061,14.45,,12.738253968253968
chile,42,2014Q3,126.734375,1.4335583049333425,-0.0040719286945056,0.52736925,0.9367061,15.0,,13.07265625
chile,43,2014Q4,157.98360655737704,2.1604934420365023,-0.0020997904912737,0.52736925,0.9367061,15.6,,16.07234375
chile,44,2015Q1,169.78688524590163,2.186836351797979,-0.0126315409746334,0.52736925,0.4855059,16.2,,16.564754098360655
chile,45,2015Q2,149.015625,2.2323168614273468,-0.0081562786225674,0.52736925,0.4855059,16.799999999999997,,13.740158730158731
chile,46,2015Q3,192.265625,2.172859478494517,-0.0031521347292715,0.52736925,0.4855059,17.4,,19.30734375
chile,47,2015Q4,231.24193548387098,2.166719003565081,-0.0045395529924777,0.52736925,0.4855059,18.325,,17.03328125
chile,48,2016Q1,254.47540983606558,2.2634040572777763,-0.0147088860817578,0.52736925,0.4896872,19.25,,20.486229508196722
chile,49,2016Q2,202.703125,4.975883336737108,-0.0022759394599263,0.52736925,0.4896872,20.175,,15.6759375
chile,50,2016Q3,172.171875,2.0024532104502164,-0.0089425093760671,0.52736925,0.4896872,21.1,,13.23390625
chile,51,2016Q4,171.0,2.1622769153512285,0.0010074586536412,0.52736925,0.4896872,21.75,,14.097936507936508
chile,52,2017Q1,137.90322580645162,2.1603532456746186,0.0090421308748347,0.52736925,0.4889708,22.4,,11.691935483870967
chile,53,2017Q2,133.52380952380952,2.1625021255566788,0.0005279614419793,0.52736925,0.4889708,23.05,,11.426349206349206
chile,54,2017Q3,127.39682539682539,2.16015015612306,-0.009574197713013,0.52736925,0.4889708,23.7,,10.944285714285714
chile,55,2017Q4,121.6774193548387,2.30935031275798,-0.0152308655078283,0.52736925,0.4889708,24.225,,10.307936507936507
chile,56,2018Q1,116.88333333333334,2.1663808533913222,-0.020013809243415,0.52736925,0.4956129,24.75,,17.354754098360658
chile,57,2018Q2,133.921875,1.8612935119708736,-0.0290126075614216,0.52736925,0.4956129,25.275,,15.3375
chile,58,2018Q3,136.68253968253967,2.1604725217825003,-0.0085843592597431,0.52736925,0.4956129,25.8,,12.856825396825396
chile,59,2018Q4,144.27868852459017,2.1866190206962237,-0.0114015136492403,0.52736925,0.4956129,26.425,,21.053650793650796
chile,60,2019Q1,139.01639344262296,2.1618265624134168,-0.0035547562034699,0.52736925,0.5029628,27.05,,16.47
chile,61,2019Q2,132.25396825396825,2.1611296345058006,-0.0019928762496383,0.52736925,0.5029628,27.675,,15.183015873015872
chile,62,2019Q3,132.171875,2.1610973477699638,-0.0121276744867304,0.52736925,0.5029628,28.3,,15.96015625
chile,63,2019Q4,141.43548387096774,4.187456648920698,0.0321095459999321,0.52736925,0.5029628,29.325,,13.98578125
chile,64,2020Q1,195.58064516129033,11.632987722659262,0.0575715602556459,0.52736925,0.5200156,30.35,,31.22451612903226
chile,65,2020Q2,255.87301587301587,9.436048114405276,0.1478663040103728,0.52736925,0.5200156,31.375,,34.493650793650794
chile,66,2020Q3,182.5,9.129371243605814,0.0941873351751524,0.52736925,0.5200156,32.4,,25.80890625
chile,67,2020Q4,156.61290322580646,7.778770866181864,0.0226341951341283,0.52736925,0.5200156,33.4,,25.62171875
chile,68,2021Q1,135.01639344262296,5.202493229548201,0.0140977939966623,0.52736925,0.5218181,34.4,,23.20245901639344
chile,69,2021Q2,132.20634920634922,8.140361873415298,-0.0848927417953727,0.52736925,0.5218181,35.4,,18.0
chile,70,2021Q3,141.265625,7.617639282166287,-0.0257406553521516,0.52736925,0.5218181,36.4,,18.28734375
chile,71,2021Q4,155.1290322580645,10.776771160603069,-0.0067017416155127,0.52736925,0.5218181,36.775,,19.27515625
chile,72,2022Q1,171.0483870967742,4.85659707291076,-0.0041889084470519,0.52736925,0.5218181,37.15,,25.372903225806454
chile,73,2022Q2,176.53225806451613,4.568230512964057,0.0121162400939986,0.52736925,0.5218181,37.525,,27.3984375
chile,74,2022Q3,192.96875,5.0930900203280975,0.0360059878910694,0.52736925,0.5218181,37.9,,24.792727272727273
chile,75,2022Q4,171.81967213114754,4.2396463676384855,0.0264863924802688,0.52736925,0.5218181,38.275,,25.00265625
chile,76,2023Q1,147.96774193548387,3.877843297161628,0.0155155352411031,0.52736925,0.5218181,38.65,,20.6840625
chile,77,2023Q2,140.73015873015873,3.1085917389333275,0.0049249302115108,0.52736925,0.5218181,39.025,,16.44125
chile,78,2023Q3,128.3015873015873,5.45053424222445,0.0187139115394785,0.52736925,0.5218181,39.4,,15.01323076923077
chile,79,2023Q4,144.19354838709677,3.1920103511725144,0.002704429696664,0.52736925,0.5218181,39.975,,15.28625
chile,80,2024Q1,135.08196721311475,2.4843519815552404,0.0013218043737104,0.52736925,0.5218181,,,13.712539682539683
chile,81,2024Q2,120.77049180327869,4.238752468236695,0.0040222383751835,0.52736925,0.5218181,,,13.980307692307692
chile,82,2024Q3,127.78125,2.31993227110216,-0.0022474086016307,0.52736925,0.5218181,,,17.066666666666666
chile,83,2024Q4,116.80645161290323,2.1903435830013422,-0.0110374351656541,0.52736925,0.5218181,,,17.363230769230768
chile,84,2025Q1,124.95081967213115,2.1782057715945435,0.0035708194188464,0.52736925,0.5218181,,,18.52111111111111
chile,85,2025Q2,125.09677419354838,2.343035970779782,-0.0160084383939492,0.52736925,0.5218181,,,23.56140625
chile,86,2025Q3,105.34375,2.179036628862986,-0.0084607087536978,0.52736925,0.5218181,,,15.983030303030304
chile,87,2025Q4,95.91935483870968,2.1887439813685927,-0.0128602653830575,0.52736925,0.5218181,,,17.74523076923077
chile,88,2026Q1,92.29508196721312,2.5849226401854626,0.0461485309823039,0.52736925,0.5218181,,,20.42904761904762
china,0,2006Q3,65.47619047619048,2.160000000450436,-0.1059171054169134,0.4698220499999999,0.7493311,25.2,,13.607936507936508
china,1,2006Q4,57.53225806451613,2.581383718790262,-0.1084297613197311,0.4698220499999999,0.7493311,26.075,,11.034920634920635
china,2,2007Q1,51.516129032258064,2.694646906665284,-0.1138646430099469,0.4698220499999999,0.7096217,26.95,,12.56360655737705
china,3,2007Q2,50.666666666666664,2.3157133734406,-0.1257883461006324,0.4698220499999999,0.7096217,27.825,,13.731904761904762
china,4,2007Q3,75.85714285714286,2.796470397756571,-0.1172252080170216,0.4698220499999999,0.7096217,28.7,,21.589206349206346
china,5,2007Q4,103.3225806451613,3.044768925272003,-0.1149225846893209,0.4698220499999999,0.7096217,28.2,,22.02984375
china,6,2008Q1,139.91803278688525,4.544084268257642,-0.094269127269978,0.4698220499999999,0.7270753000000001,27.7,,26.120163934426227
china,7,2008Q2,139.40625,2.839620730618999,-0.0930067987665453,0.4698220499999999,0.7270753000000001,27.2,,20.67296875
china,8,2008Q3,156.609375,5.22387550103617,-0.075348208538113,0.4698220499999999,0.7270753000000001,26.7,,25.07328125
china,9,2008Q4,230.38709677419354,8.703215491300325,-0.0258863583046615,0.4698220499999999,0.7270753000000001,28.525,,58.6046875
china,10,2009Q1,183.19672131147541,3.9239678340169593,-0.0090741317738866,0.4698220499999999,0.6900539000000001,30.35,,45.0
china,11,2009Q2,133.88888888888889,2.7139363153573264,-0.0533719027723829,0.4698220499999999,0.6900539000000001,32.175,,33.01571428571428
china,12,2009Q3,110.453125,2.7873228306158406,-0.0749362530064064,0.4698220499999999,0.6900539000000001,34.0,,25.48625
china,13,2009Q4,75.96774193548387,2.2660929803305585,-0.0942770686105304,0.4698220499999999,0.6900539000000001,33.825,,23.071875
china,14,2010Q1,78.54098360655738,2.2170282904292744,-0.104746611781416,0.4698220499999999,0.5953288,33.65,,20.149672131147543
china,15,2010Q2,49.73015873015873,2.361004823864169,-0.0723073210503866,0.4698220499999999,0.5953288,33.474999999999994,,26.391428571428573
china,16,2010Q3,82.546875,2.118369975761186,-0.0784195649639443,0.4698220499999999,0.5953288,33.3,,24.28359375
china,17,2010Q4,99.21311475409836,2.269942902826648,-0.0834985477148951,0.4698220499999999,0.5953288,33.275,,19.318437499999998
china,18,2011Q1,138.98387096774192,2.1435326412684663,-0.0855320539543703,0.4698220499999999,0.533779,33.25,,18.614838709677418
china,19,2011Q2,162.34920634920636,2.1719570993545965,-0.0871321591554623,0.4698220499999999,0.533779,33.225,,17.482380952380954
china,20,2011Q3,199.65625,2.8921196918098806,-0.0451046727659871,0.4698220499999999,0.533779,33.2,,30.58359375
china,21,2011Q4,270.98333333333335,2.6004911301796763,-0.0600851022841546,0.4698220499999999,0.533779,33.35,,29.93952380952381
china,22,2012Q1,270.258064516129,2.189589341505557,-0.0687537226287386,0.4698220499999999,0.999418,33.5,,18.20403225806452
china,23,2012Q2,259.41269841269843,2.2476108496753047,-0.0611375476880358,0.4698220499999999,0.999418,33.65,,20.035714285714285
china,24,2012Q3,184.8095238095238,2.621633292345418,-0.0581679375815619,0.4698220499999999,0.999418,33.8,,16.192698412698412
china,25,2012Q4,156.0,2.1884920026632817,-0.0665359735878072,0.4698220499999999,0.999418,34.45,,16.752903225806453
china,26,2013Q1,145.34426229508196,5.05930912143548,-0.0659781262578999,0.4698220499999999,0.9993853,35.099999999999994,,13.527
china,27,2013Q2,165.734375,2.662090153165799,-0.0605114227276571,0.4698220499999999,0.9993853,35.75,,14.837031249999999
china,28,2013Q3,172.4375,2.8083864448180416,-0.0671913548967384,0.4698220499999999,0.9993853,36.4,,14.2796875
china,29,2013Q4,162.2295081967213,3.481967482236681,-0.066691156179743,0.4698220499999999,0.9993853,37.125,,14.2328125
