date,country,GaR,prob_neg,ES,ER,mean,std,iqr_05_95,skew,kurt,GaR_st,mean_st,std_st,scale_st,alpha_st,nu_st,skew_st,sse_st,n_train
01/03/2012,BRAZIL,0.009858719837473804,0.0,0.004826250791542436,0.05777390841986873,0.03021353646562616,0.014555904034979979,0.0432567405438187,-0.05475816125034266,1.1766210316542203,0.008625083660955992,0.03058577745343742,0.013350906195490017,0.013351254562481164,-0.009023058892931937,1895184467160.2578,-0.009022691606519175,4.785272991755844e-06,415
01/03/2012,CHILE,0.037530308949765875,0.0,0.03345935120903591,0.08215246360223466,0.056301479206797386,0.012176106145328273,0.039227305674817456,-0.022179103829686117,1.2347937246774623,0.036859347774493255,0.056532236986976604,0.011959868059376896,0.01196016833991526,-0.009021504795658391,1253159.6246279113,-0.009021137698985259,1.5442613366618293e-06,415
01/03/2012,COLOMBIA,0.05074991711922359,0.0,0.04786881276765143,0.0907454680766646,0.06680196274271658,0.009656472630315473,0.034579535799811136,0.051707165974736916,1.301530137562185,0.05074991710749711,0.06666742206168644,0.010842321176699959,0.011282732464119587,1.1219169738362367,7.466169798872441,0.7465031836193933,1.1519439498289239e-19,415
01/03/2012,MEXICO,0.019692418410770574,0.0,0.016382406086551646,0.06134835847168317,0.036931019248434796,0.010245895059201657,0.035979790052378155,0.0269282446828651,1.299365432008294,0.019692418531980768,0.03684686466481033,0.011138360376424378,0.011335560955558275,0.8167018864107818,9.475078611609797,0.6325509350054567,2.3740078047821667e-20,415
01/03/2012,PERU,0.05572980285747134,0.0,0.052085689950168206,0.09839155829898544,0.07335143332627136,0.011144567703625118,0.03743473650018608,0.011472092627884152,1.2611386156407285,0.05572977341949261,0.07322197532519498,0.011429372259421797,0.01504380062378905,1.5445916222826022,53.739086651325906,0.8394317269545115,2.3347410121408162e-15,415
01/03/2012,BULGARIA,0.0025379259715458125,0.03363778996901581,-0.0013397989304385245,0.04768556316551027,0.02116861198662265,0.012965754001294572,0.039570321347128616,-0.05929370341808556,1.1826439568355462,0.0014530807160499947,0.021416631661857897,0.01216240114005808,0.012163103248724756,-0.009023058893903679,129414812042371.25,-0.009022691607490798,3.6626913442653526e-06,415
01/03/2012,HUNGARY,-0.00903040258547959,0.2674532755371663,-0.01378130910293871,0.0377470284108248,0.009727984428675803,0.015332400179803614,0.0433377102789307,-0.05361376059223259,1.1188502411136336,-0.011638343540946578,0.010544425663661327,0.013483785872802747,0.013484112562470174,-0.009023058893319742,89555361211319.52,-0.009022691606906932,2.121555749000225e-05,415
01/03/2012,INDIA,0.03903731183840668,0.0,0.03314213451378457,0.08806794026064539,0.05886281511596899,0.017237073374338982,0.0472493787019405,-0.042829809103443396,1.1032967392708761,0.035669496832875756,0.05997490514241648,0.01477577101391263,0.014776977048761493,0.015962875573597456,5438815695554.224,0.01596084218491818,3.53192292328395e-05,415
01/03/2012,INDONESIA,0.04980159819707434,0.0,0.04675197922547598,0.09053132135769897,0.06626859053752983,0.010070582194312812,0.0352911289574726,0.03520287547132245,1.2862434986409084,0.04982423807383305,0.066057457366668,0.010844277318613833,0.013845162252792368,1.5974773388139285,20.832720985359337,0.8476221004462943,8.68070264117598e-08,415
01/03/2012,POLAND,0.02062527888016492,0.0,0.01644831217876932,0.06567693863451726,0.038727709831789206,0.013788241762223173,0.04083810370893953,-0.04121900818676048,1.151753006417271,0.01861675591800037,0.03936089119746203,0.012611097645727628,0.012615965811661321,-0.034880449385840846,998627.315947808,-0.03485925015260806,1.2802476674805937e-05,415
01/03/2012,SOUTHKOREA,0.021358565094998613,0.0,0.015578021163535126,0.0707405366342008,0.04171147323717058,0.016841396507377076,0.04671019933646832,-0.05391720829466668,1.1169797844795415,0.018610808893991432,0.04258324934858825,0.014578456182710548,0.014578892872852424,-0.009023058893899094,110720021167353.23,-0.009022691607486215,2.3451114683379963e-05,415
01/03/2012,TURKEY,0.07434566314359704,0.0,0.07104675283241915,0.11621307582070285,0.09091276862312327,0.011519796190814793,0.037067392390878265,-0.001047378730094893,1.2070820332603331,0.072838125297354,0.09143116902221035,0.011303390188932623,0.01130368310858669,-0.009023058318106916,3808606948.128785,-0.009022691031764347,8.43400565162779e-06,415
01/03/2012,CHINA,0.0687537226287386,0.0,0.0632958344148263,0.11703514396910121,0.08852241659971918,0.01612772881177326,0.045431449178515076,-0.0462813987303081,1.125284760303637,0.06611467011769014,0.0893787861543295,0.01414308867825989,0.014148458581510587,-0.034867954405047835,141658.16360839826,-0.034846777931990446,2.1660781200498305e-05,415
01/03/2012,SOUTHAFRICA,0.008968921892763746,0.0,0.004469655223114235,0.053711996750199026,0.02670439478490645,0.014106171248335351,0.04170374938802546,-0.01358660948390912,1.147615914594856,0.006396537680855921,0.027586414958056065,0.012882101250599862,0.012882414181742883,-0.00901993459516752,623306.8083944306,-0.009019567690133687,2.1552985092208736e-05,415
01/03/2012,PHILIPPINES,0.0405598572813215,0.0,0.03737768738528313,0.0817869792802563,0.0576089354100072,0.00990960819510433,0.03542737143464483,0.03492966956408709,1.3146070191880288,0.04055985679606942,0.05753445592574605,0.011055930507855628,0.01037589405600545,0.642286039408109,7.443417720397374,0.5404175368669406,3.2822022686014903e-19,415
01/06/2012,BRAZIL,-0.002269216433493577,0.06782165116308639,-0.0055880345762513925,0.051755846295966614,0.021674950816870854,0.016446884406657404,0.04827663369795326,-0.06195535685466102,1.0662809604862102,-0.002905875932358005,0.02165204653338522,0.014929305018111126,0.014929687688917129,-0.00902305889351708,5514776721283.723,-0.009022691607104246,2.633775085564351e-06,430
01/06/2012,CHILE,0.03999206344446899,0.0,0.03643086906338846,0.08613496798020977,0.05956955383655596,0.012183639610944591,0.03982579744773484,-0.004979851851245238,1.2092363504497468,0.03964939788467524,0.05958041291759429,0.012116888731298922,0.012115800508980621,-0.008800229604437783,8737.455282809671,-0.008799888861557487,4.2503465697822786e-07,430
01/06/2012,COLOMBIA,0.028696631540600356,0.0,0.026144481384676437,0.07849462636910716,0.05027705352372916,0.01310994023772271,0.0413349574248907,-0.06946351796244908,1.2167336786083287,0.028899230105316327,3350085.996774977,,0.012643033422865472,0.009023058894072898,2.709486376194884e+21,0.009022691607659996,6.712584419296679e-07,430
01/06/2012,MEXICO,0.016928401088251298,0.0,0.012804921565738947,0.059225648339008875,0.034232096150059704,0.011100724016284398,0.03757484436926301,0.05754029948676143,1.2017345342693821,0.016928401094752993,0.034234130087844025,0.011507251271898247,0.015148244004884442,1.6671375249627522,31.000701039808206,0.8575570319522728,3.536712656722721e-21,430
01/06/2012,PERU,0.05331126054197982,0.0,0.049236895072247,0.09628300239563084,0.07099432475429283,0.011412511156215941,0.03819358582234604,0.04754552502683461,1.189938945853299,0.05288409381251286,0.07106597892802917,0.011892611332627617,0.01315174281194177,1.0612778396214881,11.83214174449947,0.7278061789956605,3.1415163219285255e-07,430
01/06/2012,BULGARIA,-0.014506432131422834,0.3065777980644284,-0.016735904424934278,0.037178601843235404,0.007757660640458877,0.014918983390528584,0.04421096601561086,-0.0796557840892814,1.1024990768387655,-0.014987101427759456,0.007468388378460659,0.013651485971845423,0.013656769854119715,-0.034882514644338045,9590742528.361036,-0.034861311647574666,1.7733440449814909e-06,430
01/06/2012,HUNGARY,-0.02046591011125483,0.4905006689175334,-0.02398575253267314,0.030390728142495986,0.0009385243352061745,0.01728800516120488,0.0486227640633388,-0.024796603181016397,0.9304928628344324,-0.0228677092360677,273421990.53182,,0.015141691019758713,0.01596287557431526,4.021206607887088e+24,0.015960842185635708,1.797370524225762e-05,430
01/06/2012,INDIA,0.033866667499704184,0.0,0.02934041652839474,0.08448900270803975,0.05533824151608753,0.017798814022152956,0.050297525828298634,0.0009625587145085074,0.9019428089515973,0.031108986620687708,0.05685152821905977,0.015649805859872575,0.015655860501426658,-0.03488214555198099,5586685.311009372,-0.034860943227849064,2.3627332621832136e-05,430
01/06/2012,INDONESIA,0.04713517743846514,0.0,0.04391020627017938,0.09048551131273594,0.06500929490941183,0.01062995856595835,0.036340024989622285,0.011029948667441034,1.2830843326611312,0.047135177214947054,0.0647766701816378,0.011135961171476307,0.01177294463251467,0.7412191843467182,15.907351629608806,0.5954757107844756,1.3292265224684613e-19,430
01/06/2012,POLAND,0.00457494927890067,0.0,0.0009571088690900896,0.054063703608572454,0.025210648554024016,0.01665174385431891,0.04736068357492335,-0.014088726605437633,0.9368172468575415,0.0021533936073397527,0.026367310911559833,0.01472050067525706,0.01472619837015367,-0.0348824919655735,89981268.56369686,-0.034861289010140156,1.821287858136235e-05,430
01/06/2012,SOUTHKOREA,0.01579167633784019,0.0,0.011857996750527611,0.069137808557785,0.03906848248326171,0.017721211175334133,0.05049125274135863,-0.034210836589387186,0.9717374012107871,0.014027354801679628,0.03959000398043698,0.015685339177549815,0.01568940754904427,-0.009023058893886281,1580115411584135.2,-0.009022691607473403,1.0169386004203865e-05,430
