country,quarter,GaR,ES,prob_neg,std,skew
pakistan,2022Q3,-0.06998695357726636,-0.08558756715395938,0.4415311229312503,0.023942409031297344,-0.1234267432571114
pakistan,2022Q4,-0.012966089333566598,-0.024666603318144343,0.10334780416250432,0.01450496234282818,0.03576084800463363
pakistan,2023Q1,-0.04156547879825977,-0.051057322263139,0.5581083471827123,0.018541471994150613,0.008127169325813846
pakistan,2023Q2,-0.04508013808038057,-0.051951002292343534,0.7920391471333046,0.01879350041946167,0.025916459013436643
pakistan,2023Q3,-0.007115655837672685,-0.017192361442234676,0.08153254524945636,0.013795684650638117,0.003957140840199354
pakistan,2023Q4,0.011661534692969648,0.003877066395428945,0.0,0.010441123811905336,0.16639341103115496
pakistan,2024Q1,0.004974702334632111,-0.003249225384849175,0.03487735269472345,0.01201589635983374,0.007688710031709795
pakistan,2024Q2,0.010264100039045966,0.0002160464847499738,0.0,0.010828461190861746,0.13691361871194377
pakistan,2024Q3,0.0016440025213001266,-0.00785447845003786,0.04567298569565764,0.011804429171996207,0.1711183804757912
pakistan,2024Q4,0.007875785921338432,-0.002041554657081966,0.030146426708195038,0.010966006363900542,0.1809770372127085
pakistan,2025Q1,-0.0006393224003426526,-0.012399586476439243,0.05223946872161452,0.01237802373779546,0.1292298582297872
pakistan,2025Q2,0.03265675644223045,0.02187218009524907,0.0,0.008307830234645,-0.03535152945241533
pakistan,2025Q3,0.024573269802799773,0.014729716546639198,0.0,0.008801476885445697,0.1878589249649904
pakistan,2025Q4,0.030144740050700246,0.020934459473326786,0.0,0.008102318463327788,0.1740179278638092
pakistan,2026Q1,-0.01712161553808643,-0.03353037254639625,0.08786924837767443,0.016074548278447925,-0.09753578903973494
peru,2009Q3,-0.02340031165075144,-0.03655299048327407,0.14262933266122335,0.015827973176691757,0.035449022763742774
peru,2009Q4,-0.0031060873364571716,-0.014793406160007941,0.06074478138476437,0.012753759596623154,0.081338225333341
peru,2010Q1,0.00983078281780414,-0.0003823461423927419,0.025935918228103358,0.011090884846444144,0.04481409857592879
peru,2010Q2,-0.026408762426227486,-0.044955945539003596,0.1013522096993737,0.01772708328959866,-0.1546328571182555
peru,2010Q3,0.004611703804062076,-0.008944680910019785,0.04149532876698385,0.01251015036089717,-0.07621820886912098
peru,2010Q4,0.008553528206225965,-0.002239685436809812,0.030187716816517732,0.011967994235357991,-0.10721101119385917
peru,2011Q1,0.008064579845830734,-0.0026885338299597605,0.031250593807105174,0.012010454684991526,-0.10154211668010944
peru,2011Q2,0.007783098498016644,-0.001954213306180036,0.030017332672190367,0.011516055690174682,0.006575649792524465
peru,2011Q3,-0.0547719749122218,-0.07669268703042957,0.1556531362004258,0.021897978612219385,-0.13366770872909714
peru,2011Q4,-0.007173754803567217,-0.02016044350253724,0.0696815847927863,0.014082143433148538,-0.058642548175689826
peru,2012Q1,0.0010379184644273634,-0.00845257554885959,0.0472658997967486,0.013049459027604168,-0.11611397614232026
peru,2012Q2,0.01029687883758127,0.0002450663934951624,0.0,0.011118727448304727,0.021028485252237123
peru,2012Q3,0.012084601711316409,0.0024614249469140093,0.0,0.011090769396365543,-0.035958204193048626
peru,2012Q4,0.011286168552002825,0.0008881825640552209,0.0,0.010798136925677541,0.06986457800123018
peru,2013Q1,0.0030296476315774326,-0.005047943872817009,0.04062329522999146,0.012624610614013296,-0.10180597751096973
peru,2013Q2,-0.061767009237198495,-0.07249134372859922,0.20993352143204386,0.025076800156040923,-0.3985137327046052
peru,2013Q3,-0.009707035746530921,-0.019642976901364434,0.0857490036691714,0.014865778762258447,-0.1548748238118269
peru,2013Q4,0.014042588569026675,0.005339733157473096,0.0,0.010811943565960791,-0.045027535873178676
peru,2014Q1,0.014903135504638336,0.006433386128851268,0.0,0.010256507840237699,0.06204816558380471
peru,2014Q2,0.015401396588659216,0.00840780198552888,0.0,0.009711525345122474,0.177783671403216
peru,2014Q3,-0.004327563915694107,-0.013553189963033445,0.07178053169957092,0.013164888510052292,0.009634818723220893
peru,2014Q4,-0.007308260775316482,-0.017701197304750612,0.08300871988337401,0.013394513515505229,0.05592427340118792
peru,2015Q1,-0.00021191571897550762,-0.008970316634002162,0.05118865800495646,0.01246196365391607,0.03323982972774665
peru,2015Q2,0.0014333639677634354,-0.008779984637410438,0.0464914446202362,0.012199544423883794,0.05439197214830434
peru,2015Q3,-0.01475257337838037,-0.027846344587650385,0.09925364504978257,0.014893174858557508,-0.010956500861745837
peru,2015Q4,0.00880649462167838,-0.001551495805875845,0.02874468343238803,0.011073235632496972,0.08462829700422402
peru,2016Q1,0.016471022703249905,0.008059488112072938,0.0,0.009855777072888091,0.11264745280436177
peru,2016Q2,0.014854787951840115,0.005813066695308233,0.0,0.009905945820783817,0.1659173455248427
peru,2016Q3,0.015499976532424332,0.007346513067362927,0.0,0.010111208201780953,0.07563580494297957
peru,2016Q4,0.014336191533855805,0.006088508163013589,0.0,0.009971891055890077,0.1576190706285507
peru,2017Q1,-0.0017030684308511658,-0.00926544016449633,0.062011995633476646,0.01301791771561322,-0.048995108059826493
peru,2017Q2,0.02309147026533092,0.01623622877464586,0.0,0.008395287337864127,0.2802896204727953
peru,2017Q3,0.01424738881857942,0.008004165084649009,0.0,0.010242484831528604,0.06503375455052307
peru,2017Q4,0.020452863853091793,0.013681402383982272,0.0,0.008849294841116566,0.2392472539630687
peru,2018Q1,-0.0012897931839922355,-0.012282719500237219,0.054845408256942695,0.012603661718981153,0.0545046554632615
peru,2018Q2,0.011975055813403898,0.0024164629622026867,0.0,0.01080162295819584,0.03681244112556336
peru,2018Q3,0.011591187084976154,0.004245080491702566,0.0,0.010506182071558243,0.10200366777472274
peru,2018Q4,-0.004048063236059642,-0.01766453799214583,0.060896730323057056,0.01306639878189884,0.05928508372993713
peru,2019Q1,0.011068643568047973,0.0030357361929497988,0.0,0.010489139649169617,0.13212724838812553
peru,2019Q2,0.010005651095075792,0.0015623091975015405,0.0,0.010350834161249031,0.21142614279851468
peru,2019Q3,0.0023055320059460517,-0.0070690827122352065,0.04385166197423914,0.012208533126775566,0.018414961007135786
peru,2019Q4,0.018317484524066202,0.010374261342976795,0.0,0.009026707113849473,0.2843078535104951
peru,2020Q1,-0.1733600559285005,-0.199587019865419,0.6032136580601849,0.04213540507795599,-0.2892457058422181
peru,2020Q2,-0.097939455067635,-0.10876657183094518,0.9484298106752947,0.02374184318668911,0.2840073366382945
peru,2020Q3,-0.03780298114671739,-0.05009854070813545,0.6288561704516771,0.016835671882957013,0.1847482868101615
peru,2020Q4,-0.01657434801887473,-0.02823152496737324,0.12694027542513958,0.014465303819238946,0.10209466432420308
peru,2021Q1,0.005716666092443902,-0.005144499856620521,0.03684149998431722,0.011531591102251096,0.0799109361268529
peru,2021Q2,0.07096619258343001,0.05638319212905274,0.0,0.010328047979298918,-0.4798113326738991
peru,2021Q3,0.005120754035734244,-0.008510928026227951,0.040608726765233215,0.012866621102704345,-0.1611632833325513
peru,2021Q4,0.009986457663907579,0.00026429866748524394,0.0,0.010661843151590859,0.14232236218602706
peru,2022Q1,-0.01370280313083854,-0.02516886012917217,0.09758140880733708,0.015075070907259446,-0.08039553523480729
peru,2022Q2,-0.04193519543032932,-0.057155455217849906,0.16280742041324892,0.01988236362034723,-0.1550856963578079
peru,2022Q3,-0.04638634415326438,-0.0626998674381149,0.1802468624136994,0.0202683119302333,-0.11547760987253994
peru,2022Q4,-0.007154371182717199,-0.018733480882577667,0.07541547829988675,0.013348200782399601,0.07096299189864498
peru,2023Q1,-0.006562883815335572,-0.01650665772539079,0.08488084243525218,0.012994828516544713,0.11384731535479722
peru,2023Q2,0.0019705974366641572,-0.0056460406766742285,0.043531931649695904,0.01166306918134648,0.13646960649419296
peru,2023Q3,-0.0037843780815025665,-0.013102035520931012,0.07104558139449302,0.012427683439000416,0.15152942362473865
peru,2023Q4,0.012090719171760023,0.005049894818429372,0.0,0.009816070713538749,0.2725469130836772
peru,2024Q1,0.01233264176379098,0.0048549822641231885,0.0,0.010128925094894674,0.17861327984747274
peru,2024Q2,0.01291123605643367,0.0031491851527867473,0.0,0.010206345916292128,0.1613678829215361
peru,2024Q3,0.011535667356204524,0.001828729493157759,0.0,0.010526676155663293,0.12367477048773333
peru,2024Q4,0.00865078590952631,-0.0013225386988501805,0.02831519014667234,0.011112911969955723,0.07619348276351316
peru,2025Q1,-0.00037589342193548175,-0.012237328654223816,0.05124316875226846,0.012506266729969913,0.05633190066296223
peru,2025Q2,0.015821967244864232,0.006638210946140603,0.0,0.009486539624467936,0.2547227091373613
peru,2025Q3,0.018241168693333934,0.009012024418706792,0.0,0.009254366837757905,0.23493639273884295
peru,2025Q4,0.01690527189087479,0.00853408776945657,0.0,0.009487591993658482,0.20212901015669105
peru,2026Q1,-0.023495342561271566,-0.03938274654838505,0.11164460283003017,0.016237296014937033,-0.011012145676741542
philippines,2000Q3,-0.014038345907473493,-0.02564072589709641,0.09235745330756712,0.017416983928763365,-0.1680598683027927
philippines,2000Q4,-0.05071066063102607,-0.06507768763485505,0.17029727858679802,0.02363746804295312,-0.23399114032808013
philippines,2001Q1,-0.019854945730941296,-0.03451341093280944,0.10806297006593257,0.017345292352491378,-0.014627045434620936
philippines,2001Q2,0.007612162256555092,-0.0028522226460486466,0.03181411920670789,0.013004574625692471,0.04758556750388862
philippines,2001Q3,-0.02582880565848083,-0.042168955881554324,0.11244544836999631,0.0185253614348937,-0.05292640761563626
philippines,2001Q4,0.003428318865487735,-0.009158459281663952,0.043190634598053314,0.013522414665123246,0.07618093658260461
philippines,2002Q1,0.021714819684077544,0.011941162211213264,0.0,0.010619433051686205,0.15474619485679103
philippines,2002Q2,-0.009780603568622006,-0.02327929661163707,0.07650220530329463,0.016069639095119017,-0.045221900359950835
philippines,2002Q3,-0.048996001458356295,-0.06881439611178396,0.1601846524542156,0.022310843565649722,-0.09193593907013962
philippines,2002Q4,-0.020277971606683865,-0.03553061538353175,0.0998012257844151,0.018199816077345443,-0.1256769831496477
philippines,2003Q1,-0.022834561145822774,-0.0383574647267121,0.10354631744709203,0.01867563962172614,-0.13769125864014112
philippines,2003Q2,0.010906761046744765,-3.6890540464695276e-05,0.025084273837143654,0.012741957651848866,0.011936586487699062
philippines,2003Q3,0.009756838044289864,-0.0029033721735455677,0.030733262172565192,0.013156289304285486,-0.02479783977117699
philippines,2003Q4,0.02449471924876413,0.013835496923559131,0.0,0.010691111848584883,0.04948887054325229
philippines,2004Q1,0.033238681609047666,0.022946883292995306,0.0,0.009629553785856932,0.007220345879920662
philippines,2004Q2,0.04893175643006602,0.03974897168134092,0.0,0.007173643364317745,0.07464409961878855
philippines,2004Q3,0.04126666641532528,0.032787684039720974,0.0,0.008020654285249501,0.14609806197486372
philippines,2004Q4,0.044225423545586395,0.03600523111442949,0.0,0.007313089168717833,0.2505752902880726
philippines,2005Q1,0.040011565101180646,0.03156795225192896,0.0,0.007959504600179782,0.2385857162477896
philippines,2005Q2,0.03425662463702012,0.026438917474998398,0.0,0.009202337635757696,0.05931450020844049
philippines,2005Q3,0.040726894664431496,0.03338087591559723,0.0,0.007658596612721308,0.2937453480110098
